Timestep,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
0,73.517915973828550591,-8.8817841970012523234e-16,73.517915973828550591
1,73.517915973828550591,-0,73.517915973828550591
2,73.517915973828550591,5.0000000004000018095,78.517915974228543519
3,82.324560635734684411,4.6759002775379521211,87.000460913272632979
4,74.297915973750548346,4.2200000004780022778,78.517915974228543519
5,73.517915973828550591,5.0000000004000018095,78.517915974228543519
6,74.297915973750548346,4.2200000004780022778,78.517915974228543519
7,82.324560635734684411,4.6759002775379521211,87.000460913272632979
8,73.517915973828550591,4.6759002775379521211,78.193816251366499159
9,73.517915973828550591,5.0000000004000018095,78.517915974228543519
10,73.517915973828550591,5.0000000004000018095,78.517915974228543519
11,87.000460913272632979,-0,87.000460913272632979
12,78.193816251366499159,-0,78.193816251366499159
13,78.517915974228543519,-0,78.517915974228543519
14,78.517915974228543519,-0,78.517915974228543519
15,87.000460913272632979,-0,87.000460913272632979
16,78.517915974228543519,-0,78.517915974228543519
17,70.569919166858284143,-0,70.569919166858284143
18,70.569919166858284143,-0,70.569919166858284143
19,78.193816251366499159,-0,78.193816251366499159
20,78.517915974228543519,-0,78.517915974228543519
21,70.569919166858284143,0,70.569919166858284143
22,70.569919166858284143,-0,70.569919166858284143
23,78.19381625136651337,-0,78.19381625136651337
24,78.193816251366499159,-0,78.193816251366499159
25,78.193816251366499159,0.32409972286204968839,78.517915974228543519
26,78.193816251366499159,0.32409972286204968839,78.517915974228543519
27,78.19381625136651337,-0,78.19381625136651337
28,73.517915973828550591,-8.8817841970012523234e-16,73.517915973828550591
29,73.517915973828550591,5.0000000004000018095,78.517915974228543519
30,82.324560635734684411,5.0000000004000018095,87.324560636134691549
31,82.324560635734684411,5.0000000004000018095,87.324560636134691549
32,73.517915973828550591,5.0000000004000018095,78.517915974228543519
33,73.517915973828550591,5.2925000002830024926,78.810415974111549531
34,82.324560635734684411,5.2925000002830024926,87.61706063601768335
35,82.324560635734684411,5.0000000004000018095,87.324560636134691549
36,73.517915973828550591,5.0000000004000018095,78.517915974228543519
37,73.517915973828550591,5.2925000002830024926,78.810415974111549531
38,87.462728538934683797,0.15433209708300132945,87.61706063601768335
39,87.324560636134691549,-0,87.324560636134691549
40,78.517915974228543519,-0,78.517915974228543519
41,78.517915974228543519,-0,78.517915974228543519
42,78.656083877028549978,0.15433209708300088536,78.810415974111549531
