,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2031-01-10 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,16680.736601545297,14281.465991664012,11761.207287252717,6582.61835025961,8987.129464859969,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,44092.26237320888,0.0,172477.46223744206
2031-01-10 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,18988.164401326583,16257.005348106086,13388.12205138148,7493.184648352968,14052.561966227559,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,11436.832442105737,0.0,43005.60569925155
2031-01-10 18:00:00,34620.54895131012,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,14471.656768603209,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-11457.334571244548,0.0
2031-01-11 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,15262.165977070508,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-25803.53026630282,0.0
2031-01-11 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,24318.98252421384,20821.06624951183,17146.76044077445,9596.853211428494,12287.705797924147,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,46305.40554673873,0.0,146829.48231825375
2031-01-11 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,31991.14740234636,27389.706736247783,22556.229076909927,12624.473305155876,17521.720324600625,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-2143.6990666699476,9425.460276599624
2031-01-11 18:00:00,31205.510331481695,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,19998.637506750907,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-14969.412450614787,0.0
2031-01-12 00:00:00,23951.92889340283,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,18255.24564482607,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-18915.598567395435,0.0
2031-01-12 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,36001.5187598904,30823.247084304283,25383.850540015294,14207.061935389353,11667.648066442753,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,32515.910851423858,0.0,53630.99796150712
2031-01-12 12:00:00,3011.802004288882,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,37366.06016733678,31991.51993520808,26345.95759370077,14745.54267055745,6812.500743179,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-51385.119016700606,0.0
2031-01-12 18:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,4342.02973052371,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-12336.829942741024,0.0
2031-01-13 00:00:00,2066.9132663625965,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,6967.81528869315,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-10506.036647923733,0.0
2031-01-13 06:00:00,22812.982617478712,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,17548.759013606184,15024.636563442082,12373.23011106995,6925.160792752184,12328.233509530875,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,66990.75701064724,0.0,29835.277766411135
2031-01-13 12:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,119652.23384274816,240000.0,23.6976182667684,18120.929393588965,15514.508924498641,12776.654408410643,7150.952934473358,19033.519010711705,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,0.0
2031-01-13 18:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,102772.77123085168,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,21090.60361357032,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,0.0
2031-01-14 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,21944.367814065583,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-64310.77184430248,0.0
2031-01-14 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,15928.94718151182,13637.810061379358,11231.137697606522,6285.9442314808875,19402.63255320087,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,3082.068730050978,0.0,199452.1702023592
2031-01-14 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,23136.18009153468,19808.39198214165,16312.793397057821,9130.09103035285,17619.206915062226,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,40693.77051535138
2031-01-14 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,13724.538846552245,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-10156.220071756172,0.0
2031-01-15 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,8107.1429221125245,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-14618.698248148225,0.0
2031-01-15 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,18070.17209951968,15471.052296269627,12740.866596927926,7130.922890037606,4689.316330523047,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,64542.696632723324,0.0,162126.22437285775
2031-01-15 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,22414.1303270955,19190.198109685683,15803.692560917621,8845.152892263814,7230.62643180904,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,64224.23349203105
2031-01-15 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,12941.094789907778,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-4439.791961960986,8957.189463213901
2031-01-16 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,23886.69059240376,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-24027.64069306133,0.0
2031-01-16 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,19118.934088552844,16368.965801980135,13480.324778101287,7544.7895003061785,28061.026130856495,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,10294.421857783946,0.0,198303.43768678384
2031-01-16 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,22977.457550832318,19672.499268210697,16200.881750291155,9067.455312639377,25404.31021333524,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,53822.635177603515
2031-01-16 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,22309.361060049225,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,307.2832823219032,-8040.83180629319,5561.8663365597895
2031-01-17 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,17522.9707939498,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,2244.2238454729686,-14675.502223340383,2244.2238454729377
2031-01-17 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,20127.90187447919,17232.808896298684,14191.724973422439,7942.952364519518,19643.998146978425,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,46122.490457745516,0.0,162623.34401583674
2031-01-17 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,25481.22159014298,21816.134878118588,17966.228723156484,10055.500595265548,19857.115638158142,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,40823.44688532769
2031-01-17 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,21732.231941324964,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-7380.332171007783,225.8246270835516
2031-01-18 00:00:00,33425.962840489694,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,22491.39813555522,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-20808.06139281723,0.0
2031-01-18 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,32645.60153411093,27950.027581133836,23017.669772698442,12882.736586931907,19723.015305152727,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,25440.025191352073,0.0,147767.8432655015
2031-01-18 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,40566.64674796029,34731.750747336395,28602.618262512326,16008.570824557275,19579.880331099528,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-11450.373403621106,6533.2600455852225
2031-01-18 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,14103.687405568535,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-4959.279516054248,2616.2019091206603
2031-01-19 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,8372.011087307807,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-13770.263070336947,2666.140705266414
2031-01-19 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,23901.17367637378,20463.352858672035,16852.17294243579,9431.97582894899,6109.5931649680815,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,27237.374180986102,0.0,114376.64752135635
2031-01-19 12:00:00,18033.18125538557,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,22368.18831331082,19150.86415680775,15771.299893841671,8827.023072807347,11471.030518325384,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-721.0332008820623,754.2144562676258
2031-01-19 18:00:00,13472.269349834183,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,17849.66841611499,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-24606.88009669318,0.0
2031-01-20 00:00:00,18443.76865374727,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,22073.72261589088,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-28728.76378469599,0.0
2031-01-20 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,15534.730178588205,13300.295186882286,10953.184271550113,6130.376756289839,22076.054741227093,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,48786.151066749786,0.0,45401.81063136153
2031-01-20 12:00:00,7781.156529017655,2814.849686358438,10700.231703475554,0.0,90000.0,146388.5230798113,240000.0,23.6976182667684,12949.500076600681,11086.91117009129,9130.397434192831,5110.183013322276,20475.74783458148,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,0.0
2031-01-20 18:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,127226.38550557497,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,15406.363850070504,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,0.0
2031-01-21 00:00:00,28958.830269802333,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,16804.013441642233,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-33696.459104879286,0.0
2031-01-21 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,17380.04249495462,14880.187353499456,12254.271938176016,6858.581211874153,19101.38823463812,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,205396.97143263702
2031-01-21 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,27415.116892877348,23471.868713930202,19329.774235001336,10818.662019808442,21710.705111478932,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,6354.655681503393,0.0,23338.940241969394
2031-01-21 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,21057.17231552015,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-4228.0192240575525,3090.9622011173046
2031-01-22 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,18741.70323104172,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-11783.081262642863,394.9343258216686
2031-01-22 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,31216.916959099675,26726.837583100536,22010.336833141613,12318.94342090765,21032.5755834219,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,175758.6420003766
2031-01-22 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,37998.16413023311,32532.705343558922,26791.639694695587,14994.986040165471,19814.530904472027,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-2632.371263169651,9458.888763049617
2031-01-22 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,12008.776104897406,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,7378.453413367504
2031-01-23 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,11135.873471013032,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-6467.066869178084,3052.941522554116
2031-01-23 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,28392.255373274555,24308.460664890343,20018.732312262626,11204.264277397688,12766.060342757151,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,46718.65976434112,0.0,143599.54530366088
2031-01-23 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,28115.391899299924,24071.419796591013,19823.5221854279,11095.007316638943,15813.885558619551,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,43778.50048094214
2031-01-23 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,19018.463359747642,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-553.6323343336958,3726.3490908411914
2031-01-24 00:00:00,35898.735789161714,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,20658.872818421263,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-12876.74254680114,0.0
2031-01-24 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,22839.722363823275,19554.575195904272,16103.767808391753,9013.101707571475,19699.46271496104,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,12029.522379942653,0.0,190396.46774704164
2031-01-24 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,29313.488146719537,25097.18809573665,20668.27254943018,11567.804803466406,17243.365847474503,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,33859.3911338434
2031-01-24 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,15300.786722919747,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,4064.160141431144
2031-01-25 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,10922.668446978874,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-7852.046965392281,2360.451474447007
2031-01-25 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,33399.0869019176,28595.135522862896,23548.93513647532,13180.079967338552,13588.25644453252,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,7086.472386266534,0.0,169723.44509681998
2031-01-25 12:00:00,32964.149744848444,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,39431.08857467737,33759.52537020324,27801.962069579135,15560.452360259542,19261.01064706017,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,91.39095028153862,-8159.805787867576,5143.558156600483
2031-01-25 18:00:00,28262.88276837086,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,19869.814154399002,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-5018.69955226803,0.0
2031-01-26 00:00:00,25148.271601793014,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,17929.836006090532,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-17720.90873600652,0.0
2031-01-26 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,42644.303909254864,36510.56848183721,30067.526985042412,16828.464123167305,14521.813094198578,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,27886.72120371827,0.0,45849.970575146144
2031-01-26 12:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,128447.15324867613,240000.0,23.6976182667684,48311.949373811985,41363.00922761236,34063.65465803371,19065.052825988918,7813.832831570283,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-53163.41388847008,0.0
2031-01-26 18:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,142670.27786369386,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,6699.833454818426,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,-10.740711131217266,0.0
2031-01-27 00:00:00,2094.5513654877304,2814.849686358438,10700.231703475554,0.0,90000.0,141616.15281668914,240000.0,23.6976182667684,0.0,0.0,0.0,0.0,7715.358370322833,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,2094.5513654877286
2031-01-27 06:00:00,9534.78432703503,2814.849686358438,10700.231703475554,0.0,90000.0,150000.0,240000.0,23.6976182667684,42602.480625776545,36474.760842467134,30038.038340855288,16811.959653378657,7382.227083356145,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,47989.67452614017,0.0,657.4456349308311
2031-01-27 12:00:00,0.0,2814.849686358438,10700.231703475554,0.0,90000.0,31809.467222746935,240000.0,23.6976182667684,51615.29221862232,44191.216376006225,36392.76642729923,20368.631063980694,5187.959740546399,0.0,0.0,0.0,0.0,2940.1663898009297,0.0,0.0,0.0,0.0,0.0
