,Hydro,Hydro_PUMP,WindPower,PV,Biomass,Nuclear,Coal,Gaz,Oil,Non Served
2030-07-07 00:00:00,18546.992695030152,0.0,236268.2679366945,13340.962166901238,0.0,0.0,21289.53385610612,0.0,51914.257641406155,0.0
2030-07-07 06:00:00,18546.992695030152,0.0,228043.5349905217,463311.6359317224,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-07 12:00:00,18546.992695030152,0.0,259993.5112477904,490905.0748380598,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-07 18:00:00,18546.992695030152,0.0,238512.8434403961,21688.194566376194,0.0,0.0,75429.81341548129,0.0,51914.257641406155,0.0
2030-07-08 00:00:00,18546.992695030152,0.0,225806.04325208225,13193.49230337633,0.0,0.0,32678.60845800706,0.0,51914.257641406155,0.0
2030-07-08 06:00:00,18546.992695030152,0.0,229394.47345699888,457479.5805796938,0.0,0.0,10249.748997128307,0.0,51914.257641406155,0.0
2030-07-08 12:00:00,18546.992695030152,0.0,317702.16380609403,483602.7417477822,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-08 18:00:00,18546.992695030152,0.0,296174.8120861491,21389.491348537784,0.0,0.0,83366.02261419401,0.0,51914.257641406155,0.0
2030-07-09 00:00:00,18546.992695030152,0.0,229216.68610425945,12114.626691315716,0.0,69629.11390183086,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-09 06:00:00,18546.992695030152,0.0,208705.61227789032,435007.27908993966,0.0,0.0,32182.03250476852,0.0,51914.257641406155,0.0
2030-07-09 12:00:00,18546.992695030152,0.0,267902.19029938156,460562.92047450726,0.0,0.0,13197.794502607605,0.0,51914.257641406155,0.0
2030-07-09 18:00:00,18546.992695030152,0.0,314353.17452142463,19722.53046672351,0.0,0.0,102933.59860543022,0.0,51914.257641406155,0.0
2030-07-10 00:00:00,18546.992695030152,0.0,309680.2594273594,11573.053765072022,0.0,0.0,17636.702496205377,0.0,51914.257641406155,0.0
2030-07-10 06:00:00,18546.992695030152,-18225.81,346417.0080915059,429160.90722805343,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-10 12:00:00,18546.992695030152,0.0,414730.99034531123,438264.4944046722,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-10 18:00:00,18546.992695030152,0.0,385893.3185957851,18812.012788379223,0.0,0.0,32596.787480512503,0.0,51914.257641406155,0.0
2030-07-11 00:00:00,18546.992695030152,0.0,352837.37295610865,10179.148531409694,0.0,0.0,15242.622410272015,0.0,51914.257641406155,0.0
2030-07-11 06:00:00,18546.992695030152,-18225.81,419790.8626403144,409289.60056221334,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-11 12:00:00,18546.992695030152,0.0,440872.46070324903,427094.56913828,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-11 18:00:00,18546.992695030152,0.0,368537.9861878366,19058.501897878617,0.0,0.0,29627.069758020312,0.0,51914.257641406155,0.0
2030-07-12 00:00:00,18546.992695030152,0.0,266903.2065436702,9765.56519174606,0.0,0.0,42127.9924934694,0.0,51914.257641406155,0.0
2030-07-12 06:00:00,18546.992695030152,-8099.554638920642,254608.5116573672,397615.0352102509,0.0,0.0,10582.812482768728,0.0,51914.257641406155,0.0
2030-07-12 12:00:00,18546.992695030152,0.0,397815.34519779513,410205.3562656372,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-12 18:00:00,18546.992695030152,0.0,333485.7572400677,18335.446106369396,0.0,0.0,42976.93048387944,0.0,51914.257641406155,0.0
2030-07-13 00:00:00,18546.992695030152,0.0,222301.77420836972,9088.701752751262,0.0,0.0,24603.4555068604,0.0,51914.257641406155,0.0
2030-07-13 06:00:00,18546.992695030152,-666.8025635720987,174335.51025789502,394614.5810872352,0.0,0.0,18187.88239483122,0.0,51914.257641406155,0.0
2030-07-13 12:00:00,18546.992695030152,-3354.5251624084485,224199.6719172023,425255.6707205202,0.0,0.0,17171.286039182014,0.0,51914.257641406155,0.0
2030-07-13 18:00:00,18546.992695030152,0.0,346591.35539808916,17846.911609241623,0.0,0.0,13049.20260094943,0.0,51914.257641406155,0.0
2030-07-14 00:00:00,18546.992695030152,0.0,306236.94934383756,9344.677341759318,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-14 06:00:00,18546.992695030152,0.0,296399.8475487786,394373.82993514417,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-14 12:00:00,18546.992695030152,-13232.685612010944,334306.39367504575,388133.17288558296,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-14 18:00:00,36772.80269503015,0.0,310303.85349462373,16092.133750702085,0.0,0.0,90534.92645854529,0.0,51914.257641406155,0.0
2030-07-15 00:00:00,36772.80269503015,0.0,217048.45631381334,7050.094797482752,0.0,0.0,98035.82537402118,0.0,51914.257641406155,0.0
2030-07-15 06:00:00,28446.544249443265,0.0,177591.95078458995,404018.26274086256,0.0,0.0,72442.69882353832,0.0,51914.257641406155,0.0
2030-07-15 12:00:00,18546.992695030152,0.0,196709.77498391864,455423.22777842963,0.0,0.0,48122.455896876214,0.0,51914.257641406155,0.0
2030-07-15 18:00:00,18546.992695030152,0.0,179200.77889156915,19341.682357938964,0.0,0.0,129982.08425657045,0.0,51914.257641406155,0.0
2030-07-16 00:00:00,18546.992695030152,0.0,180987.1673125522,11938.784674227998,0.0,156987.69299062528,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-16 06:00:00,18546.992695030152,0.0,153324.7958844603,426269.75997708214,0.0,6753.433075864549,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-16 12:00:00,18546.992695030152,0.0,164137.6937564625,434107.66202200763,0.0,5166.031419031682,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-16 18:00:00,18546.992695030152,0.0,211083.8963420766,16881.771145853676,0.0,132335.84284571413,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-17 00:00:00,18546.992695030152,0.0,156978.66671674198,9660.149416404089,0.0,104789.83374485456,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-17 06:00:00,18546.992695030152,0.0,175428.53095280204,401509.531201192,0.0,2887.184435331681,122704.75769282255,0.0,51914.257641406155,0.0
2030-07-17 12:00:00,18546.992695030152,0.0,264025.7572258202,413098.1553380054,0.0,0.0,104611.70695385161,0.0,51914.257641406155,0.0
2030-07-17 18:00:00,18546.992695030152,0.0,317049.1711672963,15431.767466637335,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-18 00:00:00,18546.992695030152,0.0,208892.7708291285,9741.347526896676,0.0,601.9943769830315,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-18 06:00:00,18546.992695030152,0.0,237267.3545830311,400032.77690460783,0.0,0.0,65441.11643860456,0.0,51914.257641406155,0.0
2030-07-18 12:00:00,18546.992695030152,0.0,363253.30748047505,430416.2026050179,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-18 18:00:00,18546.992695030152,0.0,414645.0383803526,16971.204810485717,0.0,0.0,11431.583962639139,0.0,51914.257641406155,0.0
2030-07-19 00:00:00,18546.992695030152,0.0,373913.8764642526,10533.262130262458,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-19 06:00:00,18546.992695030152,0.0,426306.62245183013,402075.88664438855,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-19 12:00:00,18546.992695030152,0.0,477040.07223762607,407517.41066814144,0.0,0.0,0.0,0.0,51914.257641406155,0.0
2030-07-19 18:00:00,18546.992695030152,0.0,356573.9017301214,14556.231009552488,0.0,0.0,70900.67866346896,0.0,51914.257641406155,0.0
2030-07-20 00:00:00,18546.992695030152,0.0,302276.06271445344,9434.618208869953,0.0,0.0,56524.772689463745,0.0,51914.257641406155,0.0
2030-07-20 06:00:00,18546.992695030152,0.0,229947.73335562696,424991.6232259297,0.0,0.0,24180.570913058487,0.0,51914.257641406155,0.0
2030-07-20 12:00:00,18546.992695030152,0.0,225556.8935853748,454861.080177269,0.0,0.0,32678.60845800706,0.0,51914.257641406155,0.0
2030-07-20 18:00:00,18546.992695030152,0.0,215198.1177361177,18061.432616050137,0.0,0.0,98035.82537402118,0.0,51914.257641406155,0.0
2030-07-21 00:00:00,18546.992695030152,0.0,168088.0380705018,12272.377133363434,0.0,0.0,111620.99561133252,0.0,51914.257641406155,0.0
2030-07-21 06:00:00,18546.992695030152,0.0,147582.1207332858,448285.8928317756,0.0,0.0,12013.693697309222,0.0,51914.257641406155,0.0
2030-07-21 12:00:00,18546.992695030152,-234.80691650575696,176551.09777055695,465881.8375613531,0.0,0.0,26012.650913882604,0.0,51914.257641406155,0.0
2030-07-21 18:00:00,18723.087550905144,0.0,134994.48323430915,17833.247225048817,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-22 00:00:00,18546.992695030152,0.0,87074.45661462517,11697.137636302723,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-22 06:00:00,18546.992695030152,0.0,78154.55557072346,433099.68623417476,0.0,0.0,122704.75769282255,0.0,51914.257641406155,0.0
2030-07-22 12:00:00,18546.992695030152,0.0,111280.33896496138,444593.73294398806,0.0,0.0,122704.75769282255,0.0,51914.257641406155,0.0
2030-07-22 18:00:00,18546.992695030152,0.0,133555.2339764841,15600.79948075872,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-23 00:00:00,18546.992695030152,0.0,134565.77191518116,10784.870092974677,0.0,44532.82061644687,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-23 06:00:00,18546.992695030152,0.0,194057.00523989508,397708.37055706035,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-23 12:00:00,18546.992695030152,0.0,233390.88183054808,384574.4213498814,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-23 18:00:00,18546.992695030152,0.0,206326.8796876257,13007.105924477222,0.0,52830.685698912086,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-24 00:00:00,18546.992695030152,0.0,146169.80772176443,9337.83717784752,0.0,15634.288082634877,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-24 06:00:00,18546.992695030152,0.0,121346.52597456206,352912.0812492857,0.0,19565.144798127854,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-24 12:00:00,18546.992695030152,0.0,94165.13623456298,347999.1833245915,0.0,128592.40203573726,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-24 18:00:00,18546.992695030152,0.0,143719.6853793531,12531.74686545167,0.0,133586.23729353125,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-25 00:00:00,18546.992695030152,0.0,153682.25782555778,7461.506255479775,0.0,20073.621664221984,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-25 06:00:00,18546.992695030152,0.0,164946.0045409918,381298.40342510457,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-25 12:00:00,18546.992695030152,0.0,221948.35983189824,415870.15059265227,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-25 18:00:00,18546.992695030152,0.0,209632.9204539168,15997.86897003935,0.0,26658.072832171638,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-26 00:00:00,18546.992695030152,0.0,233139.952170804,8748.663803679545,0.0,0.0,122172.5265297369,0.0,51914.257641406155,0.0
2030-07-26 06:00:00,18546.992695030152,0.0,231662.40857380588,403994.7792709003,0.0,0.0,97202.51616420478,0.0,51914.257641406155,0.0
2030-07-26 12:00:00,18546.992695030152,0.0,216173.39478481474,381512.4069670171,0.0,0.0,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-26 18:00:00,18546.992695030152,0.0,180394.81459702796,11747.518730144897,0.0,4812.070385683444,130714.43383202824,0.0,51914.257641406155,0.0
2030-07-27 00:00:00,18546.992695030152,0.0,204242.14732049208,7293.354192932446,0.0,0.0,111334.74620239515,0.0,51914.257641406155,0.0
2030-07-27 06:00:00,18546.992695030152,0.0,185213.2959771654,357083.68095148343,0.0,0.0,64029.34992216859,0.0,51914.257641406155,0.0
2030-07-27 12:00:00,18546.992695030152,0.0,227478.0266535374,358875.43576735235,0.0,0.0,86121.09045617597,0.0,51914.257641406155,0.0
2030-07-27 18:00:00,18546.992695030152,0.0,310209.06745398365,11910.517166032663,0.0,0.0,82096.76731618238,0.0,51914.257641406155,0.0
2030-07-28 00:00:00,18546.992695030152,0.0,346166.2076120431,7332.796418951691,0.0,0.0,0.0,0.0,1206.8225018468802,0.0
2030-07-28 06:00:00,18546.992695030152,0.0,438552.70958675165,353735.78258196835,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-28 12:00:00,18546.992695030152,0.0,477856.2144634718,379359.1623533804,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-28 18:00:00,18546.992695030152,0.0,400728.6711448106,10661.844333686327,0.0,0.0,0.0,0.0,12568.881473364047,0.0
2030-07-29 00:00:00,18546.992695030152,0.0,328180.09627757536,5907.4933024973025,0.0,0.0,0.0,0.0,6640.826940498708,0.0
2030-07-29 06:00:00,18546.992695030152,0.0,315550.40642261074,308008.8297279486,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-07-29 12:00:00,18546.992695030152,0.0,315478.1389390538,328031.9446691148,0.0,0.0,0.0,0.0,21165.20891312303,0.0
2030-07-29 18:00:00,18546.992695030152,0.0,306574.4289718764,10044.505883065052,0.0,0.0,0.0,0.0,32603.168489481875,0.0
2030-07-30 00:00:00,18546.992695030152,0.0,412057.4942715463,5599.307137735671,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-07-30 06:00:00,18546.992695030152,0.0,554937.1509644653,362034.78748970514,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-07-30 12:00:00,18546.992695030152,0.0,611724.3445294787,398330.031550281,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-07-30 18:00:00,18546.992695030152,0.0,445683.4109911176,13651.41214971252,0.0,0.0,0.0,0.0,20278.19027244269,0.0
2030-07-31 00:00:00,18546.992695030152,0.0,329431.40975895233,7362.238154532623,0.0,0.0,0.0,0.0,25957.128820703078,0.0
2030-07-31 06:00:00,18546.992695030152,0.0,327178.56450405053,418083.645041089,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-31 12:00:00,18546.992695030152,0.0,305233.36785113765,438838.1257864547,0.0,0.0,0.0,0.0,15109.251710727347,0.0
2030-07-31 18:00:00,30229.167342342764,0.0,241473.46285734494,12692.965257813641,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-01 00:00:00,14597.327844777155,0.0,271076.03765011684,8176.7183429083925,0.0,0.0,0.0,0.0,25957.128820703078,0.0
2030-08-01 06:00:00,14597.327844777155,0.0,309947.234872088,422832.48855616205,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-01 12:00:00,14597.327844777155,0.0,306638.31014994,453698.2013776018,0.0,0.0,0.0,0.0,15271.986845284673,0.0
2030-08-01 18:00:00,14597.327844777155,0.0,272972.2587719626,15450.429426293676,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-02 00:00:00,14597.327844777155,0.0,276599.35967955115,7043.094189166951,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-02 06:00:00,14597.327844777155,0.0,329991.1034564774,420699.2043124584,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-02 12:00:00,14597.327844777155,0.0,434136.6428363605,464234.56536403124,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-02 18:00:00,14597.327844777155,0.0,375617.1016244119,12479.529051909032,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-03 00:00:00,18174.62074494462,0.0,399110.1307793946,8153.994532754863,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-03 06:00:00,14597.327844777155,0.0,462366.91955847596,391579.49744169426,0.0,0.0,0.0,0.0,8567.14842145388,0.0
2030-08-03 12:00:00,14597.327844777155,0.0,381477.66202743025,433970.0901732708,0.0,0.0,0.0,0.0,0.0,0.0
2030-08-03 18:00:00,14597.327844777155,0.0,256604.4691241519,12498.748167614673,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-04 00:00:00,14597.327844777155,0.0,281192.39079450467,6696.73603531731,0.0,0.0,0.0,0.0,38684.0892833942,0.0
2030-08-04 06:00:00,14597.327844777155,0.0,306903.4281241768,372757.0852498305,0.0,0.0,0.0,0.0,0.0,0.0
2030-08-04 12:00:00,14597.327844777155,0.0,356886.24440499843,382090.3333480278,0.0,0.0,0.0,0.0,0.0,0.0
2030-08-04 18:00:00,14597.327844777155,0.0,274596.3727939904,12271.545168087643,0.0,0.0,0.0,0.0,20017.691106923463,0.0
2030-08-05 00:00:00,14597.327844777155,0.0,266008.17004368105,5792.074914998406,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-05 06:00:00,14597.327844777155,0.0,306005.7306834116,398069.0313824945,0.0,0.0,0.0,0.0,5024.449560248612,0.0
2030-08-05 12:00:00,14597.327844777155,0.0,341663.7100657453,434420.8947345468,0.0,0.0,0.0,0.0,6616.061825934868,0.0
2030-08-05 18:00:00,14597.327844777155,0.0,407489.3846976663,12164.962552002457,0.0,0.0,0.0,0.0,19052.50674906653,0.0
2030-08-06 00:00:00,53318.40284477714,0.0,377866.53268754744,6442.663247346449,0.0,0.0,32678.60845800706,0.0,38935.69323105462,0.0
2030-08-06 06:00:00,53318.40284477714,0.0,350176.264610411,352446.8509484404,0.0,0.0,32678.60845800706,0.0,38935.69323105462,0.0
2030-08-06 12:00:00,61916.573818061865,0.0,305586.39603444876,350476.5304520767,0.0,0.0,51893.62549315569,0.0,38935.69323105462,0.0
2030-08-06 18:00:00,75227.77309254455,0.0,297758.29579542665,7275.417351579912,0.0,0.0,90026.14923481549,0.0,50523.338763516425,0.0
2030-08-07 00:00:00,54626.057713570844,0.0,311635.1934128703,5942.487939752284,0.0,0.0,50372.36501687943,0.0,38935.69323105462,0.0
2030-08-07 06:00:00,62862.358882999455,0.0,260715.17270535033,327780.0617398039,0.0,0.0,55449.67935353778,0.0,38935.69323105462,0.0
2030-08-07 12:00:00,76487.54075283445,0.0,266008.62584583793,321217.96304611134,0.0,0.0,57347.540776808426,0.0,40556.81661366131,0.0
2030-08-07 18:00:00,113650.34913914936,0.0,225336.75284862515,7670.953515493689,0.0,0.0,65357.21691601412,0.0,51914.257641406155,0.0
2030-08-08 00:00:00,112968.76408858242,0.0,204781.17955379307,5136.032878857175,0.0,0.0,65357.21691601412,0.0,51914.257641406155,0.0
2030-08-08 06:00:00,93432.81007769694,0.0,173240.60016123622,323836.6108322155,0.0,0.0,65357.21691601412,0.0,51914.257641406155,0.0
2030-08-08 12:00:00,79369.04091047919,0.0,211033.03724787466,343040.80341769446,0.0,0.0,65357.21691601412,0.0,48271.21027073177,0.0
2030-08-08 18:00:00,106349.48870354824,0.0,232121.4468154927,8918.93597664482,0.0,0.0,90026.14923481549,0.0,51914.257641406155,0.0
2030-08-09 00:00:00,106972.62527005353,0.0,218169.3143086433,3565.504719133399,0.0,4879.117703974462,80890.79259550707,0.0,51914.257641406155,0.0
2030-08-09 06:00:00,42791.92540078097,0.0,276719.8719099777,306174.020272178,0.0,0.0,38876.35543196708,0.0,38935.69323105462,0.0
2030-08-09 12:00:00,34959.374215183096,0.0,336313.02894698706,321385.8515878446,0.0,0.0,31123.656422433727,0.0,38935.69323105462,0.0
2030-08-09 18:00:00,52034.025722045524,0.0,335271.0744653524,9673.015664349812,0.0,0.0,41972.92459055588,0.0,38935.69323105462,0.0
2030-08-10 00:00:00,32824.16722245609,0.0,269241.3154426581,3871.667300974282,0.0,0.0,16977.319753992233,0.0,38935.69323105462,0.0
2030-08-10 06:00:00,20352.93875219002,0.0,278124.1427987518,360166.0217745735,0.0,0.0,24668.932318801362,0.0,38935.69323105462,0.0
2030-08-10 12:00:00,14597.327844777155,0.0,322624.30830838624,394897.686022997,0.0,0.0,0.0,0.0,38935.69323105462,0.0
2030-08-10 18:00:00,83492.43863793192,0.0,297605.9748297096,10920.870807242416,0.0,0.0,65357.21691601412,0.0,43654.60977159362,0.0
2030-08-11 00:00:00,85223.41333178335,0.0,213607.08172047412,5641.069185922572,0.0,0.0,65357.21691601412,0.0,43450.02555298313,0.0
2030-08-11 06:00:00,35944.63401255792,0.0,183771.79377187425,419606.7823962495,0.0,0.0,31993.40212999559,0.0,38935.69323105462,0.0
2030-08-11 12:00:00,39719.05442670771,0.0,260510.23196069707,431914.6926205724,0.0,0.0,38603.5269060421,0.0,38935.69323105462,0.0
2030-08-11 18:00:00,93443.2963878186,0.0,256200.52232316387,10776.393848711354,0.0,0.0,65357.21691601412,0.0,51914.257641406155,0.0
2030-08-12 00:00:00,95767.92817524809,0.0,285728.6561020406,4966.153786348374,0.0,0.0,65357.21691601412,0.0,47777.50400965671,0.0
2030-08-12 06:00:00,19480.805771656815,0.0,378412.9656020663,391669.25811782107,0.0,0.0,3232.400997849065,0.0,25957.128820703078,0.0
2030-08-12 12:00:00,14597.327844777155,0.0,437725.37866154267,373356.66294273303,0.0,0.0,0.0,0.0,36324.04788390767,0.0
2030-08-12 18:00:00,38114.36114236061,0.0,375827.8554058738,9122.329741032465,0.0,0.0,40765.68023582069,0.0,51755.45690351861,0.0
2030-08-13 00:00:00,130760.55284477714,0.0,351839.9232114264,3419.24778938284,0.0,0.0,23462.280572229676,0.0,12978.564410351539,0.0
2030-08-13 06:00:00,147012.8327738019,0.0,373036.83321244596,351438.14742446656,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-13 12:00:00,97808.68405088349,0.0,402583.86696284404,368377.69791099,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-13 18:00:00,139477.83127039822,0.0,410866.56449092,8844.208706327729,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-14 00:00:00,14597.327844777155,0.0,367208.79655155813,4786.566817357625,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-14 06:00:00,14597.327844777155,0.0,310921.79466373386,421698.7583001964,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-14 12:00:00,18756.709924297287,0.0,329397.20582949935,444518.8312892828,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-14 18:00:00,166195.97902891383,0.0,281650.86144701886,10965.814068075197,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-15 00:00:00,169481.62784477713,0.0,194663.69627188134,5875.214481621603,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-15 06:00:00,122098.40998000582,0.0,158579.35248390044,431480.5081930698,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-15 12:00:00,130760.55284477714,0.0,157629.4439515526,426893.7755582865,0.0,0.0,17396.468784630637,0.0,12978.564410351539,0.0
2030-08-15 18:00:00,169481.62784477713,0.0,231270.30011919947,9409.127888257193,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-16 00:00:00,150446.5486411144,0.0,215208.0803361553,4243.86644769327,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-16 06:00:00,60201.55458690915,0.0,239076.60477336345,397851.57094985765,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-16 12:00:00,15923.330123205564,0.0,285839.44433063304,431268.7312761566,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-16 18:00:00,142363.16573768426,0.0,287206.9881172087,8765.940654098813,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-17 00:00:00,169481.62784477713,0.0,212647.39051675692,4886.336233651111,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-17 06:00:00,15776.810237487207,0.0,249509.11457741418,393460.87862993707,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-17 12:00:00,14597.327844777155,0.0,296568.82321882196,422907.62088077696,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-17 18:00:00,57302.12830987375,0.0,384307.1218193501,7966.534145965696,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-18 00:00:00,14597.327844777155,0.0,383259.3309619928,3487.4185531590774,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-18 06:00:00,14597.327844777155,0.0,337942.8625672184,301263.3599237376,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-18 12:00:00,15259.334847345406,0.0,379087.2970364549,294689.0160474324,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-18 18:00:00,89062.30807723587,0.0,289154.8438218798,6378.4108436985625,0.0,0.0,0.0,0.0,12978.564410351539,0.0
2030-08-19 00:00:00,130189.11502161728,0.0,241321.07405671716,1962.81940306869,0.0,0.0,0.0,0.0,12978.564410351539,0.0
