,RoGonDor,DolAmroth,Harad
0,10000.0,10000.0,10000.0
1,10000.0,10000.0,10000.0
2,10000.0,10000.0,10000.0
3,10000.0,10000.0,10000.0
4,10000.0,10000.0,10000.0
5,10000.0,10000.0,10000.0
6,10000.0,10000.0,10000.0
7,10000.0,10000.0,10000.0
8,10000.0,10000.0,10000.0
9,10000.0,10000.0,10000.0
10,10000.0,10000.0,10000.0
11,10000.0,10000.0,10000.0
12,10000.0,10000.0,10000.0
13,10000.0,10000.0,10000.0
14,10000.0,10000.0,10000.0
15,10000.0,10000.0,10000.0
16,10000.0,10000.0,10000.0
17,10000.0,10000.0,10000.0
18,10000.0,10000.0,10000.0
19,9512.5,10000.0,10000.0
20,9512.5,10000.0,10000.0
21,9512.5,10000.0,10000.0
22,9512.5,10000.0,10000.0
23,9512.5,10000.0,10000.0
24,9025.0,10000.0,10000.0
25,5075.610729817403,10000.0,10000.0
26,5075.610729817403,10000.0,10000.0
27,5075.610729817403,10000.0,10000.0
28,5075.610729817403,10000.0,10000.0
29,5075.610729817403,10000.0,10000.0
30,5075.610729817403,10000.0,10000.0
31,5062.830715225418,10000.0,10000.0
32,5062.830715225418,10000.0,10000.0
33,5062.830715225418,10000.0,10000.0
34,5056.70472049094,10000.0,10000.0
35,5056.70472049094,10000.0,10000.0
36,5056.70472049094,10000.0,10000.0
37,5056.70472049094,10000.0,10000.0
38,5056.70472049094,10000.0,10000.0
39,5056.70472049094,10000.0,10000.0
40,5056.70472049094,10000.0,10000.0
41,5056.70472049094,10000.0,10000.0
42,5056.70472049094,10000.0,10000.0
43,5056.70472049094,10000.0,10000.0
44,5056.70472049094,10000.0,10000.0
45,5056.70472049094,10000.0,10000.0
46,5056.70472049094,10000.0,10000.0
47,5056.70472049094,10000.0,10000.0
48,4569.20472049094,10000.0,10000.0
49,4569.20472049094,10000.0,10000.0
50,4569.20472049094,10000.0,10000.0
51,4569.20472049094,10000.0,10000.0
52,4569.20472049094,10000.0,10000.0
53,4211.585606917534,10000.0,10000.0
54,4009.035163704237,10000.0,10000.0
55,3806.484720490941,10000.0,10000.0
56,3806.48472049094,10000.0,10000.0
57,3806.48472049094,10000.0,10000.0
58,119.53543571635873,10000.0,10000.0
59,111.15116635917569,10000.0,10000.0
60,108.07441467977685,10000.0,10000.0
61,107.88073073401377,10000.0,10000.0
62,103.66315398297694,10000.0,10000.0
63,103.66315398297694,10000.0,10000.0
64,103.66315398297694,10000.0,10000.0
65,101.94841994529855,10000.0,10000.0
66,101.94841994529855,10000.0,10000.0
67,101.94841994529855,10000.0,10000.0
68,100.60015661573779,10000.0,10000.0
69,99.74278959689859,10000.0,10000.0
70,97.53715924849864,10000.0,10000.0
71,97.53715924849864,10000.0,10000.0
72,97.53715924849864,10000.0,10000.0
73,97.53715924849864,10000.0,10000.0
74,97.53715924849864,10000.0,10000.0
75,97.53715924849864,10000.0,10000.0
76,97.53715924849864,10000.0,10000.0
77,97.53715924849864,10000.0,10000.0
78,97.53715924849864,10000.0,10000.0
79,97.53715924849864,10000.0,10000.0
80,97.53715924849864,10000.0,10000.0
81,97.53715924849864,10000.0,10000.0
82,97.53715924849864,10000.0,10000.0
83,97.53715924849864,10000.0,10000.0
84,97.53715924849864,10000.0,10000.0
85,97.53715924849864,10000.0,10000.0
86,97.53715924849864,10000.0,10000.0
87,97.53715924849863,10000.0,10000.0
88,97.53715924849863,10000.0,10000.0
89,95.27888462579389,10000.0,10000.0
90,92.00844900063196,10000.0,10000.0
91,92.00844900063196,10000.0,10000.0
92,92.00844900063196,10000.0,10000.0
93,92.00844900063196,10000.0,10000.0
94,92.00844900063196,10000.0,10000.0
95,92.00844900063196,10000.0,10000.0
96,90.48739890871667,10000.0,10000.0
97,90.48739890871667,10000.0,10000.0
98,90.48739890871667,10000.0,10000.0
99,89.60101838180773,10000.0,10000.0
100,86.07613821191674,10000.0,10000.0
