,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-09-02 12:00:00,5402.494931091547,2814.849686358438,10700.231703475554,0.0,5630.745672242227,0.0,240000.0,23.6976182667684,74723.06518495592,63975.28716645406,52685.53060766804,29487.511962065808,1943.0042841334764,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,1144.1994649195055,0.0,0.0
2030-09-02 18:00:00,2915.663341741661,2814.849686358438,10700.231703475554,0.0,6454.555984048288,0.0,240000.0,23.6976182667684,454.9985597237753,389.5539275135625,320.80911677587176,179.55333389185904,4030.8566853285174,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,94706.9282242437,0.0,0.0
2030-09-03 00:00:00,21864.70042266178,2814.849686358438,10700.231703475554,0.0,2885.570589962367,0.0,240000.0,23.6976182667684,21.86561236159251,18.720576122523433,15.416945042074913,8.628694560032095,5198.219841556373,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-03 06:00:00,16057.763066673546,2814.849686358438,10700.231703475554,0.0,466.35710614126765,0.0,240000.0,23.6976182667684,73389.47482437044,62833.51352441069,51745.24643186762,28961.24525160734,4413.231455265676,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-03 12:00:00,24135.817320289556,2814.849686358438,10700.231703475554,0.0,2765.1381432651115,0.0,240000.0,23.6976182667684,79234.4679703534,67837.79318122944,55866.41791395366,31267.8195989491,5173.83568924748,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-03 18:00:00,27000.0,2814.849686358438,10700.231703475554,0.0,38727.64352996464,0.0,240000.0,23.6976182667684,454.2414401821671,388.9057081187367,320.275289038961,179.25455637939254,6050.477226485882,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-04 00:00:00,24914.854134767782,2814.849686358438,10700.231703475554,0.0,4797.600641295934,0.0,240000.0,23.6976182667684,21.502194981621436,18.409430813007813,15.160707728357771,8.485281354048183,6348.770437384584,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-04 06:00:00,23538.200634497396,2814.849686358438,10700.231703475554,0.0,2076.8252379392743,0.0,240000.0,23.6976182667684,72539.4718573998,62105.77057422945,51145.928708188934,28625.813713911462,4742.636343571824,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-04 12:00:00,25337.96700660064,2814.849686358438,10700.231703475554,0.0,8048.605722580695,0.0,240000.0,23.6976182667684,77704.5110854569,66527.89735694446,54787.68017630719,30664.06195285733,2421.371333659973,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-04 18:00:00,27000.0,2814.849686358438,10700.231703475554,0.0,42309.95702574926,0.0,240000.0,23.6976182667684,351.03090427038615,300.5404402163008,247.50389194283593,138.52520587996122,2098.95031666896,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-05 00:00:00,22730.985144980717,2814.849686358438,10700.231703475554,0.0,8544.758112536754,0.0,240000.0,23.6976182667684,17.898305963575034,15.323906493644532,12.619687700648438,7.063100394707712,2763.574775754917,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-05 06:00:00,0.0,2814.849686358438,10700.231703475554,0.0,20792.052069099427,0.0,240000.0,23.6976182667684,65017.337787631994,55665.58124277186,45842.24337640035,25657.399372054435,2201.7764112515342,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-05 12:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,20580.88627838632,0.0,240000.0,23.6976182667684,69031.58559722906,59102.440474129864,48672.5980375187,27241.51774315175,1763.8370357838319,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-05 18:00:00,27000.0,2814.849686358438,10700.231703475554,0.0,43022.88187645217,0.0,240000.0,23.6976182667684,248.97119006184295,213.1604657939945,175.54391300681712,98.24999719947839,1312.523890626712,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-06 00:00:00,27000.0,2814.849686358438,10700.231703475554,0.0,8172.288641992345,0.0,240000.0,23.6976182667684,8.661447555977087,7.415629876789064,6.106989310296875,3.418014742616592,882.975164491968,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-06 06:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,16184.55523945636,0.0,240000.0,23.6976182667684,64618.75977614873,55324.3326245606,45561.215102579314,25500.110938391583,499.1248407227845,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-06 12:00:00,28793.08362825727,2814.849686358438,10700.231703475554,0.0,20437.20998647574,0.0,240000.0,23.6976182667684,65468.03590835944,56051.453284122814,46160.02035163055,25835.25564967549,1183.3566592037887,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-06 18:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,45919.426585778805,0.0,240000.0,23.6976182667684,175.3791706177039,150.15354061708203,123.65585697877023,69.20882298773665,807.9344988480387,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-07 00:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,7366.526733999725,0.0,240000.0,23.6976182667684,11.023660525789019,9.438074388640626,7.7725318494687485,4.350200581512027,726.7790380866489,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
2030-09-07 06:00:00,0.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,69750.48574437515,59717.93775390335,49179.47815027334,27525.21296678892,570.457864746413,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,-27736.65563476488,0.0
2030-09-07 12:00:00,0.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,73093.0473814407,62579.722666949114,51536.242196311025,28844.26787992646,1014.9872136842624,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,-22240.673898801786,0.0
2030-09-07 18:00:00,7877.733980165825,2814.849686358438,10700.231703475554,0.0,25201.532397233168,0.0,240000.0,23.6976182667684,114.71875294420003,98.21820270376563,80.88557869721876,45.27076868892185,1277.2544026332614,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,24179.405062206188,0.0,0.0
2030-09-08 00:00:00,2617.324251798522,2814.849686358438,10700.231703475554,0.0,752.1342246437698,0.0,240000.0,23.6976182667684,8.02546714102397,6.871125585133507,5.658574011287458,3.1670416321447448,1376.5854353848952,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,4621.766980229969,0.0,0.0
2030-09-08 06:00:00,0.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,53009.69442078963,45385.05499984188,37375.9276469286,20918.89558424047,908.9661699145485,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,-36307.64638325065,0.0
2030-09-08 12:00:00,1349.8283292826325,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,51513.414213103766,44103.99197423867,36320.934567020086,20328.427561903205,1426.6979945530416,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,-9324.963519801768,0.0
2030-09-08 18:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,4396.450615729507,0.0,240000.0,23.6976182667684,60.660417673503865,51.9353379133164,42.77027828155148,23.9380542988148,1370.3393409857713,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,45691.095095287536,0.0,0.0
2030-09-09 00:00:00,1520.7551828515222,2814.849686358438,10700.231703475554,0.0,911.3771635662315,0.0,240000.0,23.6976182667684,2.967908603097044,2.541020027710937,2.092604728703125,1.1712078488686224,3158.723090093888,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,909.1221967670514,0.0,0.0
2030-09-09 06:00:00,9000.0,2814.849686358438,10700.231703475554,0.0,22077.868537421964,0.0,240000.0,23.6976182667684,50107.29180043239,42900.118914171144,35329.50969402328,19773.537965750445,4101.433175395896,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,5338.821440802762,0.0,0.0
2030-09-09 12:00:00,18000.0,2814.849686358438,10700.231703475554,0.0,16984.949098535635,0.0,240000.0,23.6976182667684,63782.082113110344,54607.99833572825,44971.292747070314,25169.937884915118,6093.724708927063,0.0,0.0,0.0,0.0,3019.741926460138,0.0,0.0,0.0,0.0,0.0
