,Hydro,Hydro_PUMP,WindPower,PV,Biomass,Nuclear,Coal,Gaz,Oil,Non Served
2030-07-06 18:00:00,7056.870164438172,0.0,23299.4886,702.8498096399001,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-07 00:00:00,7056.870164438172,0.0,20284.45452666667,570.1980164723179,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-07 06:00:00,7056.870164438172,0.0,18781.189599999998,25530.62242822333,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-07 12:00:00,7056.870164438172,0.0,21031.120433333333,22549.736434885664,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-07 18:00:00,7056.870164438172,0.0,22693.45345333333,548.2008843422336,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-08 00:00:00,7056.870164438172,0.0,18859.605883333337,663.9579214661909,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-08 06:00:00,7056.870164438172,0.0,17273.799320000002,25694.507552894727,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-08 12:00:00,7056.870164438172,0.0,20080.606760000002,22482.486918364506,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-08 18:00:00,7056.870164438172,0.0,20020.83523,524.5761841062902,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-09 00:00:00,7056.870164438172,0.0,14469.388733333335,778.7663759517643,2202.72,186.090972604253,71.5403520000006,0.0,0.0,0.0
2030-07-09 06:00:00,7056.870164438172,0.0,5144.695876666666,25203.011940166998,2202.72,12238.774655748777,71.5403520000006,0.0,0.0,0.0
2030-07-09 12:00:00,7056.870164438172,0.0,5654.44205,21757.170677815528,2202.72,10929.250821510203,71.5403520000006,0.0,0.0,0.0
2030-07-09 18:00:00,7056.870164438172,0.0,4908.651916666668,415.8087032651559,2202.72,13614.294702626601,71.5403520000006,0.0,0.0,0.0
2030-07-10 00:00:00,7056.870164438172,0.0,4104.553716666666,476.90741025743546,2202.72,10836.328411762219,71.5403520000006,0.0,0.0,0.0
2030-07-10 06:00:00,7056.870164438172,0.0,2908.2242966666668,22054.825924659755,2202.72,18745.991960796666,71.5403520000006,0.0,0.0,0.0
2030-07-10 12:00:00,7056.870164438172,0.0,7720.091736666667,23183.99872723026,2202.72,7739.941647465068,71.5403520000006,0.0,0.0,0.0
2030-07-10 18:00:00,7056.870164438172,0.0,10044.751386666669,713.184367858075,2202.72,8139.411179071979,71.5403520000006,0.0,0.0,0.0
2030-07-11 00:00:00,7056.870164438172,0.0,13604.862173333331,377.7855170865977,2202.72,1710.211860648626,71.5403520000006,0.0,0.0,0.0
2030-07-11 06:00:00,7056.870164438172,0.0,16455.52742,22354.578038388838,2202.72,4723.690506165392,71.5403520000006,0.0,0.0,0.0
2030-07-11 12:00:00,7056.870164438172,0.0,26054.809786666665,24709.000087177454,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-11 18:00:00,7056.870164438172,0.0,21681.35908666667,871.0285188850323,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-12 00:00:00,7056.870164438172,0.0,20253.560470000004,626.4040340666218,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-12 06:00:00,7056.870164438172,0.0,20455.921726666667,27442.425832861958,0.0,0.0,35.7701760000003,0.0,0.0,0.0
2030-07-12 12:00:00,7056.870164438172,0.0,20356.75192,29110.81294741107,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-12 18:00:00,7056.870164438172,0.0,8053.542433333334,1027.6644751831018,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-13 00:00:00,7056.870164438172,0.0,9221.777966666667,639.105056340552,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-13 06:00:00,7056.870164438172,0.0,11095.78309666667,26258.394998551696,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-13 12:00:00,7056.870164438172,0.0,13718.943173333331,26799.14701291252,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-13 18:00:00,7056.870164438172,0.0,13108.102796666666,785.5362604656999,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-07-14 00:00:00,7056.870164438172,0.0,17976.722653333334,642.519953838731,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-14 06:00:00,7056.870164438172,0.0,15074.087173333333,27228.20591787383,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-14 12:00:00,7056.870164438172,0.0,16421.13027,28457.46916641437,0.0,0.0,17.88508800000015,0.0,0.0,0.0
2030-07-14 18:00:00,7056.870164438172,0.0,6784.201173333334,918.577471769039,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-15 00:00:00,7056.870164438172,0.0,7173.37871,487.13213259116617,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-15 06:00:00,7056.870164438172,0.0,14629.643730000002,21287.61228673546,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-15 12:00:00,7056.870164438172,0.0,26844.91866,26358.54535500415,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-15 18:00:00,7056.870164438172,0.0,21233.447119999997,757.0088857513763,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-16 00:00:00,7056.870164438172,0.0,15108.357566666667,762.4906948931903,2202.72,24133.949233430125,71.5403520000006,0.0,0.0,0.0
2030-07-16 06:00:00,7056.870164438172,0.0,5075.60197,28455.95143419295,2202.72,8547.033462609856,71.5403520000006,0.0,0.0,0.0
2030-07-16 12:00:00,7056.870164438172,0.0,4279.892756666666,29710.107488180736,2202.72,3201.041075309331,71.5403520000006,0.0,0.0,0.0
2030-07-16 18:00:00,7056.870164438172,0.0,1797.6745700000001,1054.6042221131834,2202.72,15466.82956707579,71.5403520000006,0.0,0.0,0.0
2030-07-17 00:00:00,7056.870164438172,0.0,831.1204166666666,754.672376936832,2202.72,14717.101059110228,71.5403520000006,0.0,0.0,0.0
2030-07-17 06:00:00,7056.870164438172,0.0,341.2635166666667,27943.397286893116,2202.72,13902.623084262323,71.5403520000006,0.0,0.0,0.0
2030-07-17 12:00:00,7056.870164438172,0.0,1404.521483333333,27304.222334989732,2202.72,8530.360810448794,71.5403520000006,0.0,0.0,0.0
2030-07-17 18:00:00,7056.870164438172,0.0,6187.02747,689.5796377829399,2202.72,11832.923204461425,71.5403520000006,0.0,0.0,0.0
2030-07-18 00:00:00,7056.870164438172,0.0,4474.959743333333,590.188147441193,2202.72,10453.204878244764,71.5403520000006,0.0,0.0,0.0
2030-07-18 06:00:00,7056.870164438172,0.0,2431.469426666667,25570.562749839468,2202.72,15197.538934293516,71.5403520000006,0.0,0.0,0.0
2030-07-18 12:00:00,7056.870164438172,0.0,2757.533666666667,22655.508391605592,2202.72,13205.10980998769,71.5403520000006,0.0,0.0,0.0
2030-07-18 18:00:00,7056.870164438172,0.0,8405.31523,431.8647125548422,2202.72,10264.251193780152,71.5403520000006,0.0,0.0,0.0
2030-07-19 00:00:00,7056.870164438172,0.0,4652.937626666668,572.8640329401953,2202.72,10295.508851478517,71.5403520000006,0.0,0.0,0.0
2030-07-19 06:00:00,7056.870164438172,0.0,1951.695443333333,26220.122185363034,2202.72,14485.007812525615,71.5403520000006,0.0,0.0,0.0
2030-07-19 12:00:00,7056.870164438172,0.0,4034.238336666667,23817.781735715464,2202.72,9113.493415049597,71.5403520000006,0.0,0.0,0.0
2030-07-19 18:00:00,7056.870164438172,0.0,9328.991060000002,501.5206334533781,2202.72,7979.865029931927,71.5403520000006,0.0,0.0,0.0
2030-07-20 00:00:00,7056.870164438172,0.0,13964.436266666668,645.4455823971131,1652.04,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-20 06:00:00,7056.870164438172,0.0,15308.483296666667,25885.651947069135,1652.04,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-20 12:00:00,7056.870164438172,0.0,20339.247976666666,24004.972038049877,1652.04,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-20 18:00:00,7056.870164438172,0.0,17836.55282666667,517.5566725822553,1652.04,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-21 00:00:00,7056.870164438172,0.0,9198.996336666665,666.5141020496236,1984.4838717678444,25.54207686160782,71.5403520000006,0.0,0.0,0.0
2030-07-21 06:00:00,7056.870164438172,0.0,12407.806783333332,27230.003232346557,1652.04,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-21 12:00:00,7056.870164438172,0.0,14885.888093333331,27477.38359935648,2010.875245906544,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-21 18:00:00,7056.870164438172,0.0,7587.52731,730.4286017158404,2202.72,1541.3709885022347,71.5403520000006,0.0,0.0,0.0
2030-07-22 00:00:00,7056.870164438172,0.0,1906.84663,761.9814557925854,2202.72,23.139934287879672,71.5403520000006,0.0,0.0,0.0
2030-07-22 06:00:00,7056.870164438172,0.0,697.6341233333333,27994.371122355704,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-22 12:00:00,7056.870164438172,0.0,1233.1695166666666,28376.679880865326,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-22 18:00:00,7056.870164438172,0.0,2026.18227,749.8795383428967,2202.72,6544.919636438903,71.5403520000006,0.0,0.0,0.0
2030-07-23 00:00:00,7056.870164438172,0.0,2998.6133233333326,698.6361057093986,2202.72,11091.28048455147,71.5403520000006,0.0,0.0,0.0
2030-07-23 06:00:00,7056.870164438172,0.0,4812.927586666666,27526.110791728162,2202.72,10493.772715904533,71.5403520000006,0.0,0.0,0.0
2030-07-23 12:00:00,7056.870164438172,0.0,6779.223093333334,25566.009553175223,2202.72,5736.089036303707,71.5403520000006,0.0,0.0,0.0
2030-07-23 18:00:00,7056.870164438172,0.0,8648.526703333333,513.003475918016,2202.72,9709.93651125067,71.5403520000006,0.0,0.0,0.0
2030-07-24 00:00:00,7056.870164438172,0.0,5081.317543333333,551.016677016171,2202.72,9708.554024552268,71.5403520000006,0.0,0.0,0.0
2030-07-24 06:00:00,7056.870164438172,0.0,2866.256316666667,21778.648585764604,2202.72,18213.78643497014,71.5403520000006,0.0,0.0,0.0
2030-07-24 12:00:00,7056.870164438172,0.0,4660.0820933333325,17582.957740311445,2202.72,16074.161779135367,71.5403520000006,0.0,0.0,0.0
2030-07-24 18:00:00,7056.870164438172,0.0,6335.286676666666,241.24952764184712,2202.72,12417.67678203563,71.5403520000006,0.0,0.0,0.0
2030-07-25 00:00:00,7056.870164438172,0.0,4756.739813333334,309.56744776624237,2202.72,10527.46793066646,71.5403520000006,0.0,0.0,0.0
2030-07-25 06:00:00,7056.870164438172,0.0,4603.99803,23845.6101548015,2202.72,14758.836152213657,71.5403520000006,0.0,0.0,0.0
2030-07-25 12:00:00,7056.870164438172,0.0,3276.2680400000004,25447.31690241248,2202.72,9567.736427270775,71.5403520000006,0.0,0.0,0.0
2030-07-25 18:00:00,7056.870164438172,0.0,2468.424756666667,629.7789912431851,2202.72,15800.622056716245,71.5403520000006,0.0,0.0,0.0
2030-07-26 00:00:00,7056.870164438172,0.0,1521.8290166666668,468.51994271804796,2202.72,13381.595577238546,71.5403520000006,0.0,0.0,0.0
2030-07-26 06:00:00,7056.870164438172,0.0,1005.7104400000002,25547.786781437862,2202.72,15674.45561983176,71.5403520000006,0.0,0.0,0.0
2030-07-26 12:00:00,7056.870164438172,0.0,1062.3821933333331,23988.985924323017,2202.72,11535.5543849946,71.5403520000006,0.0,0.0,0.0
2030-07-26 18:00:00,7056.870164438172,0.0,4160.729966666667,531.7953972384063,2202.72,12732.605455045414,71.5403520000006,0.0,0.0,0.0
2030-07-27 00:00:00,7056.870164438172,0.0,5631.360813333334,487.4117148424792,2202.72,6232.5779208924305,71.5403520000006,0.0,0.0,0.0
2030-07-27 06:00:00,7056.870164438172,0.0,1626.5761166666668,25604.89145626853,2202.72,8632.90320774187,71.5403520000006,0.0,0.0,0.0
2030-07-27 12:00:00,7056.870164438172,0.0,5574.700583333332,24702.699501442512,1836.8092854184702,1203.6103055407377,71.5403520000006,0.0,0.0,0.0
2030-07-27 18:00:00,7056.870164438172,0.0,19137.617823333334,473.77209501056893,0.0,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-28 00:00:00,7056.870164438172,0.0,21076.32647,412.07428319404687,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-28 06:00:00,7056.870164438172,0.0,15522.667493333332,25291.13027473259,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-28 12:00:00,7056.870164438172,-4010.655400687616,17171.80629666667,26755.172718813155,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-28 18:00:00,7056.870164438172,0.0,29213.643536666663,751.0777479913813,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-29 00:00:00,10064.685246116254,0.0,27800.076236666668,472.99325873905485,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-29 06:00:00,7056.870164438172,0.0,11952.888630000001,24761.491654861456,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-29 12:00:00,7056.870164438172,0.0,8709.001156666665,19315.62880250172,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-29 18:00:00,7056.870164438172,0.0,20669.806316666665,260.2611207311264,0.0,0.0,0.0,0.0,0.0,0.0
2030-07-30 00:00:00,7056.870164438172,-9017.687312022856,38672.076199999996,316.4371830842175,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-30 06:00:00,7056.870164438172,0.0,43537.55018666666,24700.62260471847,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-30 12:00:00,7056.870164438172,-9656.680157560317,34289.545113333326,27569.705652772176,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-30 18:00:00,7056.870164438172,0.0,15469.325983333336,597.0478976787639,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-31 00:00:00,7056.870164438172,-3356.662545789576,16839.819063333336,492.73376269782807,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-31 06:00:00,7056.870164438172,-981.655431971806,16454.962776666667,25963.755245989483,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-31 12:00:00,7056.870164438172,-8711.401160861375,21453.992196666666,25883.63496082752,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-07-31 18:00:00,7056.870164438172,-299.61858611250085,17090.05977,771.3574462919728,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-08-01 00:00:00,5543.651869488612,0.0,12691.13098,598.6055702217934,2202.72,1989.295792099767,71.5403520000006,0.0,0.0,0.0
2030-08-01 06:00:00,8354.848965494288,0.0,4010.684643333333,27511.892037232818,2202.72,2948.3471322070836,71.5403520000006,0.0,0.0,0.0
2030-08-01 12:00:00,5543.651869488612,0.0,1719.7537900000002,28629.042802996868,2202.72,3950.355089532656,71.5403520000006,0.0,0.0,0.0
2030-08-01 18:00:00,9122.481628807764,0.0,3791.787403333333,777.9376142782307,2202.72,7383.959637775488,71.5403520000006,0.0,0.0,0.0
2030-08-02 00:00:00,7607.611173126269,0.0,3842.858816666667,614.3021166169333,2202.72,3617.4823386867174,71.5403520000006,0.0,0.0,0.0
2030-08-02 06:00:00,14993.055359218783,0.0,2220.4195766666667,27219.838420495253,2202.72,3382.9434800295153,71.5403520000006,0.0,0.0,0.0
2030-08-02 12:00:00,5543.651869488612,0.0,1310.34128,28124.826197834398,2202.72,5878.608555178407,71.5403520000006,0.0,0.0,0.0
2030-08-02 18:00:00,5543.651869488612,0.0,9376.28282,745.6957896536071,2202.72,4251.453454695606,71.5403520000006,0.0,0.0,0.0
2030-08-03 00:00:00,6171.789758597598,0.0,6348.2504266666665,526.9925735640667,2202.72,4110.039902042517,71.5403520000006,0.0,0.0,0.0
2030-08-03 06:00:00,7804.443343535207,0.0,1295.6029366666664,26150.036906007124,2202.72,2847.638596719734,71.5403520000006,0.0,0.0,0.0
2030-08-03 12:00:00,5787.0711437581995,0.0,5227.733016666667,26319.204138212262,2202.72,795.428283585101,71.5403520000006,0.0,0.0,0.0
2030-08-03 18:00:00,8524.28343608106,0.0,3132.87168,438.2751341742314,2202.72,3186.459643248625,71.5403520000006,0.0,0.0,0.0
2030-08-04 00:00:00,5543.651869488612,0.0,3451.9758266666668,307.9398796603853,2202.72,4001.5597410304877,71.5403520000006,0.0,0.0,0.0
2030-08-04 06:00:00,5543.651869488612,0.0,1834.2265833333336,24465.08454306773,2202.72,3635.9369932906066,71.5403520000006,0.0,0.0,0.0
2030-08-04 12:00:00,5543.651869488612,0.0,771.8213433333333,22107.736865720733,2202.72,4353.065354139586,71.5403520000006,0.0,0.0,0.0
2030-08-04 18:00:00,5543.651869488612,0.0,4059.4859600000004,299.24287462847144,2202.72,8187.604536035627,71.5403520000006,0.0,0.0,0.0
2030-08-05 00:00:00,5543.651869488612,0.0,7106.359003333336,363.3870311439821,2202.72,4980.431803388452,71.5403520000006,0.0,0.0,0.0
2030-08-05 06:00:00,5543.651869488612,0.0,3086.2943666666665,25672.091047387672,2202.72,9859.234350539007,71.5403520000006,0.0,0.0,0.0
2030-08-05 12:00:00,5543.651869488612,0.0,725.5090666666667,25651.212244262835,2202.72,11078.056433534268,71.5403520000006,0.0,0.0,0.0
2030-08-05 18:00:00,5543.651869488612,0.0,5531.6609333333345,413.182627118896,2202.72,13361.744440991268,71.5403520000006,0.0,0.0,0.0
2030-08-06 00:00:00,5543.651869488612,0.0,7399.662406666666,344.77484127086393,2202.72,8013.825855500336,71.5403520000006,0.0,0.0,0.0
2030-08-06 06:00:00,5543.651869488612,0.0,4116.100096666667,24639.43403200255,2202.72,14658.806508973255,71.5403520000006,0.0,0.0,0.0
2030-08-06 12:00:00,5543.651869488612,0.0,3532.1667033333333,24740.21344852046,2202.72,10803.076092870799,71.5403520000006,0.0,0.0,0.0
2030-08-06 18:00:00,5543.651869488612,0.0,16971.26572666667,354.6700559512601,2202.72,2857.622742161793,71.5403520000006,0.0,0.0,0.0
2030-08-07 00:00:00,5543.651869488612,0.0,14166.567056666667,274.8692933622272,2202.72,1737.565562666112,71.5403520000006,0.0,0.0,0.0
2030-08-07 06:00:00,5543.651869488612,0.0,3724.6639866666665,23575.294058103515,2202.72,16077.410817008575,71.5403520000006,0.0,0.0,0.0
2030-08-07 12:00:00,5543.651869488612,0.0,10091.236513333333,21262.889227655072,2202.72,7474.359041001491,71.5403520000006,0.0,0.0,0.0
2030-08-07 18:00:00,5543.651869488612,0.0,23936.65979333333,249.70689074406357,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-08-08 00:00:00,5543.651869488612,0.0,26738.29325666667,240.30094500346428,2202.72,0.0,71.5403520000006,0.0,0.0,0.0
2030-08-08 06:00:00,5543.651869488612,0.0,12625.678446666667,18146.71537992316,2202.72,10020.583660318074,71.5403520000006,0.0,0.0,0.0
2030-08-08 12:00:00,5543.651869488612,0.0,8622.38026,18567.037339530943,2202.72,5868.329678509732,71.5403520000006,0.0,0.0,0.0
2030-08-08 18:00:00,5543.651869488612,0.0,17040.474866666667,198.8329060855142,2202.72,2235.2817637053477,71.5403520000006,0.0,0.0,0.0
2030-08-09 00:00:00,5543.651869488612,0.0,13396.047849999999,168.55814230048531,2202.72,2821.4378651957722,71.5403520000006,0.0,0.0,0.0
2030-08-09 06:00:00,5543.651869488612,0.0,14734.990043333333,12381.749328011334,2202.72,13072.60129175794,71.5403520000006,0.0,0.0,0.0
2030-08-09 12:00:00,5543.651869488612,0.0,14785.31244,8573.699274003555,2202.72,14667.18553187979,71.5403520000006,0.0,0.0,0.0
2030-08-09 18:00:00,5543.651869488612,0.0,31915.33513,95.37748801932548,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-10 00:00:00,5543.651869488612,0.0,41985.368709999995,172.91163735664327,0.0,0.0,35.7701760000003,0.0,0.0,0.0
2030-08-10 06:00:00,5543.651869488612,0.0,42239.10098666667,21013.471904242724,0.0,0.0,35.7701760000003,0.0,0.0,0.0
2030-08-10 12:00:00,5543.651869488612,-169.0915786902775,36375.99441666666,26022.19792159429,0.0,0.0,35.7701760000003,0.0,0.0,0.0
2030-08-10 18:00:00,5543.651869488612,0.0,15050.15321,505.35490432852646,126.99983900445022,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-11 00:00:00,5543.651869488612,0.0,8873.900056666667,318.4641544062364,0.0,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-11 06:00:00,5543.651869488612,0.0,9191.310273333333,25581.426517319043,307.3831724329564,0.0,35.7701760000003,0.0,0.0,0.0
2030-08-11 12:00:00,5543.651869488612,-1042.683346578633,11985.810793333338,25366.617482587084,0.0,0.0,35.7701760000003,0.0,0.0,0.0
2030-08-11 18:00:00,6452.429745343582,0.0,12198.220396666666,282.8174173638379,341.97425727446335,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-12 00:00:00,5543.651869488612,0.0,8204.04869,226.78114613640292,550.68,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-12 06:00:00,5543.651869488612,0.0,1871.1358200000004,22407.658725816676,812.9395322943415,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-12 12:00:00,5543.651869488612,0.0,3899.5420933333326,21674.134749175584,1101.36,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-12 18:00:00,5543.651869488612,0.0,11058.48206666667,289.44751075211525,1101.36,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-13 00:00:00,13830.01103568167,-1338.4000075085023,14417.890956666666,266.3819750187991,1652.04,676.6388286956666,53.65526400000044,0.0,0.0,0.0
2030-08-13 06:00:00,13861.901471050905,0.0,9014.991750000001,18899.979860523024,1652.04,7749.684513562293,53.65526400000044,0.0,0.0,0.0
2030-08-13 12:00:00,7393.316633433168,0.0,18354.43447333333,16529.841295178463,1652.04,1769.300046179191,53.65526400000044,0.0,0.0,0.0
2030-08-13 18:00:00,5601.515127918683,0.0,20194.81451666667,171.49375593927033,1652.04,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-14 00:00:00,13763.368780983274,0.0,11140.27468666667,92.54172518458019,1652.04,1732.8883832639222,53.65526400000044,0.0,0.0,0.0
2030-08-14 06:00:00,13830.01103568167,0.0,8207.47112,15789.936852159193,1652.04,14282.340152453922,53.65526400000044,0.0,0.0,0.0
2030-08-14 12:00:00,10097.294143669244,0.0,11202.523733333332,18207.16505668918,1652.04,4372.671582381393,53.65526400000044,0.0,0.0,0.0
2030-08-14 18:00:00,12980.518893615066,0.0,12349.76375333333,235.04879271094256,1652.04,4069.0133274303926,53.65526400000044,0.0,0.0,0.0
2030-08-15 00:00:00,13460.801530347757,0.0,7196.759553333334,337.30600112864704,1652.04,3323.9774917262635,53.65526400000044,0.0,0.0,0.0
2030-08-15 06:00:00,13830.01103568167,0.0,4167.263696666667,27207.90624941243,1652.04,1265.1200103274623,53.65526400000044,0.0,0.0,0.0
2030-08-15 12:00:00,13830.01103568167,0.0,2629.3365833333332,28245.47592435633,1652.04,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-15 18:00:00,15398.082536112797,0.0,7727.144016666667,426.81226187040056,1652.04,3559.031055802777,53.65526400000044,0.0,0.0,0.0
2030-08-16 00:00:00,9966.831718565007,0.0,4670.153486666667,370.1169753363006,1652.04,3854.614761076395,53.65526400000044,0.0,0.0,0.0
2030-08-16 06:00:00,12035.230651061864,0.0,3026.891583333333,27305.22084303014,1652.04,2844.608275131596,53.65526400000044,0.0,0.0,0.0
2030-08-16 12:00:00,15708.003405479458,0.0,1540.0935,27433.1197379254,1652.04,1657.1117418219358,53.65526400000044,0.0,0.0,0.0
2030-08-16 18:00:00,10763.954411624509,0.0,7687.676600000001,296.3771565525145,1652.04,3876.010396480194,53.65526400000044,0.0,0.0,0.0
2030-08-17 00:00:00,14910.538006913295,0.0,7529.38057,345.74339407005436,1652.04,1438.6189837947768,53.65526400000044,0.0,0.0,0.0
2030-08-17 06:00:00,8538.014115087972,0.0,6427.3465866666675,24966.29563902858,1652.04,1381.3356542844658,53.65526400000044,0.0,0.0,0.0
2030-08-17 12:00:00,9742.906823887373,0.0,3239.185953333333,21896.70219138149,1652.04,1928.1160822445024,53.65526400000044,0.0,0.0,0.0
2030-08-17 18:00:00,10674.773995769803,0.0,4845.089210000001,180.51028354411315,1652.04,4974.213191593545,53.65526400000044,0.0,0.0,0.0
2030-08-18 00:00:00,9214.245765553196,0.0,5745.073066666666,259.5621651028444,1652.04,932.8888984046004,53.65526400000044,0.0,0.0,0.0
2030-08-18 06:00:00,7115.857555842266,0.0,5060.506403333334,24521.500247350516,1652.04,536.3420865829833,53.65526400000044,0.0,0.0,0.0
2030-08-18 12:00:00,5543.651869488612,0.0,6254.980566666666,23869.474496967145,1652.04,0.0,53.65526400000044,0.0,0.0,0.0
2030-08-18 18:00:00,10817.517905816001,0.0,9445.11169,131.75313593121876,1652.04,3183.6502246503287,53.65526400000044,0.0,0.0,0.0
