,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-10-29 12:00:00,10704.920211057524,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,1678.7884624999997,840.6418689402371,1632.3561154763847,1672.5472000000002,10373.277113333332,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,0.0,0.0
2030-10-29 18:00:00,2293.9732691755503,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1420.376,8809.290316666667,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,-574.3126057802915,0.0
2030-10-30 00:00:00,1766.6666603694102,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1573.128,9756.67095,0.0,0.0,0.0,5475.033351313216,0.0,0.0,147.08147082907686,-1306.3537897991787,0.0
2030-10-30 06:00:00,21560.22332482199,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,1985.0368749999993,993.9936720974986,1930.1342335454497,2121.8512,13159.897963333335,0.0,0.0,0.0,5475.033351313216,0.0,0.0,617.1594609928692,0.0,0.0
2030-10-30 12:00:00,677.8009781333976,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,2915.3939625000003,1459.8636362340885,2834.759274329838,2896.1472000000003,17962.14628,0.0,0.0,0.0,5475.033351313216,0.0,0.0,488.0636920001352,-2084.7567136003436,0.0
2030-10-30 18:00:00,1106.3221023636888,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1825.2352,11320.260813333336,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,-1761.9637725921402,0.0
2030-10-31 00:00:00,3387.243506009118,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1200.5952,7446.19148,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,-44.67920750112802,0.0
2030-10-31 06:00:00,15342.14512902575,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,6146.5163875,3077.8261459846062,5976.514515158244,774.9631999999998,4806.386346666667,0.0,0.0,0.0,5475.033351313216,0.0,0.0,4592.130184576087,0.0,0.0
2030-10-31 12:00:00,2173.5834415191075,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,6909.563512499999,3459.916787883734,6718.45709381736,993.7424,6163.2731766666675,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,-1333.5379422284748,0.0
2030-10-31 18:00:00,0.0,2202.72,71.5403520000006,0.0,11086.19645877166,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2182.3488,13535.10912,0.0,0.0,0.0,5475.033351313216,0.0,0.0,0.0,-1375.4373950524152,0.0
