Time,Hydro|Run of River,Nuclear,Coal|Hard coal|w/o CCS,Wind|Onshore|Avg,Wind|Onshore|Opt,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Biomass|w/o CCS,Gas|CCGT|w/o CCS,Hydro|Reservoir,Hydro|Pumped Storage,Battery|Lithium-Ion,SlackUnit,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion_PUMP
2030-10-27 18:00:00,5475.0,30000.0,71.5,4923.6,30536.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-6445.5
2030-10-28 00:00:00,5475.0,30000.0,71.5,3773.5,23403.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,4965.3,-0.0,-0.0
2030-10-28 06:00:00,5475.0,30000.0,71.5,3756.6,23298.9,3661.7,1833.6,3560.5,2202.7,12000.0,0.0,0.0,7581.5,17862.8,-0.0,-0.0
2030-10-28 12:00:00,5475.0,30000.0,71.5,6342.5,39336.5,7176.7,3593.7,6978.2,2202.7,2065.3,0.0,0.0,0.0,0.0,-0.0,-4436.4
2030-10-28 18:00:00,5475.0,30000.0,71.5,4422.2,27426.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,4003.9,0.0,-0.0,-0.0
2030-10-29 00:00:00,5475.0,30000.0,71.5,2462.6,15273.1,0.0,0.0,0.0,2202.7,12000.0,16584.4,0.0,0.0,0.0,-0.0,-0.0
2030-10-29 06:00:00,5475.0,30000.0,71.5,1834.5,11377.4,2568.6,1286.2,2497.5,2202.7,12000.0,33145.4,0.0,0.0,10203.7,-0.0,-0.0
2030-10-29 12:00:00,5475.0,30000.0,71.5,1672.5,10373.3,1767.1,884.9,1718.3,2202.7,12000.0,33145.4,0.0,0.0,186.5,-0.0,-0.0
2030-10-29 18:00:00,5475.0,30000.0,71.5,1420.4,8809.3,0.0,0.0,0.0,2202.7,12000.0,24691.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-30 00:00:00,5475.0,30000.0,71.5,1573.1,9756.7,0.0,0.0,0.0,2202.7,12000.0,23227.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-30 06:00:00,5475.0,30000.0,71.5,2121.9,13159.9,2089.5,1046.3,2031.7,2202.7,12000.0,33145.4,0.0,0.0,10134.9,-0.0,-0.0
2030-10-30 12:00:00,5475.0,30000.0,71.5,2896.1,17962.1,3068.8,1536.7,2984.0,2202.7,12000.0,21290.7,0.0,0.0,0.0,-0.0,-0.0
2030-10-30 18:00:00,5475.0,30000.0,71.5,1825.2,11320.3,0.0,0.0,0.0,2202.7,12000.0,22315.7,0.0,0.0,0.0,-0.0,-0.0
2030-10-31 00:00:00,5475.0,30000.0,71.5,1200.6,7446.2,0.0,0.0,0.0,2202.7,12000.0,26173.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-31 06:00:00,5475.0,30000.0,71.5,775.0,4806.4,6470.0,3239.8,6291.1,2202.7,12000.0,33145.4,0.0,0.0,7606.6,-0.0,-0.0
2030-10-31 12:00:00,5475.0,30000.0,71.5,993.7,6163.3,7273.2,3642.0,7072.1,2202.7,12000.0,22786.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-31 18:00:00,5475.0,30000.0,71.5,2182.3,13535.1,0.0,0.0,0.0,2202.7,12000.0,18931.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 00:00:00,6187.5,30000.0,71.5,1708.4,10595.9,0.0,0.0,0.0,2202.7,12000.0,19074.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 06:00:00,6187.5,30000.0,71.5,560.5,3476.3,5628.3,2818.3,5472.6,2202.7,12000.0,32422.7,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 12:00:00,6187.5,30000.0,71.5,385.8,2393.0,5575.2,2791.7,5421.0,2202.7,12000.0,19519.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 18:00:00,6187.5,30000.0,71.5,1895.4,11755.2,0.0,0.0,0.0,2202.7,12000.0,14873.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-02 00:00:00,6187.5,30000.0,71.5,3640.3,22577.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,3560.1,-0.0,-0.0
2030-11-02 06:00:00,6187.5,30000.0,71.5,4350.5,26982.4,1360.8,681.4,1323.2,2202.7,12000.0,17889.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-02 12:00:00,6187.5,30000.0,71.5,3714.2,23036.1,3541.4,1773.3,3443.4,2202.7,12000.0,0.0,0.0,0.0,3808.0,-0.0,-0.0
2030-11-02 18:00:00,6187.5,30000.0,71.5,5165.0,32033.5,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-8467.9
2030-11-03 00:00:00,6187.5,30000.0,71.5,3389.9,21024.5,0.0,0.0,0.0,2202.7,12000.0,4242.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-03 06:00:00,6187.5,30000.0,71.5,4740.4,29400.4,1540.0,771.2,1497.4,2202.7,12000.0,4139.3,0.0,7642.3,0.0,-0.0,-0.0
2030-11-03 12:00:00,6187.5,30000.0,71.5,6751.0,41870.2,2319.6,1161.5,2255.4,2202.7,12000.0,0.0,0.0,0.0,0.0,-9212.1,-6999.8
2030-11-03 18:00:00,6187.5,30000.0,71.5,5390.2,33430.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-9485.9
2030-11-04 00:00:00,6187.5,30000.0,71.5,2100.2,13025.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,14878.3,2397.8,-0.0,-0.0
2030-11-04 06:00:00,6187.5,30000.0,71.5,5256.1,32598.5,2646.4,1325.2,2573.2,2202.7,12000.0,10853.1,6908.6,0.0,0.0,-0.0,-0.0
2030-11-04 12:00:00,6187.5,30000.0,71.5,6276.9,38930.1,2454.2,1228.9,2386.4,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-2856.2
2030-11-04 18:00:00,6187.5,30000.0,71.5,4365.6,27075.5,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,2577.7,789.9,-0.0,-0.0
2030-11-05 00:00:00,6187.5,30000.0,71.5,1542.8,9568.3,0.0,0.0,0.0,2202.7,12000.0,22751.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-05 06:00:00,6187.5,30000.0,71.5,1768.1,10965.9,1809.4,906.0,1759.3,2202.7,12000.0,23021.4,0.0,0.0,24230.1,-0.0,-0.0
2030-11-05 12:00:00,6187.5,30000.0,71.5,2484.1,15406.7,3894.3,1950.1,3786.6,2202.7,12000.0,21472.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-05 18:00:00,6187.5,30000.0,71.5,1817.1,11270.0,0.0,0.0,0.0,2202.7,12000.0,22469.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-06 00:00:00,6187.5,30000.0,71.5,2210.3,13708.4,0.0,0.0,0.0,2202.7,12000.0,18660.6,0.0,0.0,0.0,-0.0,-0.0
2030-11-06 06:00:00,6187.5,30000.0,71.5,5955.0,36933.3,4164.3,2085.3,4049.1,2202.7,12000.0,10059.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-06 12:00:00,6187.5,30000.0,71.5,4768.0,29571.4,3686.2,1845.8,3584.2,2202.7,12000.0,6907.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-06 18:00:00,6187.5,30000.0,71.5,2851.0,17681.9,0.0,0.0,0.0,2202.7,12000.0,15278.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-07 00:00:00,6187.5,30000.0,71.5,2811.7,17438.6,0.0,0.0,0.0,2202.7,12000.0,14570.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-07 06:00:00,6187.5,30000.0,71.5,5103.3,31650.9,5339.1,2673.5,5191.5,2202.7,12000.0,12301.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-07 12:00:00,6187.5,30000.0,71.5,3602.2,22341.0,6332.8,3171.1,6157.7,2202.7,12000.0,6552.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-07 18:00:00,6187.5,30000.0,71.5,3215.3,19941.7,0.0,0.0,0.0,2202.7,12000.0,12098.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-08 00:00:00,6187.5,30000.0,71.5,2709.9,16807.1,0.0,0.0,0.0,2202.7,12000.0,14911.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-08 06:00:00,6187.5,30000.0,71.5,2481.2,15388.9,3573.5,1789.4,3474.6,2202.7,12000.0,33145.4,0.0,0.0,1848.0,-0.0,-0.0
2030-11-08 12:00:00,6187.5,30000.0,71.5,2751.4,17064.2,6014.6,3011.8,5848.2,2202.7,12000.0,11653.2,0.0,0.0,0.0,-0.0,-0.0
2030-11-08 18:00:00,6187.5,30000.0,71.5,3736.9,23176.3,0.0,0.0,0.0,2202.7,12000.0,7150.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-09 00:00:00,6187.5,30000.0,71.5,3792.6,23522.1,0.0,0.0,0.0,2202.7,12000.0,5084.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-09 06:00:00,6187.5,30000.0,71.5,3931.6,24384.4,1514.9,758.6,1473.0,2202.7,12000.0,23819.1,0.0,0.0,0.0,-0.0,-0.0
2030-11-09 12:00:00,6187.5,30000.0,71.5,1919.0,11901.6,1738.6,870.6,1690.5,2202.7,12000.0,25005.1,0.0,0.0,0.0,-0.0,-0.0
2030-11-09 18:00:00,6187.5,30000.0,71.5,1181.6,7328.1,0.0,0.0,0.0,2202.7,12000.0,22071.6,0.0,0.0,0.0,-0.0,-0.0
2030-11-10 00:00:00,6187.5,30000.0,71.5,561.9,3484.9,0.0,0.0,0.0,2202.7,12000.0,26463.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-10 06:00:00,6187.5,30000.0,71.5,1033.0,6406.6,4599.1,2303.0,4471.9,2202.7,12000.0,31480.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-10 12:00:00,6187.5,30000.0,71.5,2062.9,12794.1,3222.1,1613.5,3133.0,2202.7,12000.0,15253.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-10 18:00:00,6187.5,30000.0,71.5,1446.8,8973.5,0.0,0.0,0.0,2202.7,12000.0,19952.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-11 00:00:00,6187.5,30000.0,71.5,6757.0,41907.6,0.0,0.0,0.0,2202.7,1899.1,0.0,0.0,0.0,0.0,-0.0,-3682.2
2030-11-11 06:00:00,6187.5,30000.0,71.5,7568.5,46940.4,2997.7,1501.1,2914.7,2202.7,12000.0,0.0,0.0,3323.2,0.0,-0.0,-0.0
2030-11-11 12:00:00,6187.5,30000.0,71.5,7217.3,44762.5,4857.2,2432.2,4722.9,2202.7,295.9,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-11 18:00:00,6187.5,30000.0,71.5,5598.2,34720.2,0.0,0.0,0.0,2202.7,10003.8,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-12 00:00:00,6187.5,30000.0,71.5,3513.1,21788.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-4147.3,-16485.7
2030-11-12 06:00:00,6187.5,30000.0,71.5,1283.2,7958.4,5990.4,2999.6,5824.7,2202.7,12000.0,33145.4,0.0,7365.0,0.0,-0.0,-0.0
2030-11-12 12:00:00,6187.5,30000.0,71.5,409.2,2538.1,6727.6,3368.8,6541.5,2202.7,12000.0,31152.5,0.0,0.0,0.0,-0.0,-1370.9
2030-11-12 18:00:00,6187.5,30000.0,71.5,564.3,3499.7,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-1108.2
2030-11-13 00:00:00,6187.5,30000.0,71.5,641.6,3979.3,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-2369.9
2030-11-13 06:00:00,6187.5,30000.0,71.5,1878.3,11649.5,2842.1,1423.2,2763.5,2202.7,12000.0,33145.4,0.0,11889.5,0.0,-0.0,-0.0
2030-11-13 12:00:00,6187.5,30000.0,71.5,3393.8,21048.8,4018.5,2012.2,3907.4,2202.7,12000.0,33145.4,0.0,0.0,0.0,-226.5,-16485.7
2030-11-13 18:00:00,6187.5,30000.0,71.5,2860.1,17738.5,0.0,0.0,0.0,2202.7,12000.0,15833.2,0.0,0.0,0.0,-0.0,-0.0
2030-11-14 00:00:00,6187.5,30000.0,71.5,1396.0,8658.3,0.0,0.0,0.0,2202.7,12000.0,26012.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-14 06:00:00,6187.5,30000.0,71.5,809.1,5018.2,4043.5,2024.8,3931.7,2202.7,12000.0,33145.4,0.0,1878.7,13044.3,-0.0,-0.0
2030-11-14 12:00:00,6187.5,30000.0,71.5,987.3,6123.0,2375.5,1189.5,2309.8,2202.7,12000.0,33145.4,0.0,0.0,4782.6,-0.0,-0.0
2030-11-14 18:00:00,6187.5,30000.0,71.5,699.8,4340.2,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-862.0
2030-11-15 00:00:00,6187.5,30000.0,71.5,691.2,4287.1,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-1219.7
2030-11-15 06:00:00,6187.5,30000.0,71.5,821.8,5097.0,1559.2,780.8,1516.1,2202.7,12000.0,33145.4,3280.2,14878.3,3569.6,-0.0,-0.0
2030-11-15 12:00:00,6187.5,30000.0,71.5,744.6,4618.1,2372.0,1187.8,2306.4,2202.7,12000.0,33145.4,0.0,0.0,4802.7,-0.0,-0.0
2030-11-15 18:00:00,6187.5,30000.0,71.5,922.1,5719.2,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-4791.7
2030-11-16 00:00:00,6187.5,30000.0,71.5,194.8,1208.2,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-919.3
2030-11-16 06:00:00,6187.5,30000.0,71.5,192.5,1193.6,4262.6,2134.5,4144.7,2202.7,12000.0,33145.4,0.0,5154.2,5628.2,-0.0,-0.0
2030-11-16 12:00:00,6187.5,30000.0,71.5,185.4,1149.9,5953.7,2981.3,5789.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-6785.5
2030-11-16 18:00:00,6187.5,30000.0,71.5,168.8,1046.8,0.0,0.0,0.0,2202.7,12000.0,29748.8,0.0,0.0,0.0,-0.0,-176.7
2030-11-17 00:00:00,6187.5,30000.0,71.5,165.0,1023.1,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-3330.9
2030-11-17 06:00:00,6187.5,30000.0,71.5,191.6,1188.3,2954.0,1479.2,2872.3,2202.7,12000.0,33145.4,0.0,9289.5,0.0,-0.0,-0.0
2030-11-17 12:00:00,6187.5,30000.0,71.5,651.1,4037.9,4778.7,2392.9,4646.5,2202.7,12000.0,22010.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-17 18:00:00,6187.5,30000.0,71.5,2512.6,15583.2,0.0,0.0,0.0,2202.7,12000.0,12367.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-18 00:00:00,6187.5,30000.0,71.5,3060.2,18979.8,0.0,0.0,0.0,2202.7,12000.0,11371.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-18 06:00:00,6187.5,30000.0,71.5,4052.8,25135.8,3400.9,1703.0,3306.9,2202.7,12000.0,25908.8,0.0,0.0,0.0,-0.0,-0.0
2030-11-18 12:00:00,6187.5,30000.0,71.5,4179.9,25924.0,4987.5,2497.5,4849.6,2202.7,12000.0,8002.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-18 18:00:00,6187.5,30000.0,71.5,3899.3,24183.7,0.0,0.0,0.0,2202.7,12000.0,8238.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-19 00:00:00,6187.5,30000.0,71.5,2771.2,17187.3,0.0,0.0,0.0,2202.7,12000.0,29252.6,0.0,0.0,0.0,-0.0,-12708.8
2030-11-19 06:00:00,6187.5,30000.0,71.5,4201.8,26059.7,1226.8,614.3,1192.9,2202.7,12000.0,31844.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-19 12:00:00,6187.5,30000.0,71.5,4724.0,29298.8,1590.3,796.3,1546.3,2202.7,12000.0,12778.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-19 18:00:00,6187.5,30000.0,71.5,4802.2,29783.9,0.0,0.0,0.0,2202.7,12000.0,1861.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-20 00:00:00,6187.5,30000.0,71.5,2793.3,17324.5,0.0,0.0,0.0,2202.7,12000.0,16371.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-20 06:00:00,6187.5,30000.0,71.5,1517.6,9412.0,1854.0,928.4,1802.7,2202.7,12000.0,33145.4,0.0,3062.7,11992.5,-0.0,-0.0
2030-11-20 12:00:00,6187.5,30000.0,71.5,1303.2,8082.4,2439.4,1221.5,2371.9,2202.7,12000.0,33145.4,0.0,0.0,1726.7,-0.0,-0.0
2030-11-20 18:00:00,6187.5,30000.0,71.5,1104.8,6852.3,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-5008.8
2030-11-21 00:00:00,6187.5,30000.0,71.5,429.6,2664.6,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-110.4
2030-11-21 06:00:00,6187.5,30000.0,71.5,2124.9,13178.9,2080.8,1041.9,2023.2,2202.7,12000.0,33145.4,0.0,11126.5,0.0,-0.0,-0.0
2030-11-21 12:00:00,6187.5,30000.0,71.5,2229.8,13829.4,2126.9,1065.0,2068.1,2202.7,12000.0,29771.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-21 18:00:00,6187.5,30000.0,71.5,2286.8,14182.9,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-12218.4
2030-11-22 00:00:00,6187.5,30000.0,71.5,799.1,4956.0,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-2161.3
2030-11-22 06:00:00,6187.5,30000.0,71.5,864.7,5363.2,1822.0,912.4,1771.6,2202.7,12000.0,33145.4,0.0,10387.4,10429.6,-0.0,-0.0
2030-11-22 12:00:00,6187.5,30000.0,71.5,860.2,5335.1,2561.1,1282.5,2490.3,2202.7,12000.0,33145.4,0.0,4490.9,0.0,-0.0,-0.0
2030-11-22 18:00:00,6187.5,30000.0,71.5,1777.1,11021.7,0.0,0.0,0.0,2202.7,12000.0,23670.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-23 00:00:00,6187.5,30000.0,71.5,2984.7,18511.7,0.0,0.0,0.0,2202.7,12000.0,13573.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-23 06:00:00,6187.5,30000.0,71.5,3925.6,24346.7,953.5,477.5,927.1,2202.7,12000.0,27326.1,0.0,0.0,0.0,-0.0,-0.0
2030-11-23 12:00:00,6187.5,30000.0,71.5,4517.5,28018.0,917.5,459.4,892.2,2202.7,12000.0,9901.6,0.0,0.0,0.0,-0.0,-0.0
2030-11-23 18:00:00,6187.5,30000.0,71.5,3545.2,21987.4,0.0,0.0,0.0,2202.7,12000.0,6157.2,0.0,0.0,0.0,-0.0,-0.0
2030-11-24 00:00:00,6187.5,30000.0,71.5,2799.5,17362.7,0.0,0.0,0.0,2202.7,12000.0,11790.7,0.0,0.0,0.0,-0.0,-0.0
2030-11-24 06:00:00,6187.5,30000.0,71.5,3281.6,20352.8,544.6,272.7,529.5,2202.7,12000.0,28277.7,0.0,0.0,0.0,-0.0,-0.0
2030-11-24 12:00:00,6187.5,30000.0,71.5,5291.2,32816.3,840.1,420.7,816.9,2202.7,12000.0,1338.6,0.0,0.0,0.0,-0.0,-0.0
2030-11-24 18:00:00,6187.5,30000.0,71.5,6569.5,40744.5,0.0,0.0,0.0,2202.7,0.0,0.0,0.0,0.0,0.0,-0.0,-1532.7
2030-11-25 00:00:00,6187.5,30000.0,71.5,8492.4,52670.5,0.0,0.0,0.0,2202.7,0.0,0.0,0.0,0.0,0.0,-0.0,-8954.2
2030-11-25 06:00:00,6187.5,30000.0,71.5,8416.5,52200.0,3610.8,1808.1,3510.9,2202.7,869.4,0.0,0.0,9464.4,0.0,-0.0,-0.0
2030-11-25 12:00:00,6187.5,30000.0,71.5,8042.7,49881.3,3745.9,1875.8,3642.3,2202.7,133.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-25 18:00:00,6187.5,30000.0,71.5,7032.2,43614.1,0.0,0.0,0.0,2202.7,2687.6,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-26 00:00:00,6187.5,30000.0,71.5,6227.1,38620.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-3866.0
2030-11-26 06:00:00,6187.5,30000.0,71.5,6290.4,39013.9,2919.8,1462.1,2839.1,2202.7,12000.0,16354.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-26 12:00:00,6187.5,30000.0,71.5,6559.4,40681.7,3028.6,1516.6,2944.9,2202.7,12000.0,287.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-26 18:00:00,6187.5,30000.0,71.5,6223.3,38597.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-4032.2
2030-11-27 00:00:00,6187.5,30000.0,71.5,5450.5,33804.2,0.0,0.0,0.0,2202.7,12000.0,6870.3,0.0,0.0,0.0,-0.0,-5930.4
2030-11-27 06:00:00,6187.5,30000.0,71.5,4720.9,29279.7,4742.1,2374.6,4611.0,2202.7,12000.0,23379.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-27 12:00:00,6187.5,30000.0,71.5,2675.3,16592.4,5943.8,2976.3,5779.4,2202.7,12000.0,20184.5,0.0,0.0,0.0,-0.0,-0.0
2030-11-27 18:00:00,6187.5,30000.0,71.5,1882.3,11674.3,0.0,0.0,0.0,2202.7,12000.0,29111.2,0.0,0.0,0.0,-0.0,-0.0
2030-11-28 00:00:00,6187.5,30000.0,71.5,1602.4,9938.3,0.0,0.0,0.0,2202.7,12000.0,29657.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-28 06:00:00,6187.5,30000.0,71.5,2070.8,12843.4,5608.6,2808.5,5453.5,2202.7,12000.0,33145.4,0.0,7343.6,0.0,-0.0,-0.0
2030-11-28 12:00:00,6187.5,30000.0,71.5,3359.7,20837.0,3764.7,1885.2,3660.6,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-10665.9
2030-11-28 18:00:00,6187.5,30000.0,71.5,5034.1,31221.9,0.0,0.0,0.0,2202.7,12000.0,5124.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-29 00:00:00,6187.5,30000.0,71.5,5468.7,33917.6,0.0,0.0,0.0,2202.7,12000.0,2140.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-29 06:00:00,6187.5,30000.0,71.5,3776.8,23424.1,4687.5,2347.3,4557.9,2202.7,12000.0,29586.4,0.0,0.0,0.0,-0.0,-0.0
2030-11-29 12:00:00,6187.5,30000.0,71.5,2346.1,14550.6,4645.5,2326.2,4517.0,2202.7,12000.0,24664.3,0.0,0.0,0.0,-0.0,-0.0
2030-11-29 18:00:00,6187.5,30000.0,71.5,3778.0,23431.5,0.0,0.0,0.0,2202.7,12000.0,12425.1,0.0,0.0,0.0,-0.0,-0.0
2030-11-30 00:00:00,6187.5,30000.0,71.5,3515.1,21801.1,0.0,0.0,0.0,2202.7,12000.0,12551.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-30 06:00:00,6187.5,30000.0,71.5,1273.0,7895.1,1406.8,704.5,1367.9,2202.7,12000.0,33145.4,0.0,14449.0,0.0,-0.0,-0.0
2030-11-30 12:00:00,6187.5,30000.0,71.5,1821.1,11294.3,3310.5,1657.7,3218.9,2202.7,12000.0,24356.9,0.0,0.0,0.0,-0.0,-0.0
2030-11-30 18:00:00,6187.5,30000.0,71.5,2781.1,17248.7,0.0,0.0,0.0,2202.7,12000.0,14990.4,0.0,0.0,0.0,-0.0,-0.0
2030-12-01 00:00:00,4843.0,30000.0,71.5,2146.9,13315.0,0.0,0.0,0.0,2202.7,12000.0,20677.9,0.0,0.0,0.0,-0.0,-0.0
2030-12-01 06:00:00,4843.0,30000.0,71.5,1276.1,7914.2,5337.4,2672.7,5189.8,2202.7,12000.0,33145.4,0.0,313.6,0.0,-0.0,-0.0
2030-12-01 12:00:00,4843.0,30000.0,71.5,1946.5,12072.2,6244.6,3127.0,6071.9,2202.7,12000.0,13626.4,0.0,0.0,0.0,-0.0,-0.0
2030-12-01 18:00:00,4843.0,30000.0,71.5,3478.6,21574.6,0.0,0.0,0.0,2202.7,12000.0,11148.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-02 00:00:00,4843.0,30000.0,71.5,4004.1,24833.7,0.0,0.0,0.0,2202.7,12000.0,10022.2,0.0,0.0,0.0,-0.0,-0.0
2030-12-02 06:00:00,4843.0,30000.0,71.5,3674.8,22791.2,5185.6,2596.7,5042.2,2202.7,12000.0,27864.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-02 12:00:00,4843.0,30000.0,71.5,3915.1,24281.6,6714.8,3362.4,6529.1,2202.7,12000.0,8813.5,0.0,0.0,0.0,-0.0,-0.0
2030-12-02 18:00:00,4843.0,30000.0,71.5,3027.8,18778.9,0.0,0.0,0.0,2202.7,12000.0,18873.9,0.0,0.0,0.0,-0.0,-0.0
2030-12-03 00:00:00,4843.0,30000.0,71.5,1747.9,10840.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-5400.6
2030-12-03 06:00:00,4843.0,30000.0,71.5,1649.5,10230.5,5729.3,2868.9,5570.9,2202.7,12000.0,33145.4,0.0,4874.1,3466.6,-0.0,-0.0
2030-12-03 12:00:00,4843.0,30000.0,71.5,2109.2,13081.4,6562.7,3286.2,6381.2,2202.7,12000.0,25869.9,0.0,0.0,0.0,-0.0,-3580.2
2030-12-03 18:00:00,4843.0,30000.0,71.5,2318.3,14378.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-8955.9
2030-12-04 00:00:00,4843.0,30000.0,71.5,1177.8,7304.8,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-1056.9
2030-12-04 06:00:00,4843.0,30000.0,71.5,1127.4,6992.4,5847.9,2928.3,5686.1,2202.7,12000.0,33145.4,0.0,12267.6,0.0,-0.0,-0.0
2030-12-04 12:00:00,4843.0,30000.0,71.5,2050.2,12715.4,6478.3,3244.0,6299.1,2202.7,12000.0,26911.1,0.0,0.0,0.0,-0.0,-3732.5
2030-12-04 18:00:00,4843.0,30000.0,71.5,3770.9,23387.5,0.0,0.0,0.0,2202.7,12000.0,13984.4,0.0,0.0,0.0,-0.0,-0.0
2030-12-05 00:00:00,4843.0,30000.0,71.5,5490.7,34053.6,0.0,0.0,0.0,2202.7,12000.0,814.7,0.0,0.0,0.0,-0.0,-0.0
2030-12-05 06:00:00,4843.0,30000.0,71.5,2777.1,17223.9,3975.2,1990.6,3865.3,2202.7,12000.0,33145.4,0.0,3368.6,2509.8,-0.0,-0.0
2030-12-05 12:00:00,4843.0,30000.0,71.5,2461.3,15265.3,5789.0,2898.8,5628.9,2202.7,12000.0,22409.6,0.0,0.0,0.0,-0.0,-0.0
2030-12-05 18:00:00,4843.0,30000.0,71.5,7249.1,44959.3,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-11349.5
