Time,Hydro|Run of River,Nuclear,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Wind|Onshore|Avg,Wind|Onshore|Opt,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Solar|PV|Rooftop|Commercial,Biomass|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Oil|w/o CCS,Hydro|Reservoir,Hydro|Pumped Storage,Battery|Lithium-Ion,SlackUnit,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion_PUMP
2030-10-02 18:00:00,16526.7,83998.4,98675.7,32038.7,99055.1,169893.5,91279.2,15893.4,122523.5,7.9,24.9,59.6,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-03 00:00:00,16526.7,0.0,98675.7,32038.7,103494.3,180849.3,98098.6,24269.3,165127.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-35449.7
2030-10-03 06:00:00,16526.7,0.0,98675.7,32038.7,103856.6,185947.0,113270.9,31462.8,214965.9,67041.5,40379.3,106267.7,114255.7,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-98507.7
2030-10-03 12:00:00,16526.7,0.0,98675.7,32038.7,99600.3,174616.3,123669.5,35358.5,220297.7,75535.6,51262.9,127963.4,100513.4,0,0.0,0.0,51914.3,16719.8,0.0,0.0,0.0,-0.0,-138526.7
2030-10-03 18:00:00,16526.7,65043.3,98675.7,32038.7,92589.4,153287.0,113209.8,34349.1,226409.1,6.8,21.4,51.2,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-04 00:00:00,16526.7,0.0,98675.7,32038.7,99143.5,165590.0,115407.8,43956.0,249151.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-23938.4
2030-10-04 06:00:00,16526.7,12004.4,98675.7,32038.7,101116.6,190655.2,113944.8,40139.4,232880.9,40199.6,26132.1,80089.2,122263.4,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-26354.9
2030-10-04 12:00:00,16526.7,304699.1,98675.7,32038.7,92822.5,179601.6,103564.1,36869.7,170863.0,45662.5,31498.7,87503.7,101917.5,0,0.0,0.0,51914.3,43699.4,0.0,0.0,0.0,-0.0,-271484.5
2030-10-04 18:00:00,16526.7,191775.1,98675.7,32038.7,73696.8,145791.7,67553.2,32300.5,118591.6,10.9,34.3,82.1,0.0,0,0.0,0.0,51914.3,87398.8,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 00:00:00,16526.7,242051.5,98675.7,32038.7,49843.6,147979.8,55542.2,23015.7,113569.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 06:00:00,16526.7,304699.1,98675.7,32038.7,27404.5,144662.2,37364.6,13125.8,109708.4,26746.0,21410.6,69261.1,109064.0,0,0.0,0.0,51914.3,59874.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 12:00:00,16526.7,304699.1,98675.7,32038.7,12392.1,108935.5,25485.6,20404.6,95861.9,29213.0,32049.4,89128.6,81892.6,0,0.0,0.0,51914.3,87212.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 18:00:00,16526.7,304699.1,98675.7,32038.7,2793.0,77169.8,9336.6,44792.6,78934.6,15.0,47.4,113.6,0.0,0,0.0,0.0,51914.3,154884.3,0.0,84433.2,0.0,-0.0,-0.0
2030-10-06 00:00:00,16526.7,304699.1,98675.7,32038.7,7140.3,78612.7,8219.3,44073.0,49922.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,142630.3,0.0,-0.0,-0.0
2030-10-06 06:00:00,16526.7,304699.1,98675.7,32038.7,25052.7,92600.9,15264.0,55843.3,34553.9,36212.1,28609.7,77733.8,77700.5,0,0.0,0.0,51914.3,38030.8,0.0,181845.4,0.0,-0.0,-0.0
2030-10-06 12:00:00,16526.7,304699.1,98675.7,32038.7,43904.9,110114.7,26988.8,59775.0,41729.0,44645.7,41525.4,105106.5,66803.1,0,0.0,0.0,51914.3,60591.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-06 18:00:00,16526.7,304699.1,98675.7,32038.7,26900.4,82507.7,29946.5,61932.1,46530.9,14.1,44.6,106.8,0.0,0,0.0,0.0,51914.3,154884.3,0.0,45873.3,0.0,-0.0,-0.0
2030-10-07 00:00:00,16526.7,304699.1,98675.7,32038.7,15981.3,87608.5,32795.7,60225.5,44960.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,7969.2,0.0,-0.0,-0.0
2030-10-07 06:00:00,16526.7,304699.1,98675.7,32038.7,16310.5,100650.8,33589.7,72882.7,43304.0,44483.5,36141.5,91933.9,67505.3,0,0.0,0.0,51914.3,154884.3,0.0,65360.3,0.0,-0.0,-0.0
2030-10-07 12:00:00,16526.7,304699.1,98675.7,32038.7,39856.5,128446.4,30225.7,64362.2,37661.0,55431.6,49515.7,122342.5,68641.4,0,0.0,0.0,51914.3,106140.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-07 18:00:00,16526.7,304699.1,98675.7,32038.7,43587.5,110713.3,22606.3,52096.1,39501.4,19.4,61.3,146.7,0.0,0,0.0,0.0,51914.3,154884.3,0.0,14435.1,0.0,-0.0,-0.0
2030-10-08 00:00:00,16526.7,304699.1,98675.7,32038.7,83956.7,137568.9,29330.2,30199.4,38876.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,95750.7,0.0,0.0,0.0,-0.0,-42015.3
2030-10-08 06:00:00,16526.7,304699.1,98675.7,32038.7,87645.3,115486.4,36969.1,24324.0,37133.1,46515.3,33915.1,89140.7,82800.2,0,0.0,0.0,51914.3,122857.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-08 12:00:00,16526.7,304699.1,98675.7,32038.7,93619.3,118483.6,41996.8,11882.9,38184.4,53876.4,45357.8,112856.5,70523.1,0,0.0,0.0,51914.3,75225.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-08 18:00:00,16526.7,304699.1,98675.7,32038.7,77319.6,78892.8,40927.2,23217.5,50894.3,10.7,33.8,80.9,0.0,0,0.0,0.0,51914.3,154884.3,0.0,22613.9,0.0,-0.0,-0.0
2030-10-09 00:00:00,16526.7,304699.1,98675.7,32038.7,59877.7,56728.5,51265.8,27001.4,64051.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,138211.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-09 06:00:00,16526.7,304699.1,98675.7,32038.7,82608.3,79723.3,64420.9,31747.9,71706.8,30010.0,23901.6,69348.2,85017.5,0,0.0,0.0,51914.3,154884.3,0.0,15304.9,0.0,-0.0,-0.0
2030-10-09 12:00:00,16526.7,304699.1,98675.7,32038.7,97968.4,121324.1,92041.0,38300.3,122787.0,33824.9,32952.1,84736.9,57107.7,0,0.0,0.0,51914.3,9654.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-09 18:00:00,16526.7,304699.1,98675.7,32038.7,66602.6,68249.7,94580.8,49329.2,164983.8,3.7,11.5,27.6,0.0,0,0.0,0.0,51914.3,61976.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-10 00:00:00,16526.7,304699.1,98675.7,32038.7,51444.0,104447.9,63284.2,52363.4,200809.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,46190.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-10 06:00:00,16526.7,304699.1,98675.7,32038.7,91904.6,143298.1,47554.8,51694.2,196185.3,24545.7,21422.7,60314.6,64634.6,0,0.0,0.0,51914.3,87166.4,0.0,0.0,0.0,-0.0,-0.0
2030-10-10 12:00:00,16526.7,304699.1,98675.7,32038.7,98406.8,165395.0,41595.9,61830.9,210084.8,32882.6,36032.7,91386.1,51256.4,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-100808.7
2030-10-10 18:00:00,16526.7,304699.1,98675.7,32038.7,93952.8,156997.5,72879.0,69324.4,216148.2,12.1,38.2,91.4,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-25848.0
2030-10-11 00:00:00,16526.7,304699.1,98675.7,32038.7,29095.7,124196.3,95887.1,56331.6,171318.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,75092.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-11 06:00:00,16526.7,304699.1,98675.7,32038.7,25127.8,152058.2,116034.1,52398.2,125511.7,24073.4,19623.3,57606.1,72178.9,0,0.0,0.0,51914.3,139921.9,0.0,8732.0,0.0,-0.0,-0.0
2030-10-11 12:00:00,16526.7,304699.1,98675.7,32038.7,66275.7,156643.1,129596.4,55098.8,106772.9,29838.2,29630.3,79631.2,66528.7,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-30719.2
2030-10-11 18:00:00,16526.7,304699.1,98675.7,32038.7,50626.3,160092.6,113535.2,53915.9,113820.5,4.1,12.8,30.7,0.0,0,0.0,0.0,51914.3,36687.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 00:00:00,16526.7,304699.1,98675.7,32038.7,18044.5,109353.1,90258.6,46937.0,105353.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,136694.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 06:00:00,16526.7,304699.1,98675.7,32038.7,10003.4,85871.7,80500.5,46239.9,129474.3,24616.3,19549.4,56936.9,70629.6,0,0.0,0.0,51914.3,154884.3,0.0,66031.0,0.0,-0.0,-0.0
2030-10-12 12:00:00,16526.7,304699.1,98675.7,32038.7,68466.6,121366.6,82963.2,49321.5,108350.5,30798.7,31093.9,82875.0,65957.8,0,0.0,0.0,51914.3,72786.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 18:00:00,16526.7,304699.1,98675.7,32038.7,72937.8,88473.5,70614.4,52334.5,98825.7,6.6,20.9,50.0,0.0,0,0.0,0.0,51914.3,136011.4,0.0,0.0,0.0,-0.0,-0.0
2030-10-13 00:00:00,16526.7,304699.1,98675.7,32038.7,79311.6,58717.4,77361.5,33304.5,97166.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,101573.8,0.0,0.0,0.0,-0.0,-0.0
2030-10-13 06:00:00,16526.7,304699.1,98675.7,32038.7,86772.3,135482.9,96893.2,22163.6,123190.0,38756.5,29847.2,73175.3,45624.5,0,0.0,0.0,51914.3,53444.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-13 12:00:00,16526.7,304699.1,98675.7,32038.7,58214.0,132088.1,101638.7,22218.3,158918.2,55988.7,49470.8,116359.8,42158.1,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-71395.6
2030-10-13 18:00:00,16526.7,304699.1,98675.7,32038.7,43494.3,109555.6,83998.1,29387.6,147320.4,2.2,6.9,16.5,0.0,0,0.0,0.0,51914.3,67375.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-14 00:00:00,16526.7,304699.1,98675.7,32038.7,13936.6,83000.2,63302.8,33845.2,122930.5,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,30930.3,0.0,-0.0,-0.0
2030-10-14 06:00:00,16526.7,304699.1,98675.7,32038.7,10532.5,60016.6,61227.5,52073.0,116950.3,36111.4,24695.5,67557.8,75457.6,0,0.0,0.0,51914.3,154884.3,0.0,100773.0,0.0,-0.0,-0.0
2030-10-14 12:00:00,16526.7,304699.1,98675.7,32038.7,55865.7,87273.9,69212.6,52950.9,163515.7,43114.5,35645.3,90441.0,64531.3,0,0.0,0.0,51914.3,45066.7,0.0,0.0,0.0,-0.0,-0.0
2030-10-14 18:00:00,16526.7,304699.1,98675.7,32038.7,53620.7,78506.0,73374.0,45328.6,148842.3,1.6,5.1,12.3,0.0,0,0.0,0.0,51914.3,141032.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-15 00:00:00,16526.7,304699.1,98675.7,32038.7,87905.4,140217.8,55232.1,50735.5,146831.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,82855.8,0.0,0.0,0.0,-0.0,-67895.1
2030-10-15 06:00:00,16526.7,304699.1,98675.7,32038.7,54960.9,112130.2,32265.2,63372.2,125341.2,27421.7,17928.0,47721.0,50203.4,0,0.0,0.0,51914.3,154884.3,0.0,61275.3,0.0,-0.0,-0.0
2030-10-15 12:00:00,16526.7,304699.1,98675.7,32038.7,40452.5,99967.4,10210.6,59006.9,109819.4,33091.9,28576.4,70684.8,41399.1,0,0.0,0.0,51914.3,122240.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-15 18:00:00,16526.7,304699.1,98675.7,32038.7,27845.3,95192.8,30973.8,40908.7,92267.1,0.6,1.9,4.5,0.0,0,0.0,0.0,51914.3,124679.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-16 00:00:00,16526.7,304699.1,98675.7,32038.7,69627.2,99746.4,36232.7,26786.6,67501.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,33342.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-16 06:00:00,16526.7,304699.1,98675.7,32038.7,96467.0,138191.4,28037.9,14753.9,100771.7,23626.5,19303.3,49081.5,35788.4,0,0.0,0.0,51914.3,123916.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-16 12:00:00,16526.7,304699.1,98675.7,32038.7,95615.8,159002.0,28496.7,18553.2,171041.5,42648.9,37507.1,90528.2,42914.6,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-144166.6
2030-10-16 18:00:00,16526.7,185220.2,98675.7,32038.7,86451.6,159049.4,52629.8,18899.5,165124.4,2.2,7.0,16.8,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 00:00:00,16526.7,121505.7,98675.7,32038.7,83840.4,143373.8,104495.3,26245.0,175357.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 06:00:00,16526.7,276207.4,98675.7,32038.7,67447.4,116961.6,119502.5,24950.6,170179.9,32171.1,29755.5,73187.1,38240.1,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 12:00:00,16526.7,113604.2,98675.7,32038.7,57974.7,105947.2,119212.9,28514.4,176520.2,46553.5,46927.7,111562.2,37018.5,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 18:00:00,16526.7,250510.0,98675.7,32038.7,95828.0,123994.2,99938.6,30633.0,146985.0,0.8,2.5,6.1,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-18 00:00:00,16526.7,304699.1,98675.7,32038.7,87425.3,125557.4,75711.1,30894.2,136750.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,24164.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-18 06:00:00,16526.7,304699.1,98675.7,32038.7,81086.6,118292.4,42750.3,28927.6,164533.6,38659.2,29226.7,71875.8,46616.6,0,0.0,0.0,51914.3,7298.6,0.0,112164.6,0.0,-0.0,-0.0
2030-10-18 12:00:00,16526.7,256357.6,98675.7,32038.7,83114.8,106852.6,26938.0,30375.6,174557.9,57494.4,48118.2,114945.7,53109.8,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-18 18:00:00,16526.7,285430.8,98675.7,32038.7,77047.2,111913.5,36048.1,30837.7,158690.4,0.5,1.5,3.5,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 00:00:00,16526.7,245761.3,98675.7,32038.7,63154.9,82500.1,72453.2,25233.2,138847.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 06:00:00,16526.7,304699.1,98675.7,32038.7,35027.8,63953.9,89907.6,24295.8,146497.3,36083.0,25629.8,68196.0,67628.7,0,0.0,0.0,51914.3,54523.9,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 12:00:00,16526.7,194117.1,98675.7,32038.7,37256.4,77737.2,83534.3,29017.1,216252.0,44082.7,36406.9,92197.3,65155.6,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 18:00:00,16526.7,234190.6,98675.7,32038.7,23982.0,81961.2,67764.4,30567.5,223547.6,0.2,0.5,1.2,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 00:00:00,16526.7,208531.5,98675.7,32038.7,17244.4,85944.1,91075.1,31993.5,209165.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 06:00:00,16526.7,304699.1,98675.7,32038.7,8551.9,93770.1,92310.0,28431.3,190958.7,26998.7,18725.4,49944.3,50784.0,0,0.0,0.0,51914.3,43515.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 12:00:00,16526.7,294382.5,98675.7,32038.7,12011.8,97468.5,87940.9,36505.0,235675.1,24916.4,22870.7,60257.0,48186.5,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 18:00:00,16526.7,304699.1,98675.7,32038.7,8083.4,77491.0,75372.6,36702.2,215403.7,0.1,0.2,0.6,0.0,0,0.0,0.0,51914.3,14702.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 00:00:00,16526.7,304699.1,98675.7,32038.7,1963.2,56392.1,90841.1,32814.3,175792.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,26016.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 06:00:00,16526.7,304699.1,98675.7,32038.7,1799.8,71763.1,97352.5,30665.8,185155.6,30697.9,22062.6,55639.3,43546.0,0,0.0,0.0,51914.3,154884.3,0.0,17945.8,0.0,-0.0,-0.0
2030-10-21 12:00:00,16526.7,304699.1,98675.7,32038.7,5441.5,85776.8,90794.7,39829.1,220714.1,35994.4,30227.9,75200.7,47065.5,0,0.0,0.0,51914.3,50410.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 18:00:00,16526.7,304699.1,98675.7,32038.7,19006.7,104330.0,97157.4,52196.0,219565.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,30481.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-22 00:00:00,16526.7,304699.1,98675.7,32038.7,38857.8,120674.4,101082.1,52289.1,252015.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-90185.4
2030-10-22 06:00:00,16526.7,304699.1,98675.7,32038.7,25838.1,98188.6,108289.7,54895.0,282914.1,39887.2,28098.6,74814.1,74794.1,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-37214.5
2030-10-22 12:00:00,16526.7,304699.1,98675.7,32038.7,35780.2,104776.0,125743.3,73428.3,314896.8,51394.1,38650.9,95327.3,63269.8,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-170261.4
2030-10-22 18:00:00,16526.7,304699.1,98675.7,32038.7,38514.4,95581.9,118338.0,86762.0,327560.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-114747.0
2030-10-23 00:00:00,16526.7,253811.9,98675.7,32038.7,36121.8,100136.9,114217.2,89192.5,360727.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-156286.0
2030-10-23 06:00:00,16526.7,208347.9,98675.7,32038.7,28549.3,92019.1,123166.6,97642.9,343302.5,20405.3,17526.4,54334.5,76415.2,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-23 12:00:00,16526.7,304699.1,98675.7,32038.7,29835.3,52889.2,126418.8,69626.9,252558.0,29845.4,31312.5,82364.4,59846.7,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-32465.4
2030-10-23 18:00:00,16526.7,304699.1,98675.7,32038.7,14386.5,41047.2,98720.0,41624.2,164335.0,0.1,0.4,0.9,0.0,0,0.0,0.0,51914.3,154884.3,0.0,70998.4,0.0,-0.0,-0.0
2030-10-24 00:00:00,16526.7,304699.1,98675.7,32038.7,4517.5,45498.9,79434.2,21310.0,119003.8,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,53678.3,0.0,267642.9,0.0,-0.0,-0.0
2030-10-24 06:00:00,16526.7,304699.1,98675.7,32038.7,4027.1,49740.5,82069.3,21601.7,119741.1,42956.6,34312.7,82711.2,43847.1,0,0.0,0.0,51914.3,154884.3,0.0,203905.5,0.0,-0.0,-0.0
2030-10-24 12:00:00,16526.7,304699.1,98675.7,32038.7,14257.7,91492.5,89534.1,38822.4,164687.5,56182.7,48350.4,115043.7,49201.1,0,0.0,0.0,51914.3,21141.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-24 18:00:00,16526.7,292785.6,98675.7,32038.7,56747.2,121672.2,55527.5,51743.6,236673.9,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 00:00:00,16526.7,193647.2,98675.7,32038.7,77284.4,137580.5,32232.5,50836.7,265073.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 06:00:00,16526.7,225953.1,98675.7,32038.7,94651.4,178882.7,81994.2,53476.7,228549.9,20591.5,17105.1,51150.1,66749.4,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 12:00:00,16526.7,170585.2,98675.7,32038.7,104267.8,148804.2,99674.2,48719.8,180784.4,22767.9,25211.2,65065.5,40766.5,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 18:00:00,16526.7,159831.4,98675.7,32038.7,105952.5,139768.3,98046.6,40091.2,194460.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 00:00:00,16526.7,100435.5,98675.7,32038.7,102477.0,153838.2,106186.5,30127.0,220673.9,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 06:00:00,16526.7,221303.7,98675.7,32038.7,84783.9,114457.7,113904.1,23983.8,208786.4,31971.0,25407.4,62842.5,40079.5,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 12:00:00,16526.7,91144.9,98675.7,32038.7,42747.7,48448.1,125544.1,37730.3,256979.8,43046.8,37841.5,90165.9,37902.3,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 18:00:00,16526.7,66424.9,98675.7,32038.7,40320.9,48287.5,116932.6,67910.0,311844.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-27 00:00:00,16526.7,0.0,98675.7,32038.7,55299.6,91431.7,121003.4,69397.0,342077.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-13827.5
2030-10-27 06:00:00,16526.7,47182.6,98675.7,32038.7,43237.5,97478.5,131933.2,56783.3,381983.4,33968.6,26644.3,62966.9,29001.1,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-27 12:00:00,16526.7,0.0,98675.7,32038.7,18243.9,66370.4,136843.2,75115.2,411933.5,35825.5,30784.1,74176.2,35702.3,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-9496.7
2030-10-27 18:00:00,16526.7,38376.9,98675.7,32038.7,7956.8,65536.1,136170.4,84938.5,425501.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,21050.1,0.0,-0.0,-0.0
2030-10-28 00:00:00,16526.7,0.0,0.0,0.0,59356.2,118039.1,130778.5,75671.2,461028.1,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-28142.3
2030-10-28 06:00:00,16526.7,0.0,24312.1,0.0,91395.4,165096.7,136456.8,78250.4,457045.9,21893.3,18980.0,51941.7,50525.0,0,0.0,0.0,51914.3,0.0,0.0,22223.0,0.0,-0.0,-0.0
2030-10-28 12:00:00,16526.7,0.0,23438.4,0.0,99000.8,190924.1,108173.3,85218.1,434437.3,34324.0,32471.1,78130.7,32677.5,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-28 18:00:00,16526.7,0.0,98675.7,0.0,82775.0,184264.8,136903.0,79144.2,373047.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,3175.4,0.0,-0.0,-0.0
2030-10-29 00:00:00,16526.7,304699.1,98675.7,32038.7,38275.3,147954.6,134302.5,54514.7,325154.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-184531.0
2030-10-29 06:00:00,16526.7,304699.1,98675.7,32038.7,25234.7,117505.1,134279.0,31013.7,245636.0,36328.5,26619.8,68430.7,57641.8,0,0.0,0.0,51914.3,0.0,0.0,84706.4,0.0,-0.0,-0.0
2030-10-29 12:00:00,16526.7,304699.1,98675.7,32038.7,49575.7,91865.3,134481.5,26159.2,244722.5,47790.0,39930.0,96211.3,48000.6,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-64335.0
2030-10-29 18:00:00,16526.7,304699.1,98675.7,32038.7,80380.4,105385.1,108649.2,20697.6,187219.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-8717.2
2030-10-30 00:00:00,16526.7,304699.1,98675.7,32038.7,90124.5,146434.5,101273.7,16180.5,140381.1,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-106993.0
2030-10-30 06:00:00,16526.7,304699.1,98675.7,32038.7,98761.8,140173.9,105043.9,14301.3,114712.6,33519.1,26578.6,63538.4,31825.2,0,0.0,0.0,51914.3,20332.2,0.0,53996.8,0.0,-0.0,-0.0
2030-10-30 12:00:00,16526.7,304699.1,98675.7,32038.7,102383.7,142308.8,111302.8,24802.9,141808.7,53281.7,49657.5,116667.6,37944.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-111219.0
2030-10-30 18:00:00,16526.7,304699.1,98675.7,32038.7,102549.3,139794.2,99359.5,43403.1,152143.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-51551.0
2030-10-31 00:00:00,16526.7,304699.1,98675.7,32038.7,99384.2,144974.4,115278.0,42686.3,154176.9,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-60513.8
2030-10-31 06:00:00,16526.7,304699.1,98675.7,32038.7,92268.1,161435.0,125166.3,38874.7,135404.6,41789.0,31657.9,80898.2,64485.2,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-5129.8
2030-10-31 12:00:00,16526.7,304699.1,98675.7,32038.7,82145.1,154760.5,126139.9,59739.8,158222.7,53709.8,43989.1,109478.9,70407.0,0,0.0,0.0,51914.3,0.0,0.0,0.0,0.0,-0.0,-161857.9
