,Export,Import
2030-07-02 00:00:00,12426.0,-0.0
2030-07-02 06:00:00,0.0,7769.855308650294
2030-07-02 12:00:00,0.0,12774.0
2030-07-02 18:00:00,0.0,12774.0
2030-07-03 00:00:00,0.0,12774.0
2030-07-03 06:00:00,0.0,12774.0
2030-07-03 12:00:00,0.0,12774.0
2030-07-03 18:00:00,0.0,12774.0
2030-07-04 00:00:00,0.0,12774.0
2030-07-04 06:00:00,0.0,12774.0
2030-07-04 12:00:00,0.0,12774.0
2030-07-04 18:00:00,0.0,12713.375122659936
2030-07-05 00:00:00,0.0,4357.35728466139
2030-07-05 06:00:00,0.0,11954.173533543872
2030-07-05 12:00:00,0.0,3810.686638380859
2030-07-05 18:00:00,0.0,1447.3637191395392
2030-07-06 00:00:00,1021.0175788453271,-0.0
2030-07-06 06:00:00,0.0,2296.67079650706
2030-07-06 12:00:00,366.7958991088235,-0.0
2030-07-06 18:00:00,0.0,5531.7923634498975
2030-07-07 00:00:00,0.0,4342.555037671686
2030-07-07 06:00:00,0.0,12774.0
2030-07-07 12:00:00,0.0,820.4672305873028
2030-07-07 18:00:00,0.0,6314.653874496438
2030-07-08 00:00:00,0.0,9338.229775390733
2030-07-08 06:00:00,0.0,12774.0
2030-07-08 12:00:00,0.0,12774.0
2030-07-08 18:00:00,0.0,11060.377711325607
2030-07-09 00:00:00,12426.0,-0.0
2030-07-09 06:00:00,0.0,12774.0
2030-07-09 12:00:00,0.0,12774.0
2030-07-09 18:00:00,0.0,12774.0
2030-07-10 00:00:00,0.0,12774.0
2030-07-10 06:00:00,0.0,12774.0
2030-07-10 12:00:00,0.0,12774.0
2030-07-10 18:00:00,0.0,12774.0
2030-07-11 00:00:00,0.0,12774.0
2030-07-11 06:00:00,0.0,12774.0
2030-07-11 12:00:00,0.0,12774.0
2030-07-11 18:00:00,0.0,11537.198780333583
2030-07-12 00:00:00,0.0,9846.002907852884
2030-07-12 06:00:00,0.0,11768.891377037207
2030-07-12 12:00:00,0.0,12774.0
2030-07-12 18:00:00,0.0,12774.0
2030-07-13 00:00:00,0.0,12774.0
2030-07-13 06:00:00,0.0,12774.0
2030-07-13 12:00:00,0.0,8911.21270957244
2030-07-13 18:00:00,0.0,12774.0
2030-07-14 00:00:00,0.0,12774.0
2030-07-14 06:00:00,0.0,12774.0
2030-07-14 12:00:00,0.0,12774.0
2030-07-14 18:00:00,0.0,12774.0
2030-07-15 00:00:00,0.0,12774.0
2030-07-15 06:00:00,0.0,12774.0
2030-07-15 12:00:00,0.0,2146.943281607455
2030-07-15 18:00:00,0.0,11813.807614495492
2030-07-16 00:00:00,12426.0,-0.0
2030-07-16 06:00:00,9153.02730239676,-0.0
2030-07-16 12:00:00,12426.0,-0.0
2030-07-16 18:00:00,12426.0,-0.0
2030-07-17 00:00:00,12426.0,-0.0
2030-07-17 06:00:00,12426.0,-0.0
2030-07-17 12:00:00,0.0,12774.0
2030-07-17 18:00:00,12426.0,-0.0
2030-07-18 00:00:00,12426.0,-0.0
2030-07-18 06:00:00,0.0,12774.0
2030-07-18 12:00:00,0.0,12774.0
2030-07-18 18:00:00,0.0,12774.0
2030-07-19 00:00:00,0.0,12774.0
2030-07-19 06:00:00,0.0,12774.0
2030-07-19 12:00:00,0.0,12774.0
2030-07-19 18:00:00,0.0,12774.0
2030-07-20 00:00:00,0.0,12774.0
2030-07-20 06:00:00,0.0,12774.0
2030-07-20 12:00:00,0.0,12774.0
2030-07-20 18:00:00,0.0,12774.0
2030-07-21 00:00:00,0.0,12774.0
2030-07-21 06:00:00,0.0,12774.0
2030-07-21 12:00:00,0.0,12774.0
2030-07-21 18:00:00,0.0,12774.0
2030-07-22 00:00:00,0.0,12774.0
2030-07-22 06:00:00,0.0,12774.0
2030-07-22 12:00:00,0.0,12774.0
2030-07-22 18:00:00,0.0,12774.0
2030-07-23 00:00:00,8790.909138273526,-0.0
2030-07-23 06:00:00,0.0,12774.0
2030-07-23 12:00:00,7723.160970197641,-0.0
2030-07-23 18:00:00,10222.843817278015,-0.0
2030-07-24 00:00:00,10181.405041888174,-0.0
2030-07-24 06:00:00,0.0,162.28867794098915
2030-07-24 12:00:00,2370.6556869492415,-0.0
2030-07-24 18:00:00,12426.0,-0.0
2030-07-25 00:00:00,12426.0,-0.0
2030-07-25 06:00:00,3183.874153813565,-0.0
2030-07-25 12:00:00,0.0,12774.0
2030-07-25 18:00:00,12426.0,-0.0
2030-07-26 00:00:00,0.0,12774.0
2030-07-26 06:00:00,0.0,12774.0
2030-07-26 12:00:00,12426.0,-0.0
2030-07-26 18:00:00,12426.0,-0.0
2030-07-27 00:00:00,0.0,12774.0
2030-07-27 06:00:00,0.0,12774.0
2030-07-27 12:00:00,0.0,12774.0
2030-07-27 18:00:00,0.0,10733.490970347591
2030-07-28 00:00:00,0.0,12774.0
2030-07-28 06:00:00,0.0,12774.0
2030-07-28 12:00:00,0.0,12774.0
2030-07-28 18:00:00,0.0,4862.525289214551
2030-07-29 00:00:00,0.0,560.0025319693887
2030-07-29 06:00:00,0.0,12774.0
2030-07-29 12:00:00,0.0,12774.0
2030-07-29 18:00:00,0.0,12298.46608122786
2030-07-30 00:00:00,0.0,12774.0
2030-07-30 06:00:00,0.0,12774.0
2030-07-30 12:00:00,0.0,12774.0
2030-07-30 18:00:00,0.0,12774.0
2030-07-31 00:00:00,0.0,12774.0
2030-07-31 06:00:00,0.0,12774.0
2030-07-31 12:00:00,0.0,12774.0
2030-07-31 18:00:00,0.0,12774.0
2030-08-01 00:00:00,0.0,12774.0
2030-08-01 06:00:00,0.0,12774.0
2030-08-01 12:00:00,0.0,12774.0
2030-08-01 18:00:00,0.0,12774.0
2030-08-02 00:00:00,0.0,12774.0
2030-08-02 06:00:00,0.0,12774.0
2030-08-02 12:00:00,0.0,12774.0
2030-08-02 18:00:00,0.0,12774.0
2030-08-03 00:00:00,0.0,12774.0
2030-08-03 06:00:00,0.0,12774.0
2030-08-03 12:00:00,0.0,12774.0
2030-08-03 18:00:00,0.0,12774.0
2030-08-04 00:00:00,0.0,12774.0
2030-08-04 06:00:00,0.0,12774.0
2030-08-04 12:00:00,0.0,12774.0
2030-08-04 18:00:00,0.0,12774.0
