Timestep,RoGonDor,DolAmroth,Harad
60,482628.65769741084659,37955.54764853407687,320842.2457761868136
61,737440.5978168961592,63118.720158902149706,528933.5871858925093
62,760926.55196648708079,58343.034774936146277,563906.0115980503615
63,537448.6407411157852,40403.004675358330132,418397.36543589126086
64,427084.80656680435641,37171.006564839641214,322926.31173885258613
65,715366.69875473552383,64131.007381879688182,528202.01240844419226
66,761266.71597842953634,59722.082014424238878,563566.35188002570067
67,487644.70766445813933,40794.905499448956107,417570.50150677154306
68,388792.00820742093492,37173.964306905734702,322532.85975769662764
69,694887.45901160058565,63588.261712302024534,528056.00483737408649
70,754121.11872334009968,58069.443633596005384,556273.65793248475529
71,482456.33288434072165,39503.851086499264056,412564.74719973228639
72,419059.31964727939339,34222.877157964961953,312134.04684967600042
73,646670.4080163941253,56450.490665248587902,452822.14573837438365
74,702921.83993104030378,51741.354477827859228,467713.14989389851689
75,451752.38589490932645,35692.800431120871508,370443.86831134662498
76,371530.43771586217918,31132.776131795544643,281360.26162083138479
77,606141.48781885602511,51321.026482793196919,387161.77254026237642
78,675352.96333491592668,47609.38880800766492,414046.91443366277963
79,449804.64631330023985,35726.814464909766684,352807.69064063049154
80,368233.93318434566027,34560.79918930112035,288098.12679804506479
81,691319.58247663883958,62471.71408139752748,509400.84801229636651
82,760021.67500491486862,58276.485578402003739,554443.18406710668933
83,488264.78193772985833,39657.653674069151748,418810.79740054823924
84,390903.61032737232745,36441.183709414552141,322202.42157034040429
85,697019.94448487123009,63764.247365379414987,531776.89251841267105
86,760933.34584578615613,59185.251828976543038,575279.23292827652767
87,485810.84643303218763,40564.94105361597758,432938.18259874935029
88,387178.62764549674466,36993.542040722124511,329193.87884482234949
89,695455.89896406861953,63790.127608481452626,538776.03440195892472
90,759630.59533637389541,59421.131758944429748,581078.0388848525472
91,488563.16534662793856,40687.687349458108656,431000.12420720449882
92,389894.16871202888433,37246.428987586390576,331588.40301124798134
93,698331.03838422521949,64139.880608095205389,543571.23042222787626
94,763384.65485979837831,59395.251515847528935,585945.47022985084914
95,491661.17700336501002,40592.300167740060715,441508.05856321327155
96,390131.67408069001976,37024.598332443609252,338300.14051787706558
97,696388.14617847651243,63159.389112349665083,548722.9923004345037
98,754541.5611962871626,57690.85264881522744,590049.05143947806209
99,482086.41113811329706,39118.605182064449764,440922.49135678657331
100,368971.98305808595615,34004.004244888594258,330283.5564019169542
101,641451.39574872259982,56795.807051757110457,477308.38387785368832
102,704505.78148605674505,52219.029821899326635,505610.56767209200189
103,450522.83479572366923,36553.503373083352926,402023.00056404341012
104,346164.32009144325275,31861.120116188194515,301735.23394156934228
105,604426.4098512805067,52060.461999943101546,410553.72235708596418
106,671120.06360269791912,49002.485322318068938,456847.1127581463079
107,441921.42394331592368,36816.742417188710533,385435.0035619593109
108,360777.93681665672921,34960.094368562451564,308096.55327742808731
109,678098.73035399324726,63197.839759235605015,525615.37301682133693
110,739927.71172706200741,58786.696085228846641,562625.75573751586489
111,472905.21296390099451,39448.393422716420901,413715.90162891527871
112,376591.8219900164986,35942.804170853283722,319408.29773553705309
113,679711.56045071501285,61882.383974226948339,523168.59350899670972
114,739309.20717638125643,57683.458293642484932,563300.46440839057323
115,472931.07859392999671,38941.880093468855193,416668.32840935944114
116,386283.16328575834632,35628.54407606193854,319376.02237766043982
117,679506.94686475698836,62888.016277555696433,521992.84833092009649
118,743660.25910502695478,58049.478874634216481,561322.44605003925972
119,476526.18340578186326,39050.577114493324189,416422.4209211517009
120,377781.69553935131989,35743.896016737868194,319873.98504137177952
121,683068.37844012817368,62459.883113122159557,520442.09423338138731
122,749522.33836124523077,57840.218623276909057,558586.72524358879309
123,479893.96118239156203,39517.900361326945131,418432.71463737729937
124,383719.84979915805161,35918.402798784605693,316179.22503086278448
125,688142.39713245432358,61741.891225970503001,514037.74108704837272
126,743723.18855103594251,56947.719954080348543,555377.63252229604404
127,539382.54342466476373,38765.894440385345661,414272.26732103072572
128,469259.72479201544775,33473.828979092111695,305866.47974365990376
129,649899.46667259465903,55704.400228441831132,444037.10072177124675
130,698796.89912679139525,51727.305203001815244,479461.38014353817562
131,454147.63914635154651,36062.518189695823821,380633.65985446685227
132,341612.24878012097906,31449.993968652852345,285056.55855313042412
133,597854.77783947379794,51815.708843766486098,389270.42925180686871
134,664579.00899381097406,48670.478775117764599,436164.75607717299135
135,438946.81656476098578,35323.822108063075575,367577.50915178738069
136,361904.45108293794328,34105.306910736755526,287732.33940931863617
137,665542.52362290513702,61723.405338041215145,477686.4666410246864
138,733990.88376980577596,57798.810234320844756,534772.12193132389802
139,469716.98216359643266,39486.844069607897836,410491.43968966108514
140,370861.45737702678889,35897.698604308658105,308649.84512597025605
141,704753.63246662449092,62832.558613772962417,494649.47256271663355
142,757017.32904753589537,58666.168095939319755,548458.4105725568952
143,502087.00641891628038,40363.814592944123433,414541.22863627772313
144,419793.59775569022167,36318.437413565799943,311182.69225460966118
145,707183.75318707898259,62795.586837909242604,492230.35764734871918
146,727890.50168577895965,58419.196633204621321,542284.59569642168935
147,480511.85844495700439,40079.131918841623701,410388.46592900896212
148,456404.94336850440595,36556.535650088728289,311099.69847732351627
149,711664.79602906410582,63372.346541280508973,483034.95450974890264
150,724446.75754180771764,58726.062372834952839,523249.81918641581433
151,500270.92294315790059,40266.209104684254271,392501.77000457444228
152,462965.05482527823187,36525.479358367047098,295921.05876702722162
153,669287.99055868829601,63158.649676830857061,453084.95936644641915
154,718433.34904081979766,57616.909097098068742,493222.97795306367334
155,455755.82279932708479,38487.127250424411613,366595.41612074617296
156,351167.35914790583774,33382.878410482677282,269003.41033780260477
157,638557.82963856600691,55229.6826264373085,388208.41628699103603
158,679838.60997349163517,50148.610373899755359,419289.35469807463232
159,477913.35696981981164,34551.851428158581257,331462.92066317226272
160,388094.20966068143025,30493.164409460885508,247517.2435546258057
161,662884.56118948454969,50697.682341835839907,349516.40993755636737
162,766380.80651058093645,47105.093785311430111,384730.13107256736839
163,569129.10955689311959,35004.38596465432056,319087.62631861289265
164,476886.30433250358328,34165.940623142727418,251227.37278313716524
165,765203.29179229773581,61769.989775628986536,391306.85063855483895
166,720762.6936833045911,57724.866682598549232,433914.70255986601114
167,586369.04664273210801,39186.633249643724412,343638.41517359705176
168,473818.17446352459956,35579.741331931276363,258132.76243670037366
169,773487.62066629924811,62832.558613778099243,398491.96005991921993
170,776677.46766906394623,58038.387341877671133,443429.7854321601335
171,483228.0377238606452,38906.387188648281153,346822.91714609262999
172,360821.63091957534198,35456.99503608775558,259588.22738259940525
173,658052.74676119466312,62344.531172448943835,388993.78332750481786
174,714151.15239194850437,57257.543435765393951,414635.55548350681784
175,464639.84275754308328,38323.712001130668796,318412.91764776222408
176,396501.9410517946817,32302.563119926682702,236108.6730230434041
177,610435.769504530821,52149.93369751823775,332070.81057018588763
178,665958.38169069983996,47756.536475920496741,358441.08366010378813
179,433816.91687295009615,35040.618304994670325,296477.96969866676955
180,352199.28377955348697,32888.93548502655176,236345.35898045465001
181,643309.1806115033105,58517.952371198800392,368729.46937640279066
182,705944.49714470107574,53773.323278961404867,409666.68729966232786
183,454281.24287173029734,36946.143632684150361,326985.8674558061175
184,415400.04706210247241,32464.499498182511161,244477.2122315125016
185,632678.48181037476752,54875.493013723265904,364739.62038004596252
186,681137.54977964400314,50285.405944572805311,403943.19051137880888
187,439962.11261619447032,34742.625791583253886,325369.02572076703655
188,374347.98862825182732,30435.488439123189892,243026.35805101759615
189,598867.0404372275807,51007.505823521642014,347592.1838422389701
190,659022.60731286706869,47715.867522477245075,384697.85571473860182
191,502449.21300586557481,35712.765190083919151,321248.53837135183858
192,495317.61976419342682,34824.777668923445162,248625.36417341482593
193,689270.84559963899665,63295.445247498355457,405215.99294096924132
194,725455.40038771810941,60040.039286795705266,452608.28242999274516
195,465190.83199991122819,40060.646030921649071,352712.40148900036002
196,367821.86177267273888,36189.775633579978603,266203.13881570339436
197,669337.24812403554097,63276.959359579341253,411213.0618098556879
198,727527.98629685281776,58187.753316344489576,440411.27101430727635
199,470708.15674065187341,39296.069706184207462,342717.79901462659473
200,371079.43907851318363,37767.731027176996577,261203.53219584110775
201,668074.34942069952376,62259.496087975232513,414199.30086994508747
202,728776.95264680427499,57344.796826785277517,442140.30804083909607
203,469381.20542803633725,39906.104007829882903,344230.13006722484715
204,374081.23718653782271,36467.063952510747185,263943.86376768688206
205,687025.2822838567663,63403.4028330091096,416400.17288950248621
206,742189.0221640606178,58399.971309761647717,455798.93208966398379
207,551818.68456337030511,40082.829096429850324,355623.33138079370838
208,500936.32856266445015,36687.415736624912824,270709.3935373252607
209,725284.32088528829627,63047.734349260244926,424392.16625660238788
210,730787.90530436788686,57415.782636432311847,459991.65476373909041
211,520328.18083064537495,39387.020274789829273,356181.23399465414695
212,468715.57691447151592,34129.708282804080227,268955.7657619601232
213,659632.15905615198426,56503.730022481417109,397831.08368538203649
214,686972.21054037800059,51219.313002722868987,425343.28967364487471
215,448793.81014363345457,35422.906467361157411,340206.46879118919605
216,388621.93135203327984,30868.05821665588519,254321.19636929847184
217,605699.22175814246293,52461.236050236329902,356744.55316935060546
218,659265.47151258471422,48823.54192716779653,385650.74723158904817
219,435355.49493674252881,35634.385025266026787,318820.20192518871045
220,369369.39881525177043,34933.474689941198449,254098.34270809957525
221,671931.66898124164436,63905.479549149538798,438015.44110400712816
222,733556.93638130882755,58927.928269009244104,480529.54079554515192
223,475531.74779442168074,40011.103851264866535,368462.7761094031157
224,464067.74658102489775,36571.32436043175403,284008.37788459489821
225,696691.31849152268842,64221.218514974832942,464049.35949738451745
226,741311.09070686961059,58935.322624176849786,497108.31626693985891
227,478877.66772211092757,40610.786055677897821,376104.35130584705621
228,437480.95367837010417,36816.077516605029814,286104.73922166595003
229,695549.66244182526134,64656.006599067433854,468964.43541821854888
230,742354.88699864200316,59610.42725133481872,498795.85640481085284
231,480771.6053798214416,40686.94791393649939,377727.3407280438114
232,408487.77208062034333,36955.830829348982661,290558.73860204126686
233,691370.52235593879595,63665.163006073897122,471149.93821977695916
234,744339.68253100756556,58663.210353869202663,498785.09795221849345
235,482047.78753348370083,40472.511613967326412,378998.37505781190703
236,382463.2172317354707,36893.718245906740776,290023.88981516385684
237,685365.29534658975899,63074.354027881097863,470708.8416627603583
238,739905.01957717817277,56980.255116831176565,491629.1900450582616
239,476435.16100989305414,39585.188993390271207,374384.53581014386145
240,363694.20717497263104,33884.955126627464779,281068.24647857079981
241,636549.28015454486012,55796.829668089740153,409036.78053911065217
242,691942.60073933238164,50711.320802448106406,426386.8595768068335
243,453957.09141304710647,35592.976636305640568,339540.98165122338105
244,437123.67926034063566,31005.593222845764103,256068.67645745814661
245,617400.06853694992606,51880.779169275672757,362249.80706188787008
246,663921.48146237223409,48280.056822062622814,389860.37604554620339
247,486425.01252784556709,35585.582281134134973,324714.29703344550217
248,464841.40171919780551,34797.418554788928304,263823.98386717989342
249,710862.71144151000772,62890.234584107012779,469437.80733306094771
250,744540.17051495902706,58697.22438765251718,501196.52825855708215
251,485861.61301628861111,40561.243876028398518,380605.99526203837013
252,427317.28847831615712,37124.422127259938861,295779.66196128568845
253,718641.38827129802667,64632.344662511568458,496426.15416513272794
254,751413.37433182739187,59316.871351027752098,527709.96625402919017
255,505864.61164666316472,40757.194288069840695,398062.35308202047599
256,445895.55505811801413,36948.436474177833588,305078.03885956015438
257,710958.45060941181146,63822.662771232273371,506018.0831275251694
258,757482.35525744571351,58895.393106253279257,535726.55036998924334
259,492006.42613854043884,40827.440662204491673,403358.58560954005225
260,447198.38675759237958,37301.886651376727968,309290.74151711451123
261,711271.14715670188889,63749.458655028793146,507611.87103553058114
262,757894.99327156203799,59214.829249662383518,535514.45516141317785
263,489864.46095804910874,41280.714634213902173,404171.61724245565711
264,392225.58081466692965,37717.449412007947103,310658.60192035353975
265,710165.37446606275626,63989.035762585619523,510444.41791545826709
266,759923.14147489715833,58179.619525647794944,534810.54497642163187
267,515601.0261740781134,40191.526117448127479,402173.61890067689819
268,379671.54544887453085,34392.20789139228873,299360.6897584971739
269,645882.94643501425162,56596.898897641469375,436788.97750655130949
270,693498.16033651737962,51482.552046816708753,451647.70630415255437
271,458211.35610423289472,36078.046335555118276,361273.05592261865968
272,352339.66703266312834,31257.001298676728766,271602.34510392230004
273,610367.127363902051,51968.771995816510753,379072.95309969346272
274,664541.64065450709313,48471.570621004444547,402538.44398494239431
275,446855.92991819069721,36745.017172022489831,337360.08961508376524
276,385846.39125260518631,36041.149094632419292,268984.96727618615841
277,697340.21151340357028,65147.731217959852074,483207.0897515185643
278,745108.2303600225132,60101.412434728968947,514738.34625042864354
279,485008.46342044585617,40734.271787042256619,386314.12283224117709
280,420077.16007694858126,37582.132712369479123,296844.74876963882707
281,705536.37395874317735,64431.957637359504588,499017.40432227024576
282,743655.56590116932057,60103.630741275133914,520698.52899623045232
283,491139.13765822525602,41201.595033873643843,391003.27124829846434
284,445717.47001809545327,37577.696099269385741,298372.44904019666137
285,715332.79445446492173,63934.317534316556703,493922.50855068583041
286,753265.25553815625608,59119.442067945798044,515923.3129592918558
287,491290.07225248235045,40638.145169812349195,391014.0297009437345
288,440430.44079094700282,37568.822873065095337,298685.98108766047517
289,712855.75987790385261,64851.957011106613209,492171.95461892063031
290,752329.5958572482923,59779.75798476341879,512236.23755783622619
291,491341.91745200578589,41340.608911102623097,384266.94299295224482
292,410907.25080235535279,37710.794492360582808,295307.82696825783933
293,713626.10383441275917,64738.083941465883981,486187.18112446804298
294,746816.7899495594902,58348.210823557579715,504024.46437311579939
295,485485.37735227361554,40266.209104681140161,380332.42318140575662
296,413951.00597023684531,34645.094838257558877,284833.70489193155663
297,657869.41138276900165,57306.017558593142894,419850.5623336280114
298,700080.31555856601335,51719.91084782902908,423731.05870401777793
299,461075.66736972884974,36552.024502044361725,340633.73305200698087
300,417570.39634734502761,31447.775662101401394,255002.05272730614524
301,635977.19393192464486,52257.151847500317672,362206.77325145626673
302,671277.48247605038341,48546.993043753733218,380949.30344119289657
303,454648.16937375039561,37028.960410605526704,321233.16915329906624
304,436784.95815426169429,36168.33200358148315,258792.10188948884024
305,712347.11403638962656,64943.647015229114913,461968.36737838119734
306,750401.14146702806465,60852.678920139995171,491470.88709944410948
307,496865.81226103455992,41687.404168640641728,372521.78658681089291
308,428655.5048878203379,38413.997669165750267,286456.69431414688006
309,719746.49006593320519,66869.137101888947655,483800.34156682877801
310,761771.72105269948952,60987.995619780143898,503823.12761718063848
311,500186.44679836643627,41735.467477265498019,380890.32579528359929
312,402188.80113646894461,39473.608765236953332,291562.34853831143118
313,782957.15798729006201,64543.612400448924745,484361.31802441040054
314,838742.21796410216484,59612.64555788612779,505518.35236398369307
315,561391.16020006360486,41396.806010407861322,382073.75558231968898
316,435637.63350886397529,38292.730244353122544,292379.99093664332759
317,787818.6410693905782,64823.85846144813695,485523.23090618575225
318,800766.56410688941833,59692.504593738398398,503511.13249141845154
319,534340.62312605849002,41698.495701404957799,385384.28514243883546
320,428574.43178369809175,38197.343062642103177,294992.75799897010438
321,773859.89059841632843,64460.056187012844021,484782.4345979023492
322,801616.65685984073207,58442.858569750205788,499678.04951879550936
323,572334.54378183861263,40456.244032590555435,382361.15995927643962
324,454748.37751157500315,34602.207578262859897,281878.20426789362682
325,735600.37714412342757,57218.024732044170378,418242.94212938204873
326,758885.43097623460926,52074.100460540255881,420220.7293096522917
327,583967.8838421960827,36835.967740630549088,337802.72309387096902
328,544814.50568002695218,31820.451162744950125,250528.07336351301637
329,723333.08732116501778,52014.616997879798873,360898.85279850120423
330,686521.04069662594702,47706.254860754306719,379397.01242180744885
331,651361.17398053768557,36731.707332715275697,320398.62061511026695
332,611916.22902648756281,36776.147998679851298,257524.1414033571491
333,845334.40953898429871,64531.041996659885626,460993.95895633689361
334,765347.11244804027956,59501.730230315515655,486970.780065072875
335,672028.35838807257824,41487.756579017906915,376302.61421820899704
336,610468.05685388483107,38588.504451211658306,290169.897386268829
337,815784.49728595803026,64751.393780773738399,488076.05801827419782
338,763544.39989987539593,58815.534070401008648,509875.5256708964007
339,659356.50401001167484,41250.39777800970478,384560.49505694361869
340,609146.92871804675087,38036.88555542017275,290896.86139831884066
341,815070.6034506384749,64086.64125085350679,488764.5989852072089
342,765566.63587206695229,58772.646810407306475,509860.1564528864692
343,669422.73132030526176,41223.038663870160235,388977.60831413121196
344,629471.00787059497088,38018.399667494159075,296242.27542346651899
345,812099.36030088132247,65279.350740016190684,491941.41634872287977
346,766643.6078246650286,61012.396991854817315,509810.97495524497936
347,654662.45914548239671,41804.974415870412486,387930.96456738514826
348,590146.97979299444705,38629.912840172037249,293388.21163836034248
349,825806.46538065816276,65691.216323066619225,490238.50699284195434
350,752007.54481354961172,59592.680798924338887,505453.80164838081691
351,591154.91310967621394,41007.123492865648586,383413.95139309874503
352,518809.32591797492933,35210.763008877227549,283060.097133148578
353,730128.34319128724746,57572.214344765678106,421409.0010401752661
354,706636.2795938521158,52451.212574288540054,425701.39245338831097
355,593137.20975973177701,37271.49526023263752,343560.03216180496383
356,505368.64513608079869,32046.718430992816138,253936.96591895556776
357,736916.0713069406338,53750.81159213349747,362690.90361890732311
358,680030.46016963338479,50502.060551093571121,383532.86898929881863
359,534989.23036471242085,37345.438811944019108,323005.23999028466642
360,505694.42418151535094,37066.006721406214638,254885.24667040191707
361,756396.13729327311739,66189.595861623238306,459453.96331134199863
362,752153.68064527702518,62077.18413654496544,478832.77912679052679
363,581511.21998575027101,42436.452347521189949,369918.24105527845677
364,539151.19288687733933,38984.841888405120699,281142.01872500294121
365,766793.00713809928857,65229.808560368575854,482556.97182953753509
366,790418.2304868537467,68574.040225862787338,506880.14934001135407
367,845793.04635797976516,96859.504287888892577,470398.00477002153639
368,828681.94060545577668,100075.16189169346762,483552.2675581817748
369,1040270.4537120978348,126331.69566473076702,744275.05263923550956
370,995950.48554896237329,110436.4873108563479,577389.7443883784581
371,763494.67445228446741,96780.384687555284472,471415.44700250879396
372,717148.52636021235958,100181.64060616238567,483586.07983783812961
373,1059699.0188434296288,127374.29974390781717,748695.23974004248157
374,1067769.9540600350592,111198.10589352564421,575886.63486657827161
375,865726.53649835765827,97501.334316771128215,467648.45166729390621
376,830069.55483227828518,100574.2808657730202,482090.65492508991156
377,1113829.9983099724632,126312.47034128778614,742416.91418144921772
378,1107976.6216389276087,109583.91815958335064,567476.59876948583405
379,897994.23378975689411,96704.222829282633029,464374.80823037563823
380,812761.79431406129152,96939.955298982094973,469232.76713484223001
381,1104080.6938252241816,119463.07914592657471,676647.41953534493223
382,1068034.1280613434501,104417.48220126015076,488176.04458415089175
383,937978.67119446594734,92300.144889145885827,423030.07485174795147
384,970940.56666560587473,93432.073205622975365,438671.07711456529796
385,1148905.4990655328147,115427.24009332666174,619526.18386571202427
386,1086642.3418743715156,100846.74808895817841,453812.01002741302364
387,934199.23307514120825,92073.877620899293106,406717.18685199099127
388,889882.94516257126816,98111.221158142550848,449326.55596347548999
389,1212504.9704618933611,127270.77877150995482,731976.6043847524561
390,1188081.7856035130098,111323.07049592293333,569808.10914221149869
391,923509.89164966961835,96798.870575479886611,461782.02115149237216
392,859125.5063088061288,100060.37318135166424,475129.93608666118234
393,1162245.2701592990197,126325.78018059565511,741004.48304600012489
394,1147465.2117325114086,110648.70530428376514,570824.01445286814123
395,934333.32780918246135,96897.215499265308608,468555.23553020315012
396,882593.88453720533289,99587.134450371959247,479697.66768034303095
397,1194132.1778058363125,127751.41185766123817,748018.99414745904505
398,1176154.9877733234316,112182.29456685498008,571420.34011183865368
399,991223.23520429548807,96863.201465468780953,468378.48952295014169
400,1003997.6941651476081,99778.648249315257999,479527.06936039007269
401,1274179.4770742871333,126903.27931948573678,743245.31503237481229
402,1173520.806605305057,112245.88602132414235,575666.85504902142566
403,1069054.0611701388843,97306.862775760440854,464905.04625189921353
404,1037380.0393759143772,100251.14754477582755,475861.51086411293363
405,1278724.1561139330734,128107.08034141009557,740879.99238006607629
406,1174754.395804624306,110968.88088321682881,561736.19584148365539
407,1014183.7581243771128,96536.370966889429837,460806.07580763718579
408,992100.28834743634798,96749.920371074564173,462398.07588414207567
409,1230195.5817572339438,119631.67044383121538,672594.55674516526051
410,1199438.5028418707661,103950.89838994067395,484098.59104507754091
411,1004733.3289760254556,92406.623603618791094,417397.25644968368579
412,932894.07754959212616,93565.171598709959653,432217.54247060534544
413,1190808.1349261046853,114590.93852343350591,615524.03949494007975
414,1151117.5775889847428,99574.918999455709127,452654.70791098015616
415,966615.19054214446805,92324.5462612152769,403257.57587707525818
416,988288.3465898570139,98367.805282591536525,443318.72864191338886
417,1245737.9179371187929,126601.58962849224918,720305.22022511390969
418,1193076.1325934526976,111329.72541557686054,559632.14989529538434
419,1026181.2104846246075,97045.102602692961227,461251.78312997758621
420,981341.72431853029411,100180.16173512811656,475753.9263380226912
421,1232962.0037724452559,126216.34372405754402,744224.33421983674634
422,1100907.8361448887736,110591.76876946340781,572058.16265942144673
423,897332.37467239855323,96814.398721342804492,469151.5611890705768
424,818695.09239422914106,101171.00532810980803,480822.6944389474811
425,1115396.8896641605534,127087.39876325469231,748295.64007168659009
426,1027599.8752836246276,111511.62655279450701,574795.42038767784834
427,848160.31078557809815,96930.490097536356188,469379.02561567572411
428,835577.22724479273893,100675.58353161939885,481296.06635377276689
429,1129362.6245078069624,127208.66618806816405,744716.14919634931721
430,1024594.821257752832,111598.14050830069755,574054.62407934572548
431,928657.68367513851263,97421.475280918588396,471361.65473947516875
432,965962.15322236483917,100504.03449164264021,483604.5228994677891
433,1226890.4107076511718,126583.10374056294677,739670.4349224549951
434,1132624.0745277926326,109765.07986128731864,568395.67800676240586
435,880732.46609685348812,96157.779982114603627,469810.90064188081305
436,808709.80556410446297,97053.088933106017066,469260.43172726692865
437,1097202.259970491752,119243.46679733152268,672677.5505224383669
438,1056516.0362586178817,103354.91336311103078,488463.44896101945778
439,842774.56686609063763,92293.489969491420197,425040.36856795812491
440,824713.7424339648569,93662.77708697374328,439934.42683529283386
441,1089448.2531527804676,114354.31915794368251,617863.23447662778199
442,1100973.6883666836657,99822.629897702470771,453433.92726425582077
443,913214.51173449121416,91777.363978520283126,404874.41761217021849
444,869277.4338846198516,97918.96792367901071,447336.24223069904838
445,1196971.1214511319995,126140.92130130788428,726643.48573394096456
446,1166913.6507725007832,111019.16249838325894,565905.86468851962127
447,1008195.0014795016032,96488.307658278281451,461660.60432921670144
448,960191.53071218170226,99850.373494481231319,478621.82241939043161
449,1235963.2664223185275,127124.3705391183903,750023.14017646131106
450,1218463.7411374384537,111674.30236656917259,583817.15136170212645
451,1037468.5882969475351,97002.954778217856074,473141.41018541186349
452,978681.24589436361566,100045.58447100876947,484489.78985705936793
453,1242469.1502940941136,127314.40546702759457,754644.66403315472417
454,1187690.164018089883,111749.72478931883234,589285.51913099130616
455,1071455.4434650628828,96895.736628233687952,472975.42263089912012
456,1076544.1968640608247,100121.00689375655202,482740.77284708083607
457,1325255.4186661746353,127666.3767731875414,749056.41636339761317
458,1174171.5420953608118,111705.35865829265094,576655.09576731850393
459,995909.32091072341427,96750.067831345906598,470522.49543594074203
460,937414.06040892039891,99698.049777943611844,481274.54944855847862
461,1199863.5129994994495,126753.17390950521803,737775.4103413769044
462,1087406.0722456276417,109798.35445955695468,567515.0218145349063
463,918909.75936965213623,95110.739289826335153,467152.02592546894448
464,894497.39429081347771,94729.782538221043069,472864.51335148361977
465,1108279.3465095018037,115362.16976782178972,677584.94183414592408
466,992310.77609381685033,100279.60104729863815,496123.46721904195147
467,832479.67051838326734,91104.477657919196645,427287.34824154281523
468,846140.89072464907076,92067.814676481415518,431831.77509846101748
469,1091938.8345884836745,113560.90484804552398,606423.92550901789218
470,1056256.8544787205756,99901.749498036282603,454382.2080157022574
471,960289.41280596656725,92564.123368769200169,413227.58760262606665
472,866775.7513612624025,95691.788146029866766,438160.81907650979701
473,1168165.2328303628601,125104.97214177447313,705354.04494143812917
474,1168840.2971657488961,111579.65462037654652,567536.53871971974149
475,1008030.6329123713076,98376.086533565743593,481523.78169013914885
476,1001129.2485703628045,97869.425744035484968,469736.87748569209361
477,1312854.2532564038411,126462.57575126829033,725875.02483324939385
478,1199859.6776417670771,113297.36332671158016,581631.64856014365796
