,Harad-0,Harad-1,Harad-2,Harad-3
0,125.435266181718,125.435266181718,125.435266181718,125.435266181718
1,125.435266181718,125.435266181718,125.435266181718,125.435266181718
2,125.435266181718,125.435266181718,125.435266181718,125.435266181718
3,113.2053277290005,125.435266181718,125.435266181718,125.435266181718
4,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
5,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
6,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
7,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
8,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
9,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
10,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
11,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
12,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
13,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
14,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
15,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
16,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
17,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
18,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
19,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
20,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
21,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
22,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
23,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
24,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
25,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
26,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
27,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
28,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
29,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
30,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
31,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
32,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
33,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
34,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
35,113.2053277290005,113.2053277290005,125.43343824307073,125.435266181718
36,113.2053277290005,113.2053277290005,125.43343824307073,125.435266181718
37,113.2053277290005,113.2053277290005,125.43343824307073,125.435266181718
38,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
39,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
40,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
41,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
42,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
43,113.2053277290005,113.2053277290005,125.32495378664105,125.435266181718
44,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
45,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
46,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
47,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
48,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
49,113.2053277290005,113.2053277290005,125.32495378664105,125.32495378664105
50,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
51,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
52,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
53,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
54,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
55,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
56,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
57,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
58,113.2053277290005,113.2053277290005,113.2053277290005,125.32495378664105
59,113.2053277290005,113.2053277290005,113.2053277290005,113.20532772900052
60,113.2053277290005,113.2053277290005,113.2053277290005,113.20532772900052
61,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
62,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
63,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
64,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
65,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
66,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
67,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
68,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
69,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
70,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
71,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
72,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
73,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
74,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
75,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
76,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
77,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
78,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
79,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
80,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
81,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
82,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
83,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
84,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
85,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
86,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
87,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
88,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
89,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
90,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
91,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
92,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
93,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
94,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
95,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
96,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
97,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
98,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
99,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
100,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
101,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
102,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
