,DolAmroth-0,DolAmroth-1,DolAmroth-2,DolAmroth-3
0,113.2053277290005,113.2053277290005,10000.0,10000.0
1,113.2053277290005,113.2053277290005,10000.0,10000.0
2,113.2053277290005,113.2053277290005,9025.0,10000.0
3,113.2053277290005,113.2053277290005,9025.0,10000.0
4,113.2053277290005,113.2053277290005,125.66143045083705,9025.0
5,113.2053277290005,113.2053277290005,125.66143045083705,9025.0
6,113.2053277290005,113.2053277290005,125.66143045083705,9025.0
7,113.2053277290005,113.2053277290005,125.66143045083705,125.66143045083705
8,113.2053277290005,113.2053277290005,125.66143045083705,125.66143045083705
9,113.2053277290005,113.2053277290005,125.66143045083705,125.661430450837
10,113.2053277290005,113.2053277290005,125.66143045083705,125.661430450837
11,113.2053277290005,113.2053277290005,125.435266181718,125.661430450837
12,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
13,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
14,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
15,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
16,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
17,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
18,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
19,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
20,113.2053277290005,113.2053277290005,125.435266181718,125.435266181718
21,113.2053277290005,113.2053277290005,113.40944098188044,125.435266181718
22,113.2053277290005,113.2053277290005,113.40944098188044,113.40944098188044
23,113.2053277290005,113.2053277290005,113.40944098188044,113.40944098188044
24,113.2053277290005,113.2053277290005,113.40944098188044,113.40944098188044
25,113.2053277290005,113.2053277290005,113.40944098188044,113.40944098188044
26,113.2053277290005,113.2053277290005,113.40944098188044,113.40944098188044
27,113.2053277290005,113.2053277290005,113.40944098188042,113.40944098188042
28,113.2053277290005,113.2053277290005,113.40944098188042,113.40944098188042
29,113.2053277290005,113.2053277290005,113.40944098188042,113.40944098188042
30,113.2053277290005,113.2053277290005,113.40944098188042,113.4094409818804
31,113.2053277290005,113.2053277290005,113.20532772900052,113.20532772900052
32,113.2053277290005,113.2053277290005,113.20532772900052,113.2053277290005
33,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
34,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
35,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
36,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
37,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
38,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
39,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
40,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
41,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
42,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
43,113.2053277290005,113.2053277290005,113.2053277290005,113.2053277290005
