Timestep,RoGonDor,DolAmroth,Harad
0,3.8160000000000011688,7.9999999992000017102,81.517915973028550525
1,3.8160000000000011688,7.9999999992000017102,81.517915973028550525
2,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
3,3.3240997216620495891,7.9999999992000017102,81.517915973028550525
4,2.9999999987999999007,7.2199999992780021785,81.517915973028550525
5,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
6,2.9999999987999999007,7.2199999992780021785,81.517915973028550525
7,3.3240997216620495891,7.9999999992000017102,81.517915973028550525
8,3.3240997216620495891,7.9999999992000017102,81.517915973028550525
9,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
10,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
11,3.3240997216620495891,3.3240997216620495891,81.517915973028550525
12,3.3240997216620495891,3.3240997216620495891,81.517915973028550525
13,2.9999999987999999007,2.9999999987999999007,81.517915973028550525
14,2.9999999987999999007,2.9999999987999999007,81.517915973028550525
15,3.3240997216620495891,3.3240997216620495891,81.517915973028550525
16,2.9999999987999999007,2.9999999987999999007,61.134850191468615321
17,2.9999999987999999007,2.9999999987999999007,61.134850191468615321
18,2.9999999987999999007,2.9999999987999999007,61.134850191468615321
19,3.3240997216620495891,3.3240997216620495891,67.7394461955330911
20,2.9999999987999999007,2.9999999987999999007,61.134850191468622427
21,2.9999999987999999007,2.9999999987999999007,61.134850191468615321
22,2.9999999987999999007,2.9999999987999999007,61.134850191468622427
23,3.3240997216620495891,3.3240997216620495891,81.517915973028550525
24,3.3240997216620495891,3.3240997216620495891,73.569919165658276938
25,2.9999999987999999007,3.3240997216620495891,81.517915973028550525
26,2.9999999987999999007,3.3240997216620495891,81.517915973028564736
27,3.3240997216620495891,3.3240997216620495891,81.517915973028550525
28,3.8160000000000011688,7.9999999992000017102,81.517915973028550525
29,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
30,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
31,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
32,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
33,2.7074999989169996617,7.9999999992000017102,81.517915973028550525
34,2.7074999989169996617,7.9999999992000017102,81.517915973028550525
35,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
36,2.9999999987999999007,7.9999999992000017102,81.517915973028550525
37,2.7074999989169996617,7.9999999992000017102,81.517915973028550525
38,2.7074999989169996617,2.9999999987999999007,81.517915973028550525
39,2.9999999987999999007,2.9999999987999999007,81.517915973028550525
40,2.9999999987999999007,2.9999999987999999007,81.517915973028550525
41,2.9999999987999999007,2.9999999987999999007,81.517915973028550525
42,2.7074999989169996617,2.9999999987999999007,81.517915973028550525
43,2.9999999987999999007,3.3240997216620495891,81.517915973028550525
44,2.9999999987999999007,3.3240997216620495891,81.517915973028550525
45,2.9999999987999999007,3.3240997216620495891,73.569919165658276938
46,2.9999999987999999007,2.9999999987999999007,73.569919165658276938
47,2.9999999987999999007,3.3240997216620495891,81.517915973028550525
48,2.7074999989169996617,2.9999999987999999007,7.9999999992000017102
49,2.7074999989169996617,2.9999999987999999007,7.9999999992000017102
50,2.7074999989169996617,2.9999999987999999007,7.999999999200000822
51,2.9999999987999999007,3.3240997216620495891,8.8642659270914130332
52,2.9999999987999999007,3.3240997216620495891,7.9999999992000017102
53,2.9999999987999999007,3.3240997216620495891,7.9999999992000017102
54,2.9999999987999999007,2.9999999987999999007,8.8642659270914130332
