Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_Harad_0,Hydro|Reservoir_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0
239,50831167.449281238019,8849909.1227940116078,10924861.349866515025,0,0,0,0,0,0
240,50864388.529427185655,8864191.454190576449,10909650.715491250157,0,0,0,0,0,0
241,50948195.520004592836,8895288.3521413691342,10917251.104786528274,0,0,0,0,47316.59135353344027,0
242,51019981.110404491425,8926385.2500921618193,10931295.934170324355,0,0,0,0,100114.50017814173771,0
243,51103788.100981898606,8957482.1480429545045,10916085.299795057625,0,0,0,0,20265.683981573543861,0
244,51187595.091559305787,8988579.0459937471896,10932243.02804219909,0,0,0,0,28400.484113443097158,0
245,51271402.082136712968,9019675.9439445398748,10948939.956293875352,0,1701.9406346326036328,0,146387.01080753191491,116073.77119819303334,0
246,51355209.07271412015,9050772.8418953325599,10966874.758583381772,0,32466.00175463260166,0,217419.85553024383262,148984.47706948628183,3262.1914509568196081
247,51439016.063291527331,9081869.7398461252451,10984809.560872888193,0,0,0,102791.92917520344781,112198.63106292730663,0
248,51477749.107700370252,9112966.6377969179302,10998574.213383354247,0,0,0,0,110406.67436379662831,0
249,51516523.485703356564,9131737.716237179935,11012609.283678399399,0,0,0,0,110406.67436379662831,0
250,51587988.410298287868,9147537.0001883916557,11030544.085967905819,0,0,0,0,110406.67436379662831,0
251,51628100,9166971.2447722181678,11048478.88825741224,0,0,0,0,0,0
252,51556172.097498841584,9196193.3043692801148,11032186.960974661633,0,0,0,68567.030864653628669,0,33658.621039946956444
253,51593329.004296451807,9215132.8627309240401,11042523.828893119469,0,0,0,68567.030864653628669,0,33658.621039946956444
254,51614585.990581765771,9219811.6530468277633,11048478.88825741224,0,0,0,68567.030864653628669,0,45450.444654232800531
255,51538455.940513022244,9213033.7126438897103,11045918.196473190561,0,0,0,14275.28370343473398,0,45450.444654232800531
256,51462325.890444278717,9214596.3557018805295,11029626.269190441817,0,0,0,0,0,39829.874137356317078
257,51426686.900741763413,9221628.6582225672901,11025487.64676453732,0,0,0,29934.467371591032133,0,39829.874137356317078
258,51421528.887366585433,9250850.7178196292371,11029769.969739286229,0,0,0,29934.467371591032133,0,39829.874137356317078
259,51345398.837297841907,9244072.777416691184,11013478.042456537485,0,0,0,29934.467371591032133,0,39829.874137356317078
260,51323557.078164339066,9237294.837013753131,11012091.092420112342,0,0,0,29934.467371591032133,0,39829.874137356317078
261,51402311.328095592558,9266516.896610815078,11009391.324393978342,0,0,0,120947.08493403237662,0,39829.874137356317078
262,51481065.578026846051,9295738.956207877025,11013034.088804300874,0,0,0,179319.79883586199139,0,39829.874137356317078
263,51414457.516268596053,9324961.015804938972,11015931.913836883381,0,0,0,179319.79883586199139,0,39829.874137356317078
264,51470591.500137493014,9318183.075402000919,11024522.932729994878,0,0,0,179319.79883586199139,0,39829.874137356317078
265,51549345.750068746507,9347405.134999062866,11041376.442112017423,0,0,0,289093.44757583050523,0,27513.766021810472012
266,51628100,9340627.194596124813,11048478.88825741224,0,0,0,357388.77608637709636,0,27513.766021810472012
267,51588518.196376442909,9333849.2541931867599,11034205.653093481436,0,0,0,283701.43828411633149,0,27513.766021810472012
268,51582279.187586203218,9327071.3137902487069,11048478.88825741224,0,0,0,283701.43828411633149,0,1278.1815388642062317
269,51628100,9356293.3733873106539,11033564.058896975592,0,0,0,283701.43828411633149,32479.941324096689641,1278.1815388642062317
270,51555700.237155400217,9385515.4329843726009,11019892.189672660083,0,0,0,283701.43828411633149,59318.857867735889158,1278.1815388642062317
271,51569102.763697959483,9414737.4925814345479,11008289.970716811717,0,0,0,61407.912048073907499,44025.375310864379571,1278.1815388642062317
272,51532704.279977507889,9443959.5521784964949,11003200.827954730019,0,0,0,61407.912048073907499,33007.691171255064546,1278.1815388642062317
273,51611458.529908761382,9473181.6117755584419,11010620.72780645825,0,0,0,61407.912048073907499,71155.896608236260363,1278.1815388642062317
274,51628100,9502403.6713726203889,11027474.237188480794,0,0,0,61407.912048073907499,81253.22578858883935,0
275,51628100,9531625.7309696823359,11044327.746570503339,0,0,0,36910.910729744995479,0,0
276,51618669.873929142952,9554764.7698353379965,11048478.88825741224,0,0,0,36910.910729744995479,0,0
277,51626315.373765595257,9583986.8294323999435,11039871.99355860427,0,0,0,36910.910729744995479,0,0
278,51628100,9613208.8890294618905,11048478.88825741224,0,0,0,36910.910729744995479,0,0
279,51628100,9642430.9486265238374,11048478.88825741224,0,0,0,0,0,0
280,51628100,9640606.5384996496141,11048478.88825741224,0,0,0,59850.269233387080021,0,927.40443873849153533
281,51555272.028997756541,9635053.8469100706279,11048478.88825741224,0,0,0,161987.5457564186072,0,4757.2231228048676712
282,51573332.713828846812,9629501.1553204916418,11032893.610083451495,0,0,0,181838.85674466774799,0,4757.2231228048676712
283,51583633.982756704092,9623948.4637309126556,11035381.820004219189,0,0,0,181838.85674466774799,0,4757.2231228048676712
284,51628100,9645099.5775796324015,11048478.88825741224,0,0,0,181838.85674466774799,0,4757.2231228048676712
285,51592277.701129697263,9639546.8859900534153,11048478.88825741224,0,0,0,181838.85674466774799,0,4757.2231228048676712
286,51549805.690638847649,9633994.1944004744291,11042702.007409393787,0,0,0,181838.85674466774799,0,4757.2231228048676712
287,51516191.97296769172,9628441.502810895443,11042173.257410569116,0,0,0,181838.85674466774799,0,4757.2231228048676712
288,51447574.657822132111,9658888.8112213164568,11045633.043437171727,0,0,0,181838.85674466774799,0,4757.2231228048676712
289,51374746.686819881201,9653336.1196317374706,11032302.634497819468,0,0,0,181838.85674466774799,0,4757.2231228048676712
290,51301918.715817630291,9683783.4280421584845,11016717.356323860586,0,0,0,126101.26889096174273,0,4757.2231228048676712
291,51229090.744815379381,9678230.7364525794983,11001132.078149901703,0,0,0,45024.270559273973049,0,4757.2231228048676712
292,51156262.773813128471,9708678.0448630005121,11005798.307781321928,0,0,0,45024.270559273973049,0,4757.2231228048676712
293,51083434.802810877562,9739125.353273421526,10990213.029607363045,0,0,0,0,0,1889.1111535884929253
294,51039901.450145319104,9769572.6616838425398,10974627.751433404163,0,0,0,0,0,1889.1111535884929253
295,50969488.088217243552,9764019.9700942635536,10987675.92891699262,0,0,0,0,0,1889.1111535884929253
296,51051544.417214997113,9794467.2785046845675,11005236.087407805026,0,0,0,0,0,10023.01180628205293
297,51091671.257078744471,9824914.5869151055813,11022796.245898617432,0,0,0,0,53486.836515951617912,10023.01180628205293
298,51068929.514278233051,9855361.8953255265951,11040356.404389429837,0,0,0,0,106021.83606421014701,10023.01180628205293
299,51150985.843275986612,9885809.2037359476089,11033566.1069231648,0,0,0,0,28237.339731831358222,10023.01180628205293
300,51168787.68710924685,9916256.5121463686228,11047381.066259358078,0,0,0,0,34671.905341876263265,10023.01180628205293
301,51135762.026013478637,9946703.8205567896366,11031795.788085399196,0,0,0,0,58558.468587164781638,10023.01180628205293
302,51217818.355011232197,9977151.1289672106504,11036682.893728429452,0,0,0,0,58558.468587164781638,10023.01180628205293
303,51299874.684008985758,10007598.437377631664,11041120.759845197201,0,0,0,76680.201893506091437,0,10023.01180628205293
304,51381931.013006739318,10038045.745788052678,11048478.88825741224,0,0,0,97893.864825772325275,10164.815578835428823,10023.01180628205293
305,51463987.342004492879,10068493.054198473692,11048478.88825741224,0,0,0,91344.687815976183629,10164.815578835428823,6273.7561311767285588
306,51546043.671002246439,10098940.362608894706,11048478.88825741224,0,0,0,91344.687815976183629,10164.815578835428823,1082.3566858844844774
307,51628100,10129387.67101931572,11048478.88825741224,0,0,0,0,0,0
308,51573715.763639941812,10154675.959726568311,11036840.592692047358,0,0,0,98848.98633116846031,0,23509.578769561045192
309,51519331.527279876173,10155966.885000547394,11041524.700327755883,0,0,0,159936.55448429455282,15524.512008706062261,23509.578769561045192
310,51464947.290919810534,10157257.810274526477,11029886.404762392864,0,0,0,277502.74752115964657,55228.366724229083047,44539.055584243811609
311,51471905.335681289434,10158548.73554850556,11032919.044408256188,0,0,0,456047.32669160777004,55228.366724229083047,44539.055584243811609
312,51572405.399321228266,10159839.660822484642,11048478.88825741224,0,0,0,611101.86423936928622,71065.431299132236745,44539.055584243811609
313,51595846.790240630507,10161130.586096463725,11048478.88825741224,44573.379018892919703,0,0,611101.86423936928622,78091.126021621370455,47757.032778798660729
314,51620772.964996419847,10162421.511370442808,11046140.336325287819,107707.58485889292206,0,0,611101.86423936928622,88112.223465326824225,47757.032778798660729
315,51566388.728636354208,10163712.43664442189,11048478.88825741224,138209.02425610864884,0,0,611101.86423936928622,88112.223465326824225,47800.840072466649872
316,51628100,10165003.361918400973,11048478.88825741224,138209.02425610864884,0,0,611101.86423936928622,102998.56496689628693,48889.58088765082357
317,51586481.111508764327,10172346.560933385044,11045553.270434947684,138209.02425610864884,0,0,611101.86423936928622,121933.63100750281592,48889.58088765082357
318,51628100,10194384.8569382485,11048478.88825741224,138209.02425610864884,0,0,611101.86423936928622,121933.63100750281592,55661.396083066945721
319,51628100,10195675.782212227583,11039044.669423935935,138209.02425610864884,0,0,611101.86423936928622,94041.393461320607457,55661.396083066945721
320,51628100,10200863.291552690789,11027406.373858572915,138209.02425610864884,0,0,611101.86423936928622,94041.393461320607457,52283.183353691594675
321,51628100,10202154.216826669872,11015768.078293209895,54025.144348487403477,0,0,576766.39387596910819,90777.531075681501534,39065.88157701183809
322,51628100,10208553.926876934245,11004129.782727846876,0,0,0,539442.63032253924757,90777.531075681501534,37050.942428185080644
323,51596992.30457803607,10209844.852150913328,10992844.893333986402,0,0,0,439756.14575727534248,0,37050.942428185080644
324,51571773.894961930811,10227205.89327077195,10996576.41739009507,0,0,0,439756.14575727534248,0,37050.942428185080644
325,51517389.658601865172,10264496.818544751033,10992669.514106655493,0,0,0,438577.35200977715431,42556.773331177857472,37050.942428185080644
326,51617889.722241804004,10301787.743818730116,11014176.655206063762,0,0,0,381537.8653738546418,79319.247542678160244,20942.420479996853828
327,51563505.485881738365,10339078.669092709199,11009263.735082887113,0,0,0,330673.8842349810875,0,20942.420479996853828
328,51509121.249521672726,10376369.594366688281,11005079.180859711021,0,0,0,308327.86960643011844,16931.600483341433574,19163.628534175124514
329,51527599.936360061169,10413660.519640667364,10993477.731271764264,0,0,0,308327.86960643011844,110905.7197795582033,19163.628534175124514
330,51628100,10450951.444914646447,11014984.872371172532,0,0,0,352112.73849498212803,148984.47706948628183,1408.1636345119668476
331,51573715.763639941812,10488242.370188625529,11003346.576805809513,0,0,0,310494.42921730066882,92666.440567400932196,0
332,51519331.527279876173,10525533.295462604612,11004173.304548168555,0,0,0,234245.23176967236213,100404.28586684614129,0
333,51574521.664678364992,10562824.220736583695,11016356.501939401031,0,0,0,55808.484731682074198,110443.58765827216848,0
334,51628100,10600115.146010562778,11037863.643038809299,0,0,0,55808.484731682074198,120644.1048924872448,2308.8767247971227334
335,51628100,10637406.07128454186,11048478.88825741224,0,0,0,0,0,0
336,51628100,10671688.782285504043,11048478.88825741224,0,0,0,16438.934257381537464,0,10210.814372194763564
337,51615953.634712271392,10705971.493286466226,11048478.88825741224,0,0,0,16438.934257381537464,0,10330.969249462543303
338,51628100,10740254.204287428409,11048478.88825741224,0,0,0,94939.41274112991232,0,10330.969249462543303
339,51571997.040937021375,10774536.915288390592,11048478.88825741224,0,0,0,94939.41274112991232,0,10330.969249462543303
340,51509505.584826856852,10808819.626289352775,11038429.977125842124,0,0,0,89506.656083376714378,0,5903.4808027645340189
341,51447014.128716692328,10843102.337290314957,11025056.726250259206,0,0,0,89506.656083376714378,0,4733.3449833832582954
342,51453661.416429072618,10877385.04829127714,11011683.475374676287,0,0,0,89506.656083376714378,0,4733.3449833832582954
343,51391169.960318908095,10911667.759292239323,10998310.224499093369,0,0,0,12714.746304962056456,0,0
344,51328678.504208743572,10945950.470293201506,10995431.750917753205,0,0,0,0,0,0
345,51266187.048098579049,10980233.181294163689,10994040.287378497422,0,0,0,0,0,0
346,51314448.22976166755,11014515.892295125872,11013812.473167687654,0,0,0,0,0,0
347,51251956.773651503026,11048798.603296088055,11016272.046124896035,0,0,0,0,0,0
348,51238961.410369366407,11083081.314297050238,11003896.221140878275,0,0,0,0,0,0
349,51199266.636237762868,11117364.025298012421,10990522.970265295357,0,0,0,0,0,0
350,51291659.480127595365,11151646.736298974603,10980633.699878351763,0,0,0,0,0,0
351,51341006.444985389709,11185929.447299936786,10967260.449002768844,0,0,0,0,0,0
352,51432747.790580205619,11220212.158300898969,10953887.198127185926,0,0,0,0,0,0
353,51467791.771416604519,11254494.869301861152,10940513.947251603007,0,0,0,0,5897.7115464857597544,0
354,51560184.615306437016,11288777.580302823335,10945896.083789881319,0,0,0,0,10434.89483119778015,0
355,51568605.049451798201,11323060.291303785518,10932522.8329142984,0,0,0,0,10434.89483119778015,0
356,51519428.592705331743,11357343.002304747701,10950538.29890614748,0,0,0,0,20197.924448284335085,0
357,51497288.558023490012,11391625.713305709884,10959928.203748347238,0,0,0,0,20197.924448284335085,0
358,51589681.401913322508,11425908.424306672066,10975227.927500067279,0,0,0,44615.929029857034038,20197.924448284335085,0
359,51593818.307996034622,11460191.135307634249,10995000.113289257511,0,0,0,44615.929029857034038,20197.924448284335085,0
360,51613717.377677239478,11494473.846308596432,11014772.299078447744,0,0,0,0,31676.835142445157544,0
361,51593547.08646003902,11528756.557309558615,11022946.450069308281,0,0,0,0,31676.835142445157544,0
362,51627293.243347577751,11563039.268310520798,11030096.541037505493,0,0,0,0,0,0
363,51628100,11597321.979311482981,11048478.88825741224,0,0,0,0,0,0
364,51526522.673491358757,11617101.731612637639,11026741.211537633091,0,0,17157.191999999999098,96788.009188106138026,148984.47706948628183,37169.290463033714332
365,51537152.225211381912,11636881.483913792297,11037071.128312418237,0,0,32637.534453443651728,156889.02280853613047,148984.47706948628183,38459.653512370874523
366,51590459.198702737689,11656661.236214946955,11048478.88825741224,0,0,32637.534453443651728,233596.94061239881557,148984.47706948628183,55661.396083066945721
367,51488881.872194096446,11676440.988516101614,11032658.119164600968,0,0,32637.534453443651728,149337.24190812447341,148984.47706948628183,55661.396083066945721
368,51387304.545685455203,11696220.740817256272,11010920.442444823682,0,0,32637.534453443651728,87107.944423824883415,148984.47706948628183,55661.396083066945721
369,51365879.156337499619,11709714.41497210227,10989182.765725046396,0,0,32637.534453443651728,87107.944423824883415,36914.825659780472051,55661.396083066945721
370,51419186.129828855395,11729494.167273256928,10978354.689132202417,0,0,32637.534453443651728,110206.15188338331063,125662.11921649500437,55661.396083066945721
371,51463142.459051862359,11749273.919574411586,10989762.449077196419,0,0,32637.534453443651728,110206.15188338331063,148984.47706948628183,55661.396083066945721
372,51516449.432543218136,11769053.671875566244,10995574.260189823806,0,0,32637.534453443651728,213609.02009049564367,148984.47706948628183,55661.396083066945721
373,51569756.406034573913,11781639.091063795611,11006982.020134817809,0,0,32637.534453443651728,352347.43928364536259,43497.039666369382758,46961.645452570504858
374,51623063.379525929689,11801418.843364950269,11018389.780079811811,6417.3025665600671346,0,32637.534453443651728,504643.13700871984474,121557.55218701729609,46961.645452570504858
375,51521486.053017288446,11821198.595666104928,11020503.37259811908,69551.508406560067669,0,9759.9363010187116743,581578.61373494216241,148984.47706948628183,46961.645452570504858
376,51574793.026508644223,11840978.347967259586,11011651.223532022908,132685.71424656006275,0,0,593970.99857786064968,148984.47706948628183,46961.645452570504858
377,51628100,11824758.100268414244,11023058.983477016911,181969.83066227921518,0,0,593970.99857786064968,57757.738386398443254,46961.645452570504858
378,51628100,11844537.852569568902,11034466.743422010913,181969.83066227921518,0,0,611101.86423936928622,125822.99697693382041,46961.645452570504858
379,51536520.546292819083,11864317.60487072356,11032266.635583411902,181969.83066227921518,0,0,611101.86423936928622,125822.99697693382041,46961.645452570504858
380,51589827.51978417486,11884097.357171878219,11025663.368367424235,181969.83066227921518,0,0,611101.86423936928622,125822.99697693382041,46961.645452570504858
381,51621238.560830168426,11874202.476988453418,11037071.128312418237,181969.83066227921518,0,0,611101.86423936928622,24490.299777736901888,23641.381850973622932
382,51628100,11893982.229289608076,11048478.88825741224,181969.83066227921518,0,0,611101.86423936928622,105913.04472496586095,23527.980965736423968
383,51568526.279865644872,11913761.981590762734,11048478.88825741224,97785.95075465796981,0,0,611101.86423936928622,105913.04472496586095,23527.980965736423968
384,51569756.406034573913,11933541.733891917393,11048478.88825741224,13602.070847036724444,0,0,475519.00736761640292,105913.04472496586095,23527.980965736423968
385,51468179.07952593267,11917321.486193072051,11039491.190277548507,13602.070847036724444,0,0,438772.76786673883907,95241.044816170367994,21485.380254296560452
386,51521486.053017288446,11937101.238494226709,11044283.180970771238,13602.070847036724444,0,0,413313.31535097310552,95241.044816170367994,21485.380254296560452
387,51574793.026508644223,11956880.990795381367,11048478.88825741224,13602.070847036724444,0,0,258110.95684114680625,95241.044816170367994,21485.380254296560452
388,51628100,11976660.743096536025,11048478.88825741224,13602.070847036724444,0,0,143785.44078845472541,127590.23847407195717,18841.314781293465785
389,51628100,11960440.495397690684,11044780.330424735323,13602.070847036724444,0,0,2161.7121045764070004,0,0
390,51622930.369237683713,11980220.247698845342,11042943.777768686414,0,0,0,0,0,0
391,51565162.931459158659,12000000,11048478.88825741224,0,0,0,0,0,0
392,51595698.767707966268,11975330.436484223232,11043513.919690579176,0,0,0,5332.2778842236839409,42014.221655885579821,0
393,51541530.566161133349,11950660.872968446463,11034787.387611925602,0,0,0,5332.2778842236839409,0,0
394,51540273.783704154193,11961991.309452669695,11041322.095302702859,0,0,0,0,23688.46794963919092,1755.1611421135187356
395,51450858.390315167606,11944430.896229313686,11042670.463592929766,0,0,0,0,72351.65378644032171,4600.486208420514231
396,51400175.845275692642,11919761.332713536918,11039766.42711713165,0,0,0,0,108072.066122602002,4600.486208420514231
397,51295622.265413880348,11895091.76919776015,11013155.698143137619,0,0,0,0,0,0
398,51326158.101662687957,11906422.205681983382,11004093.867334455252,0,0,0,24957.003939558821003,66802.209157253877493,0
399,51356693.937911495566,11917752.642166206613,11004272.433428976685,0,0,0,14692.611076870098259,88112.874595454457449,0
400,51386471.83292774111,11907181.465016365051,11002817.287270901725,0,0,0,14692.611076870098259,110511.01636771207268,0
401,51371788.255948118865,11882511.901500588283,10992823.620245251805,0,0,0,0,0,0
402,51402324.092196926475,11893842.337984811515,10999358.327936029062,0,0,0,131057.09383467052248,50428.359865377933602,16063.006732532294336
403,51432859.928445734084,11905172.774469034746,11005893.035626806319,0,0,0,160211.35238930850755,82150.909610317947227,30057.486081273309537
404,51463395.764694541693,11916503.210953257978,11012427.743317583576,0,0,0,126648.33792743780941,94776.398719587552478,33772.78174967544328
405,51493931.600943349302,11911177.700475679711,11018962.451008360833,0,0,0,0,0,23608.967498836656887
406,51524467.437192156911,11922508.136959902942,11025497.15869913809,0,0,0,25703.659539611860964,0,30790.447488064302888
407,51555003.27344096452,11933838.573444126174,11032031.866389915347,0,0,0,39676.819733772608743,10143.737736734728969,22494.650588755350327
408,51495192.479154318571,11945169.009928349406,11035044.838222088292,0,0,0,39676.819733772608743,31317.068045548028749,13530.674877869752891
409,51370844.01540312916,11924308.816329577938,11025437.533148607239,0,0,0,0,0,13530.674877869752891
410,51359065.171407826245,11935639.252813801169,11031972.240839384496,0,0,0,0,0,24437.458337053336436
411,51303633.133550748229,11946969.689298024401,11038506.948530161753,0,0,0,0,0,29609.841468200800591
412,51283436.780350796878,11958300.125782247633,11042838.30495269224,0,0,0,0,0,29609.841468200800591
413,51289782.445017896593,11966008.690547330305,11041944.180566634983,0,0,0,0,0,29609.841468200800591
414,51320318.281266704202,11977339.127031553537,11048478.88825741224,0,0,0,72481.872229651533416,88671.17991173415794,38997.146209032507613
415,51336358.228318683803,11988669.563515776768,11048478.88825741224,0,0,0,72481.872229651533416,88671.17991173415794,38469.263105988226016
416,51228125.747025370598,12000000,11048478.88825741224,0,0,0,72481.872229651533416,123911.16608065525361,32733.352294038748369
417,51103777.283274181187,11977339.127031553537,11048478.88825741224,0,0,0,0,0,11466.594564696231828
418,51125127.446531891823,11988669.563515776768,11048478.88825741224,0,0,0,0,0,2859.8659186348459116
419,51065110.993409208953,12000000,11048478.88825741224,0,0,0,0,0,0
420,50934807.59384996444,11973120.83523436822,11020593.795466886833,0,0,0,29206.350935240163381,39460.898491474079492,0
421,50804504.194290719926,11946241.67046873644,10992708.702676361427,0,0,0,0,0,0
422,50674200.794731475413,11955362.50570310466,10964823.60988583602,0,0,0,0,19664.620223894638912,0
423,50543897.395172230899,11964483.34093747288,10936938.517095310614,0,0,0,0,42877.929244806393399,0
424,50413593.995612986386,11963106.74581066519,10909053.424304785207,0,0,0,0,61906.83874546228617,0
425,50283290.596053741872,11936227.58104503341,10881168.3315142598,0,0,0,0,0,0
426,50152987.196494497359,11945348.41627940163,10853283.238723734394,0,0,0,45091.277519240422407,0,506.03894057603639567
427,50022683.796935252845,11954469.25151376985,10825398.145933208987,0,0,0,81178.237779472663533,34964.527171077461389,20943.364595307255513
428,49892380.397376008332,11963590.08674813807,10797513.053142683581,0,0,0,173703.20096728752833,47831.667481385586143,26064.039513517127489
429,49762076.997816763818,11936710.92198250629,10769627.960352158174,0,0,0,91896.24094092863379,0,0
430,49631773.598257519305,11945831.75721687451,10741742.867561632767,0,0,0,180781.92132534613484,65291.404998592377524,6857.8228300361479342
431,49501470.198698274791,11954952.59245124273,10713857.774771107361,0,0,0,143178.72118597166263,65291.404998592377524,12867.204830724598651
432,49371166.799139030278,11964073.42768561095,10685972.681980581954,0,0,0,13513.713731754687615,65712.808044570294442,26593.382900412387244
433,49240863.399579785764,11937194.26291997917,10658087.589190056548,0,0,0,0,0,26290.681682580492634
434,49110560.000020541251,11946315.09815434739,10630202.496399531141,0,0,0,0,10239.409216752592329,37597.092190187519009
435,48980256.600461296737,11955435.93338871561,10602317.403609005734,0,0,0,0,30335.302743583597476,30747.163021085678338
436,48849953.200902052224,11964556.76862308383,10574432.310818480328,0,0,0,0,42045.738666854362236,14504.821810150409874
437,48719649.80134280771,11937677.60385745205,10546547.218027954921,0,0,0,0,0,0
438,48589346.401783563197,11946798.43909182027,10518662.125237429515,0,0,0,3985.5339012364556766,0,11273.385436786738865
439,48459043.002224318683,11955919.27432618849,10490777.032446904108,0,0,0,0,0,32586.237014997681399
440,48328739.60266507417,11965040.10956055671,10462891.939656378701,0,0,0,5623.2715022739594133,6224.0776243599775626,38063.926047954257228
441,48198436.203105829656,11938160.94479492493,10435006.846865853295,0,0,0,0,0,26977.343434030437493
442,48068132.803546585143,11947281.78002929315,10407121.754075327888,0,0,0,0,0,39074.825040950381663
443,47937829.403987340629,11920402.61526366137,10379236.661284802482,0,0,0,0,59473.639454107993515,43199.90948308390216
444,47807526.004428096116,11893523.45049802959,10351351.568494277075,0,0,0,0,128265.42579539239523,39084.149748738462222
445,47677222.604868851602,11866644.28573239781,10323466.475703751668,0,0,0,0,0,13489.924905514826605
446,47546919.205309607089,11875765.12096676603,10295581.382913226262,0,0,0,0,0,10161.326866817998962
447,47416615.805750362575,11884168.406181206927,10267696.290122700855,0,0,0,0,0,0
448,47279909.730848632753,11868441.156486446038,10238441.016687335446,0,0,0,0,25695.444717654932901,0
449,47143203.65594689548,11839186.255038637668,10209185.743251970038,0,0,0,0,25695.444717654932901,0
450,47006497.581045158207,11845931.353590829298,10179930.469816604629,0,0,0,49905.728628136406769,63011.994257092475891,1011.7280504722704109
451,46869791.506143420935,11852676.452143020928,10150675.19638123922,0,0,0,61894.796770261600614,82112.849368675277219,16615.78050189311034
452,46733085.431241683662,11859421.550695212558,10121419.922945873812,0,0,0,161866.73123740131268,82258.877357061122893,27033.982030683080666
453,46596379.356339946389,11830166.649247404188,10092164.649510508403,0,0,0,161866.73123740131268,26268.726496482740913,27033.982030683080666
454,46459673.281438209116,11800911.747799595818,10062909.376075142995,0,0,0,353341.92433598241769,62015.087070957757533,30525.612933008698747
455,46322967.206536471844,11771656.846351787448,10033654.102639777586,0,0,0,325498.25348962849239,114817.64664344451739,30525.612933008698747
456,46186261.131634734571,11742401.944903979078,10004398.829204412177,0,0,0,190731.58821653010091,148984.47706948628183,30525.612933008698747
457,46049555.056732997298,11713147.043456170708,9975143.5557690467685,0,0,0,0,0,0
458,45912848.981831260026,11683892.142008362338,9945888.2823336813599,0,0,0,0,67268.897349406906869,0
459,45776142.906929522753,11690637.240560553968,9916633.0088983159512,0,0,0,0,86684.225989154001581,0
460,45639436.83202778548,11680743.864343110472,9887377.7354629505426,0,0,0,12842.368214788897603,102953.32354777955334,0
461,45502730.757126048207,11651488.962895302102,9858122.4620275851339,0,0,0,0,0,0
462,45366024.682224310935,11658234.061447493732,9828867.1885922197253,0,0,0,27625.566787133560865,25646.790214721124357,0
463,45229318.607322573662,11664979.159999685362,9799611.9151568543166,0,0,0,29615.863071137297084,48398.371767239623296,0
464,45092612.532420836389,11671724.258551876992,9770356.6417214889079,0,0,0,29615.863071137297084,56466.054774964366516,0
465,44955906.457519099116,11678469.357104068622,9741101.3682861234993,0,0,0,0,0,0
466,44819200.382617361844,11685214.455656260252,9711846.0948507580906,0,0,0,0,99937.787202197738225,2902.1812002122687772
467,44682494.307715624571,11691959.554208451882,9682590.821415392682,0,0,0,0,99937.787202197738225,673.8797162860842036
468,44545788.232813887298,11698704.652760643512,9653335.5479800272733,0,0,0,0,99937.787202197738225,673.8797162860842036
469,44409082.157912150025,11705449.751312835142,9624080.2745446618646,0,0,0,0,99836.233448094018968,0
470,44272376.083010412753,11712194.849865026772,9594825.001109296456,0,0,0,0,99836.233448094018968,6702.3101823980696281
471,44135670.00810867548,11718939.948417218402,9565569.7276739310473,0,0,0,0,99836.233448094018968,6702.3101823980696281
472,44121193.139453709126,11725685.046969410032,9536314.4542385656387,0,0,0,0,99836.233448094018968,14493.195921251332038
473,44011672.911376684904,11732430.145521601662,9507059.18080320023,0,0,0,0,0,0
474,43913402.687997624278,11739175.244073793292,9477803.9073678348213,0,0,0,12410.968617704867938,0,0
475,43776696.613095887005,11745920.342625984922,9448548.6339324694127,0,0,0,0,0,0
476,43792680.914475396276,11751851.377559809014,9451969.294703155756,14841.291272129885328,0,0,202722.87125718247262,11052.72319218399025,2674.2954224387872273
477,43808665.215854905546,11721782.412493633106,9429949.829040652141,14841.291272129885328,0,0,138152.7313243431272,11052.72319218399025,2674.2954224387872273
478,43824649.517234414816,11727713.447427457199,9419376.9632926862687,14841.291272129885328,0,0,232819.17394694723771,30687.290966837004817,2674.2954224387872273
479,43840633.818613924086,11733163.332715723664,9418209.6775250211358,14841.291272129885328,0,0,295024.17746270517819,30687.290966837004817,2674.2954224387872273
480,43856618.119993433356,11739094.367649547756,9418391.1679166257381,77975.497112129887682,0,0,384577.77853844227502,36808.606482192160911,2055.0050189479375149
481,43872602.421372942626,11709025.402583371848,9395414.4850885011256,77975.497112129887682,0,0,345304.35339784272946,0,2055.0050189479375149
482,43888586.722752451897,11714956.43751719594,9398835.1458591874689,141109.70295212988276,0,0,419852.71200178744039,6340.6007297329224457,0
483,43904571.024131961167,11720473.101445799693,9400043.1624251455069,204243.90879212989239,0,0,454983.7066161322291,6340.6007297329224457,0
484,43920555.325511470437,11726404.136379623786,9396689.3361838124692,267378.11463212990202,0,0,490891.64133305265568,13754.327665169017564,0
485,43936539.626890979707,11696335.171313447878,9377266.9288420472294,298627.9114933477249,0,0,490891.64133305265568,0,0
486,43952523.928270488977,11702266.20624727197,9377239.7878557052463,361762.11733334773453,0,0,611101.86423936928622,0,0
487,43968508.229649998248,11708197.241181096062,9380660.4486263915896,337736.49400026071817,0,0,611101.86423936928622,13071.66034559380023,1112.6570047808147592
