Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_Harad_0,Hydro|Reservoir_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0
62,41927703.665798693895,6518231.5844466965646,8236016.508941847831,0,0,0,48983.285465201937768,23922.2676204324016,0
63,42058604.348348036408,6530802.7733043394983,8264029.4210498845205,0,0,0,26482.422674653091235,23922.2676204324016,0
64,42189505.030897378922,6543373.962161982432,8292042.3331579212099,0,0,0,0,23922.2676204324016,0
65,42320405.713446721435,6555945.1510196253657,8320055.2452659578994,0,0,0,0,23922.2676204324016,0
66,42451306.395996063948,6568516.3398772682995,8348068.1573739945889,0,0,0,101765.45235155518458,23922.2676204324016,0
67,42582207.078545406461,6581087.5287349112332,8376081.0694820312783,0,0,0,98533.880950092207058,23922.2676204324016,0
68,42713107.761094748974,6593658.7175925541669,8404093.9815900679678,0,0,0,144394.90574393889983,23922.2676204324016,0
69,42844008.443644091487,6606229.9064501971006,8432106.8936981037259,0,0,0,340780.98547613958362,23922.2676204324016,0
70,42974909.126193434,6618801.0953078400344,8460119.805806139484,0,0,0,534533.38980244670529,0,0
71,43105809.808742776513,6631372.2841654829681,8488132.7179141752422,0,0,0,472959.88202697667293,0,0
72,43236710.491292119026,6643943.4730231259018,8516145.6300222110003,0,0,0,415289.53514861594886,0,307.2167262687360676
73,43367611.173841461539,6656514.6618807688355,8544158.5421302467585,0,0,0,493856.60526641097385,17819.169263977935771,6015.2516637900471324
74,43498511.856390804052,6669085.8507384117693,8572171.4542382825166,0,0,0,544682.97423489182256,66128.936008195014438,19095.512516341786977
75,43629412.538940146565,6681657.039596054703,8600184.3663463182747,0,0,0,508090.81670050852699,0,21556.923955297548673
76,43760313.221489489079,6694228.2284536976367,8628197.2784543540329,0,0,0,466213.83952744520502,0,21556.923955297548673
77,43891213.904038831592,6706799.4173113405704,8656210.190562389791,0,0,0,528330.32144752307795,44501.588278793453355,30726.658463762229076
78,44022114.586588174105,6719370.6061689835042,8684223.1026704255491,0,0,0,569812.37454232922755,148984.47706948628183,47387.580309227967518
79,44153015.269137516618,6731941.7950266264379,8712236.0147784613073,0,0,0,416867.80161274096463,103688.17417832178762,41845.175650121665967
80,44283915.951686859131,6744512.9838842693716,8740248.9268864970654,0,0,0,188676.80185059408541,120637.42019760489347,31585.453229137201561
81,44414816.634236201644,6757084.1727419123054,8768261.8389945328236,0,0,0,181803.49581690368359,128945.12083460322174,20847.358107585641847
82,44545717.316785544157,6769655.3615995552391,8796274.7511025685817,0,0,0,163692.59958161081886,116082.41261671979737,15512.625268606976533
83,44676617.99933488667,6782226.5504571981728,8824287.6632106043398,0,0,0,0,0,0
84,44780614.460999265313,6784814.8273221645504,8846543.0379222892225,0,0,0,0,0,0
85,44884610.922663643956,6787403.104187130928,8868798.4126339741051,0,0,0,93534.278234353929292,0,0
86,44988607.384328022599,6789991.3810520973057,8891053.7873456589878,0,0,0,150584.05872977990657,0,0
87,45092603.845992401242,6792579.6579170636833,8913309.1620573438704,0,0,0,150584.05872977990657,0,0
88,45196600.307656779885,6795167.9347820300609,8935564.536769028753,0,0,0,99636.865611023982638,0,0
89,45300596.769321158528,6797756.2116469964385,8957819.9114807136357,0,0,0,78749.194552049346385,0,0
90,45404593.230985537171,6800344.4885119628161,8980075.2861923985183,0,0,0,78749.194552049346385,0,0
91,45508589.692649915814,6802932.7653769291937,9002330.660904083401,0,0,0,45663.422647962375777,0,0
92,45612586.154314294457,6805521.0422418955714,9024586.0356157682836,0,0,0,0,0,0
93,45716582.6159786731,6808109.319106861949,9046841.4103274531662,0,0,0,48223.321234053750231,256.93617779789468614,0
94,45820579.077643051744,6810697.5959718283266,9069096.7850391380489,0,0,0,123369.69151022165897,256.93617779789468614,0
95,45924575.539307430387,6813285.8728367947042,9091352.1597508229315,0,0,0,36623.680660453872406,256.93617779789468614,0
96,46028572.00097180903,6815874.1497017610818,9113607.5344625078142,0,0,0,39434.139280781018897,256.93617779789468614,0
97,46132568.462636187673,6818462.4265667274594,9135862.9091741926968,0,0,0,98887.213317069908953,256.93617779789468614,0
98,46236564.924300566316,6821050.703431693837,9158118.2838858775795,0,0,0,112153.79282422733377,256.93617779789468614,0
99,46340561.385964944959,6823638.9802966602147,9180373.6585975624621,0,0,0,0,0,0
100,46444557.847629323602,6826227.2571616265923,9202629.0333092473447,0,0,0,0,0,0
101,46548554.309293702245,6828815.5340265929699,9224884.4080209322274,0,0,0,0,51781.311657594960707,0
102,46652550.770958080888,6831403.8108915593475,9247139.78273261711,0,0,0,0,96760.062257237383164,0
103,46756547.232622459531,6833992.0877565257251,9269395.1574443019927,0,0,0,0,0,0
104,46860543.694286838174,6836580.3646214921027,9291650.5321559868753,0,2613.5969717092716564,0,7478.0326237797644353,0,9005.8469755202622764
105,46964540.155951216817,6839168.6414864584804,9313905.9068676717579,0,33377.658091709272412,0,206135.34021729568485,79066.496158119814936,16067.301922586950241
106,47068536.61761559546,6841756.918351424858,9336161.2815793566406,0,64141.719211709270894,13892.910307981901497,304514.22341832605889,148984.47706948628183,16067.301922586950241
107,47172533.079279974103,6844345.1952163912356,9358416.6562910415232,0,23120.564477298190468,13892.910307981901497,286829.60591479705181,104577.86918733542552,16067.301922586950241
108,47276529.540944352746,6846933.4720813576132,9380672.0310027264059,0,18484.715270602784585,0,285747.04397645697463,104577.86918733542552,16067.301922586950241
109,47380526.002608731389,6849521.7489463239908,9402927.4057144112885,0,18484.715270602784585,0,245560.19085002320935,54638.889820575750491,10436.404125681276128
110,47484522.464273110032,6852110.0258112903684,9425182.7804260961711,0,0,0,162400.40534394577844,26135.498359621920827,0
111,47588518.925937488675,6854698.3026762567461,9447438.1551377810538,0,0,0,0,0,0
112,47695972.832286812365,6858569.4773495979607,9470433.4273976795375,0,0,3686.9632201120548416,39435.138865447268472,0,19864.529463842281984
113,47803426.738636136055,6862440.6520229391754,9493428.6996575780213,0,0,3686.9632201120548416,283077.68040347367059,34608.317752240545815,48137.433960983471479
114,47910880.644985459745,6866311.82669628039,9516423.971917476505,0,0,20844.155220112053939,560345.53549945540726,57779.538551823381567,55661.396083066945721
115,48018334.551334783435,6870183.0013696216047,9539419.2441773749888,0,0,20844.155220112053939,546948.93825546547305,57779.538551823381567,54883.551743626521784
116,48125788.457684107125,6874054.1760429628193,9562414.5164372734725,0,0,24165.328111047241691,495421.53145693382248,57779.538551823381567,54883.551743626521784
117,48233242.364033430815,6877925.350716304034,9585409.7886971719563,0,0,26765.359483372947579,581734.7962787616998,91672.673422455220134,54883.551743626521784
118,48340696.270382754505,6881796.5253896452487,9608405.0609570704401,0,0,37811.687759137857938,581734.7962787616998,112657.36196051939623,54883.551743626521784
119,48448150.176732078195,6885667.7000629864633,9631400.3332169689238,0,0,37931.009450803874643,352444.2717573128175,65859.200943743926473,55661.396083066945721
120,48555604.083081401885,6889538.874736327678,9654395.6054768674076,0,0,37931.009450803874643,245184.00006828640471,65859.200943743926473,55661.396083066945721
121,48663057.989430725574,6893410.0494096688926,9677390.8777367658913,0,0,37931.009450803874643,309942.6636873279931,97508.219122767855879,46295.711984824687534
122,48770511.895780049264,6897281.2240830101073,9700386.1499966643751,0,0,37931.009450803874643,339292.29971670766827,114192.3148622414592,40619.166635003886768
123,48877965.802129372954,6901152.3987563513219,9723381.4222565628588,0,0,21400.617952793931181,134600.96851327738841,0,40619.166635003886768
124,48985419.708478696644,6905023.5734296925366,9746376.6945164613426,0,0,11867.318628832465038,0,0,37902.155330661400512
125,49092873.614828020334,6908894.7481030337512,9769371.9667763598263,0,0,0,76846.736772798249149,30976.931681952763029,37902.155330661400512
126,49200327.521177344024,6912765.9227763749659,9792367.2390362583101,0,0,0,243365.34516040561721,45282.317207470230642,37133.585546945265378
127,49307781.427526667714,6916637.0974497161806,9815362.5112961567938,0,0,0,74480.282104650570545,0,28699.105060175676044
128,49415235.333875991404,6920508.2721230573952,9838357.7835560552776,0,0,0,5674.8989171524590347,0,28699.105060175676044
129,49522689.240225315094,6960379.4467963986099,9861353.0558159537613,0,0,0,215489.73805295169586,0,22077.494078706029541
130,49630143.146574638784,6964250.6214697398245,9884348.3280758522451,0,0,0,344397.81443434720859,79682.449667487351689,23784.42125030281386
131,49737597.052923962474,6968121.7961430810392,9907343.6003357507288,0,0,0,146308.06163550287602,1211.4016049510973971,11282.95594322926263
132,49845050.959273286164,6991698.3382367333397,9930338.8725956492126,0,0,0,86129.814988965241355,1211.4016049510973971,3828.2625971643647063
133,49952504.865622609854,6995569.5129100745544,9953334.1448555476964,0,0,0,178874.37946178141283,143366.40266784501728,0
134,50059958.771971933544,7035440.687583415769,9976329.4171154461801,0,0,0,265047.84790295537096,143366.40266784501728,0
135,50167412.678321257234,7039311.8622567569837,9999324.6893753446639,0,0,0,101646.05847179031116,79990.786231081903679,0
136,50274866.584670580924,7060284.601271235384,10022319.961635243148,0,0,0,3121.8140177429231699,79990.786231081903679,0
137,50382320.491019904613,7100155.7759445765987,10045315.233895141631,0,0,0,56022.153560236263729,94067.113392389437649,0
138,50489774.397369228303,7104026.9506179178134,10068310.506155040115,0,0,0,56022.153560236263729,110663.99637601411087,0
139,50597228.303718551993,7107898.125291259028,10091305.778414938599,0,0,0,0,0,0
140,50690576.623774878681,7106535.3693047910929,10111282.437315743417,0,0,0,58807.29100419486349,0,0
141,50783924.943831205368,7139037.6327439211309,10131259.096216548234,0,0,0,120115.44870108603209,0,0
142,50877273.263887532055,7137674.8767574531958,10151235.755117353052,0,0,0,120115.44870108603209,0,0
143,50947534.138273186982,7136312.1207709852606,10171212.41401815787,0,0,0,91913.747504080558429,0,0
144,50987094.88993575424,7134949.3647845173255,10191189.072918962687,0,0,0,91913.747504080558429,0,0
145,51027121.858933150768,7152253.651545278728,10211165.731819767505,0,0,0,91913.747504080558429,0,0
146,51044828.060263186693,7150890.8955588107929,10231142.390720572323,0,0,0,91913.747504080558429,0,0
147,50983292.080319516361,7149528.1395723428577,10251119.04962137714,0,0,0,45492.13466289734788,0,4476.6749819141014086
148,50921756.100375846028,7148165.3835858749226,10271095.708522181958,0,0,0,0,0,14951.96226356952684
149,50865676.453031785786,7146802.6275994069874,10291072.367422986776,0,0,0,0,0,14951.96226356952684
150,50854822.220825284719,7145439.8716129390523,10311049.026323791593,0,0,0,0,0,14951.96226356952684
151,50818874.845762692392,7144077.1156264711171,10331025.685224596411,0,0,0,0,0,14951.96226356952684
152,50757338.865819022059,7148765.2757804775611,10351002.344125401229,0,0,0,0,1997.3614670061404013,14951.96226356952684
153,50828523.095104567707,7147402.5197940096259,10370979.003026206046,0,0,0,0,32861.709125265122566,0
154,50921871.415160894394,7146039.7638075416908,10390955.661927010864,0,0,0,4081.3537105572872861,48643.99694409249787,0
155,50964950.491578221321,7144677.0078210737556,10410932.320827815682,0,0,0,4081.3537105572872861,0,0
156,51057641.078704692423,7179314.2518346058205,10430908.979728620499,0,0,0,0,5485.6537543407202975,1807.0466978812519301
157,51150989.398761019111,7213951.4958481378853,10450885.638629425317,0,0,0,66023.646764107485069,93344.83385667319817,25321.414044841174473
158,51244337.718817345798,7248588.7398616699502,10470862.297530230135,0,0,0,167277.55241710809059,93344.83385667319817,55661.396083066945721
159,51294445.846882179379,7283225.983875202015,10490838.956431034952,0,0,0,92091.319510983492364,36432.429082472117443,48703.939887129454291
160,51267360.592048592865,7317863.2278887340799,10510815.61533183977,0,0,0,92091.319510983492364,58779.77968234277796,45656.732828575048188
161,51360708.912104919553,7352500.4719022661448,10530792.274232644588,0,0,0,102250.77907235686143,58779.77968234277796,49208.875156819631229
162,51454057.23216124624,7387137.7159157982096,10550768.933133449405,0,0,0,102250.77907235686143,58779.77968234277796,55661.396083066945721
163,51392521.252217575908,7421774.9599293302745,10570745.592034254223,0,0,0,0,9387.0030898630502634,49802.280337363801664
164,51348055.039831019938,7456412.2039428623393,10590722.250935059041,0,0,0,0,25635.152645381527691,42082.298531329157413
165,51441403.359887346625,7491049.4479563944042,10610698.909835863858,0,0,0,20609.709689618903212,25635.152645381527691,23216.348479663844046
166,51534751.679943673313,7525686.691969926469,10630675.568736668676,0,0,0,160866.47725443684612,79158.842581247692578,9930.8182855104405462
167,51628100,7560323.9359834585339,10650652.227637473494,0,0,0,0,0,0
168,51551823.091363959014,7553491.5031587192789,10667474.309099810198,0,0,0,31071.255552407637879,40762.332779506286897,0
169,51419062.107784360647,7582659.0703339800239,10684296.390562146902,0,0,0,145612.50134823148255,57908.383801388990832,0
170,51342785.199148319662,7611826.6375092407688,10699426.264319710433,0,0,0,302132.62504083046224,57908.383801388990832,0
171,51266508.290512278676,7604994.2046845015138,10716248.345782047138,0,0,0,385764.78062838246115,12576.478425310135208,1957.8163279596537905
172,51345115.68187623471,7634161.7718597622588,10731302.956970300525,0,0,0,393010.41624864173355,12576.478425310135208,0
173,51317817.1535442397,7663133.7414787691087,10748125.03843263723,0,0,0,581936.65521992149297,12576.478425310135208,0
174,51396424.544908195734,7692301.3086540298536,10758649.449315797538,0,0,0,581936.65521992149297,12576.478425310135208,0
175,51320147.636272154748,7685468.8758292905986,10774672.368762867525,0,0,0,560504.66438955592457,0,0
176,51243870.727636113763,7678636.4430045513436,10791494.450225204229,0,0,0,513590.79003301501507,0,0
177,51321013.038448482752,7707804.0101798120886,10808316.531687540933,0,0,0,513590.79003301501507,0,1186.6863590063549054
178,51336854.688926771283,7736971.5773550728336,10825138.613149877638,0,0,0,513590.79003301501507,17856.169824063501437,6123.6389958077998017
179,51260577.780290730298,7739682.8499574149027,10835688.408610489219,0,0,0,469846.95449252967956,17856.169824063501437,6123.6389958077998017
180,51202862.523895718157,7732850.4171326756477,10852510.490072825924,0,0,0,469846.95449252967956,17856.169824063501437,6123.6389958077998017
181,51281469.915259674191,7762017.9843079363927,10863175.760698279366,0,0,0,469846.95449252967956,17856.169824063501437,6123.6389958077998017
182,51360077.306623630226,7791185.5514831971377,10877233.492748316377,0,0,0,469846.95449252967956,118010.19631876844505,6123.6389958077998017
183,51283800.39798758924,7784353.1186584578827,10891518.45239972882,0,0,0,462729.77453665295616,94284.236826172476867,0
184,51207523.489351548254,7813520.6858337186277,10904361.267570169643,0,0,0,413757.65150960674509,94284.236826172476867,0
185,51286130.880715504289,7842688.2530089793727,10919607.426025904715,0,0,0,413757.65150960674509,94284.236826172476867,0
186,51364738.272079460323,7871855.8201842401177,10933024.359919933602,0,0,0,413757.65150960674509,94284.236826172476867,0
187,51392277.825908131897,7865023.3873595008627,10940730.827846946195,0,0,0,413757.65150960674509,71189.783813732414274,0
188,51470885.217272087932,7894190.9545347616076,10953727.629489989951,0,0,0,413757.65150960674509,71189.783813732414274,0
189,51549492.608636043966,7923358.5217100223526,10970549.710952326655,0,0,0,413757.65150960674509,71189.783813732414274,434.16740857453544322
190,51628100,7952526.0888852830976,10987371.79241466336,0,0,0,413757.65150960674509,71189.783813732414274,4478.1159079245426256
191,51628100,7945693.6560605438426,11002911.0302224271,0,0,0,275050.77435413672356,52172.003660614020191,0
192,51551823.091363959014,7974861.2232358045876,11019733.111684763804,0,0,0,168898.36153805273352,52172.003660614020191,0
193,51560529.655098333955,8004028.7904110653326,11014834.725332738832,0,0,0,95715.050534380192403,52172.003660614020191,0
194,51628100,8033196.3575863260776,11031656.806795075536,0,0,0,95715.050534380192403,52172.003660614020191,0
195,51628100,8026363.9247615868226,11048478.88825741224,0,0,0,0,0,0
196,51567012.207330301404,8025167.470342871733,11035406.023138582706,0,0,0,89620.233686890278477,35258.132899397176516,25484.755119236171595
197,51505924.414660602808,8059971.0159241566435,11022333.158019753173,0,0,0,208041.36276233772514,35258.132899397176516,41660.22577412679675
198,51444836.621990904212,8094774.5615054415539,11009260.29290092364,0,0,0,285882.74951201240765,37201.326831674065033,55661.396083066945721
199,51383748.829321205616,8093578.1070867264643,11017498.7432887014,0,0,0,247448.39729780997732,0,55661.396083066945721
200,51322661.03665150702,8128381.6526680113748,11023543.90418551676,0,0,0,247448.39729780997732,0,55661.396083066945721
201,51261573.243981808424,8163185.1982492962852,11040149.958920916542,0,0,0,275357.7121615697979,39273.28832833575143,45003.045172748272307
202,51200485.451312109828,8197988.7438305811957,11027077.093802087009,0,0,12530.678763667972817,270698.10858885047492,39273.28832833575143,45003.045172748272307
203,51139397.658642411232,8196792.2894118661061,11015704.211716005579,0,0,12530.678763667972817,173742.8632568072062,0,45003.045172748272307
204,51078309.865972712636,8195595.8349931510165,11002631.346597176045,0,0,0,142168.21162408348755,38632.329946105681302,55661.396083066945721
205,51017222.07330301404,8230399.380574435927,10989558.481478346512,0,0,0,153608.74873394193128,110370.44216202088865,51637.172343172183901
206,50956134.280633315444,8265202.9261557208374,10976485.616359516978,0,0,1639.4188159207660647,166113.23834392032586,111814.61673387419432,45873.794885383562359
207,50895046.487963616848,8264006.4717370057479,10963412.751240687445,0,0,1639.4188159207660647,36058.364992439557682,56963.412091970007168,45269.130203507476836
208,50833958.695293918252,8293101.9815051509067,10950339.886121857911,0,0,18796.610815920765162,0,56963.412091970007168,24543.056510514132242
209,50822146.178387343884,8327905.5270864358172,10970412.457667801529,0,0,2584.3727751090500533,0,56963.412091970007168,24543.056510514132242
210,50915942.685717642307,8362709.0726677207276,10957339.592548971996,0,0,2584.3727751090500533,0,56963.412091970007168,12753.420866929853219
211,50914862.65776566416,8361512.6182490056381,10955988.018733248115,0,0,15194.949983018999774,0,0,12753.420866929853219
212,51008659.165095962584,8385073.3905670642853,10971582.994680358097,0,0,15194.949983018999774,0,0,12753.420866929853219
213,51102455.672426261008,8419876.9361483491957,10991655.566226301715,0,0,0,0,85125.278004038758809,12753.420866929853219
214,51196252.179756559432,8454680.4817296341062,11001027.378017343581,0,0,0,0,85125.278004038758809,12753.420866929853219
215,51290048.687086857855,8453484.0273109190166,11009060.919444464147,0,0,0,0,45198.963420006453816,12753.420866929853219
216,51355093.014099478722,8488287.572892203927,11023142.161853129044,0,0,0,0,45198.963420006453816,12753.420866929853219
217,51448889.521429777145,8523091.1184734888375,11010069.296734299511,0,0,0,0,75425.748216673426214,12753.420866929853219
218,51542686.028760075569,8557894.6640547737479,11030141.868280243129,0,0,0,0,75425.748216673426214,62.113375978153271717
219,51497435.472702898085,8556698.2096360586584,11039247.449791645631,0,0,0,0,60740.7553082854065,62.113375978153271717
220,51479035.928030282259,8591501.7552173435688,11048478.88825741224,0,0,0,45804.905307041357446,60740.7553082854065,62.113375978153271717
221,51572832.435360580683,8590305.3007986284792,11042725.864434117451,0,0,0,45804.905307041357446,60740.7553082854065,62.113375978153271717
222,51628100,8625108.8463799133897,11043780.53838201426,0,0,0,45804.905307041357446,68667.707769841712434,62.113375978153271717
223,51628100,8623912.3919611983001,11048478.88825741224,0,0,0,0,0,0
224,51564301.144449271262,8639389.9724682662636,11034825.852243162692,0,0,0,1700.3043930295359587,0,0
225,51500502.288898535073,8657976.7463630940765,11021172.816228913143,0,0,0,81482.650186163373291,0,0
226,51436703.433347798884,8655774.3419016804546,11007519.780214663595,0,0,0,77995.258933403878473,0,0
227,51372904.577797062695,8653571.9374402668327,10993866.744200414047,0,0,0,77995.258933403878473,0,0
228,51309105.722246326506,8667469.3671227768064,10980213.708186164498,0,0,0,77995.258933403878473,0,0
229,51245306.866695590317,8701266.9626613631845,10966560.67217191495,0,0,0,78463.162014439207269,3.9169745812207108493,0
230,51181508.011144854128,8735064.5581999495625,10952907.636157665402,0,0,0,37446.559068914153613,6725.3611244538906249,0
231,51117709.155594117939,8732862.1537385359406,10939254.600143415853,0,0,0,27466.20476210097695,6725.3611244538906249,14317.037398306338218
232,51053910.300043381751,8740286.389074254781,10939734.746729409322,0,0,0,0,8407.0739024338326999,14317.037398306338218
233,50990111.444492645562,8769241.6955512054265,10932770.773729588836,0,0,0,7124.7564969248596753,8407.0739024338326999,14317.037398306338218
234,50926312.588941909373,8786780.1552261393517,10946078.30777743645,0,0,0,7124.7564969248596753,8407.0739024338326999,1913.918937344416463
