Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_Harad_0,Hydro|Reservoir_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0
55,41040057.800073638558,6440867.259195137769,8046059.1677320888266,0,0,0,0,0,0
56,41169877.639386847615,6453037.3971191598102,8073840.778016583994,0,0,0,0,0,0
57,41299697.478700056672,6465207.5350431818515,8101622.3883010791615,0,0,0,0,0,0
58,41429517.318013265729,6477377.6729672038928,8129403.9985855743289,0,0,0,46144.214634931027831,0,0
59,41559337.157326474786,6489547.810891225934,8157185.6088700694963,0,0,0,17134.301381552097155,0,0
60,41689156.996639683843,6501717.9488152479753,8184967.2191545646638,0,0,0,0,0,0
61,41818976.8359528929,6513888.0867392700166,8212748.8294390598312,0,0,0,1087.8145202042717301,0,0
62,41948796.675266101956,6526058.2246632920578,8240530.4397235549986,0,0,0,51772.550284430020838,0,0
63,42078616.514579311013,6538228.3625873140991,8268312.0500080501661,0,0,0,27561.796361843807972,0,0
64,42208436.35389252007,6550398.5005113361403,8296093.6602925453335,0,0,0,0,0,0
65,42338256.193205729127,6562568.6384353581816,8323875.2705770405009,0,0,0,0,0,0
66,42468076.032518938184,6574738.7763593802229,8351656.8808615356684,0,0,0,58723.832091053431213,0,0
67,42597895.871832147241,6586908.9142834022641,8379438.4911460308358,0,0,0,58723.832091053431213,0,0
68,42727715.711145356297,6599079.0522074243054,8407220.1014305260032,0,0,0,103531.53067187384295,0,0
69,42857535.550458565354,6611249.1901314463466,8435001.7117150202394,0,0,0,259710.02173963561654,0,0
70,42987355.389771774411,6623419.3280554683879,8462783.3219995144755,0,0,0,412710.6849991286872,0,0
71,43117175.229084983468,6635589.4659794904292,8490564.9322840087116,0,0,0,412710.6849991286872,0,0
72,43246995.068398192525,6647759.6039035124704,8518346.5425685029477,0,0,0,412710.6849991286872,0,2335.2561680290214099
73,43376814.907711401582,6659929.7418275345117,8546128.1528529971838,0,0,0,448778.59279433067422,39729.88577344310761,7547.309910843423495
74,43506634.747024610639,6672099.8797515565529,8573909.7631374914199,0,635.31018523145314703,0,454118.8537450847798,66718.523333840697887,20319.657559590181336
75,43636454.586337819695,6684270.0176755785942,8601691.373421985656,0,635.31018523145314703,0,415525.42943884001579,0,24821.89733128772059
76,43766274.425651028752,6696440.1555996006355,8629472.9837064798921,0,20014.981232776983234,0,406013.58424987125909,0,25584.543208364946622
77,43896094.264964237809,6708610.2935236226767,8657254.5939909741282,0,42380.619757032662164,0,423301.47688677156111,65639.382895509988884,34123.861393594976107
78,44025914.104277446866,6720780.431447644718,8685036.2042754683644,0,42380.619757032662164,0,446770.78122956707375,148984.47706948628183,48766.054944680196058
79,44155733.943590655923,6732950.5693716667593,8712817.8145599626005,0,42380.619757032662164,0,325575.17739302787231,103075.48581330208981,43142.716368486268038
80,44285553.78290386498,6745120.7072956888005,8740599.4248444568366,0,42380.619757032662164,0,233682.23677414585836,119820.926731471729,32798.563869297642668
81,44415373.622217074037,6757290.8452197108418,8768381.0351289510727,0,38265.943284515633422,0,212544.99800423852867,119820.926731471729,18958.59937130778053
82,44545193.461530283093,6769460.983143732883,8796162.6454134453088,0,0,0,165421.22002269217046,116663.54906836524606,10479.636074615502366
83,44675013.30084349215,6781631.1210677549243,8823944.2556979395449,0,0,0,0,0,0
84,44798380.765725880861,6791407.081276614219,8850345.0496696513146,0,0,0,0,0,0
85,44921748.230608269572,6801183.0414854735136,8876745.8436413630843,0,0,0,53763.441178647924971,0,0
86,45045115.695490658283,6810959.0016943328083,8903146.637613074854,0,0,0,72355.779539085851866,0,0
87,45168483.160373046994,6820734.9619031921029,8929547.4315847866237,0,0,0,72355.779539085851866,0,0
88,45291850.625255435705,6830510.9221120513976,8955948.2255564983934,0,0,0,72355.779539085851866,0,0
89,45415218.090137824416,6840286.8823209106922,8982349.0195282101631,0,0,0,72355.779539085851866,0,0
90,45538585.555020213127,6850062.8425297699869,9008749.8134999219328,0,0,0,34474.331113555293996,0,0
91,45661953.019902601838,6859838.8027386292815,9035150.6074716337025,0,0,0,0,0,0
92,45785320.484784990549,6869614.7629474885762,9061551.4014433454722,0,0,0,0,0,0
93,45908687.94966737926,6879390.7231563478708,9087952.1954150572419,0,0,0,10093.480891543194957,0,0
94,46032055.414549767971,6889166.6833652071655,9114352.9893867690116,0,0,0,43652.836108446099388,0,0
95,46155422.879432156682,6898942.6435740664601,9140753.7833584807813,0,0,0,0,0,0
96,46278790.344314545393,6908718.6037829257548,9167154.577330192551,0,0,0,32372.36156894085434,0,0
97,46402157.809196934104,6918494.5639917850494,9193555.3713019043207,0,0,0,113455.45694945121068,0,0
98,46525525.274079322815,6928270.5242006443441,9219956.1652736160904,0,0,0,113455.45694945121068,0,0
99,46648892.738961711526,6938046.4844095036387,9246356.9592453278601,0,0,0,0,0,0
100,46772260.203844100237,6947822.4446183629334,9272757.7532170396298,0,0,0,0,0,0
101,46895627.668726488948,6957598.4048272222281,9299158.5471887513995,0,0,0,0,29946.155729026202607,0
102,47018995.133608877659,6967374.3650360815227,9325559.3411604631692,0,0,0,0,51086.280102524411632,0
103,47142362.59849126637,6977150.3252449408174,9351960.1351321749389,0,0,0,0,0,0
104,47265730.063373655081,6986926.285453800112,9378360.9291038867086,0,2425.7235078554672327,0,6744.7529818846023772,0,8964.6395472008571232
105,47389097.528256043792,6996702.2456626594067,9404761.7230755984783,0,29926.872880043116311,0,167670.38511461194139,70356.807117607488181,15855.07866938591178
106,47512464.993138432503,7006478.2058715187013,9431162.517047310248,0,29926.872880043116311,0,363860.15189719462069,148984.47706948628183,20951.19338600669289
107,47635832.458020821214,7016254.166080377996,9457563.3110190220177,0,0,0,344910.94468932459131,93847.01672213189886,20951.19338600669289
108,47759199.922903209925,7026030.1262892372906,9483964.1049907337874,0,0,0,330456.91907619190169,93847.01672213189886,20951.19338600669289
109,47882567.387785598636,7035806.0864980965853,9510364.8989624455571,0,0,0,256141.66376383573515,25365.629534834370133,12576.640004074823082
110,48005934.852667987347,7045582.0467069558799,9536765.6929341573268,0,0,0,136634.84837752403109,0,0
111,48129302.317550376058,7055358.0069158151746,9563166.4869058690965,0,0,0,0,0,0
112,48256439.301573216915,7066532.6613293765113,9590373.9627551268786,0,0,16050.456391529114626,38875.208151673636166,0,6270.1622895913533284
113,48383576.285596057773,7077707.315742937848,9617581.4386043846607,0,0,16050.456391529114626,246314.27094072941691,10749.012921819545227,32073.004526260698185
114,48510713.26961889863,7088881.9701564991847,9644788.9144536424428,0,0,16050.456391529114626,483749.12288168305531,10749.012921819545227,55661.396083066945721
115,48637850.253641739488,7100056.6245700605214,9671996.3903029002249,0,0,16050.456391529114626,483749.12288168305531,10749.012921819545227,54817.396851916964806
116,48764987.237664580345,7111231.2789836218581,9699203.866152158007,0,0,19326.712709991006705,431405.9556228153524,10749.012921819545227,54817.396851916964806
117,48892124.221687421203,7122405.9333971831948,9726411.3420014157891,0,0,19559.942814629670465,475631.04194421926513,20865.816980663519644,54817.396851916964806
118,49019261.20571026206,7133580.5878107445315,9753618.8178506735712,0,0,27477.401488517160033,475631.04194421926513,20865.816980663519644,55661.396083066945721
119,49146398.189733102918,7144755.2422243058681,9780826.2936999313533,0,0,28235.474383453198243,250129.08447895909194,20865.816980663519644,55661.396083066945721
120,49273535.173755943775,7155929.8966378672048,9808033.7695491891354,0,0,28235.474383453198243,196609.39220826508244,20865.816980663519644,55661.396083066945721
121,49400672.157778784633,7167104.5510514285415,9835241.2453984469175,0,0,28235.474383453198243,219084.80697169038467,28957.858685215982405,55661.396083066945721
122,49527809.14180162549,7178279.2054649898782,9862448.7212477046996,0,0,28235.474383453198243,219084.80697169038467,28957.858685215982405,55661.396083066945721
123,49654946.125824466348,7189453.8598785512149,9889656.1970969624817,0,0,28235.474383453198243,67328.103820012387587,0,55661.396083066945721
124,49729750.61023517698,7200628.5142921125516,9916863.6729462202638,0,0,28235.474383453198243,67328.103820012387587,0,55661.396083066945721
125,49856887.594258017838,7211803.1687056738883,9944071.1487954780459,0,0,28235.474383453198243,102104.92016156480531,7555.4493002670769783,55661.396083066945721
126,49984024.578280858696,7222977.823119235225,9971278.624644735828,0,0,28235.474383453198243,222200.07201276908745,7555.4493002670769783,55661.396083066945721
127,50111161.562303699553,7234152.4775327965617,9998486.1004939936101,0,0,28235.474383453198243,115973.36905645090155,0,55661.396083066945721
128,50238298.546326540411,7245327.1319463578984,10025693.576343251392,0,0,25334.14464161030628,100911.08316098639625,0,55661.396083066945721
129,50365435.530349381268,7256501.7863599192351,10052901.052192509174,0,0,14891.689796129496244,271567.97255261614919,69551.144454673063592,55661.396083066945721
130,50492572.514372222126,7267676.4407734805718,10080108.528041766956,0,0,13767.351346847335662,357079.03991668461822,78966.604536629616632,55661.396083066945721
131,50611004.12781727314,7278851.0951870419085,10107316.003891024739,0,0,0,221414.51924135792069,0,55661.396083066945721
132,50738141.111840113997,7290025.7496006032452,10134523.479740282521,0,0,0,160494.25198148874915,0,48172.581974712804367
133,50865278.095862954855,7301200.4040141645819,10161730.955589540303,0,0,0,215963.10792932187906,55589.699236665546778,41633.506685795779049
134,50992415.079885795712,7312375.0584277259186,10188938.431438798085,0,0,0,263927.54303569288459,148984.47706948628183,34936.060956550747505
135,51119552.06390863657,7323549.7128412872553,10216145.907288055867,0,0,0,99166.025608063820982,85123.590022876611329,24000.344454510439391
136,51246689.047931477427,7334724.367254848592,10243353.383137313649,0,0,0,0,101227.0536099300225,17618.476782930665649
137,51373826.031954318285,7345899.0216684099287,10270560.858986571431,0,0,0,13093.436404243984725,119080.80628085049102,3171.8763732309544139
138,51500963.015977159142,7357073.6760819712654,10297768.334835829213,0,0,0,46079.19714917238889,111139.18941780400928,0
139,51628100,7368248.3304955326021,10324975.810685086995,0,0,0,0,0,0
140,51589562.608982376754,7375419.2871256135404,10349874.196788890287,0,0,0,155984.56492012448143,0,0
141,51551025.217964746058,7382590.2437556944788,10374772.582892693579,0,0,0,279869.57776283583371,10483.027786162057964,0
142,51544172.919049173594,7389761.2003857754171,10399670.968996496871,0,0,0,279869.57776283583371,0,0
143,51505635.528031542897,7396932.1570158563554,10424569.355100300163,0,0,0,285155.06949879642343,0,0
144,51508262.471769057214,7404103.1136459372938,10449467.741204103455,0,0,0,292178.05295402515912,0,0
145,51484870.607657425106,7411274.0702760182321,10474366.127307906747,0,0,0,292178.05295402515912,0,0
146,51446333.216639794409,7418445.0269060991704,10499264.513411710039,0,0,0,292178.05295402515912,0,0
147,51407795.825622163713,7425615.9835361801088,10524162.899515513331,0,0,0,244906.47296431084396,0,4451.7042928396958814
148,51369258.434604533017,7432786.9401662610471,10549061.285619316623,0,0,0,198845.24878575070761,0,14902.961479994777619
149,51330721.04358690232,7439957.8967963419855,10573959.671723119915,0,0,0,168706.58383994593169,0,14902.961479994777619
150,51292183.652569271624,7447128.8534264229238,10598858.057826923206,0,0,0,168706.58383994593169,0,2574.162105525568677
151,51253646.261551640928,7454299.8100565038621,10623756.443930726498,0,0,0,109022.297158009329,0,0
152,51215108.870534010231,7461470.7666865848005,10648654.83003452979,0,0,0,68582.288258586195298,7680.5181068822748784,0
153,51225148.586865015328,7468641.7233166657388,10673553.216138333082,0,0,0,68582.288258586195298,21529.614988437653665,0
154,51260047.310365743935,7475812.6799467466772,10698451.602242136374,0,0,0,68582.288258586195298,21529.614988437653665,0
155,51261274.70843564719,7482983.6365768276155,10723349.988345939666,0,0,0,68582.288258586195298,0,11244.406500817121923
156,51295564.796895295382,7490154.5932069085538,10748248.374449742958,0,0,0,68582.288258586195298,19488.714887815178372,36974.162034982473415
157,51397774.337649025023,7533325.5498369894922,10773146.76055354625,0,0,0,68582.288258586195298,19488.714887815178372,52506.181836043433577
158,51514121.246631398797,7576496.5064670704305,10798045.146657349542,0,0,585.73322858312121753,104967.88054997107247,19488.714887815178372,55661.396083066945721
159,51475583.855613768101,7583667.4630971513689,10822943.532761152834,0,0,585.73322858312121753,104967.88054997107247,0,54918.986534754410968
160,51437046.464596137404,7590838.4197272323072,10847841.918864956126,0,0,585.73322858312121753,104967.88054997107247,0,51761.186955600976944
161,51468004.148907363415,7598009.3763573132455,10872740.304968759418,0,0,585.73322858312121753,104967.88054997107247,53629.95701200250187,52755.186632113654923
162,51483864.15156199038,7605180.3329873941839,10897638.691072562709,0,0,4197.5883411315062403,104967.88054997107247,53629.95701200250187,55661.396083066945721
163,51445326.760544359684,7612351.2896174751222,10922537.077176366001,0,0,0,0,41688.444753937721543,55045.111972586048068
164,51406789.369526728988,7619522.2462475560606,10947435.463280169293,0,0,0,0,41688.444753937721543,47224.696428032126278
165,51503602.366801559925,7626693.2028776369989,10972333.849383972585,0,0,0,0,41688.444753937721543,25800.5976705699577
166,51619949.275783933699,7633864.1595077179372,10997232.235487775877,0,0,0,63526.808830303765717,41688.444753937721543,10038.19566553837285
167,51628100,7641035.1161377988756,11022130.621591579169,0,0,0,0,0,0
168,51290303.288869760931,7639387.9362911991775,11008797.805417543277,0,0,4636.217626009452033,54669.330773488982231,40668.697194771943032,0
169,51311577.022057205439,7637740.7564445994794,11015030.719456493855,0,0,0,54669.330773488982231,45665.824006617709529,0
170,51375255.937190040946,7672093.5765979997814,11028897.720800396055,0,0,0,54669.330773488982231,45665.824006617709529,0
171,51312953.427163407207,7670446.3967514000833,11048478.88825741224,0,0,0,137417.06549040827667,0,0
172,51250650.917136773467,7704799.2169048003852,11037180.111376253888,0,0,0,315264.12942895141896,0,0
173,51343232.707110136747,7739152.0370582006872,11023847.295202217996,0,0,0,361409.86885905824602,0,11670.670224653313198
174,51280930.197083503008,7747153.9950295649469,11031743.017175409943,0,0,0,361409.86885905824602,55529.060257753808401,11670.670224653313198
175,51218627.687056869268,7745506.8151829652488,11022607.331584908068,0,0,0,361409.86885905824602,42650.036575687452569,11670.670224653313198
176,51156325.177030235529,7743859.6353363655508,11010751.3534322083,0,0,0,340371.31699765042868,42650.036575687452569,11670.670224653313198
177,51227222.885589599609,7760410.8816518140957,10997418.537258172408,0,0,0,340371.31699765042868,42650.036575687452569,15524.183455832275286
178,51212102.747776418924,7794763.7018052143976,10984085.721084136516,0,0,0,340371.31699765042868,42650.036575687452569,46964.205997331708204
179,51149800.237749785185,7802339.6972407503054,10970752.904910100624,0,0,0,321431.19534135638969,42650.036575687452569,46964.205997331708204
180,51105612.657180212438,7800692.5173941506073,10981015.032406484708,0,0,0,321431.19534135638969,42650.036575687452569,46964.205997331708204
181,51161256.839887551963,7799045.3375475509092,10989522.347935387865,0,0,0,330365.94562395825051,42650.036575687452569,46964.205997331708204
182,51253838.629860915244,7833398.1577009512112,10976208.661847285926,0,0,0,349267.13696592964698,119126.51511496619787,46964.205997331708204
183,51191536.119834281504,7831750.9778543515131,10977677.193980403244,0,0,0,349267.13696592964698,95059.029221457836684,46964.205997331708204
184,51129233.609807647765,7866103.798007751815,10965999.893785743043,0,0,0,326279.90743102144916,95059.029221457836684,46964.205997331708204
185,51217097.470210149884,7864456.618161152117,10979334.299797980115,0,0,0,326279.90743102144916,95059.029221457836684,46964.205997331708204
186,51309679.260183513165,7898809.4383145524189,10991162.596348263323,0,0,0,326279.90743102144916,95059.029221457836684,46964.205997331708204
187,51350354.630079910159,7897162.2584679527208,10999566.341869199648,0,0,0,326279.90743102144916,71644.226587437093258,46964.205997331708204
188,51442936.420053273439,7931515.0786213530228,11013252.099855475128,0,0,0,326279.90743102144916,71644.226587437093258,46964.205997331708204
189,51535518.21002663672,7929867.8987747533247,11028666.267766674981,0,0,0,326279.90743102144916,71644.226587437093258,46964.205997331708204
190,51628100,7928220.7189281536266,11048478.88825741224,0,0,0,326279.90743102144916,71644.226587437093258,46406.259975451699574
191,51628100,7926573.5390815539286,11048478.88825741224,0,0,0,228102.49021415167954,52341.269112274356303,32498.299575941353396
192,51628100,7960926.3592349542305,11048478.88825741224,0,0,0,82139.455837957662879,52341.269112274356303,19562.600440208425425
193,51565797.489973366261,7995279.1793883545324,11048478.88825741224,0,0,0,82139.455837957662879,52341.269112274356303,0
194,51624440.728070296347,8028011.1046081865206,11035146.072083376348,0,0,0,82139.455837957662879,52341.269112274356303,0
195,51628100,8026363.9247615868226,11048478.88825741224,0,0,0,0,0,0
196,51552153.075400844216,8055653.9337504673749,11048478.88825741224,0,0,0,132273.48234623335884,1028.6099396979564062,10041.456606518635454
197,51476206.150801688433,8084943.9427393479273,11047959.323685679585,0,0,0,265333.01211716292892,19058.492273663985543,10041.456606518635454
198,51400259.226202532649,8097066.7534897020087,11048478.88825741224,0,0,0,354805.53076798538677,37487.158798887459852,17189.555346241231746
199,51324312.301603376865,8090356.762478582561,11048478.88825741224,0,0,0,354805.53076798538677,0,21968.462743714546377
200,51248365.377004221082,8119646.7714674631134,11047837.093305272982,0,0,0,366400.47958771308186,8363.6321425595069741,25285.816851386785856
201,51172418.452405065298,8148936.7804563436657,11048478.88825741224,0,0,0,366400.47958771308186,37037.251992203200643,25285.816851386785856
202,51096471.527805909514,8178226.7894452242181,11048478.88825741224,0,0,0,366400.47958771308186,58036.93752339418279,25285.816851386785856
203,51020524.603206753731,8171516.7984341047704,11033958.604450220242,0,0,0,288535.65853584447177,18472.480877830763347,25285.816851386785856
204,50944577.678607597947,8200806.8074229853228,11018130.767565285787,0,0,0,256714.97077208798146,22874.759709409368952,25285.816851386785856
205,50868630.754008442163,8230096.8164118658751,11020684.344077181071,0,0,0,202587.69779673853191,73083.410220760837547,25285.816851386785856
206,50792683.82940928638,8259386.8254007464275,11008422.343652395532,0,0,0,167604.05132997280452,98825.733003146058763,25285.816851386785856
207,50716736.904810130596,8252676.8343896269798,10992169.605452423915,0,0,0,36354.976097163438681,43730.782143304495548,25285.816851386785856
208,50640789.980210974813,8276228.0982596771792,10976095.244806371629,0,0,0,0,43730.782143304495548,25285.816851386785856
209,50629887.128224089742,8305518.1072485577315,10990525.46843043156,0,0,0,0,65714.907394392343122,10757.393176390820372
210,50697480.230956830084,8334098.448106020689,10986729.745738329366,0,0,0,0,57151.275417750621273,10757.393176390820372
211,50680851.495189905167,8327388.4570949012414,10996826.523856826127,0,0,0,0,0,10757.393176390820372
212,50759788.870590746403,8352676.7315856646746,11009309.466288678348,0,0,0,7247.5692595079308376,0,10757.393176390820372
213,50838726.245991587639,8381966.740574545227,11011162.741597080603,0,0,0,178258.77737857803004,63901.340439721949224,10757.393176390820372
214,50917663.621392428875,8411256.7495634257793,11015575.274742811918,0,0,0,364349.53127324569505,97605.880328626197297,10757.393176390820372
215,50996600.996793270111,8440546.758552307263,11020491.372843218967,0,0,0,385306.89447128819302,19673.678087879437953,10757.393176390820372
216,51075538.372194111347,8469836.7675411887467,11031460.331584084779,0,0,0,351933.95125072449446,31327.193308010479086,10757.393176390820372
217,51154475.747594952583,8499126.7765300702304,11032683.782452078536,0,0,0,351933.95125072449446,97408.687687921803445,10757.393176390820372
218,51233413.122995793819,8528416.785518951714,11036367.459349347278,0,0,0,318560.0954898034106,98214.249953653095872,10757.393176390820372
219,51312350.498396635056,8542752.3560056723654,11042359.751327482983,0,0,0,171670.73075522738509,61217.749149181014218,10757.393176390820372
220,51391287.873797476292,8572042.3649945538491,11048478.88825741224,0,0,0,103990.82830971715157,73706.229015908844303,10757.393176390820372
221,51470225.249198317528,8601332.3739834353328,11048478.88825741224,0,0,0,132345.90705226175487,83502.83797180489637,6.0236941314086092092
222,51549162.624599158764,8630622.3829723168164,11045070.792741443962,0,0,0,147126.57700108375866,68817.998430466308491,0
223,51628100,8623912.3919611983001,11048478.88825741224,0,0,0,0,0,0
224,51551663.696089699864,8653020.8149225525558,11032121.422264097258,0,0,0,0,0,1432.1912406959745567
225,51475227.392179399729,8682129.2378839068115,11015763.95627078414,0,0,0,31317.703652786658495,0,10763.777689036231095
226,51398791.088269099593,8675237.6608452610672,10999406.490277471021,0,0,0,10528.982094274786505,0,0
227,51322354.784358799458,8668346.0838066153228,10983049.024284157902,0,0,0,10528.982094274786505,0,0
228,51245918.480448499322,8697454.5067679695785,10966691.558290844783,0,0,0,10528.982094274786505,0,0
229,51169482.176538199186,8726562.9297293238342,10950334.092297531664,0,0,0,10528.982094274786505,0,0
230,51093045.872627899051,8755671.3526906780899,10933976.626304218546,0,0,0,10528.982094274786505,0,0
231,51016609.568717598915,8748779.7756520323455,10930987.824317026883,0,0,0,0,0,1611.050193637141092
232,50940173.264807298779,8753270.2966671753675,10928758.611447418109,0,0,0,0,0,1611.050193637141092
233,50870798.128167167306,8757331.997192626819,10916746.031112238765,0,0,0,14188.04229013290751,0,1611.050193637141092
234,50794361.82425686717,8750440.4201539810747,10912995.708139391616,0,0,0,6206.3904002651961491,0,1611.050193637141092
235,50717925.520346567035,8743548.8431153353304,10896638.242146078497,0,0,0,0,0,0
236,50757909.478700079024,8772657.266076689586,10880280.776152765378,0,0,0,0,0,0
