Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_Harad_0,Biomass|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_Harad_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_Harad_0,Nuclear_DolAmroth_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_Harad_0,Solar|PV|Utility|Opt_DolAmroth_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_Harad_0,Hydro|Run of River_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
260,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,888.09494890533017042,18.840322066921086019,90.014935911136063851,16.130427888046877882,14.802749999999500474,5.8635608116555273384,13.283881790156250702,7.412376069659286415,181.18140361063370847,7.4348425207449615471,14.393331874812101745,57119.717301551951095,2763.5747757549170274,157.24799999999999045,58146.644298026418255,975.26520000000016353,93696.46375397144584,129517.88426181870454,27449.752426717601338,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
261,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,127922.83635103500274,68439.302934349470888,80078.493190849781968,58595.348676601955958,10657.571999999996478,59857.739234389133344,48254.993027789838379,5336.706466938295307,153957.51158675170154,27007.788812688882899,10362.80223442974966,86007.369314692041371,2201.7764112515346824,192.89279999999999404,57245.726201151417627,1196.3372200000001158,95382.155626786377979,142768.61799793358659,41981.211642591617419,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
262,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,113285.07819165017281,72664.82694445164816,89498.704480256943498,62213.095235926171881,10909.839249999999083,74396.682978035649285,51234.313723703897267,5463.0275712640968777,184279.25488573411712,28675.281834896577493,10608.092214358895944,88458.746270995019586,1763.8370357838318796,309.39199999999999591,56769.814888468208665,1918.8749666666667508,86760.948878420953406,122292.04577554730349,46518.138065308667137,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
263,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,44.52345265259992857,262.07493690720139057,924.1275031330959564,224.37943767788740956,50.863999999999997215,1177.2058052535476236,184.78306632296553857,25.46980097665267806,2675.6149839967060871,103.42104968366211892,49.457190892262772763,79067.451121415040689,1312.5238906267120456,1280.9200000000000728,78197.316325206731563,7944.3725833333337505,58705.547307498847658,86315.121259801278939,56718.393262225014041,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
264,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,1487.4572712252702331,9.1173132168179868984,141.6890152238059386,7.8059261860937505517,11.789500000000000313,4.5966815607649298414,6.4284098003125000886,5.9035116902767157399,293.0119863893325487,3.59791025538588638,11.463423089500077268,83852.979075657000067,882.97516449196803023,1601.411200000000008,85996.742485353664961,9932.0857133333338425,52566.281180092970317,90695.692795763519825,69650.680581748849363,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
265,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,137526.93631160297082,68019.747132788135787,77663.456552414209,58236.139604800628149,10423.647749999998268,52722.422836719146289,47959.173792188747029,5219.5704947160393203,138984.08539692542399,26842.222040412190836,10135.347919264220764,103197.39789204430417,499.1248407227845405,1396.8591999999998734,77928.530020451857126,8663.437163333333956,67252.60490977561858,145836.7900770707929,62862.991463758458849,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
266,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,117818.81821924714313,68913.722008799406467,84349.250576104794163,59001.529772760855849,10057.089499999998225,63368.12090095502208,48589.495106979527918,5036.0189518989154749,159304.88881217723247,27195.005947026831564,9778.9280281155934063,102044.79047271478339,1183.3566592037889222,938.84800000000007003,99154.080306709947763,5822.8135333333329982,73155.021855763669009,134055.64720599004067,42877.781848441867623,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
267,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,43.993135115748927433,184.60965328179355538,630.81469154044884817,158.05635854429687015,17.752250000000000085,732.41497885261173906,130.16405997765303937,8.8893180714805737352,1652.6379234375592659,72.851392618670161028,17.261253873410897342,74531.107400831140694,807.93449884803885652,2255.8656000000000859,81592.388503864305676,13991.066440000000512,57600.338006845013297,83505.25120545081154,24629.782235573144135,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
268,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,1424.970372079879553,11.603853185041073104,133.77707931586053292,9.9348151459375007022,9.3414999999995007585,3.2755480612297462883,8.1816124731249999513,4.6776923919351283132,278.44718188093014533,4.5791585068547648874,9.0831304797120289152,48453.163764931960031,726.77903808664905227,1967.8640000000000327,86888.651055327965878,12204.85651666666854,49829.529027711316303,72635.300014873195323,26005.598455047875177,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
269,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,137321.36996337570599,73421.563941447529942,63124.977662669174606,62860.987109371948463,10291.957249999999476,43045.19806031358894,51767.871737129840767,5153.6273753090736136,118956.28848539802129,28973.908386093600711,10007.299747724477129,45844.525614194026275,570.45786474641295172,1128.2575999999999112,84421.042045794907608,6997.5476566666675353,49338.237274132399762,54772.752358107638429,28398.51044344375623,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
270,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,117475.25413470577041,76940.049875200740644,68989.102942068813718,65873.392280999061768,10273.767249999998967,50140.208502355184464,54248.675996116871829,5144.518856911673538,130658.8814136582223,30362.387242027856701,9989.6128512489685818,48294.215204352905857,1014.9872136842625423,549.06560000000001764,60016.290935564691608,3405.3506066666664083,18076.740707074415695,46726.232085004405235,19686.680776790672098,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
271,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,32.751889271070794507,120.75658204652634709,295.90664646913097613,103.38758179343750498,18.653249999999498954,459.07599649524507868,85.142714418125009956,9.3404876743421034746,1064.6827763208027591,47.653440725180900017,18.137333792291215673,41230.097989835441695,1277.2544026332614067,2055.2719999999999345,61934.274615607428132,12746.968216666668013,5743.1125357278633601,57554.240969883248908,8318.6543071875148598,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
272,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,1382.6776283302940556,8.4478601484464821425,125.75207952176894821,7.2327637738249146437,5.9797500000000001208,0.84447749521857484734,5.9563936960905392581,2.9943190152198146947,265.51618348068984687,3.3337280338365729015,5.8143605937010125473,36931.847610029290081,1376.5854353848953906,2305.8960000000001855,61679.698984011134598,14301.359150000000227,16301.811020866291074,101435.5328596092877,9470.561394855087201,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
273,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,137725.64641878471593,55799.678337673307396,50156.911201848888595,47773.742105096716841,9515.898750000000291,35058.52412134824408,39343.081733609054936,4765.0213761497498126,102820.95625892528915,22019.890088674179424,9252.7056658971923753,44883.142129092564574,908.96616991454857271,3375.710399999999936,73602.183836760683334,20936.43721000000005,20903.744560899900534,105525.77731711455272,30362.070953247490252,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
274,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,111810.59556965329102,54224.646540109235502,54591.893314906199521,46425.254709724926215,6976.3537499999993088,44213.946335696804454,38232.562702126400836,3493.3615436305963158,118728.00354417902417,21398.344802003375662,6783.4000303889433781,47887.971114174972172,1426.6979945530417808,3229.843199999999797,102450.92480743650231,20031.756679999998596,30992.558262122929591,79259.390854966710322,45360.760831677915121,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
275,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,2.5842143926016674094,63.853071235267229611,209.13930143076723311,54.668776750859372271,5.7077500000000007674,426.40794017219923262,45.021345559528036517,2.8581168709593347543,1001.204304429882086,25.197951893489268116,5.5498836370578965571,35736.309660727776645,1370.3393409857712868,3575.5584000000003471,116340.92210190538026,22175.911159999999654,45281.373549724594341,68168.252315826102858,38426.70963345959899,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
276,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,695.62317209145669494,3.1241143190495197501,62.544487513338559381,2.6747579239062497791,0.0084999999999999988759,0.0097171517567870100557,2.2027418196874997136,0.0042563170081305118017,132.75071065411049176,1.2328503672301287519,0.0082649048950973885708,31478.423920564149739,3158.723090093888004,4255.2208000000000538,124587.06569881427276,26391.23400333333484,45011.172384229423187,65049.726854208209261,22360.738503914410103,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
277,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,80640.110754859342705,52744.517684665675915,44090.931990400516952,45158.019909653834475,4952.6184999999995853,37927.279843648720998,37188.957572656086995,2479.98992427433177,99312.502969859546283,20814.250490263628308,4815.6377510823394914,37032.776304855433409,4101.433175395895887,2310.6223999999997432,167096.59191760644899,14330.672676666668849,72866.945330659087631,93418.63163796349545,18578.719220082322863,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
278,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,48977.388202276517404,67139.03380327404011,60347.74946192419884,57482.103511292887561,7626.4847499999996217,55763.724051445264195,47338.202891652959806,3818.9102063144669046,132244.92459721275372,26494.671457805387035,7415.5495461953623817,44766.094701400674239,6093.7247089270631477,2249.2096000000001368,207147.47433346154867,13949.785373333334064,60840.509907015519275,82068.279181346137193,18901.921368022787647,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
279,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,3.1490013328527699521,210.49517192534673882,340.66477844076950987,180.21863848523437923,32.125749999999499096,632.55476052500694095,148.41534934078123342,16.086750132229269639,1476.6207980407646119,83.066438518576958927,31.23720805102057696,48821.994676770358637,6303.4971945977404175,993.0223999999999478,187659.61716682100086,6158.8076766666663389,53162.27837252664176,74889.711631632162607,22419.066663310826698,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
280,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,471.48238279843002374,0.44630204557850283731,42.417728503467458268,0.38210827484374998431,0.87124999999949992446,0.021589093356442910082,0.31467740281250000667,0.43627249333337742021,90.006331691725122823,0.17612148103287555978,0.84715275174748227993,35205.649605071805126,4837.7220328830126164,430.94880000000000564,132204.68774125102209,2672.780369999999948,72612.192792723144521,103488.91460335951706,23303.504363017891592,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
281,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,120048.9289900699805,57194.722895999089815,53126.518541457531683,48968.130691913676856,7779.7822499999992942,40356.95975861165789,40326.695863928900508,3895.6728835561007145,111336.26812248726492,22570.408098065585364,7564.6071059784444515,31390.486291029512358,3432.700924497901724,2112.34079999999949,112085.36235794960521,13100.913669999999911,50897.386785902657721,104100.03270878919284,20992.929699408854503,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
282,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,96467.547975943845813,49969.730352433944063,55708.041791238625592,42782.343591157412448,6519.1387499999982538,53630.196398845269869,35232.518251541398058,3264.4142517632562885,138488.45100563991582,19719.252922259092884,6338.8307960816546256,38478.868928436830174,6669.3907785127858006,2176.020799999999781,129119.88428765743447,13495.862336666667034,28114.598034691287467,101497.96472636373073,28424.755781270087027,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
283,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0.04361882025765043136,78.134736693779316852,279.85891061836127847,66.896241545859368216,1.5087500000000000355,645.36841092341978765,55.091022449531251937,0.755496268942861815,1524.6973679351494866,30.833839286541284253,1.4670206188797865199,52030.349595745319675,6861.2878048370203032,1544.3152000000000044,146319.51971764786867,9577.9715633333344158,26372.469393392941129,118928.49859116596053,49911.771040710809757,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
284,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,149.12653509178286981,0.86072537361568401959,13.408182887167795272,0.73692310148437500938,0,0.0020831467820341554448,0.60687784828125002079,0,28.458875875706706182,0.33966285627768855182,0,50101.337557343198569,9243.8070558181589149,2113.5967999999998028,155380.15085868971073,13108.703486666667231,35951.450054956498207,107686.4447527503944,79484.516073573860922,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
285,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,45166.324614262215619,66724.482960366687621,43982.284550726901216,57127.179510859452421,8122.2387499999995271,38839.424536296501174,47045.912538354838034,4067.1556394966710286,93951.41189777503314,26331.079762137422222,7897.5918592970228929,55226.377363279571,4818.3772720512915839,1846.1744000000001051,120574.07769321030355,11450.127476666666553,31514.861258234264824,111544.30041448169504,81145.376008599167108,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
286,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,42165.832586288677703,68264.001866589736892,47297.860176310714451,58445.26200493297074,7948.9407499999997526,48801.714826679119142,48131.392239356559003,3980.3778483349065027,117119.43528804779635,26938.610810960330127,7729.086978295777044,45982.621890958180302,5185.8276903060586847,660.09279999999989741,130275.37595875201805,4093.9505533333335734,19436.07761466651209,112430.38012221126701,50807.914608643426618,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
287,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0.47940204137178926702,116.80362107140246053,189.4163287736466259,100.0031942162499945,3.1577499999995000124,421.24356974296233602,82.355571707500004663,1.5812217685201812589,993.41633449061214378,46.093507607461148723,3.0704121685286795973,40151.5618488496184,5580.4508075183748588,634.18880000000001473,99147.448343704774743,3933.2917866666666669,54429.448790097994788,124222.05762791227608,23517.471827237204707,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
288,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,118.50949445297990792,1.2751487016528653129,10.655360392526498359,1.0917379281250001455,0.46749999999999997113,0.0016554577081688440308,0.89907829375000003491,0.23409743544717814823,22.616008550422733947,0.50320423152250159937,0.45456976923035635751,29629.319568759947288,4640.6230540662136264,774.08000000000004093,61209.881136874406366,4800.908666666667159,71871.686889682139736,132736.90027487307088,13734.353518100915608,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
289,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,66441.433404936469742,61065.022356538320309,46518.37899971317529,52281.746357910466031,6671.8964999999971042,38543.381130448738986,43055.555824161558121,3340.9066528748735436,97102.114377364821848,24097.721001476893434,6487.3635344038975745,18601.077682159226242,7469.2097312846863133,741.29759999999998854,41411.271629515656969,4597.5894900000002963,99364.69622431579046,175362.48471903378959,8208.7237589361848222,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
290,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,59686.766910768805246,69270.3173432166368,51651.541788814072788,59306.834284361015307,5831.3697499999998399,48701.238279917313776,48840.922351826717204,2920.0186173673841949,119439.50807125293068,27335.727010372098448,5670.0842813997451231,24327.134913220947055,11829.658875321729283,689.98879999999996926,49375.242652469081804,4279.3680366666667396,58414.514108858042164,101048.40781952644465,13304.067909808392869,15544.584313982984895,3019.7419264601380746,6023.2590162078768117,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
