Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_DolAmroth_0,Hydro|Reservoir_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0
224,51557197.756735377014,9108147.3482340462506,8746836.6241444405168,0,0,0,26309.067827460174158,0,0
225,51486295.513470754027,9102723.7726771701127,8741998.4810492713004,0,0,0,26309.067827460174158,0,0
226,51415393.270206131041,9098788.9885506257415,8737160.337954102084,0,0,0,26309.067827460174158,0,0
227,51344491.026941508055,9101662.6185070984066,8732322.1948589328676,0,0,0,26309.067827460174158,0,0
228,51273588.783676885068,9108771.5103078708053,8741128.6377596445382,0,0,0,26309.067827460174158,0,0
229,51202686.540412262082,9095262.1589251309633,8743265.1741414535791,0,0,0,26309.067827460174158,0,0
230,51131784.297147639096,9098103.2851352859288,8747221.1532577835023,0,0,0,20669.015262455992342,0,0
231,51060882.053883016109,9116075.5518046617508,8742383.0101626142859,0,0,0,0,8141.5168110573658851,0
232,50989979.810618393123,9134047.8184740375727,8746480.4331768620759,0,432.53931235260807853,0,0,14841.539385609346937,0
233,50919077.567353770137,9152020.0851434133947,8743798.6470990255475,0,432.53931235260807853,0,0,10974.508706348526175,0
234,50848175.324089147151,9169992.3518127892166,8738960.5040038563311,0,432.53931235260807853,0,0,15661.396375192149208,0
235,50777273.080824524164,9180006.9782228954136,8734122.3609086871147,0,0,0,0,15661.396375192149208,0
236,50786305.408720694482,9190761.7762529961765,8740251.0781107209623,0,0,0,0,15661.396375192149208,0
237,50842109.226782143116,9196599.4863075651228,8735412.9350155517459,0,0,0,0,15661.396375192149208,0
238,50888952.543133184314,9204361.1164869461209,8730574.7919203825295,0,0,0,0,15661.396375192149208,0
239,50860517.171695388854,9204922.6509160194546,8725736.6488252133131,0,0,0,0,15661.396375192149208,0
240,50872369.752466253936,9222894.9175853952765,8740076.0993039403111,0,0,0,0,5727.6160346523720364,0
241,50925608.513968102634,9235759.6495203021914,8771237.9562087710947,0,0,0,0,0,28166.449244855284633
242,51009590.570703476667,9249590.1464635357261,8802399.8131136018783,0,0,0,0,0,59370.586800744727952
243,51093572.627438850701,9256110.0268508289009,8813980.2274396885186,0,0,0,0,0,0
244,51177554.684174224734,9274082.2935202047229,8845142.0843445193022,0,0,7407.8745460907357483,0,471.26657862618623085,0
245,51261536.740909598768,9291994.4150265306234,8876303.9412493500859,0,0,15313.846246186310964,113942.07879482221324,0,61875.8642396213545
246,51345518.797644972801,9309966.6816959064454,8907465.7981541808695,0,0,15313.846246186310964,147703.39776699800859,7212.7494193122865909,108984.47709958089399
247,51413507.561180651188,9327938.9483652822673,8902627.6550590116531,0,0,0,95661.084217686438933,6342.5004090885950063,94342.051065345964162
248,51497489.617916025221,9345911.2150346580893,8933789.5119638424367,0,0,0,0,4342.8841893293847534,92543.617346553233801
249,51504375.267738893628,9363883.4817040339112,8932467.6275312155485,0,0,0,0,0,92543.617346553233801
250,51588357.324474267662,9381855.7483734097332,8932308.1223915722221,0,0,0,0,0,84937.43579586361011
251,51628100,9399828.0150427855551,8927469.9792964030057,0,0,0,0,0,0
252,51578281.566833175719,9421574.0274951718748,8929175.0802031569183,0,17157.191999999999098,0,45164.443742750874662,9448.528149684843811,4953.0881722466156134
253,51573818.392240598798,9443320.0399475581944,8930880.1811099108309,0,33565.220996573349112,0,45164.443742750874662,9361.6354690069092612,7691.7639953423622501
254,51549424.048654228449,9465066.052399944514,8932585.2820166647434,0,50722.412996573344572,0,45164.443742750874662,15661.396375192149208,7691.7639953423622501
255,51496156.026953525841,9486812.0648523308337,8934290.382923418656,0,51006.483463811578986,0,0,15661.396375192149208,1239.741424242458379
256,51442888.005252823234,9497544.9331519380212,8935995.4838301725686,0,51006.483463811578986,0,0,15661.396375192149208,1239.741424242458379
257,51422339.478034675121,9498107.9007409624755,8937700.5847369264811,0,51006.483463811578986,0,0,15661.396375192149208,1239.741424242458379
258,51397332.203953929245,9506930.7606900893152,8939405.6856436803937,0,51006.483463811578986,0,0,15661.396375192149208,52086.08769042462518
259,51344064.182253226638,9510792.0946493092924,8941110.7865504343063,0,51006.483463811578986,0,0,15661.396375192149208,35595.350037066004006
260,51344967.936002865434,9516568.2471894659102,8942815.8874571882188,0,51006.483463811578986,0,0,15661.396375192149208,35595.350037066004006
261,51446584.214302159846,9538211.5345155708492,8944520.9883639421314,0,28128.885311386638932,0,50940.042427974171005,15661.396375192149208,35595.350037066004006
262,51548200.492601454258,9546322.9664447065443,8946226.089270696044,0,28128.885311386638932,0,65474.082878934874316,15661.396375192149208,35595.350037066004006
263,51503972.312036767602,9568068.9788970928639,8947931.1901774499565,0,14625.417532385046798,0,65474.082878934874316,15661.396375192149208,17120.133109876318485
264,51582775.648778289557,9589814.9913494791836,8949636.2910842038691,0,7707.2353379544829295,0,65474.082878934874316,15661.396375192149208,17120.133109876318485
265,51628100,9599557.1048277113587,8951341.3919909577817,0,7707.2353379544829295,0,190069.8567383508198,15661.396375192149208,17120.133109876318485
266,51628100,9615785.5432024858892,8953046.4928977116942,0,2572.7867755928850784,0,314540.74717494152719,15661.396375192149208,17120.133109876318485
267,51574831.978299297392,9637531.5556548722088,8954751.5938044656068,0,0,0,307123.42833447194425,14157.353082085712231,0
268,51620861.942635335028,9659277.5681072585285,8956456.6947112195194,0,0,0,304095.28713977226289,14123.53270614340363,0
269,51628100,9681023.5805596448481,8994161.7956179734319,0,0,0,304095.28713977226289,6924.1992032704947633,11862.629862531015533
270,51628100,9702769.5930120311677,9031866.8965247273445,0,0,0,241411.26447195315268,1037.9800978792823116,17096.218393675859261
271,51628100,9724515.6054644174874,9033571.9974314812571,0,0,0,70853.044685506392852,0,0
272,51605992.362190686166,9746261.617916803807,9060807.8013310078532,0,4789.092030061639889,0,53162.206180262328417,0,0
273,51628100,9768007.6303691901267,9098512.9022377617657,0,15395.660594194214355,0,53162.206180262328417,0,22479.24817176947181
274,51624616.779262252152,9789753.6428215764463,9136218.0031445156783,0,15395.660594194214355,0,53162.206180262328417,8917.6040943820989924,16795.760469491760887
275,51615638.046183645725,9811499.6552739627659,9137923.1040512695909,0,23421.197493459712859,0,0,8917.6040943820989924,6404.151766191972456
276,51603780.855672091246,9833245.6677263490856,9175628.2049580235034,0,28870.36471409328442,0,0,15661.396375192149208,0
277,51595045.566235840321,9854991.6801787354052,9177333.305864777416,0,7208.8361852747584635,0,0,15661.396375192149208,0
278,51589958.842207022011,9876737.6926311217248,9179038.4067715313286,0,0,0,0,13960.768327818421312,0
279,51628100,9898483.7050835080445,9180743.5076782852411,0,0,0,0,0,0
280,51628100,9914845.7699531260878,9173113.4586429782212,0,0,0,54474.28768864707672,0,3541.742064663486417
281,51624699.548973694444,9931207.8348227441311,9165483.4096076712012,0,0,0,54474.28768864707672,0,4366.7123960251565222
282,51601997.460645057261,9947569.8996923621744,9157853.3605723641813,0,0,0,54474.28768864707672,0,539.37258822825720017
283,51615020.436880171299,9954104.2214932218194,9150223.3115370571613,0,0,0,54474.28768864707672,0,539.37258822825720017
284,51536593.930739283562,9968277.45647723414,9149200.8992778565735,0,0,0,215203.97669195584604,0,539.37258822825720017
285,51493558.960702851415,9970803.9241906329989,9141570.8502425495535,0,0,0,231767.43182601695298,0,539.37258822825720017
286,51415132.454561963677,9969562.2739922907203,9133940.8012072425336,0,0,0,231128.03366514039226,0,539.37258822825720017
287,51375759.746188685298,9970108.9097858890891,9126310.7521719355136,0,0,0,231128.03366514039226,0,0
288,51353442.975294023752,9974644.7469265889376,9120372.7263454962522,0,0,0,231128.03366514039226,0,0
289,51297742.661281473935,9965068.0227711666375,9112742.6773101892322,0,0,0,231128.03366514039226,0,0
290,51219316.155140586197,9958668.1305042617023,9105112.6282748822123,0,0,0,191708.87395133665996,0,0
291,51140889.64899969846,9965342.7450957782567,9097482.5792395751923,0,0,0,88172.300290112238145,0,0
292,51062463.142858810723,9978035.7015144471079,9099046.4873944539577,0,0,0,80841.080348708564998,0,0
293,50984036.636717922986,9994397.7663840651512,9091416.4383591469377,0,0,0,0,0,0
294,50905610.130577035248,10001115.795322276652,9085298.6437532901764,0,0,0,0,0,0
295,50881346.81993176043,10015237.92389989458,9077668.5947179831564,0,0,0,0,0,0
296,50957804.613790869713,10031599.988769512624,9082863.5763678569347,0,14666.917156720788626,0,43511.059935644152574,0,0
297,51034262.407649978995,10047962.053639130667,9111233.5273325499147,0,31824.109156720787723,0,7848.0991496946226107,1339.348621194329553,32432.857384850467497
298,51024037.555660426617,10064324.11850874871,9139603.4782972428948,0,33856.596678449568572,0,0,15661.396375192149208,63574.43537968074088
299,51100495.349519535899,10072964.1199830845,9131973.4292619358748,0,33856.596678449568572,0,35585.841193889813439,15661.396375192149208,17964.246523028683441
300,51176953.143378645182,10087855.23028417863,9160343.3802266288549,0,33856.596678449568572,0,22578.5835941612022,15661.396375192149208,24398.695759944275778
301,51169353.236845344305,10087806.993819195777,9188713.3311913218349,0,33856.596678449568572,0,0,15661.396375192149208,35726.345919712606701
302,51245811.030704453588,10104169.05868881382,9209615.493523914367,0,20347.305093229471822,0,45687.037163567219977,15661.396375192149208,21163.470197654576623
303,51322268.82456356287,10120531.123558431864,9201985.444488607347,0,20347.305093229471822,0,122263.08411367135704,4242.3422782814468519,492.92419148233784654
304,51398726.618422672153,10132995.643865831196,9230355.3954533003271,0,20347.305093229471822,0,125118.67056144044909,0,10657.739770286116254
305,51475184.412281781435,10128813.183622209355,9222725.3464179933071,0,20347.305093229471822,0,100523.04957824292069,0,9495.6379548057757347
306,51551642.206140890718,10141367.698044672608,9215095.2973826862872,0,0,0,91444.853890963306185,0,0
307,51628100,10157729.762914290652,9207465.2483473792672,0,0,0,0,0,0
308,51548488.775050990283,10173838.296456199139,9223392.96839139238,0,0,0,98848.821712938937708,0,0
309,51485559.462280519307,10189946.829998107627,9215323.3250021655113,0,0,0,98848.821712938937708,8872.4156765932839335,0
310,51481662.429746195674,10206055.363540016115,9225604.4318781159818,0,6292.0736642188430778,0,98848.821712938937708,15466.393484982851078,0
311,51556935.504797182977,10222163.897081924602,9217534.7884888891131,0,6292.0736642188430778,0,172871.49857808137313,15661.396375192149208,0
312,51628100,10238272.43062383309,9226135.7393890004605,0,6292.0736642188430778,0,331827.85784168192185,11795.041745464772248,0
313,51609119.676652573049,10254380.964165741578,9218066.0959997735918,0,578.48976762575148314,0,374177.23233534418978,0,0
314,51628100,10270489.497707650065,9209996.452610546723,0,2564.4505571781592153,0,374177.23233534418978,0,0
315,51616816.025282844901,10286598.031249558553,9201926.8092213198543,0,9797.0892382872116286,0,412409.45713154861005,0,0
316,51628100,10302706.564791467041,9209526.998991606757,0,14369.169956375390029,0,412409.45713154861005,1741.942116512493385,0
317,51548488.775050990283,10318815.098333375528,9206299.273028485477,0,14369.169956375390029,0,404019.99607327091508,2745.8408096084331191,0
318,51593173.845753632486,10334923.631875284016,9198229.6296392586082,0,14369.169956375390029,0,373617.96899948682403,15661.396375192149208,0
319,51588725.217650361359,10351032.165417192504,9190159.9862500317395,0,14369.169956375390029,0,373617.96899948682403,15661.396375192149208,0
320,51628100,10367140.698959100991,9185986.9269272554666,0,14369.169956375390029,0,373617.96899948682403,15661.396375192149208,0
321,51548488.775050990283,10383249.232501009479,9177917.2835380285978,0,0,0,300493.24836572620552,15252.512306805678236,0
322,51468877.550101973116,10399357.766042917967,9169847.6401488017291,0,0,0,247614.42131405690452,5598.0809493469587323,0
323,51389266.325152955949,10415466.299584826455,9161777.9967595748603,0,0,0,179481.45634997135494,0,0
324,51367311.625339247286,10431574.833126734942,9169778.4692161958665,0,0,0,179481.45634997135494,7121.1271432964331325,0
325,51426656.774674139917,10447683.36666864343,9197708.8258269689977,0,0,0,109077.94206127873622,7191.1622790355677353,22822.850053965750703
326,51501929.84972512722,10463791.900210551918,9225639.182437742129,0,0,0,122671.43656262240256,14565.005642419582728,47617.721449141186895
327,51479375.890298247337,10479900.433752460405,9223447.0680118966848,0,0,0,122671.43656262240256,15566.12137338856337,0
328,51484046.12382145226,10496008.967294368893,9251377.424622669816,0,0,15434.490545838170874,122671.43656262240256,15654.198420260345301,0
329,51552826.924949012697,10512117.500836277381,9279307.7812334429473,0,0,46198.551665838167537,122671.43656262240256,7377.8572088630380676,41376.250056158205552
330,51628100,10528226.034378185868,9307238.1378442160785,0,0,58061.364283169757982,129213.77191184999538,7377.8572088630380676,108984.47709958089399
331,51628100,10544334.567920094356,9335168.4944549892098,0,0,17040.209548758677556,114686.87756800791249,0,90056.970209190563764
332,51603672.675691224635,10560443.101462002844,9363098.851065762341,0,0,17040.209548758677556,96248.812296702206368,0,97794.815508604136994
333,51552826.924949012697,10576551.635003911331,9391029.2076765354723,0,0,7197.9622199697623728,96248.812296702206368,0,97794.815508604136994
334,51628100,10592660.168545819819,9418959.5642873086035,0,0,0,96248.812296702206368,0,90094.865301373385591
335,51628100,10608768.702087728307,9417863.0737539771944,0,0,0,0,0,0
336,51628100,10621669.000767314807,9440230.7176843807101,0,0,0,0,0,3904.3351192333202562
337,51625990.073731690645,10634569.299446901307,9462598.3616147842258,0,0,0,0,2650.5030767079142606,3904.3351192333202562
338,51628100,10647469.598126487806,9484966.0055451877415,0,0,0,0,4045.4948271957682664,3904.3351192333202562
339,51628100,10660369.896806074306,9472685.7816637139767,0,0,0,0,4045.4948271957682664,3904.3351192333202562
340,51628100,10673270.195485660806,9495053.4255941174924,0,0,0,0,4045.4948271957682664,3904.3351192333202562
341,51628100,10686170.494165247306,9517421.0695245210081,0,0,0,0,4045.4948271957682664,3904.3351192333202562
342,51538324.977102503181,10699070.792844833806,9539788.7134549245238,0,0,0,0,4045.4948271957682664,3904.3351192333202562
343,51550346.158874347806,10711971.091524420306,9526156.3573853280395,0,0,0,0,4045.4948271957682664,2301.2602497302182201
344,51455743.271093674004,10724871.390204006806,9548524.0013157315552,0,0,0,0,4045.4948271957682664,2301.2602497302182201
345,51507537.175561338663,10737771.688883593306,9570891.6452461350709,0,0,0,0,4045.4948271957682664,2301.2602497302182201
346,51567818.587780669332,10750671.987563179806,9593259.2891765385866,0,0,0,0,4045.4948271957682664,2301.2602497302182201
347,51628100,10763572.286242766306,9579626.9331069421023,0,0,0,0,4045.4948271957682664,0
348,51628100,10776472.584922352806,9601994.577037345618,0,0,0,0,4045.4948271957682664,0
349,51628100,10789372.883601939306,9624362.2209677491337,0,0,0,0,741.89956312416711626,0
350,51628100,10802273.182281525806,9646729.8648981526494,0,0,0,0,0,0
351,51628100,10815173.480961112306,9635526.9157653357834,0,0,0,0,0,0
352,51567143.477259576321,10828073.779640698805,9657894.5596957392991,0,0,0,0,0,0
353,51480573.649899676442,10840974.078320285305,9680262.2036261428148,0,0,0,0,0,0
354,51540855.062119007111,10853874.376999871805,9702629.8475565463305,0,0,0,0,0,0
355,51601136.474338337779,10866774.675679458305,9724997.4914869498461,0,0,0,0,0,0
356,51520461.498161077499,10879674.974359044805,9747365.1354173533618,0,0,0,0,0,9763.0296170548990631
357,51457083.415400184691,10892575.273038631305,9769732.7793477568775,0,0,0,0,0,9763.0296170548990631
358,51517364.827619515359,10905475.571718217805,9792100.4232781603932,0,0,0,13140.697346179767919,0,9763.0296170548990631
359,51501853.508206389844,10918375.870397804305,9814468.0672085639089,0,0,0,0,0,9763.0296170548990631
360,51447255.763342007995,10931276.169077390805,9836835.7111389674246,0,0,0,0,0,21241.940311184065649
361,51507537.175561338663,10944176.467756977305,9855911.261397447437,0,0,0,0,0,0
362,51567818.587780669332,10957076.766436563805,9870340.1987407468259,0,0,0,0,0,0
363,51628100,10969977.065116150305,9881152.0252876207232,0,0,0,0,0,0
364,51573227.281356707215,10981719.89650974609,9901512.7531955987215,63134.205840000002354,17157.191999999999098,16070.688489797776128,162543.17452648177277,15661.396375192149208,59793.341479290837015
365,51628100,10993462.727903341874,9921873.4811035767198,126268.41168000000471,34314.383999999998196,16070.688489797776128,261704.0675269975909,15661.396375192149208,93180.916914086046745
366,51628100,11005205.559296937659,9942234.209011554718,189402.61751999999979,51471.576000000000931,33590.517671022505965,467859.38931228662841,15661.396375192149208,93180.916914086046745
367,51562382.51760262996,11016948.390690533444,9926594.9369195327163,252536.82336000000942,35625.951151894696523,33590.517671022505965,467859.38931228662841,15661.396375192149208,98843.604208864941029
368,51517607.961952663958,11028691.222084129229,9910955.6648275107145,315671.02919999998994,12748.352999469758288,33590.517671022505965,467859.38931228662841,15661.396375192149208,98843.604208864941029
369,51572480.680595956743,11008406.307742215693,9895316.3927354887128,378805.23503999999957,12748.352999469758288,33590.517671022505965,474543.36274076520931,15661.396375192149208,0
370,51605868.100128650665,11020149.139135811478,9879677.120643466711,441939.4408800000092,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,3925.6390212695769151
371,51505856.51877194643,11031891.970529407263,9864037.8485514447093,466259.68600574624725,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,61447.996874584314355
372,51522549.543445028365,11029730.85484120436,9848398.5764594227076,491879.27273908286588,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,101120.07893427452655
373,51573227.281356707215,11008328.249570028856,9832759.3043674007058,491879.27273908286588,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,7597.982816012998228
374,51628100,10998675.077341917902,9817120.0322753787041,504655.38750305346912,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,7597.982816012998228
375,51564527.436978042126,10993311.741308784112,9801480.7601833567023,504655.38750305346912,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,69224.90769880550215
376,51587907.01124548167,10988342.558854563162,9785841.4880913347006,504655.38750305346912,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,108984.47709958089399
377,51555380.363751500845,10978021.89989583753,9770202.2159993126988,504655.38750305346912,12748.352999469758288,33590.517671022505965,521300.83678352559218,15661.396375192149208,1385.7529680431471206
378,51610253.08239479363,10989764.731289433315,9754562.9439072906971,567789.59334305347875,5398.9895718727520944,33590.517671022505965,571101.86441891116556,13633.772243661551329,95044.10382174559345
379,51628100,11001507.5626830291,9738923.6718152686954,572535.14545450743753,0,33590.517671022505965,571101.86441891116556,13633.772243661551329,95044.10382174559345
380,51628100,11013250.394076624885,9723284.3997232466936,626001.75654355692677,0,33590.517671022505965,571101.86441891116556,13633.772243661551329,103833.19325745430251
381,51528088.418643295765,11024993.22547022067,9707645.1276312246919,626001.75654355692677,0,33590.517671022505965,563627.33472155313939,2319.4953461639747729,0
382,51428076.83728659153,11036736.056863816455,9692005.8555392026901,588783.9833929091692,0,33590.517671022505965,563627.33472155313939,0,0
383,51328065.255929887295,11048478.88825741224,9676366.5834471806884,507840.16860922146589,0,33590.517671022505965,481247.44732209818903,0,0
384,51228053.67457318306,11048478.88825741224,9660727.3113551586866,423656.28870160022052,0,33590.517671022505965,330260.85642676061252,0,22379.063233631106414
385,51128042.093216478825,11048478.88825741224,9645088.0392631366849,339472.40879397897515,0,33590.517671022505965,223447.90349539101589,0,0
386,51028030.51185977459,11048478.88825741224,9629448.7671711146832,324979.0628671963932,0,33590.517671022505965,223447.90349539101589,0,17177.288421352015575
387,50928018.930503070354,11036736.056863816455,9613809.4950790926814,240795.18295957511873,0,33590.517671022505965,184382.37263904797146,0,108984.47709958089399
388,50828007.349146366119,11048478.88825741224,9598170.2229870706797,158617.42285560746677,0,33590.517671022505965,184382.37263904797146,0,108984.47709958089399
389,50727995.767789661884,11027076.282986234874,9582530.9508950486779,74433.542947986221407,0,0,77530.373488863566308,0,0
390,50627984.186432957649,11036736.056863816455,9566891.6788030266762,0,0,0,77530.373488863566308,0,0
391,50527972.605076253414,11048478.88825741224,9551252.4067110046744,0,0,0,0,0,0
392,50409444.755272783339,11048478.88825741224,9528742.6038153879344,0,0,0,40903.412884244185989,0,41039.52165615701233
393,50290916.905469313264,11048478.88825741224,9506232.8009197711945,0,0,0,40903.412884244185989,0,0
394,50172389.055665843189,11030195.31341435574,9483722.9980241544545,0,0,0,40903.412884244185989,0,47495.249260190539644
395,50053861.205862373114,11025137.908880971372,9461213.1951285377145,0,0,15209.768042782454359,40903.412884244185989,0,73264.064763095695525
396,49935333.356058903039,11032918.235339784995,9438703.3922329209745,0,0,15209.768042782454359,0,0,108984.47709958089399
397,49816805.506255432963,11040698.561798598617,9416193.5893373042345,0,0,0,0,0,0
398,49698277.656451962888,11048478.88825741224,9393683.7864416874945,0,0,0,40709.080862524358963,0,71754.272148431991809
399,49579749.806648492813,11042722.692628115416,9407173.9835460707545,0,0,18114.96002144879094,67012.539726621209411,0,73192.868279362097383
400,49461221.956845022738,11017357.58242215775,9384664.1806504540145,0,0,18114.96002144879094,101863.63055570538563,0,108984.47709958089399
401,49342694.107041552663,11025137.908880971372,9362154.3777548372746,0,0,0,60994.310599004311371,0,0
402,49224166.257238082588,11032918.235339784995,9339644.5748592205346,0,0,0,207524.55775789299514,0,0
403,49105638.407434612513,11040698.561798598617,9317134.7719636037946,0,0,0,310993.49248804122908,0,44540.705818029404327
404,48987110.557631142437,11048478.88825741224,9294624.9690679870546,0,0,0,316274.00693622318795,0,91366.194927622491377
405,48868582.707827672362,11040698.561798598617,9272115.1661723703146,0,0,0,210778.43872074433602,0,0
406,48750054.858024202287,11048478.88825741224,9249605.3632767535746,0,0,0,291162.59848681092262,0,108984.47709958089399
407,48631527.008220732212,11023113.778051452711,9263095.5603811368346,0,0,0,340702.37741683784407,0,108984.47709958089399
408,48512999.158417262137,11014924.649259295315,9276585.7574855200946,0,0,0,285014.66106375202071,0,108984.47709958089399
409,48394471.308613792062,11022704.975718108937,9254075.9545899033546,0,0,0,103638.67397015236202,0,67356.849539083894342
410,48275943.458810321987,11030485.30217692256,9267566.1516942866147,0,0,0,76329.287021009804448,0,83813.585873120595352
411,48157415.609006851912,11017357.58242215775,9281056.3487986698747,0,0,0,25242.625302171058138,0,108984.47709958089399
412,48038887.759203381836,11025137.908880971372,9294546.5459030531347,0,0,0,11254.32061929293377,0,108984.47709958089399
413,47920359.909399911761,11032918.235339784995,9272036.7430074363947,0,0,0,5478.3003729607662535,0,108984.47709958089399
414,47801832.059596441686,11040698.561798598617,9285526.9401118196547,0,0,20294.177326476739836,114734.68982197868172,0,108984.47709958089399
415,47683304.209792971611,11048478.88825741224,9299017.1372162029147,0,0,20294.177326476739836,136532.29488740049419,0,108984.47709958089399
416,47564776.359989501536,11040698.561798598617,9276507.3343205861747,0,0,25800.244740471542173,136532.29488740049419,0,108984.47709958089399
417,47446248.510186031461,11048478.88825741224,9253997.5314249694347,0,0,0,0,0,0
418,47327720.660382561386,11040698.561798598617,9267487.7285293526947,0,0,0,4640.1912476764282474,0,0
419,47209192.810579091311,11048478.88825741224,9244977.9256337359548,0,0,0,0,0,0
420,47153281.351989500225,11021130.369705425575,9219029.1192890964448,0,0,0,0,0,38486.198491745504725
421,47025485.293823122978,10993781.851153440773,9193080.3129444569349,0,0,0,0,0,0
422,46897689.235656745732,10995221.564218115062,9167131.506599817425,0,0,0,0,0,43695.733059631711512
423,46769893.177490368485,10974628.075596265495,9141182.7002551779151,0,0,0,0,0,80627.631547212731675
424,46711915.842135630548,10980424.993709051982,9115233.8939105384052,0,0,0,0,0,80627.631547212731675
425,46584119.783969253302,10986221.911821838468,9089285.0875658988953,0,0,0,0,0,0
426,46611208.025802873075,10992018.829934624955,9063336.2812212593853,0,0,0,55554.496352532558376,8354.7479118355422543,108984.47709958089399
427,46638296.267636492848,10997815.748047411442,9037387.4748766198754,0,1298.7413636511641926,0,122394.09484022427932,15661.396375192149208,108984.47709958089399
428,46665384.509470112622,11003612.666160197929,9011438.6685319803655,0,1298.7413636511641926,0,245674.1664290195331,15661.396375192149208,108984.47709958089399
429,46692472.751303732395,10976264.147608213127,8985489.8621873408556,0,0,0,179697.12572725606151,15661.396375192149208,40462.923498917021789
430,46719560.993137352169,10982061.065720999613,8959541.0558427013457,0,0,0,276342.04013238672633,15661.396375192149208,84943.380974541243631
431,46746649.234970971942,10987857.9838337861,8933592.2494980618358,0,0,3096.2515885677057668,272815.52934850397287,15661.396375192149208,84943.380974541243631
432,46773737.476804591715,10993654.901946572587,8907643.4431534223258,0,0,33767.877733885528869,177228.20433304627659,15661.396375192149208,84943.380974541243631
433,46645941.418638214469,10999451.820059359074,8881694.6368087828159,0,0,33767.877733885528869,106704.44563109977753,15661.396375192149208,0
434,46669912.440590828657,11005248.73817214556,8855745.830464143306,0,0,33767.877733885528869,51262.978876114626473,15661.396375192149208,108984.47709958089399
435,46662830.810231022537,11011045.656284932047,8829797.0241195037961,0,0,33767.877733885528869,51262.978876114626473,15661.396375192149208,108984.47709958089399
436,46689919.05206464231,11016842.574397718534,8803848.2177748642862,0,0,33767.877733885528869,56624.642966115454328,15661.396375192149208,108984.47709958089399
437,46565885.105129390955,11022639.492510505021,8777899.4114302247763,0,0,33767.877733885528869,56624.642966115454328,12424.539186170137327,52457.834419161343249
438,46592973.346963010728,11028436.410623291507,8751950.6050855852664,0,0,33767.877733885528869,68770.24653341047815,13462.009628503565182,63762.737145245220745
439,46620061.588796630502,11034233.328736077994,8726001.7987409457564,0,0,33767.877733885528869,85318.932733334164368,15661.396375192149208,108984.47709958089399
440,46647149.830630250275,11040030.246848864481,8700052.9923963062465,0,0,33767.877733885528869,121697.31263658856915,15661.396375192149208,108984.47709958089399
441,46535917.5026544258,11045827.164961650968,8674104.1860516667366,0,0,33767.877733885528869,121697.31263658856915,15661.396375192149208,90779.952360249793855
442,46476488.325533881783,11042681.970144625753,8648155.3797070272267,0,0,33767.877733885528869,121697.31263658856915,15661.396375192149208,106280.26594948694401
443,46427933.261145986617,11048478.88825741224,8622206.5733623877168,0,0,33767.877733885528869,121697.31263658856915,15661.396375192149208,108984.47709958089399
444,46368818.584314733744,11042681.970144625753,8596257.7670177482069,0,0,33767.877733885528869,121697.31263658856915,15661.396375192149208,108984.47709958089399
445,46241022.526148356497,11048478.88825741224,8570308.9606731086969,0,0,0,0,0,0
446,46118382.040242314339,11042681.970144625753,8544360.154328469187,0,0,0,0,0,0
447,46048115.307544961572,11048478.88825741224,8518411.3479838296771,0,0,0,0,0,0
448,46065442.827527791262,11029938.331979323179,8488840.7892146129161,0,0,0,21453.471066855294339,0,37572.013883321465983
449,46012045.311352476478,11033646.443234940991,8459270.2304453961551,0,0,0,21453.471066855294339,0,0
450,46029372.831335306168,11037354.554490558803,8429699.6716761793941,0,0,30764.061119999998482,78493.309801664669067,0,23830.928287565195205
451,46046700.351318135858,11041062.665746176615,8400129.1129069626331,0,0,31259.900166144598188,121237.48197278154839,0,75613.149110923623084
452,46064027.871300965548,11044770.777001794428,8370558.5541377468035,0,0,31259.900166144598188,251964.52484090166399,0,108984.47709958089399
453,46074047.520132549107,11048478.88825741224,8340987.9953685309738,0,0,0,251964.52484090166399,0,0
454,46021202.011243522167,11041062.665746176615,8311417.4365993151441,0,0,0,251964.52484090166399,0,24969.823111963323754
455,45883645.231226347387,11044770.777001794428,8281846.8778300993145,0,0,0,251964.52484090166399,0,76797.682684721483383
456,45746088.451209172606,11048478.88825741224,8252276.3190608834848,0,0,916.44314307261061003,0,0,108984.47709958089399
457,45608531.671191997826,11022522.109468087554,8222705.7602916676551,0,0,0,0,0,0
458,45496978.395656690001,11026230.220723705366,8193135.2015224518254,0,0,0,0,0,54308.054747329508245
459,45460959.600772507489,11029938.331979323179,8163564.6427532359958,0,0,0,0,0,106948.68338734799181
460,45478287.120755337179,11033646.443234940991,8133994.0839840201661,0,0,10162.467031515163399,20392.639279474646173,0,108984.47709958089399
