Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_DolAmroth_0,Hydro|Reservoir_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0
223,51628100,10548364.205011915416,10633681.932107515633,0,0,0,0,0,0
224,51564301.144449271262,10567856.605662439018,10649159.512614550069,0,0,0,0,0,0
225,51500502.288898535073,10587349.006312962621,10667746.286509344354,0,0,0,68755.429487810659339,0,0
226,51436703.433347798884,10606841.406963486224,10665543.882047930732,0,0,0,68755.429487810659339,0,0
227,51372904.577797062695,10626333.807614009827,10663341.47758651711,0,0,0,57630.767871651689347,0,0
228,51309105.722246326506,10645826.20826453343,10677238.907268993556,0,0,0,57630.767871651689347,0,0
229,51245306.866695590317,10651327.675920730457,10711036.502807579935,0,0,0,56774.238482783533982,0,3.9169745495846197691
230,51181508.011144854128,10670820.07657125406,10744834.098346166313,0,0,0,56774.238482783533982,0,6725.3611243906252639
231,51117709.155594117939,10690312.477221777663,10742631.693884752691,0,8139.8711941499532259,0,53992.520551573987177,0,0
232,51053910.300043381751,10709804.877872301266,10751826.153197260574,0,9423.9388462202205119,0,0,6630.2867243206892454,0
233,50990111.444492645562,10729297.278522824869,10780781.459674177691,0,10305.428729882754851,0,31936.788837502426759,6630.2867243206892454,0
234,50926312.588941909373,10748789.679173348472,10798319.919349078089,0,10305.428729882754851,0,31936.788837502426759,15661.396375192149208,0
235,50862513.733391173184,10768282.079823872074,10796117.514887664467,0,10305.428729882754851,0,0,15661.396375192149208,0
236,50838827.327090844512,10787774.480474395677,10807340.083440022543,0,8191.9099783718784238,0,0,15661.396375192149208,0
237,50922962.41874923557,10807266.88112491928,10818755.011475319043,0,0,0,0,15661.396375192149208,0
238,51004552.029792644083,10825884.459932433441,10816552.607013905421,0,0,0,0,10812.090529311035425,0
239,50948241.173432387412,10828809.891145007685,10814350.202552491799,0,0,0,0,10812.090529311035425,0
240,50927314.303467951715,10839775.245253175497,10833779.763481155038,0,0,0,0,10812.090529311035425,0
241,51002971.928007081151,10853554.88175217621,10867577.359019741416,0,0,0,0,10812.090529311035425,55673.66587289574818
242,51094057.372456349432,10873047.282402699813,10901374.954558327794,0,0,17124.481490672536893,26644.311113532374293,11179.444306795458033,99870.833383568475256
243,51179899.795805513859,10892539.683053223416,10935172.550096914172,0,0,17124.481490672536893,0,0,23779.992244959648815
244,51270985.24025478214,10912032.083703747019,10968970.14563550055,0,0,26658.690695702374796,15571.513562977770562,0,23779.992244959648815
245,51362070.684704050422,10931524.484354270622,11002767.741174086928,0,0,57422.751815702373278,76269.764038633467862,0,65888.995895411557285
246,51453156.129153318703,10951016.885004794225,11036565.336712673306,0,0,88186.81293570237176,76269.764038633467862,9410.8992986942394054,108984.47709958089399
247,51522415.031387709081,10970509.285655317828,11070362.932251259685,0,0,47165.658201291291334,0,5071.094570076027594,83755.303498863591813
248,51492952.955781288445,10990001.686305841431,11104160.527789846063,0,0,47165.658201291291334,0,1634.0457934274345462,84462.267924987434526
249,51523981.97497703135,11009494.086956365034,11137958.123328432441,0,0,43090.717134509570315,0,0,84462.267924987434526
250,51615067.419426299632,11028986.487606888637,11171755.718867018819,0,0,37805.731153318673023,0,0,84462.267924987434526
251,51628100,11048478.88825741224,11205553.314405605197,0,0,0,0,0,0
252,51552509.923809789121,11048478.88825741224,11234975.733334043995,0,0,0,87826.849661495085456,0,0
253,51501716.241420596838,11031509.823780447245,11264398.152262482792,0,0,0,87826.849661495085456,0,43103.484224196014111
254,51426126.165230385959,11048478.88825741224,11293820.57119092159,0,0,0,218409.17547999811359,0,43103.484224196014111
255,51350536.08904017508,11046952.82077764906,11287242.990119360387,0,0,0,156709.780191781756,0,40558.209785186816589
256,51274946.012849964201,11030776.448589842767,11316665.409047799185,0,0,0,156382.76947856688639,0,40558.209785186816589
257,51321177.623380459845,11014600.076402036473,11346087.827976237983,0,0,0,156382.76947856688639,0,40558.209785186816589
258,51369515.673561088741,11008112.308989901096,11375510.24690467678,0,0,0,156382.76947856688639,0,40558.209785186816589
259,51295273.059934332967,10991935.93680209294,11368932.665833115578,0,0,0,156382.76947856688639,0,27940.416767917842662
260,51291613.098191834986,10991569.495301833376,11398355.084761554375,0,0,0,156382.76947856688639,0,27940.416767917842662
261,51370907.322001621127,10975393.123114027083,11427777.503689993173,0,0,0,156382.76947856688639,0,27940.416767917842662
262,51450201.545811407268,10959216.75092622079,11421199.92261843197,0,0,0,156382.76947856688639,0,27940.416767917842662
263,51400605.19399830699,10963053.443360382691,11414622.341546870768,0,0,0,156382.76947856688639,0,13304.717897732172787
264,51469511.552380427718,10972664.970789661631,11444044.760475309566,0,0,0,156382.76947856688639,0,13304.717897732172787
265,51548805.776190213859,10980281.121047561988,11473467.179403748363,0,0,0,156382.76947856688639,0,13304.717897732172787
266,51628100,10989501.523028435186,11502889.598332187161,0,0,0,156382.76947856688639,0,13304.717897732172787
267,51566381.8010160923,10976167.155266104266,11496312.017260625958,0,0,0,127623.51581026113126,0,0
268,51548805.776190213859,10991737.093707423657,11525734.436189064756,0,0,0,127623.51581026113126,0,0
269,51628100,10980973.747719053179,11555156.855117503554,0,0,0,127623.51581026113126,0,40837.015843458997551
270,51571108.254488825798,10994619.834330236539,11584579.274045942351,0,0,0,127623.51581026113126,0,77860.707719974278007
271,51495518.178298614919,10983956.482775988057,11578001.692974381149,0,0,0,17785.964164521948987,0,13167.717965825584542
272,51451377.862925060093,11000925.547252953053,11600711.224106788635,0,0,0,17785.964164521948987,0,11791.52828972878342
273,51530672.086734846234,11017894.611729918048,11630133.643035227433,0,0,0,17785.964164521948987,0,58296.808246072279871
274,51597235.205087676644,11026338.173557352275,11659556.06196366623,0,0,0,17785.964164521948987,0,78578.912759301005281
275,51540232.81347002089,11043307.23803431727,11652978.480892105028,0,0,0,17785.964164521948987,0,38978.39887077682215
276,51545407.285790324211,11048478.88825741224,11678764.411033444107,0,0,0,17785.964164521948987,0,38978.39887077682215
277,51575474.372370623052,11047987.021784648299,11672186.829961882904,0,0,0,17785.964164521948987,0,12642.198887279349947
278,51628100,11048478.88825741224,11665609.248890321702,0,0,0,17785.964164521948987,0,0
279,51628100,11048478.88825741224,11659031.667818760499,0,0,0,0,0,0
280,51628100,11032772.785062951967,11659444.292856035754,0,0,0,25614.657376371313148,15661.396375192149208,0
281,51554707.429444827139,11017066.681868493557,11689682.104486301541,0,0,0,132770.32382226758637,15661.396375192149208,0
282,51481314.858889646828,11001360.578674035147,11683919.916116567329,0,0,0,229614.23507852898911,15661.396375192149208,0
283,51464828.611637182534,11007521.594156904146,11678157.727746833116,0,0,0,229614.23507852898911,15661.396375192149208,0
284,51539530.852008163929,11008418.289174867794,11681449.962516460568,0,0,0,229614.23507852898911,15661.396375192149208,0
285,51524782.809649370611,11014103.852252531797,11681992.818574370816,0,0,0,229614.23507852898911,15661.396375192149208,0
286,51481710.78348557651,10998397.749058071524,11698827.111010814086,0,0,0,229614.23507852898911,15661.396375192149208,0
287,51412133.569064751267,10998571.48634538427,11693064.922641079873,0,0,0,229614.23507852898911,15661.396375192149208,0
288,51359677.365939751267,11002815.400792710483,11691441.666341466829,0,0,0,229614.23507852898911,15661.396375192149208,0
289,51291205.198754280806,10996039.090045403689,11685679.477971732616,0,0,0,254134.00392168108374,15661.396375192149208,0
290,51217812.628199100494,10980332.986850943416,11682445.032843820751,0,0,0,188034.5071774928947,15661.396375192149208,0
291,51144420.057643920183,10964626.883656483144,11676682.844474086538,0,0,0,73277.911162384247291,12899.721144768240265,0
292,51071027.487088739872,10948920.780462022871,11682561.541001638398,0,0,0,52324.680544675422425,15661.396375192149208,0
293,50997634.916533559561,10933214.677267562598,11704839.306230446324,0,0,0,0,4959.1944627259326808,0
294,50924242.34597837925,10936959.3789638374,11734549.104507680982,0,0,0,0,4959.1944627259326808,0
295,50869736.120563991368,10950710.043733563274,11742175.726992169395,0,0,0,0,4959.1944627259326808,0
296,50951227.850008815527,10968149.377203876153,11751685.44990010187,0,0,0,24510.043984374464344,4959.1944627259326808,0
297,51028326.573028817773,10985588.710674189031,11781923.261530367658,0,0,0,24510.043984374464344,4959.1944627259326808,61843.911035313918546
298,51070375.21665597707,11003028.04414450191,11812161.073160633445,0,0,14201.678774113082909,0,4959.1944627259326808,108984.47709958089399
299,51151866.946100801229,11011295.132397694513,11842398.884790899232,0,0,0,2218.2115473526500864,4959.1944627259326808,42199.17941177909961
300,51189943.924314752221,11025894.220154611394,11872636.696421165019,0,0,0,0,4959.1944627259326808,50957.950368913276179
301,51177003.022396333516,11028427.596658501774,11902874.508051430807,0,0,0,0,4959.1944627259326808,83201.588133564102463
302,51258494.751841157675,11035196.278021568432,11933112.319681696594,0,0,0,33792.971862009173492,4959.1944627259326808,84084.54891413403675
303,51339986.481285981834,11040336.631424473599,11927350.131311962381,0,0,0,33792.971862009173492,4959.1944627259326808,67178.792227033933159
304,51421478.210730805993,11048478.88825741224,11957587.942942228168,0,0,0,33792.971862009173492,4959.1944627259326808,79667.813152958638966
305,51502969.940175630152,11048478.88825741224,11977224.567227592692,0,0,0,33792.971862009173492,3553.6898088888924576,79667.813152958638966
306,51584461.669620454311,11048478.88825741224,12000000,0,0,0,33792.971862009173492,342.89638468759795842,72884.867188508593244
307,51628100,11048478.88825741224,12000000,0,0,0,0,0,0
308,51628100,11033305.814078843221,11995162.023040262982,63134.205840000002354,0,0,571.67484795324628521,429.28453872364366362,25121.700608698494761
309,51628100,11039513.270311547443,11990324.046080525964,73805.186360012259684,0,0,571.67484795324628521,13142.771044317614724,49003.287136766855838
310,51557198.204474911094,11048478.88825741224,11985486.069120788947,136939.39220001225476,0,0,86944.431166965019656,13142.771044317614724,98891.917185165963019
311,51544117.495525091887,11039952.72799693048,11980648.092161051929,200073.59804001226439,0,0,223578.53914839948993,13193.415235358006612,30786.522473268778413
312,51628100,11027682.746674105525,11975810.115201314911,204534.70691715925932,0,0,409507.24695939774392,13193.415235358006612,48947.792395261290949
313,51557198.204474911094,11030506.525771208107,11970972.138241577893,204534.70691715925932,0,0,571101.86441891116556,13193.415235358006612,64330.561637112718017
314,51591945.705546267331,11048478.88825741224,11966134.161281840876,267668.91275715926895,0,0,571101.86441891116556,13193.415235358006612,84536.43441369428183
315,51567271.185679078102,11045554.211939657107,11961296.184322103858,277804.41059684322681,0,0,571101.86441891116556,15661.396375192149208,6527.5062709787889617
316,51628100,11044070.429731048644,11956458.20736236684,277804.41059684322681,0,0,571101.86441891116556,15661.396375192149208,23738.053119637603231
317,51611783.552025280893,11039957.42178610526,11951620.230402629822,277804.41059684322681,0,0,571101.86441891116556,15661.396375192149208,56779.853733561176341
318,51612792.622003041208,11048478.88825741224,11946782.253442892805,277804.41059684322681,0,0,571101.86441891116556,15661.396375192149208,86674.631260776572162
319,51628100,11048478.88825741224,11941944.276483155787,266397.1278452379629,0,0,571101.86441891116556,15661.396375192149208,0
320,51628100,11038569.191906580701,11937106.299523418769,208744.57149663029122,0,0,571101.86441891116556,15661.396375192149208,6025.9602102492417544
321,51557198.204474911094,11023396.117728013545,11932268.322563681751,124560.69158900904586,0,0,533246.41427179938182,4915.0298519073348871,11437.398926572252094
322,51628100,11012466.087311800569,11927430.345603944734,40376.811681387793215,0,0,375671.69664451573044,541.51910118841396979,26475.519796919801593
323,51607944.998037151992,10998469.731611393392,11922592.368644207716,0,0,0,206162.00541428138968,541.51910118841396979,0
324,51537043.202512063086,10999571.430495543405,11917754.391684470698,0,0,0,176837.53756556997541,541.51910118841396979,17590.81540067527385
325,51507801.288925424218,10994477.137089625001,11912916.41472473368,0,0,0,176837.53756556997541,541.51910118841396979,102704.66325121543196
326,51591783.793400332332,11012449.499575829133,11908078.437764996663,0,0,0,176837.53756556997541,541.51910118841396979,108984.47709958089399
327,51520881.997875243425,11004825.113146105781,11903240.460805259645,0,0,0,156491.38018036083668,541.51910118841396979,71317.94145696729538
328,51460134.991050183773,10996320.881402440369,11898402.483845522627,0,0,0,156491.38018036083668,541.51910118841396979,98749.324920482293237
329,51544117.495525091887,11008732.041692012921,11893564.506885785609,0,0,0,156491.38018036083668,541.51910118841396979,98749.324920482293237
330,51628100,11026704.404178217053,11924726.529926048592,0,0,0,225710.81771183750243,541.51910118841396979,98749.324920482293237
331,51557198.204474911094,11011531.329999648035,11919888.552966311574,0,0,0,222324.95904235244961,0,84084.00031846157799
332,51486296.408949822187,11009728.232570046559,11937675.953919474036,0,0,0,183932.66927055103588,0,84084.00031846157799
333,51544117.495525091887,11020724.039838800207,11968837.976959737018,0,0,0,36707.913629553433566,0,84084.00031846157799
334,51628100,11038696.402325004339,12000000,0,0,0,36707.913629553433566,4211.1574283260242737,84084.00031846157799
335,51628100,11048478.88825741224,12000000,0,0,0,0,0,0
336,51568919.541497781873,11048478.88825741224,11996680.570117875934,0,0,0,0,6393.7745739557212801,0
337,51569004.202067866921,11046029.865495344624,12000000,0,0,0,0,6393.7745739557212801,9376.5513030740348768
338,51628100,11048478.88825741224,12000000,0,0,0,34214.866743791564659,6393.7745739557212801,24052.573620164614113
339,51532311.497932136059,11048478.88825741224,11985927.71730561927,0,0,0,34214.866743791564659,0,15019.050087495594198
340,51436522.995864264667,11028003.206471754238,11994880.275885662064,0,0,0,34214.866743791564659,0,0
341,51495618.793796397746,11040649.782189974561,11997973.592004006729,0,0,0,34214.866743791564659,0,0
342,51399830.291728526354,11042460.420703629032,12000000,0,0,0,34214.866743791564659,0,0
343,51304041.789660654962,11021961.559757078066,11985927.71730561927,0,0,0,34214.866743791564659,0,0
344,51208253.28759278357,11034608.13547529839,11977094.562820388004,0,0,0,34214.866743791564659,0,0
345,51112464.785524912179,11047254.711193518713,11978072.28269438073,0,0,0,34214.866743791564659,0,0
346,51171560.583457045257,11048478.88825741224,12000000,0,0,0,34214.866743791564659,0,0
347,51075772.081389173865,11038203.437241302803,11987311.671756854281,0,0,0,0,0,0
348,50979983.579321302474,11048478.88825741224,11985984.980074802414,0,0,0,0,0,0
349,51039079.377253435552,11027980.027310859412,11971912.697380421683,0,0,0,0,0,0
350,51098175.175185568631,11012967.547593481839,11958024.432430498302,0,0,0,0,0,0
351,51024330.871299877763,10992468.686646930873,11943952.149736117572,0,0,0,0,0,0
352,51059926.605113483965,10993133.163677815348,11946313.758838133886,0,0,0,0,0,0
353,51119022.403045617044,10989076.473534794524,11968241.476143753156,0,0,0,0,0,14254.786065848062208
354,51155333.616542935371,10990397.405965249985,11990169.193449372426,0,0,0,0,0,28976.744683436234482
355,51214429.41447506845,10994482.696701444685,11976096.910754991695,0,0,0,0,0,0
356,51273525.212407201529,10981077.506063546985,11998024.628060610965,0,0,0,0,0,12087.234964175831919
357,51332621.010339334607,10985689.189325481653,12000000,0,0,0,0,0,12087.234964175831919
358,51391716.808271467686,10995865.703746767715,11990021.191201195121,0,0,0,83260.774540043828893,0,0
359,51450812.606203600764,11008512.279464988038,11978072.28269438073,0,0,0,83260.774540043828893,0,0
360,51509908.404135733843,11021158.855183208361,12000000,0,0,0,83260.774540043828893,0,13803.116041250097624
361,51569004.202067866921,11033805.430901428685,11985927.71730561927,0,0,0,83260.774540043828893,0,0
362,51628100,11035832.312539191917,12000000,0,0,0,64163.511627497617155,0,0
363,51628100,11048478.88825741224,12000000,0,0,0,0,0,0
364,51540701.242877304554,11048478.88825741224,12000000,0,17157.191999999999098,30764.061119999998482,0,5793.7017735883673595,61403.02826967650617
365,51584400.621438652277,11048478.88825741224,12000000,0,34314.383999999998196,61528.122239999996964,0,5793.7017735883673595,79335.503495653902064
366,51628100,11048478.88825741224,12000000,0,51471.576000000000931,92292.183359999995446,6552.9836986516766046,15661.396375192149208,108984.47709958089399
367,51516915.078561350703,11048478.88825741224,11980214.818194432184,0,51794.390624401909008,92292.183359999995446,6552.9836986516766046,15661.396375192149208,108984.47709958089399
368,51405730.157122693956,11042221.781945472583,11996429.636388864368,0,51794.390624401909008,92292.183359999995446,6552.9836986516766046,15661.396375192149208,108984.47709958089399
369,51324546.988882385194,11038892.713875534013,11976644.454583296552,0,51368.954491005453747,92292.183359999995446,6552.9836986516766046,7107.3653730210971844,63976.508256797817012
370,51338924.113684348762,11045022.842548254877,11992859.272777728736,0,51368.954491005453747,92292.183359999995446,6552.9836986516766046,7107.3653730210971844,63976.508256797817012
371,51382623.492245696485,11039842.870987121016,12000000,0,51368.954491005453747,92292.183359999995446,6552.9836986516766046,7107.3653730210971844,63976.508256797817012
372,51426322.870807044208,11024199.188404045999,11980214.818194432184,0,51368.954491005453747,92292.183359999995446,40230.234725534377503,7107.3653730210971844,63976.508256797817012
373,51470022.249368391931,11008403.163525799289,11960429.636388864368,0,51368.954491005453747,51271.02862558891502,133812.56870316743152,7107.3653730210971844,61988.716613639611751
374,51497001.864315956831,11005855.781872399151,11945851.818055678159,0,51368.954491005453747,51271.02862558891502,265412.89859372132923,7107.3653730210971844,61988.716613639611751
375,51540701.242877304554,11004350.908638715744,11962066.636250110343,0,51368.954491005453747,51271.02862558891502,265412.89859372132923,7107.3653730210971844,61988.716613639611751
376,51584400.621438652277,11003943.821076029912,11942281.454444542527,0,51368.954491005453747,51271.02862558891502,288154.40879294421757,7107.3653730210971844,61988.716613639611751
377,51628100,11001706.963406037539,11922496.272638974711,0,51368.954491005453747,10249.873891177834594,313191.55030624521896,7107.3653730210971844,43939.869072536181193
378,51628100,11011058.685849145055,11938711.090833406895,0,51368.954491005453747,10249.873891177834594,571101.86441891116556,7652.9057563088426832,43939.869072536181193
379,51584400.621438652277,11020410.40829225257,11954925.909027839079,0,51368.954491005453747,10249.873891177834594,571101.86441891116556,9148.250197971241505,43939.869072536181193
380,51628100,11029762.130735360086,11971140.727222271264,0,51368.954491005453747,10249.873891177834594,571101.86441891116556,10043.318044919140448,49546.97626228549052
381,51611924.463628545403,11038429.278570363298,11951355.545416703448,0,51368.954491005453747,0,571101.86441891116556,10043.318044919140448,0
382,51568411.343043759465,11047781.001013470814,11967570.363611135632,0,51368.954491005453747,0,571101.86441891116556,15661.396375192149208,0
383,51457226.421605102718,11048478.88825741224,11983785.181805567816,0,51368.954491005453747,0,482224.86288555001374,15661.396375192149208,0
384,51346041.500166445971,11048478.88825741224,12000000,0,36732.175134728808189,0,332087.69363888318185,15661.396375192149208,0
385,51351710.089011088014,11039127.165814304724,12000000,0,36732.175134728808189,0,140671.47482832201058,15661.396375192149208,0
386,51334818.460662476718,11048478.88825741224,11983785.181805567816,0,36732.175134728808189,0,140671.47482832201058,15661.396375192149208,91806.368384719273308
387,51223633.539223819971,11048478.88825741224,12000000,0,36732.175134728808189,0,92383.752170205872972,15661.396375192149208,91806.368384719273308
388,51112448.617785163224,11048478.88825741224,12000000,0,36732.175134728808189,0,83995.094493241631426,15661.396375192149208,91806.368384719273308
389,51001263.696346506476,11048478.88825741224,11980214.818194432184,0,36732.175134728808189,0,15194.802031702480235,0,0
390,50938822.762086026371,11048478.88825741224,11996429.636388864368,0,13854.576982303868135,0,15194.802031702480235,0,0
391,50827637.840647369623,11048478.88825741224,12000000,0,0,0,0,0,0
392,50770795.724921345711,11048478.88825741224,11978437.169068608433,0,0,0,39914.505153673111636,0,61951.58139759342157
393,50686846.772668920457,11023659.933972824365,11956874.338137216866,0,0,0,39914.505153673111636,0,0
394,50650529.431483998895,11031986.416353009641,11971311.507205825299,0,0,0,39914.505153673111636,0,41186.646706749437726
395,50534553.697026833892,11040152.405877226964,11985748.676274433732,0,0,0,16110.410154450049959,0,48599.170879379904363
396,50435251.260921299458,11048478.88825741224,12000000,0,0,0,16110.410154450049959,0,71208.196033191576134
397,50319275.526464134455,11040152.405877226964,11978437.169068608433,0,0,0,0,0,0
398,50348529.96360809356,11048478.88825741224,11985562.830931391567,0,0,0,0,0,18023.477716704146587
399,50325462.569441780448,11040152.405877226964,12000000,0,0,0,0,0,18023.477716704146587
400,50318181.033574350178,11048478.88825741224,11978437.169068608433,0,0,0,0,0,74727.146278359272401
401,50269923.205451130867,11034255.912625877187,11956874.338137216866,0,0,0,0,0,0
402,50308831.770993970335,11040152.405877226964,11971311.507205825299,0,0,0,95768.259460159650189,0,0
403,50347740.336536809802,11048478.88825741224,11985748.676274433732,0,0,0,120323.89478047435114,2146.74067300847355,0
404,50311556.721443541348,11041316.751989468932,11969638.519720086828,0,0,0,120323.89478047435114,2146.74067300847355,37550.367537337100657
405,50210543.405656814575,11048478.88825741224,11948075.688788695261,0,0,0,111132.27936928412237,2146.74067300847355,0
406,50249451.971199654043,11048478.88825741224,11947423.815592458472,0,0,0,140315.48429120809305,2146.74067300847355,0
407,50251673.203113682568,11039991.91302125901,11961860.984661066905,0,0,0,140315.48429120809305,0,0
408,50153886.866004370153,11048318.395401444286,11976298.153729675338,0,0,0,140315.48429120809305,0,0
409,50037911.13154720515,11023499.441116856411,11963814.154656957835,0,0,0,70809.196200644248165,0,0
410,50004033.405240423977,11031825.923497041687,11978251.323725566268,0,0,0,70809.196200644248165,0,51108.533480647398392
411,49906930.529090106487,11040152.405877226964,11956688.492794174701,0,0,0,70809.196200644248165,0,30178.602185048803221
412,49844265.32212869823,11048478.88825741224,11971125.661862783134,0,0,0,70809.196200644248165,0,30178.602185048803221
413,49829729.609211944044,11048478.88825741224,11985562.830931391567,0,0,0,70809.196200644248165,0,30178.602185048803221
414,49868638.174754783511,11048478.88825741224,12000000,0,0,0,138635.00238388087018,0,84932.884888792104903
415,49840171.69894053787,11040152.405877226964,12000000,0,0,0,138635.00238388087018,0,84932.884888792104903
416,49724195.964483372867,11048478.88825741224,12000000,0,0,0,106076.81321806609049,0,84932.884888792104903
417,49608220.230026207864,11031825.923497041687,11978437.169068608433,0,0,0,0,0,0
418,49602062.088094368577,11040152.405877226964,11992874.338137216866,0,0,0,0,0,0
419,49499938.552897833288,11048478.88825741224,12000000,0,0,0,0,0,0
420,49452454.195381335914,11023257.481552127749,11977124.699153279886,0,0,0,64500.346647360645875,0,59398.258233181812102
421,49332941.318602092564,10997681.574323887005,11954249.398306559771,0,0,0,0,0,0
422,49246072.526832401752,11005251.103760417551,11967374.097459839657,0,0,0,0,0,37162.798981004889356
423,49156764.731631658971,11012116.066703720018,11980498.796613119543,0,0,0,0,0,72274.560183948400663
424,49158794.081694684923,10995488.533278787509,11993623.495766399428,0,0,0,0,0,102242.9705832474865
425,49070248.589450970292,10977701.247777864337,11970748.194919679314,0,0,0,0,0,76120.00192713807337
426,49105620.012671731412,10985270.777214394882,11983872.8940729592,0,14187.054721844891901,0,136958.30529895916698,992.93847287079734087,108984.47709958089399
427,49140991.435892492533,10992840.306650925428,11996997.593226239085,0,14187.054721844891901,0,136958.30529895916698,15661.396375192149208,108984.47709958089399
428,49176362.859113253653,11000409.836087455973,12000000,0,14187.054721844891901,0,136958.30529895916698,15661.396375192149208,108984.47709958089399
429,49211734.282334014773,10988839.35084229894,11977124.699153279886,0,0,0,136958.30529895916698,10387.086566354648312,96936.679707548057195
430,49247105.705554775894,10996408.880278829485,11979715.979810183868,0,0,0,136958.30529895916698,14443.139487105096123,108984.47709958089399
431,49282477.128775537014,11003978.409715360031,11992840.678963463753,0,0,0,136958.30529895916698,14443.139487105096123,108984.47709958089399
432,49293683.634554207325,11011547.939151890576,12000000,0,0,0,136958.30529895916698,15661.396375192149208,108984.47709958089399
433,49321756.469248056412,11019117.468588421121,11977124.699153279886,0,0,0,18890.283497372121928,15661.396375192149208,79055.539144363312516
434,49357127.892468817532,11026686.998024951667,11958996.809631703421,0,0,0,18890.283497372121928,15661.396375192149208,81586.448896884307032
435,49392499.315689578652,11034256.527461482212,11972121.508784983307,0,0,0,18890.283497372121928,15661.396375192149208,81586.448896884307032
436,49427870.738910339773,11013229.599924886599,11985246.207938263193,0,0,0,18890.283497372121928,15661.396375192149208,81586.448896884307032
437,49408718.274082690477,11010222.114346846938,11962370.907091543078,0,0,0,18890.283497372121928,0,75324.580319382745074
438,49444089.697303451598,11017791.643783377483,11975495.606244822964,0,1918.0985795495719231,0,18890.283497372121928,7524.9164660614542299,83434.45167175392271
439,49479461.120524212718,11025361.173219908029,11988620.30539810285,0,1918.0985795495719231,0,18890.283497372121928,15661.396375192149208,83434.45167175392271
440,49514832.543744973838,11032930.702656438574,11981668.798851696774,0,1918.0985795495719231,0,18890.283497372121928,7871.6654625670307723,83434.45167175392271
441,49506688.648477755487,11025770.299947820604,11986875.300846720114,0,1918.0985795495719231,0,18890.283497372121928,0,83434.45167175392271
442,49542060.071698516607,11033339.829384351149,12000000,0,1918.0985795495719231,0,18890.283497372121928,0,92481.555706039624056
443,49562729.305201552808,11040909.358820881695,11983501.203386880457,0,1918.0985795495719231,0,18890.283497372121928,0,92481.555706039624056
444,49572084.443129301071,11048478.88825741224,11996625.902540160343,0,1918.0985795495719231,0,18890.283497372121928,0,92481.555706039624056
445,49452571.566350057721,11048478.88825741224,11973750.601693440229,0,0,0,0,0,0
446,49437532.470418155193,11048478.88825741224,11986875.300846720114,0,0,0,0,0,0
447,49442422.863586105406,11048478.88825741224,12000000,0,0,0,0,0,0
448,49468346.982630178332,11048478.88825741224,11973619.241531327367,0,0,0,85676.109824500716059,0,58484.073624757773359
449,49494271.101674251258,11021684.544745188206,11947238.483062654734,0,0,0,121029.91924352539354,0,0
450,49520195.220718324184,11015192.122102336958,11930415.786162905395,0,0,0,282778.27835891291033,0,78959.869806018439704
451,49546119.33976239711,11020739.916461516172,11940035.027694232762,0,0,0,391787.94628777174512,2427.6807823405961244,108984.47709958089399
452,49572043.458806470037,11026287.710820695385,11949601.528662441298,0,0,18353.266774251555034,540259.68887975171674,2427.6807823405961244,108984.47709958089399
453,49597967.577850542963,11031835.505179874599,11923220.770193768665,0,0,6719.7593445857455663,540259.68887975171674,2427.6807823405961244,0
454,49623891.696894615889,11037383.299539053813,11896840.011725096032,0,0,6719.7593445857455663,571101.86441891116556,2427.6807823405961244,52269.839331533308723
455,49494931.515938691795,11042931.093898233026,11906459.253256423399,0,0,6719.7593445857455663,496366.72414787660819,2427.6807823405961244,81796.151085999736097
456,49467177.296624936163,11048478.88825741224,11908410.983371086419,0,0,6719.7593445857455663,214637.32523864030372,2427.6807823405961244,108984.47709958089399
457,49338217.11566901207,11048478.88825741224,11882030.224902413785,0,0,0,0,2427.6807823405961244,0
458,49343000.203992791474,11037192.703670250252,11891649.466433741152,0,0,0,0,2427.6807823405961244,36830.372636700005387
459,49368924.3230368644,11011869.811041396111,11901268.707965068519,0,0,0,0,2427.6807823405961244,67169.453458426782163
460,49394848.442080937326,11017417.605400575325,11910887.949496395886,0,0,0,0,2427.6807823405961244,67169.453458426782163
461,49420772.561125010252,10989819.96309498325,11884507.191027723253,0,0,0,0,0,0
462,49446696.680169083178,10976357.561588082463,11894126.43255905062,0,0,0,0,0,0
463,49472620.799213156104,10981905.355947261676,11903745.674090377986,0,0,0,0,0,0
464,49498544.91825722903,10987453.15030644089,11913364.915621705353,0,0,0,0,0,0
465,49524469.037301301956,10993000.944665620103,11903336.081701701507,0,0,0,0,0,0
466,49550393.156345374882,10998548.739024799317,11912955.323233028874,0,0,0,0,0,36390.666098463851085
467,49576317.275389447808,11004096.533383978531,11922574.564764356241,0,0,0,0,0,36390.666098463851085
468,49602241.394433520734,11009644.327743157744,11932193.806295683607,0,0,0,13136.143229751805848,0,2762.8861534517272958
469,49628165.51347759366,11015192.122102336958,11941813.047827010974,0,0,0,13136.143229751805848,0,2762.8861534517272958
470,49654089.632521666586,11020739.916461516172,11951432.289358338341,0,0,0,22158.028160222886072,1857.2549985323164492,64052.363358741131378
