Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_DolAmroth_0,Hydro|Reservoir_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0
17,35970972.869953095913,6852244.3347890125588,6029320.4467160096392,0,0,0,97909.532727637546486,12229.208349571366853,39865.203907360119047
18,36057208.399765305221,6870698.8475552760065,6061318.4632517062128,0,0,0,174284.56394864665344,12229.208349571366853,85922.903951413245522
19,36143443.929577514529,6889153.3603215394542,6058988.4686799924821,0,0,0,174284.56394864665344,12229.208349571366853,28264.313584200805053
20,36229679.459389723837,6907607.8730878029019,6090986.4852156890556,0,0,0,129930.4834391924378,0,18257.638655726375873
21,36315914.989201933146,6926062.3858540663496,6122984.5017513856292,0,0,0,263549.20804283500183,2050.5666007615200215,72929.423660002590623
22,36402150.519014142454,6944516.8986203297973,6154982.5182870822027,0,0,0,378877.55733646015869,15661.396375192149208,108984.47709958089399
23,36488386.048826351762,6962971.411386593245,6150980.5348227787763,0,0,0,248714.95652123223408,15661.396375192149208,108984.47709958089399
24,36574621.57863856107,6981425.9241528566927,6170307.5078349122778,0,0,0,3122.6340836105227936,2154.3476541644026838,108984.47709958089399
25,36660857.108450770378,6999880.4369191201404,6166305.5243706088513,0,0,0,9921.5459524924044672,0,89185.405415120796533
26,36747092.638262979686,7018334.9496853835881,6162303.5409063054249,0,0,0,88099.622589132952271,2024.9602098482544079,7245.0764066169995203
27,36833328.168075188994,7036789.4624516470358,6158301.5574420019984,0,0,0,0,0,0
28,36933159.756590209901,7032622.3547851881012,6159344.4425155278295,0,0,0,0,0,57090.530202934911358
29,37032991.345105230808,7041660.0336339147761,6160387.3275890536606,0,0,0,0,0,57090.530202934911358
30,37132822.933620251715,7052238.7832630956545,6161430.2126625794917,0,0,0,1948.1618514232743564,0,57090.530202934911358
31,37232654.522135272622,7059598.8036505021155,6162473.0977361053228,0,0,0,1948.1618514232743564,0,31125.192630084380653
32,37332486.110650293529,7069699.1854829005897,6163515.9828096311539,0,0,0,0,0,31125.192630084380653
33,37432317.699165314436,7072304.3661633348092,6164558.867883156985,0,0,0,111119.93186140875332,0,31125.192630084380653
34,37532149.287680335343,7086147.5211796881631,6165601.7529566828161,0,0,0,230631.53269081038889,0,31125.192630084380653
35,37631980.87619535625,7098998.0764414174482,6166644.6380302086473,0,0,0,230631.53269081038889,0,3286.9686447232197679
36,37731812.464710377157,7118219.3578831832856,6167687.5231037344784,0,0,0,230631.53269081038889,0,3286.9686447232197679
37,37831644.053225398064,7134862.6164452871308,6168730.4081772603095,0,0,0,396061.27531971014105,0,44410.530009463705937
38,37931475.641740418971,7156226.7030200278386,6169773.2932507861406,0,0,0,535524.3722255184548,10022.501322805879681,48129.629974828232662
39,38031307.230255439878,7177590.7895947685465,6170816.1783243119717,0,0,0,484572.9126600548625,10022.501322805879681,19441.961220271339698
40,38131138.818770460784,7198954.8761695092544,6171859.0633978378028,0,0,0,484572.9126600548625,10022.501322805879681,19441.961220271339698
41,38230970.407285481691,7220318.9627442499623,6172901.9484713636339,0,0,0,484572.9126600548625,12313.559992595995936,19441.961220271339698
42,38330801.995800502598,7241683.0493189906701,6173944.833544889465,0,7016.3824633283593357,0,571101.86441891116556,15661.396375192149208,19441.961220271339698
43,38430633.584315523505,7263047.135893731378,6174987.7186184152961,0,7016.3824633283593357,0,473986.4096373412176,4326.4949808530727751,0
44,38530465.172830544412,7284411.2224684720859,6176030.6036919411272,0,6005.5125635782105746,0,371399.97113230585819,0,0
45,38630296.761345565319,7305775.3090432127938,6213073.4887654669583,0,6005.5125635782105746,0,338544.02100307017099,202.91110697729271806,30667.559730833116191
46,38730128.349860586226,7327139.3956179535016,6250116.3738389927894,0,6005.5125635782105746,0,316654.3212360778125,2166.6660542921640626,40068.953298604916199
47,38829959.938375607133,7348503.4821926942095,6251159.2589125186205,0,6005.5125635782105746,0,263687.80741592968116,0,11642.066431656290661
48,38929791.52689062804,7369867.5687674349174,6288202.1439860444516,0,6005.5125635782105746,0,280034.24873488867888,0,0
49,39029623.115405648947,7391231.6553421756253,6325245.0290595702827,0,6005.5125635782105746,30066.637944464673637,395445.13200451323064,9709.1953551487895311,62014.539005003054626
50,39129454.703920669854,7412595.7419169163331,6362287.9141330961138,0,12485.751117028670706,60830.699064464672119,465770.48698375193635,15661.396375192149208,108984.47709958089399
51,39229286.292435690761,7433959.828491657041,6363330.7992066219449,0,12485.751117028670706,19809.544330053591693,447356.6840037907823,6679.5130564221526583,104719.86081902981095
52,39329117.880950711668,7455323.9150663977489,6394471.9905596803874,0,10181.731020215396711,7682.5408376811537892,397663.65855457010912,0,104719.86081902981095
53,39428949.469465732574,7476688.0016411384568,6431514.8756332062185,0,0,7682.5408376811537892,349858.59058441215893,0,101673.62514791371359
54,39528781.057980753481,7498052.0882158791646,6444561.158373712562,0,0,7682.5408376811537892,265528.65655757515924,0,101673.62514791371359
55,39628612.646495774388,7519416.1747906198725,6445604.0434472383931,0,0,0,0,0,0
56,39741392.414607264102,7519004.893358473666,6451451.3990880260244,0,0,0,0,0,10584.176364402581385
57,39854172.182718753815,7530846.6021819775924,6457298.7547288136557,0,0,0,0,0,18309.900724830626132
58,39966951.950830243528,7552174.4817314809188,6463146.1103696012869,0,0,0,0,0,18309.900724830626132
59,40079731.718941733241,7543164.0584993613884,6468993.4660103889182,0,0,0,0,0,0
60,40192511.487053222954,7534153.6352672418579,6474840.8216511765495,0,0,0,0,0,0
61,40305291.255164712667,7544683.0364906610921,6480688.1772919641808,0,0,0,5239.6522658587773549,0,0
62,40418071.023276202381,7560723.5530760353431,6486535.532932751812,0,0,0,81858.11127812579798,0,24329.694456638357224
63,40530850.791387692094,7572650.2808160725981,6492382.8885735394433,0,0,0,36783.653578218363691,0,0
64,40643630.559499181807,7579974.493663973175,6498230.2442143270746,0,0,0,0,0,0
65,40756410.32761067152,7589084.0930090947077,6504077.5998551147059,0,0,0,36551.344820137732313,0,45856.865817367317504
66,40869190.095722161233,7600205.1914400150999,6509924.9554959023371,0,0,0,100252.1558895673079,0,45856.865817367317504
67,40981969.863833650947,7613687.0272473003715,6515772.3111366899684,0,0,0,100252.1558895673079,0,19925.990912564055179
68,41094749.63194514066,7627104.2058464568108,6521619.6667774775997,0,0,0,134782.50219451126759,0,19925.990912564055179
69,41207529.400056630373,7636960.5236520580947,6527467.022418265231,0,0,0,298982.23719352320768,0,19925.990912564055179
70,41320309.168168120086,7652234.4107591854408,6533314.3780590528622,0,0,0,454670.00023770472035,0,19925.990912564055179
71,41433088.936279609799,7668004.2988314190879,6539161.7336998404935,0,0,0,454670.00023770472035,0,0
72,41545868.704391099513,7692139.3122640717775,6545009.0893406281248,0,0,0,454670.00023770472035,1540.0949571286641913,0
73,41658648.472502589226,7716274.325696724467,6586856.444981415756,0,0,0,500553.40771257941378,7110.6948285033176944,17614.981203569990612
74,41771428.240614078939,7740409.3391293771565,6628703.8006222033873,0,12097.166897989907739,0,513315.1353989347117,7110.6948285033176944,21539.97261484766932
75,41884208.008725568652,7764544.352562029846,6634551.1562629910186,0,15535.504809027059309,0,459384.30832078913227,7110.6948285033176944,0
76,41996987.776837058365,7788679.3659946825355,6660537.8457555100322,0,15535.504809027059309,0,436243.73381302313646,7077.0012197965234009,0
77,42109767.544948548079,7812814.379427335225,6702385.2013962976635,0,23769.158826971703093,0,466173.87099991226569,7077.0012197965234009,74151.110127322244807
78,42222547.313060037792,7836949.3928599879146,6744232.5570370852947,0,30062.021712394925999,23030.811006777363218,469591.28281259280629,15661.396375192149208,108984.47709958089399
79,42335327.081171527505,7861084.4062926406041,6750079.912677872926,0,23031.309549850084295,23030.811006777363218,333032.99250431894325,15661.396375192149208,59930.199150386972178
80,42448106.849283017218,7885219.4197252932936,6791266.7303054044023,0,10731.436869555262092,0,229881.3652092347329,15661.396375192149208,59930.199150386972178
81,42560886.617394506931,7909354.4331579459831,6807281.9251950467005,0,0,0,221069.47147005173611,12234.917925592357278,59930.199150386972178
82,42673666.385505996644,7933489.4465905986726,6813129.2808358343318,0,0,0,181031.26912537316093,4792.3948334429423994,35782.421311518060975
83,42786446.153617486358,7946616.9288032324985,6818976.6364766219631,0,0,0,0,0,0
84,42891553.009327277541,7935964.4925843561068,6821976.9292137417942,0,0,0,0,0,66891.461308212965378
85,42996659.865037068725,7948238.7687422614545,6824977.2219508616254,0,0,0,61347.933501165214693,0,66891.461308212965378
86,43101766.720746859908,7965340.0592317702249,6827977.5146879814565,0,0,0,80333.072714465553872,0,66891.461308212965378
87,43206873.576456651092,7954687.6230128938332,6830977.8074251012877,0,0,0,80333.072714465553872,0,25020.926034728050581
88,43311980.432166442275,7944035.1867940174416,6833978.1001622211188,0,0,0,41055.749921020062175,0,25020.926034728050581
89,43417087.287876233459,7933382.7505751410499,6836978.39289934095,0,0,0,193.1712513460588525,0,25020.926034728050581
90,43522194.143586024642,7922730.3143562646583,6839978.6856364607811,0,0,0,193.1712513460588525,0,39628.16583490762423
91,43627300.999295815825,7912077.8781373882666,6842978.9783735806122,0,0,0,193.1712513460588525,0,0
92,43732407.855005607009,7901425.441918511875,6845979.2711107004434,0,0,0,193.1712513460588525,0,0
93,43837514.710715398192,7909240.9440802698955,6848979.5638478202745,0,0,0,16230.147752211094485,0,0
94,43942621.566425189376,7922504.340197192505,6851979.8565849401057,0,0,0,53311.876746253386955,0,48725.739212473003136
95,44047728.422134980559,7911851.9039783161134,6854980.1493220599368,0,0,0,0,0,0
96,44152835.277844771743,7920535.4910707324743,6857980.442059179768,0,0,0,19894.071040680617443,0,0
97,44257942.133554562926,7927524.9620083793998,6860980.7347962995991,0,0,0,123853.75481397616386,0,49135.316748580298736
98,44363048.98926435411,7938743.7859055735171,6863981.0275334194303,0,0,0,129492.46236798961763,0,49135.316748580298736
99,44468155.844974145293,7948120.5139745566994,6866981.3202705392614,0,0,0,0,0,0
100,44573262.700683936477,7963954.1130271153525,6869981.6130076590925,0,0,0,0,0,0
101,44678369.55639372766,7977988.1418860536069,6908981.9057447789237,0,0,0,0,0,9224.2371381694229058
102,44783476.412103518844,7999942.3844497632235,6947982.1984818987548,0,0,0,0,0,9818.2124048724072054
103,44888583.267813310027,8022435.3848956590518,6950982.491219018586,0,0,0,0,0,0
104,44993690.123523101211,8044928.3853415548801,6954554.262371708639,0,3913.8599637144679946,0,0,0,0
105,45098796.979232892394,8067421.3857874507084,6993554.5551088284701,0,3913.8599637144679946,28168.817669278887479,167389.04668948811013,3913.352051759035021,49703.167521153751295
106,45203903.834942683578,8089914.3862333465368,7032554.8478459483013,0,5468.1287542932441283,28168.817669278887479,355866.3661131359404,15661.396375192149208,108984.47709958089399
107,45309010.690652474761,8112407.3866792423651,7035555.1405830681324,0,5468.1287542932441283,18812.325104102077603,319976.43453256797511,15661.396375192149208,63439.977694267086918
108,45414117.546362265944,8134900.3871251381934,7038555.4333201879635,0,5468.1287542932441283,18812.325104102077603,292722.03706135309767,15661.396375192149208,56638.73837072034803
109,45519224.402072057128,8157393.3875710340217,7041555.7260573077947,0,0,18812.325104102077603,216825.7236664063239,12544.194378852023874,56638.73837072034803
110,45624331.257781848311,8179886.38801692985,7044556.0187944276258,0,0,18812.325104102077603,125959.13243003090611,0,0
111,45729438.113491639495,8202379.3884628256783,7047556.311531547457,0,0,0,0,0,0
112,45840525.873902477324,8226152.3101012930274,7052775.8413735982031,0,17157.191999999999098,0,28063.017217400250956,4228.0138322385337233,8270.3894982470847026
113,45951613.634313315153,8249925.2317397603765,7057995.3712156489491,0,34314.383999999998196,0,239436.32770394929685,11449.499263233081365,34521.632731062098173
114,46062701.394724152982,8273698.1533782277256,7063214.9010576996952,0,51471.576000000000931,0,478639.54151780542452,15661.396375192149208,47508.078197705530329
115,46173789.155134990811,8297471.0750166950747,7068434.4308997504413,0,51471.576000000000931,0,478639.54151780542452,14016.907502475036381,34222.334521017153747
116,46284876.91554582864,8321243.9966551624238,7073653.9607418011874,0,54009.059210855921265,0,468010.02295493154088,14016.907502475036381,34222.334521017153747
117,46395964.67595666647,8345016.918293629773,7078873.4905838519335,0,54009.059210855921265,0,522136.9430435707327,14639.116847078303181,59758.39487222347816
118,46507052.436367504299,8368789.8399320971221,7095461.3501155078411,0,62504.819707485818071,0,522136.9430435707327,15534.803106846040464,59758.39487222347816
119,46618140.196778342128,8392562.7615705654025,7100680.8799575585872,0,62504.819707485818071,0,330154.33596931339707,15661.396375192149208,45453.511937982329982
120,46729227.957189179957,8416335.6832090336829,7105900.4097996093333,0,59345.818402737626457,0,264985.88286248431541,15661.396375192149208,45453.511937982329982
121,46840315.717600017786,8428863.8164634909481,7135637.775072815828,0,59345.818402737626457,0,297558.2017483371892,15661.396375192149208,45453.511937982329982
122,46951403.478010855615,8452636.7381019592285,7147698.6948164813221,0,50806.420223936263938,0,297558.2017483371892,15661.396375192149208,45453.511937982329982
123,47062491.238421693444,8476409.659740427509,7152918.2246585320681,0,33325.321674410326523,0,130128.86759415460983,15661.396375192149208,22240.064122974512429
124,47173578.998832531273,8500182.5813788957894,7158137.7545005828142,0,19766.486345454140974,0,62762.531359145301394,15661.396375192149208,22240.064122974512429
125,47284666.759243369102,8511331.016594113782,7187167.6603031884879,0,19766.486345454140974,0,106842.71917073457735,15661.396375192149208,22240.064122974512429
126,47395754.519654206932,8527661.1512477118522,7196724.6745584793389,0,19766.486345454140974,0,235296.68627621632186,15661.396375192149208,22240.064122974512429
127,47506842.280065044761,8542598.0041171349585,7201944.204400530085,0,19766.486345454140974,0,106252.67310056905262,15661.396375192149208,0
128,47617930.04047588259,8566370.9257556032389,7207163.7342425808311,0,11817.420817342725059,0,68104.92940725479275,15661.396375192149208,0
129,47729017.800886720419,8581505.9284709934145,7248383.2640846315771,0,11817.420817342725059,0,243909.92480751575204,15661.396375192149208,49905.408463889158156
130,47840105.561297558248,8605278.850109461695,7289602.7939266823232,0,11579.966664079303882,0,334214.59883790975437,15661.396375192149208,85203.082798437186284
131,47951193.321708396077,8616352.0673995967954,7294822.3237687330693,0,11579.966664079303882,0,172376.59433354891371,15661.396375192149208,2974.0596778714680113
132,48062281.082119233906,8640124.9890380650759,7320126.0457807015628,0,11579.966664079303882,0,154290.16626920862473,7254.1204594429600547,0
133,48173368.842530071735,8663897.9106765333563,7361345.5756227523088,0,11579.966664079303882,30764.061119999998482,214806.94284969181172,954.92260893049751758,65849.82254346832633
134,48284456.602940909564,8682540.1648065820336,7402565.1054648030549,0,11579.966664079303882,58144.63482516197837,262915.77000874013174,0,108984.47709958089399
135,48395544.363351747394,8695132.3427114598453,7407784.635306853801,0,11579.966664079303882,17123.480090750897944,111813.73922990511346,0,79244.906657419895055
136,48506632.123762585223,8711975.7878871634603,7427659.1975456699729,0,11579.966664079303882,17123.480090750897944,0,0,79244.906657419895055
137,48617719.884173423052,8722379.3760191444308,7468878.727387720719,0,11579.966664079303882,17123.480090750897944,20713.994809304629598,0,89164.005196630358114
138,48728807.644584260881,8744698.035148607567,7480847.8442304925993,0,0,17123.480090750897944,59077.203745562190306,0,89164.005196630358114
139,48839895.40499509871,8754719.3026468418539,7486067.3740725433454,0,0,0,0,0,0
140,48958755.475984282792,8771707.3520761355758,7494170.8488842369989,0,0,0,47476.612515292174066,0,1131.9607339019894425
141,49077615.546973466873,8782607.8696004115045,7502274.3236959306523,0,0,0,73365.859065738812205,0,24946.654668794792087
142,49196475.617962650955,8797541.9155956916511,7510377.7985076243058,0,0,0,73365.859065738812205,0,24946.654668794792087
143,49277577.269768573344,8819727.5095063894987,7518481.2733193179592,0,0,0,73365.859065738812205,0,0
144,49396437.340757757425,8842988.1399891525507,7526584.7481310116127,0,0,0,73365.859065738812205,0,0
145,49515297.411746941507,8852414.0458383467048,7544558.3451431710273,0,0,0,73365.859065738812205,0,0
146,49617123.049830168486,8870493.7918212395161,7552661.8199548646808,0,0,0,73365.859065738812205,0,22542.516852836044563
147,49649539.635641865432,8895929.9977823495865,7560765.2947665583342,0,0,0,73365.859065738812205,3694.5282906318871028,1903.9837859676126754
148,49680055.036289349198,8921366.2037434596568,7568868.7695782519877,0,0,0,73365.859065738812205,13310.109803147242928,1903.9837859676126754
149,49787885.445747219026,8942798.8387895449996,7576972.2443899456412,0,0,0,24746.470658340556838,3418.7752918675723777,1903.9837859676126754
150,49906745.516736403108,8956265.1239498704672,7585075.7192016392946,0,0,0,10476.826568161035539,3418.7752918675723777,1903.9837859676126754
151,49925451.051997154951,8981701.3299109805375,7593179.1940133329481,0,0,0,10476.826568161035539,0,0
152,49960486.922735467553,9003872.4927674736828,7606989.5387758724391,0,0,0,10476.826568161035539,0,0
153,50079346.993724651635,9012162.9831711575389,7638784.8800494959578,0,0,0,10476.826568161035539,0,0
154,50198207.064713835716,9022382.0505603477359,7652780.4732673875988,0,0,0,0,0,0
155,50317067.135703019798,9047818.2565214578062,7660883.9480790812522,0,1368.3984019686411102,0,0,0,0
156,50435927.206692203879,9073254.4624825678766,7704987.4228907749057,0,2231.9744486075724126,0,0,0,3161.4484071881042837
157,50554787.277681387961,9098690.6684436779469,7749090.8977024685591,0,19389.16644860757151,0,29412.538593921297434,5022.7695563168972512,82663.553990095024346
158,50673647.348670572042,9124126.8744047880173,7793194.3725141622126,0,36546.358448607570608,0,92601.802964796297601,14639.070891056060645,108984.47709958089399
159,50792507.419659756124,9149563.0803658980876,7837297.8473258558661,0,36546.358448607570608,0,81170.742343852267368,13161.317446400746121,48314.097267350342008
160,50904181.023590810597,9174999.286327008158,7881401.3221375495195,0,36546.358448607570608,0,81170.742343852267368,9161.5278181620469695,48314.097267350342008
161,51023041.094579994678,9200435.4922881182283,7925504.796949243173,0,36546.358448607570608,0,81170.742343852267368,9161.5278181620469695,48314.097267350342008
162,51141901.16556917876,9225871.6982492282987,7969608.2717609368265,0,37460.597981061357132,0,81170.742343852267368,15661.396375192149208,53150.751650509198953
163,51184643.284922286868,9251307.904210338369,8013711.7465726304799,0,34296.783767977940443,0,0,15661.396375192149208,0
164,51271519.787032447755,9276744.1101714484394,8057815.2213843241334,0,27326.557258817440015,0,0,15661.396375192149208,0
165,51390379.858021631837,9302180.3161325585097,8101918.6961960177869,0,6463.599938075270984,0,26883.802019955604919,15661.396375192149208,10484.332023394730641
166,51509239.929010815918,9327616.5220936685801,8146022.1710077114403,0,0,0,138544.30587115537492,8478.8101872081842885,82916.817639277127455
167,51628100,9353052.7280547786504,8190125.6458194050938,0,0,0,0,0,0
168,51587050.342454634607,9376218.9964189101011,8232364.4165387386456,0,0,0,9006.7988451297223946,0,4238.1274323536736119
169,51476445.680711239576,9384901.4268087372184,8274603.1872580721974,0,0,0,80213.490097946516471,0,35715.208196859559393
170,51435396.023165866733,9405567.5762436036021,8316841.9579774057493,0,0,0,192949.81654650560813,0,86984.617276213553851
171,50929693.465620495379,9429928.3341237567365,8359080.7286967393011,0,0,0,258530.11964044242632,1175.6696366774392573,0
172,51043528.108075127006,9449775.3839770238847,8401319.4994160737842,0,0,0,254003.75635108680581,1156.0473209310680431,2996.0283770683145121
173,51157362.750529758632,9455890.5916956905276,8443558.2701354082674,0,0,0,309718.59528658154886,1156.0473209310680431,52177.724413680509315
174,51271197.392984390259,9471951.2782561536878,8485797.0408547427505,0,0,0,347047.79751192982076,1156.0473209310680431,91612.406729260954307
175,51230147.735439017415,9490354.1075851731002,8528035.8115740772337,0,0,0,307450.56997481308645,1156.0473209310680431,37383.21640381609177
176,51189098.077893644571,9510677.0796275660396,8570274.5822934117168,0,0,0,242884.76303775064298,1156.0473209310680431,37383.21640381609177
177,51148048.420348271728,9535037.837507719174,8612513.3530127462,0,0,0,355866.47255253035109,0,37383.21640381609177
178,51106998.762802898884,9559398.5953878723085,8654752.1237320806831,0,0,0,405314.46242901898222,3034.6719333148453188,37383.21640381609177
179,51065949.10525752604,9576663.7549596875906,8696990.8944514151663,0,0,0,344231.95734477136284,3034.6719333148453188,5776.5102163987212407
180,51024899.447712153196,9593908.2864379007369,8739229.6651707496494,0,0,0,350037.53057511994848,3034.6719333148453188,5776.5102163987212407
181,50983849.790166780353,9610790.8449904900044,8781468.4358900841326,0,0,0,478206.0197253517108,3034.6719333148453188,5776.5102163987212407
182,51097684.432621411979,9630384.8527178298682,8823707.2066094186157,0,0,0,478206.0197253517108,3034.6719333148453188,95745.761378164315829
183,51056634.775076039135,9645567.7194344270974,8865945.9773287530988,0,0,0,453428.72744010586757,3034.6719333148453188,30367.089985433594848
184,51015585.117530666292,9665044.2575814835727,8908184.748048087582,0,0,0,384738.25392506585922,3034.6719333148453188,48093.608094712908496
185,51129419.759985297918,9688526.272135136649,8950423.5187674220651,0,0,0,384738.25392506585922,909.86333248987887146,108984.47709958089399
186,51243254.402439929545,9708505.4817064683884,8992662.2894867565483,0,0,0,384738.25392506585922,909.86333248987887146,108984.47709958089399
187,51289244.10064637661,9722927.3137446846813,9034901.0602060910314,0,0,0,384738.25392506585922,909.86333248987887146,44237.312187006114982
188,51403078.743101008236,9743583.8383643440902,9077139.8309254255146,0,0,0,384738.25392506585922,909.86333248987887146,44237.312187006114982
189,51516913.385555639863,9767944.5962444972247,9119378.6016447599977,0,0,0,384738.25392506585922,0,44237.312187006114982
190,51628100,9792305.3541246503592,9161617.3723640944809,0,0,0,384738.25392506585922,2141.6677958634068091,71454.159768405996147
191,51628100,9812340.3303371593356,9203856.143083428964,0,0,0,258518.60128826170694,0,10783.667715152876553
192,51612393.738267175853,9831698.0041179675609,9246094.9138027634472,0,0,0,98072.270787812783965,0,23011.210681002638012
193,51571344.08072180301,9831990.9056930784136,9288333.6845220979303,0,0,0,75972.403140589216491,0,85919.885037990941782
194,51628100,9833182.2909076362848,9330572.4552414324135,0,0,0,75972.403140589216491,0,93824.715560748707503
195,51628100,9855846.1829865574837,9372811.2259607668966,0,0,0,0,0,0
196,51591638.777203574777,9881188.8717232365161,9415419.8447507731616,0,3259.8386565960363441,0,97231.479449129546992,15661.396375192149208,0
197,51555177.554407142103,9906531.5604599155486,9459361.1713805217296,0,11060.980049597812467,0,208596.14959583844757,15661.396375192149208,26946.603807142470032
198,51235748.402330994606,9931874.249196594581,9503302.4980102702975,0,26981.714764136948361,0,273751.43982270359993,15661.396375192149208,37415.486856254050508
199,51199287.179534561932,9957216.9379332736135,9511243.8246400188655,0,39813.086848488121177,0,273751.43982270359993,15661.396375192149208,0
200,51162825.956738129258,9982559.6266699526459,9555185.1512697674334,0,50674.369011113791203,0,273751.43982270359993,15661.396375192149208,6064.0710367810397656
201,51126364.733941696584,10007902.315406631678,9599126.4778995160013,0,60663.611191185278585,0,273751.43982270359993,15661.396375192149208,44951.891832543769851
202,51089903.51114526391,10033245.004143310711,9643067.8045292645693,0,66548.972226726953522,0,200388.63261325808708,15661.396375192149208,76500.558204205633956
203,51053442.288348831236,10058587.692879989743,9678131.4703925028443,0,66548.972226726953522,0,182415.13230434685829,10614.548389279660114,4919.4640457456625882
204,51016981.065552398562,10083930.381616668776,9722072.7970222514123,0,66548.972226726953522,0,182415.13230434685829,4079.41068866482874,7027.5886446986987721
205,50980519.842755965889,10101306.93315124698,9766014.1236519999802,0,66548.972226726953522,0,182415.13230434685829,0,70408.626341188355582
206,50944058.619959533215,10125585.047723904252,9809955.4502817485482,0,59954.742375047237147,0,182415.13230434685829,0,108984.47709958089399
207,50907597.397163100541,10150927.736460583284,9840395.6453566998243,0,51792.017124300640717,0,0,0,26692.277983645100903
208,50871136.174366667867,10176270.425197262317,9876182.4042289387435,0,44339.476983082196966,0,0,0,26692.277983645100903
209,50844704.065956585109,10201613.113933941349,9920123.7308586873114,0,28042.79536411726076,0,0,0,59664.198823449645715
210,50931077.749760992825,10226955.802670620382,9964065.0574884358793,0,6248.6488113820423678,0,0,0,60721.387149999405665
211,50933048.503384254873,10252298.491407299414,9972006.3841181844473,0,0,0,0,0,0
212,51036708.713939763606,10274532.891455944628,10009526.431556595489,0,0,0,0,0,0
213,51155131.791143335402,10287669.625368647277,10053467.758186344057,0,0,23530.703411521524686,0,0,49980.376185599969176
214,51273554.868346907198,10302583.413961911574,10097409.084816092625,0,0,23530.703411521524686,0,0,94178.028876320488052
215,51391977.945550478995,10317338.020625155419,10141350.411445841193,0,0,23530.703411521524686,0,0,12599.002392153459368
216,51464705.008972689509,10338058.687135355547,10185291.738075589761,0,0,32049.614811875428131,0,0,12599.002392153459368
217,51583128.086176261306,10348380.908958466724,10229233.064705338329,0,0,32049.614811875428131,0,0,86991.854342979306239
218,51623441.517884708941,10361938.715190229937,10273174.391335086897,0,0,32049.614811875428131,39964.798100102249009,0,108984.47709958089399
219,51586980.295088276267,10377765.361937753856,10317115.717964835465,0,0,32049.614811875428131,39296.903937940885953,0,52646.772291058150586
220,51628100,10393636.224505053833,10361057.044594584033,0,0,32049.614811875428131,39296.903937940885953,0,62828.243173757167824
221,51628100,10393080.189733814448,10404998.371224332601,0,0,32049.614811875428131,39296.903937940885953,0,83606.408329979894916
222,51628100,10399676.84048393555,10448939.697854081169,0,0,29305.20874479990016,39296.903937940885953,0,83606.408329979894916
223,51628100,10412922.231638237834,10492881.024483829737,0,0,0,0,0,0
224,51557022.690577410161,10418708.068104786798,10503211.375458732247,0,0,0,0,0,0
225,51485945.381154820323,10415031.58591225557,10510300.531219003722,0,0,0,35325.789980272194953,0,0
