time,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,13072.652352794885,0.0,240000.0,23.6976182667684,1078.00114876207,922.9470564024142,760.0740464490436,425.4050832973864,923.978054451382,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-02 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,21265.16777571583,0.0,240000.0,23.6976182667684,74401.76118479283,63700.19786668719,52458.986478448256,29360.71770483321,765.2559799607318,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-02 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,1347.9114176348048,0.0,240000.0,23.6976182667684,77333.33442563628,66210.10882213619,54525.97197117098,30517.5867491246,1526.2916258680011,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-02 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,32848.84552970183,0.0,240000.0,23.6976182667684,2364.03962032705,2024.0084264336012,1666.830468827672,932.9066789570904,1214.449579571,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-03 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,289.7153216811639,0.0,240000.0,23.6976182667684,1042.9122443643334,892.9051579652311,735.3336595007779,411.558160856466,937.5769086236488,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-03 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,70489.56352578902,60350.710421717005,49700.58505317872,27816.870768384648,589.9964483272558,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-3589.830546513193,0
2030-07-03 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,12357.209878154445,0.0,240000.0,23.6976182667684,67533.51699348912,57819.84628608246,47616.3440003032,26650.34397687977,2032.6754411627408,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-03 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,34089.901051978704,0.0,240000.0,23.6976182667684,1725.5535381789364,1477.3588697524924,1216.6484809726371,680.9447721703008,1764.118391387396,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-04 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,934.6569663754016,0.0,240000.0,23.6976182667684,828.5342446424575,709.3621774888594,584.180616755528,326.9594654529018,2344.2924029768906,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-04 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,7635.557932514853,0.0,240000.0,23.6976182667684,64824.326498342176,55500.33169595362,45706.15551431474,25581.232492555326,1685.276298921978,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-04 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,15623.91890601246,0.0,240000.0,23.6976182667684,66549.04800199329,56976.978206708016,46922.21734670072,26261.84892396456,2692.6293972295334,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-04 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,33008.13411383638,0.0,240000.0,23.6976182667684,2272.6018948032774,1945.722628952578,1602.3598120785905,896.8231615251904,4906.872987892331,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-05 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,1031.2924518205216,882.9566960951921,727.1408085489843,406.97271229671713,5456.604323176186,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-879.5597895473993,0
2030-07-05 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,72631.8229081811,62184.83832900148,51211.04332976591,28662.25765137419,4298.888537977209,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-6344.408825147335,0
2030-07-05 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,1702.952203917415,0.0,240000.0,23.6976182667684,79247.07122133339,67848.58364597656,55875.30417903952,31272.79314377241,7442.530967720059,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0
2030-07-05 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,30193.744332812337,0.0,240000.0,23.6976182667684,2384.2092849154446,2041.2769911117189,1681.0516397390593,940.8661118891971,8023.005091953355,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,9759.453742990157,0.0,0
2030-07-06 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,972.3614545736384,832.5020277468985,685.5899052033282,383.7171287369048,6554.222551453864,0.0,0.0,0.0,0.0,4998.371941257061,0.0,-6289.260603504569,0.0,0.0,0
