time,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,22867.92319036911,0.0,0.0,328.614249999999,164.55134369282905,319.5253556969126,1489.1792,9236.013496666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-02 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,20566.074679395853,0.0,0.0,11392.159,5704.54589541495,11077.071845273855,1340.5072,8313.937363333334,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-02 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,5717.8099394217725,0.0,0.0,10013.1785,5014.030818234914,9736.23152942752,856.5936,5312.664890000001,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-02 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,2038.79304614558,0.0,0.0,213.639,106.97827168235197,207.73011963337777,2152.4671999999996,13349.780946666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-03 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,256.45775,128.4194686108094,249.36457804243085,2166.0672,13434.12928,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-1470.991354753441,0
2030-07-03 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,10767.489749999999,5391.747030328934,10469.6798520807,2822.7488,17506.923286666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-4699.050230201216,0
2030-07-03 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,8204.90975,4108.5525787177485,7977.976324306739,3316.5088,20569.263953333328,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-6291.844815630913,0
2030-07-03 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,2582.4808800843257,0.0,0.0,172.13775,86.19680389015475,167.37672148306478,2058.0144,12763.97681,0.0,0.0,0.0,7056.870164438172,0.0,0.0,1047.4082389222876,0.0,0
2030-07-04 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,192.66525,96.47580946479025,187.33646680472492,672.168,4168.84195,0.0,0.0,0.0,7056.870164438172,0.0,0.0,10199.444237606189,0.0,0
2030-07-04 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,16450.72946618629,0.0,0.0,9436.9975,4725.512113521779,9175.986686208447,443.0,2747.522916666667,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-04 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,10823.658145088022,0.0,0.0,9078.93075,4546.212631395776,8827.823435050024,640.7392000000001,3973.9179133333328,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-04 18:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,279.0592499999995,139.73701553542875,271.3409601584948,2995.1904000000004,18576.42046,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-05 00:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,235.08025,117.71483133536148,228.57834223126093,3688.768,22878.046533333338,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-05 06:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,9909.674,4962.201646026909,9635.58978251992,3578.7472,22195.68836333333,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
2030-07-05 12:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,9353.8165,4683.859795280212,9095.106326905026,4016.0368,24907.79490333333,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0
