time,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,25888.923866312172,0.0,0.0,295.7528249999995,148.09620932354608,287.5728201272209,1489.1792,9236.013496666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,27436.52420259273,0.0,0.0,10252.943099999999,5134.091305873455,9969.36466074647,1340.5072,8313.937363333334,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,10196.554764712087,0.0,0.0,9011.86065,4512.627736411421,8762.608376484768,856.5936,5312.664890000001,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,2914.9400919018663,0.0,0.0,192.27509999999944,96.28044451411677,186.95710767004,2152.4671999999996,13349.780946666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-03 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,230.811975,115.57752174972846,224.42812023818777,2166.0672,13434.12928,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-502.6137338761871,0.0
2030-07-03 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,311.2299237322918,0.0,0.0,9690.740775,4852.57232729604,9422.711866872627,2822.7488,17506.923286666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-03 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,7384.418775,3697.6973208459735,7180.178691876065,3316.5088,20569.263953333328,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-2260.3002098043903,0.0
2030-07-03 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,4495.772553168641,0.0,0.0,154.92397499999998,77.57712350113925,150.6390493347583,2058.0144,12763.97681,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-04 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,11152.045431445073,0.0,0.0,173.398725,86.82822851831122,168.60282012425245,672.168,4168.84195,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-04 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,21131.96758685187,0.0,0.0,8493.297749999998,4252.960902169601,8258.388017587604,443.0,2747.522916666667,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-04 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,12577.825733084948,0.0,0.0,8171.037674999999,4091.591368256199,7945.041091545021,640.7392000000001,3973.9179133333328,0.0,0.0,0.0,7056.870164438172,0.0,0.0,2493.5298341717207,0.0,0.0
2030-07-04 18:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,251.153325,125.7633139818859,244.2068641426453,2995.1904000000004,18576.42046,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-05 00:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,211.572225,105.94334820182534,205.72050800813483,3688.768,22878.046533333338,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-05 06:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,8918.706599999998,4465.981481424217,8672.030804267928,3578.7472,22195.68836333333,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-05 12:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,8418.434849999998,4215.473815752192,8185.595694214521,4016.0368,24907.79490333333,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-05 18:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,260.5666499999994,130.47697225253972,253.3598330687209,4369.6784,27101.10957666667,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-06 00:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,227.040525,113.68899389322064,220.76098193623264,3956.904,24541.04835,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-06 06:00:00,0.0,0.0,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,8717.733449999998,4365.34554771568,8476.616219418735,3922.4656,24327.458523333327,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
