Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_DolAmroth_0,Biomass|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|CCGT|w/o CCS_Harad_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_DolAmroth_0,Nuclear_Harad_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_DolAmroth_0,Solar|PV|Utility|Opt_Harad_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_DolAmroth_0,Hydro|Run of River_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
10,0,0,10823.658145076162327,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,23112.307311755255796,71.540352000000595467,10700.231703475554241,0,0,0,19807.106807192642009,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,114616.64364994240168,73943.386668881430523,85867.431690315963351,9078.9307499999995343,63307.753563008904166,73248.552581643583835,4546.2126313957760431,52135.79705188969092,182726.48102683908655,8827.8234350500242726,29179.83213773839816,15253.727227418783514,640.73920000000009622,2692.6293972295334243,74093.967222413324635,3973.9179133333332175,52197.278257216101338,29456.006362728545355,51071.715583764591429,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,0,0,0,0,0,0
11,0,0,0,0,36000,0,0,0,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,0,87275.301248217816465,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,2723.6838148929905401,2525.1132164480827669,4061.7508714919517843,279.05924999999950842,2161.9140321695281273,4247.2109564401662283,139.73701553542875331,1780.3997911984313305,10003.91416778891471,271.340960158494795,996.47017947243375602,35188.33688531426742,2995.1904000000004089,4906.8729878923313663,60728.741717086581048,18576.420460000001185,52396.801893300922529,66058.989114027310279,43628.035312415100634,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,38311.281067799878656,0,0,0,0,0
12,0,0,0,0,34781.733247290198051,0,0,0,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,6418.3045438195476891,1145.880502022802375,1857.5487783457181195,235.08025000000000659,981.06299566132497603,864.21181477083621303,117.71483133536149523,807.93423172109373809,3014.1965959131625823,228.5783422312609332,452.19190255190801508,17583.273591036198923,3688.7680000000000291,5456.604323176186881,53578.709428478381597,22878.04653333333772,45840.649130141420756,50432.696332431827614,25694.898677259756369,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,13899.629803698931937,0,0,0,0,0
13,0,0,0,0,5801.1509284056146498,0,0,0,2814.8496863584377934,38541.247614387655631,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,119572.79666423740855,80702.025453534573899,79584.576465112579172,9909.6740000000008877,69094.26481000163767,62617.449929148155206,4962.2016460269087474,56901.159255295460753,159145.79272912093438,9635.5897825199208455,31846.952945971326699,4747.6694505163241047,3578.7471999999997934,4298.8885379772091255,38713.581759292275819,22195.688363333334564,61869.799257105689321,61261.826736346432881,20101.254666620654461,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,0,0,0,0,0,0
14,0,0,0,0,14514.122300460243423,0,0,0,2814.8496863584377934,35257.99694280186668,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,92053.089389748536632,88052.30135703709675,82434.665766295715002,9353.8164999999989959,75387.315162196158781,73815.330150412235525,4683.8597952802119835,62083.67131004390103,180219.60683876389521,9095.1063269050264353,34747.547937524905137,6662.5533523358690218,4016.0368000000003121,7442.5309677200593796,42363.195482200215338,24907.794903333335242,68698.24195512701408,85300.804909415179281,15761.035533083537302,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,0,0,0,0,0,0
15,0,0,0,0,36000,0,0,0,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,0,89493.060405121010263,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,2449.2385306533728908,2649.1214276838277328,4234.4843633885784584,289.51849999999996044,2268.0855456796875842,4350.027526447778655,144.97441361393305215,1867.8351552656185959,10151.910104770968246,281.51092563191213003,1045.4067909879970557,37161.181987866802956,4369.6783999999997832,8023.0050919533550768,78048.744968806422548,27101.109576666669454,60384.303946073901898,90871.969853147136746,6570.8734448666373282,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,21473.232054249823705,0,0,0,0,0
16,0,0,0,0,29391.387116944191803,0,0,0,2814.8496863584377934,98675.729275205449085,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,6472.2819850747882811,1080.4016161929314421,2133.6452108448702347,252.26724999999999,925.00225305210938131,1026.3025103512004534,126.32110432580078907,761.76656133703124851,3351.4931194617806796,245.28997992914784732,426.35236526322756845,58396.278598434146261,3956.9039999999999964,6554.2225514538640709,76389.769121144941892,24541.048350000000937,53574.805489640428277,80580.273875920029241,3471.9342570927324232,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,4809.9414206957590068,0,0,0,0,0
17,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,134199.79876250834786,77243.312115171327605,91098.19465620284609,9686.3704999999990832,66133.034853755380027,69785.609701315814164,4850.3839419063106106,54462.499291327963874,176897.70798291830579,9418.4624660208155547,30482.061788389688445,59021.088139718987804,3922.4655999999999949,7801.0717918619620832,49420.648553345323307,24327.458523333330959,64024.24403881301987,79320.894641751292511,2831.7719988231069692,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-152294.14142527256627,0,-50760.293080793744593,0,0,0
18,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,114172.27090820328158,83859.739940872634179,98143.896501354523934,8809.1917499999981374,71797.790028313975199,83145.393043054849841,4411.1426674597614692,59127.591788023273693,203789.07217150967335,8565.5449431090019061,33093.062744702066993,51357.395674570623669,3815.8240000000000691,8796.8205346091835963,63638.436531916777312,23666.058433333335415,57105.714621131250169,76553.422901682657539,3212.3229099938830586,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-105979.53350680088624,-16485.68039493910328,-59202.605659958840988,0,0,0
19,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,2805.6415964794755382,2369.9276194569251857,4695.4777092834965515,299.15749999999951569,2029.0495263167122175,4719.4964800666057272,149.80107710115305508,1670.9819628490593004,11017.97454370486048,290.88332778295256276,935.23022449614518337,18512.26765849315052,3235.1040000000002692,6857.4488639350574886,89430.951379325182643,20064.384600000001228,53339.070185232871154,85499.876869222149253,4327.2831407622816187,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,97729.479111801076215,14878.32655643254293,85533.595651167241158,0,0,0
20,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,7188.9527834454247568,882.49853769640674273,2256.4538840776785946,242.69624999999999204,755.56452660710942837,1054.8459220234308304,121.5284913746458102,622.22961014703128058,3542.8654808758183208,235.98369701726815606,348.25506853093531845,15927.718581854604054,2816.4704000000001543,5122.8603062284046246,95681.676413234687061,17467.98412666666627,48450.108004391593568,72004.316251643744181,4204.4486855698769432,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,40049.653425589611288,0,7059.8092377127968575,0,0,0
21,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,148110.5588567717059,62573.58702802874177,92641.077727356139803,10866.727249999998094,53573.326913778750168,69122.037917590569123,5441.4395313988588896,44119.21039958250185,177822.78437377887894,10566.172616730962545,24693.036767579586012,20646.071711886856065,2607.7439999999996871,2251.7701758315092775,87757.923530185187701,16173.445600000000923,41893.904246862679429,71232.488671102444641,6513.1468304845357125,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-178881.44116474478506,-156.09041817226648163,-66346.167919652798446,0,0,0
22,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,130288.88058370769431,65377.607144245848758,100277.53372169919021,9597.957749999999578,55974.031324277420936,82099.464518834196497,4806.1118605462415871,46096.261090581392637,204076.30521582189249,9332.4950577544605039,25799.570292591779435,25246.95955953005614,2920.1440000000002328,2956.159560221198717,122915.76200341321237,18110.976433333333262,32403.336489775378141,64820.617230023439333,14606.835965048341677,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,-7665.4979073636286557,-161466.30586923286319,-16329.589976766837935,-41008.006063674285542,0,0,0
23,0,0,0,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,3127.3320765624885098,1923.816846183673988,4601.4388499063643394,233.33349999999998658,1647.1050121621842663,4509.2966541336572845,116.84015819019069227,1356.4394217806250253,10591.610910319795948,226.87990427531840965,759.18422409799813977,35829.312539354294131,3150.9567999999999302,3337.3713936636254402,140053.86830449881381,19542.496653333335416,7499.6579185220534782,27049.773466105456464,28080.231211915503081,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,5748.7861486147985488,197531.75865243020235,0,27612.272855189527036,0,0,0
24,0,0,0,0,10224.511579225254536,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,7240.5123860821167909,849.4721863235974979,2208.2740686905867733,282.60374999999999091,727.28851426867186092,1002.2647807804410149,141.51189972781889992,598.9434823389030953,3436.8353995798343021,274.78742549975044085,335.22207893450246274,52618.139369110678672,2618.6320000000000618,2839.6095645314403555,128696.75235796514608,16240.973883333335834,2504.1205052809700646,10053.539819020261348,31933.491200705197116,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,203340.05781061155722,14878.32655643254293,0,0,0,0
25,0,0,0,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,14270.139317952016427,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,147640.54517915373435,59638.481625281718152,91366.324074320858927,10936.482500000000073,51060.391844268830027,67787.738547772052698,5476.3689969260813086,42049.734459986088041,174762.84544053627178,10633.998558752578901,23534.773847566881159,69691.812034581627813,2398.4448000000002139,1303.1266134676711772,108318.61590618235641,14875.354520000000775,1382.4476891276815422,11535.904851183524443,38465.692975923688209,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-43872.696785759064369,-300.75821923635521671,5487.7376900451781694,0,0,0
26,0,0,0,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,129832.76130565657513,57201.736213858173869,99180.896466391568538,9569.3339999999989232,48974.135250518360408,80279.097378601931268,4791.7787130213619093,40331.640794544531673,199762.76247859437717,9304.6629905202207738,22573.175721338957374,89627.592302573728375,2788.1663999999996122,1672.671567882304771,133449.73053711745888,17292.44036000000051,2886.4692878960677263,33143.047408828635525,58595.324269678189012,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-122360.7557039859239,-4133.9378035222325707,67122.496418175694998,0,0,0
27,0,0,0,0,36000,0,0,0,2814.8496863584377934,3901.7365194134763442,0,10700.231703475554241,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,3039.7353963009104518,1628.7474366212047698,4625.9506088408516007,223.27799999999950842,1394.4768555940624992,4444.5264171182334394,111.80493516957197642,1148.3927046068718028,10405.041628832419519,217.10252178441820092,642.74276492369119751,67362.286344265783555,2779.867200000000139,3699.8574486021716439,144005.22259393634158,17240.968029999999999,9081.3332764140795916,24000.571710448883096,51725.398161084034655,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,155749.14047281089006,4002.3131605396251871,3312.7462811914510894,0,0,0
28,0,0,24626.240799987263017,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,0,7818.0159099014481399,0,0,57007.822806102936738,0,240000,51914.257641406147741,23.69761826676840144,6807.4064751655323562,964.87314382317811123,1983.4266112473283101,331.47024999999899819,826.09079676398118863,873.98982477796528201,165.98146620756119773,680.31006792328116717,3087.4157112467664774,322.30236374166526048,380.76206188728883717,61596.365289749643125,2009.0560000000002674,2067.1571334662121444,116279.26942338614026,12460.332733333334545,7758.7959722273262742,8071.9209192305834222,35510.334499665776093,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,0,0,0,0,0,0
29,0,0,9979.0192353218262724,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,0,71.540352000000595467,10700.231703475554241,0,0,0,23064.027954003082414,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,143481.27063784588245,68601.055547154130181,86368.824193071282934,10727.284749999998894,58733.835632784612244,63483.738858135737246,5371.6146508804777113,48369.041109352030617,164568.56535298880772,10430.586851926889722,27071.620269457514951,87962.886449751531472,714.33440000000007331,661.74837958285752393,84402.233871343763894,4430.3614766666669311,1292.4349612973614967,6509.082920204176844,28538.974075293492206,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-10902.348563232459128,0,0,0,0,0
30,0,0,8782.9362050355011888,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,0,71.540352000000595467,10700.231703475554241,0,0,0,89503.592926964513026,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,126205.28116944544308,67661.334711471048649,93969.388620821642689,9260.613999999999578,57929.279366652888712,75662.304129246054799,4637.1892792860617192,47706.465360772963322,188966.10026417873451,9004.4816447302819142,26700.783911037004145,105653.61161804151197,785.11199999999996635,1228.2422564923881509,102079.60096475650789,4869.3300500000004831,9062.6250087709540821,9301.5614941805833951,41804.791213631964638,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,-42118.740140599315055,0,-29864.566262170268601,0,0,0
31,0,0,13180.753880709486111,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,69297.821085274888901,71.540352000000595467,10700.231703475554241,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,2851.6020410384035131,2043.5533092688820034,4198.6713597828347702,176.98274999999949841,1749.6192036131251371,4094.9579153032364047,88.622904584789139903,1440.8628735637469163,9615.3270699002805486,172.08771727327027179,806.43510143796117973,91054.338281536591239,681.55999999999994543,1481.9062163190717456,120148.98172445788805,4227.0919166666672027,24366.867843692867609,29120.889701154428622,49662.096970582861104,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,32482.508756741743127,0,21096.994389113337093,0,0,0
32,0,0,10358.751301130847423,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,0,71.540352000000595467,10700.231703475554241,0,0,0,16162.969388785430056,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,6312.0723547414199857,919.89227337237707616,1974.5732936322121986,202.98849999999947613,787.57974134937501276,885.05866242162483104,101.64510647116412656,648.59508111124682728,3010.4575471752955309,197.37419379982071632,363.01153262033261626,82974.380424759190646,569.91199999999992087,2577.1923192605395343,111528.16287182386441,3534.6417166666665253,13369.687773893196209,33695.959049202516326,68112.069307680634665,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,0,0,0,15369.023798466427252,0,0,0,0,0
33,0,0,16411.517403614336217,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,0,71.540352000000595467,10700.231703475554241,0,0,0,24048.746518700063461,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,138060.43628949427512,69995.494409846622148,87211.088985971276998,9387.3064999999987776,59927.705644085704989,63434.635804433768499,4700.6296842922456563,49352.228177482335013,163042.16231805164716,9127.6700521917100559,27621.899256838943984,98547.138477719316143,403.80320000000000391,1615.3375482226788336,121559.86601849613362,2504.4210966666669265,21410.596929672825354,10305.973318080275931,94593.433347537371446,18546.99269503015239,7056.8701644381717415,4998.3719412570608256,-72903.240000000005239,0,0,-77945.472204860983766,0,0,0,0,0
