time,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,34506.35879244994,0.0,240000.0,23.6976182667684,1197.7790541800775,1025.4967293360155,844.5267182767155,472.67231477487377,923.978054451382,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-02 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,32647.75038940216,0.0,240000.0,23.6976182667684,82668.62353865869,70777.99762965241,58287.762753831405,32623.019672036902,765.2559799607318,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-376.37668028655133,0.0
2030-07-02 12:00:00,14195.874672824932,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,85925.92713959585,73566.78758015134,60584.41330130109,33908.42972124956,1526.2916258680011,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-02 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,86820.5008352834,0.0,240000.0,23.6976182667684,2626.710689252279,2248.8982515928906,1852.0338542529687,1036.562976618989,1214.449579571,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,430.0509442168468,0.0,240000.0,23.6976182667684,1158.791382627034,992.1168421835872,817.0373994453091,457.28684539607326,937.5769086236488,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 06:00:00,9259.31059029024,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,78321.7372508767,67056.3449130189,55222.87228130968,30907.634187094052,589.9964483272558,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,10772.553979873055,0.0,240000.0,23.6976182667684,75037.2411038768,64244.273651202726,52907.04888922577,29611.49330764419,2032.6754411627408,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,0.0,240000.0,23.6976182667684,1917.2817090877068,1641.509855280547,1351.831645525153,756.6053024114453,1764.118391387396,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,339.6799539586127,0.0,0.0
2030-07-04 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,2220.303409882245,0.0,240000.0,23.6976182667684,920.5936051582823,788.1801972098405,649.0895741728061,363.28829494767,2344.2924029768906,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-04 06:00:00,35071.26046436083,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,72027.02944260243,61667.03521772625,50784.6172381275,28423.591658394806,1685.276298921978,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-04 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,19807.10680719264,0.0,240000.0,23.6976182667684,73943.38666888143,63307.7535630089,52135.79705188969,29179.8321377384,2692.6293972295334,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-04 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,87275.3012482178,0.0,240000.0,23.6976182667684,2525.1132164480828,2161.914032169528,1780.399791198431,996.4701794724336,4906.872987892331,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-05 00:00:00,34781.7332472902,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,1145.8805020228024,981.0629956613247,807.9342317210937,452.191902551908,5456.604323176186,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-05 06:00:00,5801.150928405616,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,80702.02545353457,69094.26481000164,56901.15925529545,31846.952945971327,4298.888537977209,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-05 12:00:00,14514.122300460243,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,88052.30135703708,75387.31516219616,62083.6713100439,34747.547937524905,7442.530967720059,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-05 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,89493.06040512101,0.0,240000.0,23.6976182667684,2649.121427683828,2268.0855456796876,1867.8351552656184,1045.406790987997,8023.005091953355,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-06 00:00:00,29391.38711694419,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,1080.4016161929314,925.0022530521092,761.7665613370312,426.3523652632276,6554.222551453864,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-06 06:00:00,0.0,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,77243.31211517133,66133.03485375538,54462.49929132796,30482.06178838969,7801.071791861961,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-50760.293080793745,0.0
