Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_DolAmroth_0,Biomass|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|CCGT|w/o CCS_Harad_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_DolAmroth_0,Nuclear_Harad_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_DolAmroth_0,Solar|PV|Utility|Opt_Harad_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_DolAmroth_0,Hydro|Run of River_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
291,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,76506.291939728660509,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.024251972266367806397,121.41965937138208176,165.83774168235294155,0.83767499999999994742,103.95528551605929124,360.02894185826744433,0.41946004115095791853,85.610235130874997367,847.87217886515020382,0.8145063774118476152,47.915106925571343766,54671.073122854497342,1583.2752000000000407,9221.2298317188233341,44355.343572811230842,9819.6047300000009272,20362.758294385352201,73868.89462693312089,10874.933853686719885,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,56688.008911567681935,3192.9616587039490696,0,0,0,0
292,148089.70507803466171,0,5038.4153617367555853,0,24359.510865475756873,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,99.036856167811222917,1.205015523061957694,8.9045472641802181357,0.019124999999999999639,1.0316923420781249909,0.0013834446572620990798,0.0095767132682936517707,0.84962898759375005131,18.899906680356767907,0.018596036013969124284,0.47552799878876395034,35556.186168794258265,1926.5360000000000582,8764.2333033697104838,45571.045094567838532,11948.536816666668528,8463.1661985549308156,111615.26745122557622,12422.196162231955896,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
293,154884.29999999998836,0,33145.436664772234508,0,28767.78241360415268,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,49462.049454347805295,63355.240430654928787,46936.606246403134719,3797.4332249999997657,54242.551346340093005,37224.047100558309467,1901.5387791538109923,44670.336402868306322,90044.77221608995751,3692.4028764832896741,25001.495929460568732,33903.653817236343457,1549.1679999999998927,7969.2536669791134045,60311.329210772688384,9608.0690333333350281,13333.553097069388969,116801.22028120007599,20051.798342534384574,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,33856.708459326997399,0,0,0,0,0
294,128317.82155507896096,0,16787.164622275158763,0,23766.929430646392575,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,31859.444443430078536,70757.67947967031796,52667.360622806561878,4983.7072500000003856,60580.261967829392233,47914.313510924614093,2495.5574037315686837,49889.627502918316168,111196.55853086487332,4845.8666407361579331,27922.675748115150782,36335.100337634699827,2403.4607999999998356,8926.7693093753405265,97577.12552416123799,14906.464169999999285,26719.175444865599275,121249.16186997795012,37046.617075032670982,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
295,136163.62607919384027,0,3690.8843373758609232,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,76652.235397876327625,0,0,0,0,240000,0,23.69761826676840144,0.026342646341502233553,124.97732424899356829,179.11858948477117792,8.063100000000000378,107.00123433552803931,390.94614996391612749,4.0375423139126036531,88.118663570437504973,920.94989775609110438,7.8400887834893824291,49.319046731520380433,62301.992822393236565,2465.6928000000002612,5130.2505800820217701,97843.461565795005299,15292.432220000000598,33818.961182301049121,101570.48587544896873,55147.224533307446109,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
296,0,0,0,0,20728.437370479987294,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,91.415167327938746666,1.061561294126010413,8.2192701750886172363,0,0.9088718251640626189,0.0012769773771723487953,0,0.74848267954687486281,17.445405665341393586,0,0.41891752274248261756,67541.673076437713462,4361.9215999999996711,1921.6087535691083303,159018.19889255787712,27053.001256666670088,40536.64311007248034,104551.04175013370696,55257.733958281387459,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-15751.832139340112917,-10035.205146651902396,0,0,0,0
297,11188.947663842438487,0,3905.0312074186949758,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,71718.423088357259985,67478.947004801884759,38253.486817766999593,6879.6182250000001659,57773.125361448350304,26537.833054183611239,3444.9218894720165736,47577.867944722165703,70729.385454482588102,6689.34004049455325,26628.809351791765948,57993.484729031595634,5941.3152000000000044,1148.062161823354927,134160.53903258274659,36848.531980000007025,30937.751313681459578,141867.6718893792422,37917.275519723538309,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,14216.028505754453363,0,-42936.770425520422577,0,0,0
298,80784.554227387066931,0,8049.0365889835884445,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,59747.529725674168731,68566.875186206321814,41928.219479454259272,6636.134024999999383,58704.571597621215915,33199.953502503332857,3322.99883751071593,48344.941315688061877,83666.243165038205916,6452.590186793509929,27058.13188003155301,35904.359697249936289,4673.9104000000006636,2377.4423454234920428,82491.672286933215219,28987.981793333332462,43472.498944908540579,180548.21734405364259,35988.482871380583674,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,-43501.424555513738596,0,0,0
299,0,0,9173.0114406577959016,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,0.28691245954599908785,45.417608881120933972,94.316478833647167335,2.7884250000000001535,38.88497565499218922,240.2375466250483953,1.3962847945172145447,32.022921127637417271,570.3700981896021176,2.7113020508366982853,17.922876716252702067,50408.309714001763496,1190.6080000000001746,2559.3606263413194029,90089.695476329623489,7384.2500333333337039,80836.380045020152465,169929.72398761214572,73992.143316191490158,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-2234.3805195171735249,0,39759.60310872473201,0,0,0
300,45538.719397532753646,0,2840.261479312342999,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,117.12145513104965744,0.37298099523346311956,10.53055976551727646,0.057374999999999995448,0.31933334397656254477,0.0016360682035107976945,0.028730139804880951843,0.26298040092187502381,22.351119147950385013,0.055788108041907369383,0.14718723772033170949,49196.833123902411899,1362.121599999999944,2040.0657150163588085,93807.781398868828546,8447.9916733333338925,49826.18539690131729,116053.21840234447154,65849.069543699544738,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,-9219.6364042489658459,0,0,0
301,102055.37062263219559,0,33145.436664772234508,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,78748.052358197310241,40251.879478829039726,42681.405284333355667,5208.4527749999997468,34462.257969123558723,32005.909101738714526,2608.0971920325946485,28380.683033395864186,84592.413579831540119,5064.3960983507149649,15884.356118016525215,57786.557470264713629,588.96480000000008204,1767.8385377011877608,78072.634670746527263,3652.8087700000005498,27602.976192544057994,53828.663057466685132,62629.835392459193827,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,2016.5284188642492609,0,-20720.762820170806663,0,0,0
302,0,0,11970.906124276534683,0,10581.704428152803303,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,54089.492702736555657,35049.024122088521835,51720.700540638048551,4731.8577749999994921,30007.7543334775728,45277.148115685929952,2369.4454973867173067,24712.268274628582731,109709.38273740769364,4600.9828808826041495,13831.184728579570219,74760.193458065899904,843.72000000000002728,4586.8466197049874609,161622.55504596591345,5232.821750000000975,58197.22010157139448,95497.616315701103304,111414.25066609827627,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-88159.66152180347126,0,0,0,0,0
303,0,0,12299.049437440455222,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,0.018024318535790225665,19.71061105579916628,92.978178043905188588,0.25245000000000000773,16.875539023992189414,264.01223343791389198,0.12641261514147619782,13.897502725640626053,629.7226071475754452,0.24546767538439245859,7.77827940875906787,55171.106816862280539,823.65440000000000964,6927.4438857550694593,222426.81619514894555,5108.3732266666675059,56206.526239158956741,0,122708.40476564929122,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,16066.942400768930383,0,0,0
304,0,0,9297.0766373736059904,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,27.735731577046614404,0,2.4937598212530551756,0,0,0.00038744010210201864329,0,0,5.2930066522873531198,0,0,39203.844603110104799,1121.0640000000000782,9757.9187716907927097,224017.70299731753767,6952.9323500000000422,54895.791730038181413,0,121483.51162432220008,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,-13146.337816762854345,0,0,0
305,0,0,20471.396974547711579,0,28307.076177975868632,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,36188.975793397039524,53910.759123582116445,29362.488469911662833,6175.0838249999997061,46156.515230682489346,25582.307102364953607,3092.131095409307818,38011.247837032635289,63163.324607101043512,6004.2918273975528791,21274.477306382374081,47254.529462629856425,1444.5103999999998905,12127.770768164798938,209726.95657719712472,8958.9738766666669108,89566.563760595658096,97777.209879479487427,116576.17406972980825,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
306,0,0,13448.526782004162669,0,34300.039917162626807,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,0,23.69761826676840144,31863.957551730294654,62095.081101989999297,39186.772388944038539,4405.550850000000537,53163.646797560206323,37507.529742537255515,2206.049530945744209,43781.826774461340392,89107.938499261435936,4283.7010336194653064,24504.206863679613889,70000.997795940886135,1313.5007999999997992,11445.564710029457274,241388.48259241768392,8146.4414200000010169,67706.92907849700714,89013.766229324188316,118919.94082636725216,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-31443.757551974966191,8251.6494873627452762,0,0,0,0
307,0,0,16959.961878275498748,0,36000,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,2422.4590174392569679,0,0,0,0,240000,0,23.69761826676840144,0.015271176934470007472,41.802562311931311001,96.807794636818485401,0,35.789898628754606591,225.80880889239517728,0,29.474034164859375551,533.78806662808005967,0,16.496292719886408662,70096.65609674769803,711.60800000000006094,10725.538206428345802,170862.87707354326267,4413.4521166666672798,28061.03394901800857,23325.978946199291386,98572.176226124036475,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,107942.08571408502758,805.12315749059780501,61069.705640556981962,0,0,0
308,154884.29999999998836,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,9556.10462242266658,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,1.217666264358342465,0,0.10948213849403659603,0,0,1.7009565458141786128e-05,0,0,0.23237590180773742832,0,0,48429.087548606970813,1683.2880000000000109,14720.068757163360715,151668.9304927936173,10439.892449999999371,5945.9698037267298787,28769.309240149523248,109100.13154640929133,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,-72903.240000000005239,0,0,-48286.318353464230313,-9947.5919360852294631,0,0,0,0
309,154884.29999999998836,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,29893.72847808321967,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,25288.451910871768632,57949.225194895319873,50438.809475903086422,4774.0283999999992375,49614.109294640402368,38654.748674363268947,2390.562150143305189,40858.67824264504452,87405.110203658448881,4641.9871402934059006,22868.152783846871898,56543.214324198270333,6342.3056000000005952,20435.926638157037814,178644.16849246778293,39335.507856666670705,1290.2542020878527183,11715.136148208697705,117515.96356360767095,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-76896.508884822833352,-3636.596313360525528,0,0,0,0
310,154884.29999999998836,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,6928.4335949210862964,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,23417.976835613495496,71378.405928276173654,50062.244700160852517,8218.7660250000008091,61111.706344516547688,40468.024300481723913,4115.4910138885525157,50327.287577837145363,91609.00909654192219,7991.4493590214824508,28167.629277967414964,67705.184571341131232,4970.7664000000004307,23729.143959101333166,265119.89977585134329,30829.107443333334231,909.66222549343842729,10275.309191231484874,124039.50427017950278,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,-8158.9268896093126386,0,-140982.23586958448868,0,0,0,0,0
311,33335.198999099433422,0,19424.083251938223839,0,10719.52677452791977,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.012410938966329580421,59.074451475823117619,60.585641786251891006,1.7059500000000000774,50.577488865210945335,181.38531904048650745,0.85424282353179370464,41.652049653703130616,433.55757119976033209,1.6587664124460459458,23.312194035858691876,86881.907955872506136,3011.3935999999998785,17815.661902164200001,330049.31608069100184,18676.91405666666833,5384.259492142929048,28636.894662061586132,93886.029002305105678,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,-145903.94369894400006,0,0,0,0,0
312,0,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,16882.873766323733435,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,9.831527615926235697,0,0.88396689598888800177,0,0,0.00013733649147684853179,0,0,1.8762202442254356516,0,0,80761.316297262150329,2170.7616000000002714,12498.95383742685226,303251.52710955735529,13463.244340000001102,35485.404847090845578,61046.878614983463194,48232.666572191774321,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,-955.31507875869283453,0,0,-189090.8504762488883,0,0,0,0,0
313,77807.011100596995675,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,39141.979113804882218,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,70060.981485987038468,58869.13978336998116,34459.926192013808759,3390.0477749999995467,50401.708141403527407,29029.993073847497726,1697.5432944832346038,41507.289057626439899,77616.33778766458272,3296.2849941425301949,23231.173122541254997,64141.632100075017661,2955.0271999999999935,9029.5078711034730077,237988.37428015770274,18327.324946666667529,68211.971647100654081,103692.06598217783903,40445.304304290104483,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,-72903.240000000005239,0,0,0,0,0,0,0,0
314,59568.333028771696263,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,36645.627378312005021,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,54146.269278338935692,66726.529574032843811,45415.882222599539091,4859.4329999999999927,57128.931750234100036,45128.666987444412371,2433.3279209141965111,47047.355559016308689,111108.10688636446139,4725.0295987173867616,26331.887404929020704,48806.516589147468039,4279.177599999999984,9457.4997628984965559,223070.29096795269288,26539.816073333335225,93876.490209521667566,125590.83968991527217,34425.73924543200701,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,-72903.240000000005239,0,0,0,0,0,0,0,0
315,97078.309762183518615,0,19424.083251938223839,0,20121.730365159695793,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.020531138493424857389,40.339329176788389475,107.56753567151228879,0.026775000000000003658,34.537129356234373745,300.9262604639624783,0.01340739857561111352,28.442341822781251892,717.32761418987831803,0.026034450419556771916,15.918865864213078254,29869.063034268849151,4096.0799999999999272,9652.2666163790854625,127203.90169601775415,25404.229500000001281,86199.960487125674263,115419.02266112458892,30232.218662490227871,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,-1124.911974587237637,0,0,0,0,0,0,0
316,84454.102560237050056,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,17883.634896148643747,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,2.1647400255259414692,0,0.1946349128782872695,0,0,3.0239227481140955751e-05,0,0,0.41311271432486651456,0,0,36963.82249371020589,3504.4479999999998654,12315.835105933816521,94582.457328120959573,21734.878533333336236,77995.791357842928846,92058.936261317139724,36617.013383062505454,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,-61268.042905834212434,0,0,0,0,0,0,0,0
317,154884.29999999998836,0,24070.13639489068737,0,0,0,0,0,2814.8496863584377934,71664.422155841602944,0,10700.231703475554241,0,0,0,22361.162027164253232,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,63631.792097197831026,64373.019494109692459,48588.540289523734828,7222.9196249999995416,55113.938349741983984,38969.208862820269132,3616.8277233231947321,45387.94922919927194,96976.822629545727978,7023.1463253597048606,25403.135934913723759,24553.001835147217207,4067.3744000000001506,10703.504936495903166,91175.899902297460358,25226.19497666666939,37208.69423520896089,44896.517320041064522,41006.599786377504643,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
318,26648.112322419881821,0,14778.03010898642242,0,0,0,0,0,2814.8496863584377934,93818.52156240073964,0,10700.231703475554241,0,0,0,27215.474052785495587,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,56686.128723117115442,69067.042700814388809,53158.150849346886389,8827.3464750000002823,59132.797611893780413,49644.367301877115096,4420.2335221415787601,48697.598033324291464,120714.45610305559239,8583.1975402291973296,27255.509965814515454,38790.025501038464427,4497.0223999999998341,9962.1891922251070355,183759.41193027107511,27890.907676666669431,7598.1267126682041635,24820.201380783481,70866.219764521694742,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,-2901.4921454933501082,0,0,0,0
319,90766.206161208450794,0,19424.083251938223839,0,29735.144400229364692,0,0,0,2814.8496863584377934,85115.520348510413896,0,10700.23170347555606,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.016948000049250257909,32.707564197392244409,89.291538381419798043,2.0387249999999998984,28.003077856403042034,248.4664787258292904,1.0208776344001031511,23.061358234684291801,592.14502948007236682,1.9823374390891086438,12.907188538552166079,42205.707427987297706,2496.1648000000000138,3371.940618821539374,167026.83639959499124,15481.422103333334235,2146.706302825104558,17625.221358984937979,64956.187766822884441,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
320,90766.206161208450794,0,19424.083251938223839,0,0,0,0,0,2814.8496863584377934,51604.237228969228454,0,10700.231703475554241,0,0,0,29656.883989211353764,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,20.023845236112162382,0,1.8003729441241569376,0,0,0.00027971285420045385438,0,0,3.8212926075050157593,0,0,39734.705734900009702,1270.5072000000000116,3155.3530751978646549,121660.48671036244195,7879.7915300000004208,1006.6631817122315624,29221.942694293818931,36317.404390858166153,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,0,0,0,0
321,90766.206161208450794,0,33145.436664772234508,0,0,0,0,0,2814.8496863584377934,98675.729275205449085,0,10700.231703475554241,0,0,0,49256.346788305796508,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,82657.862689254121506,57706.730166302004363,35408.515789636447153,6541.0942500000001019,49406.493492848880123,28845.665831503680238,3275.4083185952572421,40687.700523522609728,79613.353753148810938,6360.1790454256915837,22772.458435138232744,43632.905952443106798,1323.8143999999999778,2772.1842572239806941,66763.23671217962692,8210.4072266666680662,11815.913668592589602,32465.4033480871949,29474.484584698424442,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,8888.9550230817112606,4970.1336136149511731,0,97625.139505717772408,0,0,0,0,0
322,90766.206161208450794,0,33145.436664772234508,0,0,0,0,0,2814.8496863584377934,85350.273654716962483,0,10700.231703475554241,0,0,0,41668.571501813952636,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,59357.064878446224611,65457.476083173882216,44522.898523459698481,5772.9807000000000698,56042.412329405531636,45542.160860865573341,2890.7806989434329807,46152.574859510430542,113508.1618470254034,5613.3101702038520671,25831.088489633191784,52410.478205823746976,2211.1599999999993997,2345.4053206976554975,54351.206247448666545,13713.798583333333227,17540.292939437422319,47106.635268392536091,28120.509203391669871,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,72903.240000000005239,0,0,17372.81985052471282,0,0,0,0,0
323,90766.206161208450794,0,31969.124947254898871,0,28678.519400482480705,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,90000,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.023035663528913157688,30.2688423054848883,113.12365270475474688,1.4802750000000000075,25.915129068867187812,336.74432907952598271,0.74123760696562457362,21.341870997887411932,804.72584674195150001,1.4393331874812103077,11.944810445764122875,47328.813765799990506,2066.9295999999999367,1412.6489714150723103,40074.369755336927483,12819.269623333333584,22993.257178817199019,61868.54660343357682,24274.663762512565881,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,72903.240000000005239,0,0,136607.98773515102221,0,0,0,0,0
324,126752.656359821558,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,17483.352209815529932,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,14.92768642602214868,0,1.3421699200565224697,0,0,0.00020852467283870122902,0,0,2.8487564258652251503,0,0,37953.989245844881225,3351.0144000000000233,2214.3311235172413944,43092.358607731512166,20783.270560000000842,31160.985665059666644,65046.613853715920413,20467.800592784042237,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,55992.012409931689035,1992.3370456224383815,0,0,14878.32655643254293,0,0,0,0
325,145545.96212380449288,0,25005.951901826716494,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,88649.910604810022051,63248.108812485566887,52806.470090355665889,7057.4462999999987005,54150.828984308667714,41629.37801299757848,3533.9680847832646577,44594.800340018897259,107808.13785216174438,6862.2497025596403546,24959.219225949203974,26252.127635345375893,2938.1984000000002197,1930.4370671742781269,42933.569033725034387,18222.951326666669047,52459.00702486535738,77298.577830565802287,25954.394980103192211,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,0,0,-32820.973235115459829,0,0,0
326,0,0,10545.316687965765595,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,78863.166129015415208,65227.318118269045954,61369.47900772705907,8029.8645749999986947,55845.359092068611062,55406.192581031296868,4020.8999015949625573,45990.295722880022367,137522.98181009307154,7807.7725921043074777,25740.262641864534089,17982.173389952931757,3208.9472000000000662,2057.6535664124894538,60243.351853455656965,19902.157946666669886,87956.239899287247681,108531.96827098273207,31935.12209928662196,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,49773.796521014184691,0,-36820.680766403318557,0,0,0
327,151721.54280805587769,0,25525.601660776359495,0,0,0,0,0,2814.8496863584377934,0,71.540352000000595467,10700.231703475554241,0,0,0,8937.6373718373615702,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,0.022438218796867914762,18.33345045801407025,114.9595758124628162,1.4305499999999999883,15.696462061617186379,328.57233807172798379,0.71633815246806109567,12.926498168390624599,783.92169959554280467,1.3909834938448903952,7.23481883871476672,31634.431909880710009,2449.0176000000001295,3778.7808215752856995,63010.35894357192592,15189.011239999999816,90545.458675032787141,110248.36617389829189,38689.414388809571392,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,0,22627.992935859248973,0,62851.592736370694183,0,0,0
328,144733.77276265551336,0,26476.594229870410345,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,29.945570353106269579,0,2.6924496281496401728,0,0,0.00041830931348901660184,0,0,5.7147258814939867477,0,0,39586.84447335711593,1631,8616.8217241423390078,56240.292055310565047,10115.597916666665697,89928.219494718985516,88554.422149122794508,51469.759625300757762,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,-20269.269295190220873,0,0,0,0,0,0
329,66609.509074121015146,0,32989.396012134893681,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,240000,51914.257641406147741,23.69761826676840144,74959.880959227491985,60414.342664930634783,49930.150988142173446,8108.7972749999989901,51724.657057291653473,40967.479052115428203,4060.4249125958640434,42596.776400122544146,104010.46758566766221,7884.522151941159791,23840.947204226169561,47539.267265424976358,746.20320000000003802,8016.7965116347068033,68766.100023854261963,4628.0144300000010844,71707.232048111458425,62760.006746618593752,61820.1516224928273,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,-11502.057165191894455,0,0,-76373.130809073540149,0,0,0
330,0,0,0,0,0,0,0,0,2814.8496863584377934,0,0,10700.231703475554241,0,0,0,0,0,0,0,0,218285.92253706711926,51914.257641406147741,23.69761826676840144,47430.055102379235905,69080.957761021185433,56634.371096808252332,9065.7281249999996362,59144.711202034457528,55132.020021941076266,4539.6015070028979608,48707.40922520483582,131376.05226122893509,8814.985971521713509,27261.00118199100325,54718.118207857907692,923.68640000000004875,8608.1809809395454067,103865.22214949059708,5728.7800266666672542,72795.66986727018957,68767.496245977614308,84660.994082369506941,15544.584313982984895,6023.2590162078768117,3019.7419264601380746,0,0,-35524.319999999999709,-38085.586479731253348,0,-38347.371401011623675,0,0,0
